bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,"[64.0, 37.7]",,,,,,,,,,,,3.114282,,,,,,,,,,,,,,,,,e15d45e5-ef31-4d4f-860f-cfc5eac4d937,613,,"[61.5, 39.1]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,31,France,771,"['0c64039c-36f7-441b-a6bc-972fe9e6d174', '581a0fa7-a9e6-420d-8eb0-5751ac99712c']",15,,,,,,,,,,,,,,,,,France,00:11:15.241,Carry,,61.5,39.1,,,,,
,,,"[62.3, 23.6]",,,,,,,,,,,,0.992241,,,,,,,,,,,,,,,,,5e25fc11-01fa-4d49-85e6-41229a9a84a1,616,,"[62.3, 24.3]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,31,France,771,"['5f076591-3fb7-4b19-a72e-da3c058bc895', 'bd2af513-8fa3-40d5-973f-13ee01e67aba']",19,,,,,,,,,,,,,,,,,France,00:11:19.566,Carry,,62.3,24.3,,,,,
,,,"[67.2, 15.0]",,,,,,,,,,,,2.253626,,,,,,,,,,,,,,,,,4e76bf59-47bf-45e8-9037-75cbcec76daf,619,,"[64.4, 9.1]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,31,France,771,"['c0541c52-26b5-427a-b28d-af6faf524dd0', 'de85889b-5ffc-4eb3-aefb-a64ab429c4b9']",21,,,,,,,,,,,,,,,,,France,00:11:21.338,Carry,,64.4,9.1,,,,,
,,,"[61.9, 18.1]",,,,,,,,,,,,1.197206,,,,,,,,,,,,,,,,,49f9dd18-dd7b-4df0-8c8c-282f8dac17ff,622,,"[61.9, 18.1]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,31,France,771,"['32532cc0-4001-4c87-afef-c1d5e300442c', '8c46cc59-a2a2-4dd3-920a-850a44f0ab95']",24,,,,,,,,,,,,,,,,,France,00:11:24.450,Carry,,61.9,18.1,,,,,
,,,"[62.1, 52.2]",,,,,,,,,,,,2.399136,,,,,,,,,,,,,,,,,c7278369-b9b3-47e1-8bd9-f853cbc28c29,625,,"[56.3, 43.9]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,31,France,771,"['79b51d4b-baad-46f5-9f81-6b712d8a5ba4', 'a7ee0f5e-84ff-457b-b8a1-df2ab2e28f36']",26,,,,,,,,,,,,,,,,,France,00:11:26.838,Carry,,56.3,43.9,,,,,
,,,"[64.0, 60.0]",,,,,,,,,,,,0.309019,,,,,,,,,,,,,,,,,ebc37342-1eb0-4ed3-b5bd-dc8e272f9e4e,628,,"[64.0, 60.0]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Wing,31,France,771,"['b433fe2c-ff03-46c3-9792-f214dc7259a0', 'f536c28a-5022-43b2-9963-4ed764357deb']",30,,,,,,,,,,,,,,,,,France,00:11:30.053,Carry,,64.0,60.0,,,,,
,,,"[76.9, 55.8]",,,,,,,,,,,,0.381655,,,,,,,,,,,,,,,,,ba3e26da-51e5-4a7f-b898-5b517f049270,633,,"[76.9, 55.8]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,31,France,771,"['a08a0104-7730-42ac-8e13-351555bbbcda', 'c4b999e3-83c3-46fd-942a-bef7ce78dfc6']",32,,,,,,,,,,,,,,,,,France,00:11:32.438,Carry,,76.9,55.8,,,,,
,,,"[69.2, 50.2]",,,,,,,,,,,,0.423424,,,,,,,,,,,,,,,,,bb6d517c-35a6-4f7b-87b4-64e19792615f,636,,"[69.2, 50.2]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,31,France,771,"['0a4c9e17-68a1-40cd-b50d-f000810f69a1', '0b13294b-c24a-4bf2-aad0-a6d6fde2b20f']",33,,,,,,,,,,,,,,,,,France,00:11:33.399,Carry,,69.2,50.2,,,,,
,,,"[64.1, 57.7]",,,,,,,,,,,,2.018488,,,,,,,,,,,,,,,,,4572e71d-ebd6-4bab-8c5e-30ad68107174,639,,"[64.1, 57.7]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Wing,31,France,771,"['38fc2581-c5d7-4c14-be9f-09bdbdd268ee', 'e12becb8-5e8a-497d-9aeb-9008e71655a0']",35,,,,,,,,,,,,,,,,,France,00:11:35.027,Carry,,64.1,57.7,,,,,
,,,"[64.4, 26.8]",,,,,,,,,,,,2.035592,,,,,,,,,,,,,,,,,d1fb6c25-afdf-41e3-82f8-435db2072990,642,,"[61.9, 36.6]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,31,France,771,"['540cb0e2-0ec5-457f-b23f-f472fec167bf', 'df281427-c022-4284-a833-b8a8779e03d2']",38,,,,,,,,,,,,,,,,,France,00:11:38.450,Carry,,61.9,36.6,,,,,
,,,"[83.0, 2.5]",,,,,,,,,,,,0.120466,,,,,,,,,,,,,,,,,b2236f79-29a0-4f09-9079-32c7c718453f,645,,"[83.0, 2.5]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,31,France,771,"['a63391ce-7273-4f82-9aed-5c3e33c5fdd5', 'f73e7991-01ce-49b0-aa38-5118666b4172']",42,,,,,,,,,,,,,,,,,France,00:11:42.108,Carry,,83.0,2.5,,,,,
,,,"[78.4, 10.1]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,b5333940-238a-4fb5-b23e-bc1cb6307064,648,,"[78.4, 10.1]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,31,France,771,"['19b4481a-63b7-4688-a3a8-31e844f7ced8', 'b20724c2-213d-46df-b0aa-9c9080e2bab1']",43,,,,,,,,,,,,,,,,,France,00:11:43.305,Carry,,78.4,10.1,,,,,
,,,"[29.6, 70.8]",,,,,,,,,,,,1.064506,,,,,,,,,,,,,,,,,1ecee967-7fce-41f3-8558-c09355d2bf69,652,,"[31.4, 75.2]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,32,Portugal,780,"['0d594ac5-bda5-45c4-b28e-452b61d2a320', '43f8702d-2df7-4a1f-9e70-975d0617ae16', 'e8cfc134-67b8-4295-bf58-64e02c812a59']",44,,,,,,,,,,,,,,,,,Portugal,00:11:44.202,Carry,True,31.4,75.2,,,,,
,,,"[36.9, 59.9]",,,,,,,,,,,,0.945022,,,,,,,,,,,,,,,,,459dd669-ce3f-40e4-8db2-290861078601,656,,"[35.2, 60.7]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,32,Portugal,780,"['4ac2a66d-a72a-432b-8db9-cc141a5c79c8', '7b936e95-7260-4a39-9900-e95876263a71']",46,,,,,,,,,,,,,,,,,Portugal,00:11:46.810,Carry,,35.2,60.7,,,,,
,,,"[42.4, 61.4]",,,,,,,,,,,,1.111371,,,,,,,,,,,,,,,,,05def900-aafa-4808-b668-cc7365d8976c,660,,"[47.6, 58.1]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,32,Portugal,780,"['2a30e066-7ee7-4433-a5d6-17226fd4d887', 'd259c0e9-457f-4098-8031-949c7cd729a1', 'db02ae17-d7c8-41e6-873a-a86d05fae518']",48,,,,,,,,,,,,,,,,,Portugal,00:11:48.739,Carry,True,47.6,58.1,,,,,
,,,"[48.5, 75.7]",,,,,,,,,,,,0.391648,,,,,,,,,,,,,,,,,e74879a2-cabc-4c8b-9bd5-8d6114567702,663,,"[48.5, 75.7]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,32,Portugal,780,"['66bd3ef5-de47-4f98-94d9-957c3bc23d85', 'ba69877a-93f9-4151-9e07-c709eece05f8']",51,,,,,,,,,,,,,,,,,Portugal,00:11:51.224,Carry,,48.5,75.7,,,,,
,,,"[65.7, 76.6]",,,,,,,,,,,,1.841532,,,,,,,,,,,,,,,,,4dc1e97e-b923-4546-9010-233a964a713e,666,,"[67.1, 77.0]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Midfield,32,Portugal,780,"['545a4654-6130-4371-8d3a-062f1a2e8124', '6ef6aca0-8d84-484e-ac75-a33ff3e7bab9']",52,,,,,,,,,,,,,,,,,Portugal,00:11:52.650,Carry,,67.1,77.0,,,,,
,,,"[72.5, 67.6]",,,,,,,,,,,,2.702915,,,,,,,,,,,,,,,,,d727fd0b-b2c3-428d-b978-cd1ed7c55696,669,,"[62.6, 68.3]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,32,Portugal,780,"['0fe99bc1-4771-40f9-bb58-99c58546991c', 'b844ab22-a271-4ab1-8b90-1bfd478ef447']",55,,,,,,,,,,,,,,,,,Portugal,00:11:55.557,Carry,,62.6,68.3,,,,,
,,,"[64.4, 59.1]",,,,,,,,,,,,1.594972,,,,,,,,,,,,,,,,,048bab2e-80c0-4d90-9606-9d4f95d0731b,672,,"[63.7, 60.9]",3788773,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Right Center Midfield,32,Portugal,780,"['bfb619ba-917d-41fe-83d4-dcbe3c824a52', 'f7f41b3f-153d-4f25-920f-b47f338b8486']",59,,,,,,,,,,,,,,,,,Portugal,00:11:59.389,Carry,,63.7,60.9,,,,,
,,,"[64.7, 23.7]",,,,,,,,,,,,0.913697,,,,,,,,,,,,,,,,,a48c4c87-c8fb-4c21-ad52-ef0451100905,675,,"[64.7, 23.4]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,32,Portugal,780,"['bce0faf1-2a6e-4554-89c6-60276f05a14d', 'e2b6e6e3-d22d-4d2b-b688-aa7332fe31a9']",2,,,,,,,,,,,,,,,,,Portugal,00:12:02.259,Carry,,64.7,23.4,,,,,
,,,"[82.5, 11.1]",,,,,,,,,,,,0.930228,,,,,,,,,,,,,,,,,af32fe8b-2075-4781-8b4f-656dbc4d0c6b,678,,"[82.5, 11.1]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,32,Portugal,780,"['adefc684-1ef6-405a-bdbb-776a0ea52c61', 'e4341e1b-8259-41f4-9991-d28acb4f7802']",5,,,,,,,,,,,,,,,,,Portugal,00:12:05.641,Carry,,82.5,11.1,,,,,
,,,"[77.9, 15.7]",,,,,,,,,,,,1.389776,,,,,,,,,,,,,,,,,44451e15-ce59-4d27-8de0-ff567eafcc62,681,,"[77.9, 15.7]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,32,Portugal,780,"['4f1d50df-03ca-4e60-9e73-a45d4032b20f', '99298767-ff8c-40c9-b0df-594e110e0523']",7,,,,,,,,,,,,,,,,,Portugal,00:12:07.641,Carry,,77.9,15.7,,,,,
,,,"[15.9, 33.8]",,,,,,,,,,,,4.495524,,,,,,,,,,,,,,,,,eedb07d4-c3f8-44b2-ac4d-761e462ffc46,685,,"[3.9, 35.5]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hugo Lloris,3099.0,Goalkeeper,33,France,771,"['95cafe97-07ac-4c94-9a47-bd614acd41fa', 'ce06cf11-93fa-4f01-b1d1-812652e986f4']",11,,,,,,,,,,,,,,,,,France,00:12:11.433,Carry,,3.9,35.5,,,,,
,,,"[93.9, 4.1]",,,,,,,,,,,,0.416277,,,,,,,,,,,,,,,,,1e726110-804d-4d65-97d3-67934b9bf9cc,689,,"[90.9, 2.8]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kylian Mbappé Lottin,3009.0,Left Wing,33,France,771,"['0b58416b-5435-4223-9fc0-dd2346f78ca6', '8cc6127d-1ecb-4a37-96e0-4d0e97cfd648', 'c3f24cd9-3a29-40bb-a161-ba9c327b49ce']",21,,,,,,,,,,,,,,,,,France,00:12:21.711,Carry,True,90.9,2.8,,,,,
,,,"[3.3, 52.3]",,,,,,,,,,,,1.943614,,,,,,,,,,,,,,,,,95f8bbe9-483f-458f-9659-4ae3c92945a5,693,,"[3.3, 52.3]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Pedro dos Santos Patrício,5205.0,Goalkeeper,34,Portugal,780,"['3bbe6275-b7ab-4120-bd17-af1d63e52fcb', '772d10d4-aaa0-4c28-a55f-03731e744afe']",25,,,,,,,,,,,,,,,,,Portugal,00:12:25.342,Carry,,3.3,52.3,,,,,
,,,"[20.8, 28.9]",,,,,,,,,,,,1.818147,,,,,,,,,,,,,,,,,86132d94-bbb7-4854-81d5-00e7c9e11c54,696,,"[14.7, 31.5]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,34,Portugal,780,"['531eb2d2-de09-44ed-b217-18486a6b6aca', 'b6aedde2-b330-4959-9269-5d5364d2bb2a']",28,,,,,,,,,,,,,,,,,Portugal,00:12:28.767,Carry,,14.7,31.5,,,,,
,,,"[31.6, 34.2]",,,,,,,,,,,,1.400416,,,,,,,,,,,,,,,,,01d553f5-e70e-4f28-b780-d814a2c90690,701,,"[31.3, 32.9]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,34,Portugal,780,"['42ace163-9a03-4b74-b27e-97b059362bfb', '607899f5-b2d1-4245-9423-71ac5741e215', '670d3351-12ca-40ed-a4e7-4899bd9eebcf']",33,,,,,,,,,,,,,,,,,Portugal,00:12:33.501,Carry,True,31.3,32.9,,,,,
,,,"[74.2, 64.1]",,,,,,,,,,,,2.420956,,,,,,,,,,,,,,,,,7dd4aaf9-c12d-4757-89cd-e3d8663e7bbf,710,,"[77.0, 62.4]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Wing,34,Portugal,780,"['39b8f749-075e-43f1-9e92-2a43d4373c5c', 'a571f3ce-4291-4e6f-a278-4edd4256f21d', 'e32c9578-6fe3-4876-9d37-cefd9c4e7be7']",42,,,,,,,,,,,,,,,,,France,00:12:42.779,Carry,True,77.0,62.4,,,,,
,,,"[50.4, 16.0]",,,,,,,,,,,,0.792031,,,,,,,,,,,,,,,,,e5b5aea9-744c-4abc-85fe-f4b56c15de47,714,,"[45.9, 16.0]",3788773,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,34,Portugal,780,"['457d6709-04ac-4955-b30c-40858a3772ad', 'd5a4bedb-1024-42d9-ac76-106f4c84986c', 'f2eeec1a-100b-4b3e-a9ab-567839821095']",45,,,,,,,,,,,,,,,,,Portugal,00:12:45.200,Carry,True,45.9,16.0,,,,,
,,,"[50.1, 16.3]",,,,,,,,,,,,1.382192,,,,,,,,,,,,,,,,,4cd30371-7f72-4877-b9cc-f7c670cddb48,722,,"[50.1, 16.3]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,35,Portugal,780,"['8ae7b501-c47b-4eef-afad-182d617e9848', 'd828e12e-486c-46a0-928c-d0aeb059df41']",4,,,,,,,,,,,,,,,,,Portugal,00:13:04.433,Carry,,50.1,16.3,,,,,
,,,"[69.9, 22.7]",,,,,,,,,,,,1.039454,,,,,,,,,,,,,,,,,35dd2034-63f5-4e3a-861e-8a7d9acd0b24,725,,"[69.3, 24.5]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diogo José Teixeira da Silva,9929.0,Left Midfield,35,Portugal,780,"['800067e2-779e-4d61-bf51-63e4d2c04a6f', 'b29fbbf5-bd81-4bf1-b74b-f66f315ee0e8', 'db758775-23e8-44d0-903f-dda4c8f3445e']",6,,,,,,,,,,,,,,,,,Portugal,00:13:06.720,Carry,True,69.3,24.5,,,,,
,,,"[50.2, 64.7]",,,,,,,,,,,,1.123057,,,,,,,,,,,,,,,,,29f335e0-3c37-4be6-ad1e-557a9817859d,731,,"[50.2, 64.7]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,36,France,771,"['3a943d8a-7dcc-474e-940f-c4391a3b2f3f', '3c5a6a2b-1ad6-4aea-b769-a7ad6d22d707']",9,,,,,,,,,,,,,,,,,France,00:13:09.995,Carry,,50.2,64.7,,,,,
,,,"[34.4, 65.5]",,,,,,,,,,,,0.744995,,,,,,,,,,,,,,,,,2fa6a282-dfbc-4d33-9613-19c221a7ec34,734,,"[34.4, 65.5]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Wing,36,France,771,"['073dbdb6-e87a-4500-b2e2-c129561f2537', '86ebdf48-14b3-40b0-a9a0-02da5ed5c604']",12,,,,,,,,,,,,,,,,,France,00:13:12.538,Carry,,34.4,65.5,,,,,
,,,"[12.2, 42.1]",,,,,,,,,,,,1.306433,,,,,,,,,,,,,,,,,f8049c9c-f968-4924-9943-ea1ba1051123,737,,"[9.1, 47.6]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,36,France,771,"['c397d62a-abde-4619-9ba4-8fa0599ab9b1', 'c44e8f15-5a7f-4a7c-8ea5-fc94cba1b271']",15,,,,,,,,,,,,,,,,,France,00:13:15.558,Carry,,9.1,47.6,,,,,
,,,"[28.9, 23.2]",,,,,,,,,,,,3.932213,,,,,,,,,,,,,,,,,c2d6c6fe-ce7c-4302-a075-08d89f291991,740,,"[19.7, 29.1]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,36,France,771,"['0f25d4bd-e275-46ec-888e-07dc35304a40', '59bf9ebf-a47d-4c61-a41e-4df0196dab22']",18,,,,,,,,,,,,,,,,,France,00:13:18.109,Carry,,19.7,29.1,,,,,
,,,"[41.8, 45.7]",,,,,,,,,,,,2.478369,,,,,,,,,,,,,,,,,cfe0626d-ccbe-45b8-b633-fc6032735b7d,743,,"[30.6, 45.2]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,36,France,771,"['2b8108af-fa08-4672-b9bf-2367193728a1', 'd0f196b2-74c8-42cd-89fb-599766f5c3da']",23,,,,,,,,,,,,,,,,,France,00:13:23.800,Carry,,30.6,45.2,,,,,
,,,"[44.8, 50.2]",,,,,,,,,,,,1.527764,,,,,,,,,,,,,,,,,27c24d21-f6b3-409e-a67b-913214907bf9,746,,"[50.5, 52.2]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,36,France,771,"['5498f88b-8d96-4752-b158-4270fb0b8899', 'f920476d-eade-436e-9d4f-5fd5553db8a4']",27,,,,,,,,,,,,,,,,,France,00:13:27.064,Carry,,50.5,52.2,,,,,
,,,"[42.5, 26.1]",,,,,,,,,,,,0.516444,,,,,,,,,,,,,,,,,30c55ffe-90ee-443d-81b8-e121cf2bed14,749,,"[40.6, 26.4]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,36,France,771,"['d1e0428e-bb76-4b57-a23e-bdd5fa9fdd02', 'f2b266d4-694c-4b7d-813b-8d82aa574eb1']",30,,,,,,,,,,,,,,,,,France,00:13:30.277,Carry,,40.6,26.4,,,,,
,,,"[55.7, 10.1]",,,,,,,,,,,,2.347304,,,,,,,,,,,,,,,,,f769edd3-0220-4a21-8854-36b49cc6a65b,752,,"[49.7, 11.1]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,36,France,771,"['3015722f-469d-4839-b491-39d91ddaa702', 'f2c2cb25-23bb-4a56-9c6d-1207ce2181fd']",32,,,,,,,,,,,,,,,,,France,00:13:32.063,Carry,,49.7,11.1,,,,,
,,,"[56.7, 3.9]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,ae88c9bc-e131-461d-b949-762d7ab33ef7,755,,"[56.7, 3.9]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,36,France,771,"['41ab85db-e25a-40c5-9d59-28c88bc86ebd', '8f7df872-1175-49bb-9be9-18cbfba15000']",35,,,,,,,,,,,,,,,,,France,00:13:35.379,Carry,,56.7,3.9,,,,,
,,,"[41.5, 9.3]",,,,,,,,,,,,2.293482,,,,,,,,,,,,,,,,,73aae601-6f31-470f-af00-09144fe427d1,758,,"[41.5, 9.3]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,36,France,771,"['17ab9b46-8627-4b4a-8907-2f1924b8ceac', '73b20a08-2477-47ca-9ea6-f695b9fd8514']",37,,,,,,,,,,,,,,,,,France,00:13:37.200,Carry,,41.5,9.3,,,,,
,,,"[63.0, 57.8]",,,,,,,,,,,,3.48695,,,,,,,,,,,,,,,,,e645c138-3149-4126-b7ad-62633f5b350e,761,,"[42.4, 43.4]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,36,France,771,"['9f658b61-2e45-4492-ac32-1ad5fe5e14fd', 'fee20f0c-5e6b-457a-82f5-e11c97bcafd4']",42,,,,,,,,,,,,,,,,,France,00:13:42.573,Carry,,42.4,43.4,,,,,
,,,"[77.4, 74.3]",,,,,,,,,,,,0.896869,,,,,,,,,,,,,,,,,26d10bc8-ae95-4dcb-8666-bafc1a9859e1,764,,"[77.4, 74.3]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Right Wing,36,France,771,"['df5834bb-0dfb-4bc7-aea3-faa1f1e23a6b', 'ec0c503f-7780-477c-a979-678f0d2b669a']",47,,,,,,,,,,,,,,,,,France,00:13:47.148,Carry,,77.4,74.3,,,,,
,,,"[64.9, 65.5]",,,,,,,,,,,,0.695019,,,,,,,,,,,,,,,,,ba997966-3129-4622-adf3-0ada16f662ce,767,,"[64.7, 65.5]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,36,France,771,"['53b8a1c8-0db6-4d16-868d-1adde657c958', '7441cc5e-658f-4e32-af74-129a1bdea7f1']",48,,,,,,,,,,,,,,,,,France,00:13:48.986,Carry,,64.7,65.5,,,,,
,,,"[68.3, 62.0]",,,,,,,,,,,,1.227683,,,,,,,,,,,,,,,,,77f166d7-07da-4f3f-b29a-5765efc3d3ac,770,,"[70.0, 55.0]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,36,France,771,"['8bc92870-50cd-4775-873f-1cd7a495cba0', 'ffb0d064-deca-4bfe-b9a2-ff296cf6e2c3']",50,,,,,,,,,,,,,,,,,France,00:13:50.441,Carry,,70.0,55.0,,,,,
,,,"[52.0, 63.8]",,,,,,,,,,,,1.371039,,,,,,,,,,,,,,,,,6192eb9b-ce36-4647-9ec8-cfa0eabed31b,775,,"[58.5, 67.9]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,36,France,771,"['04b151b8-1537-4771-80a3-7881bf0aae7f', '202b376d-ed43-4b2e-b6dc-538eaaec08f5']",53,,,,,,,,,,,,,,,,,France,00:13:53.919,Carry,,58.5,67.9,,,,,
,,,"[52.9, 37.7]",,,,,,,,,,,,1.305878,,,,,,,,,,,,,,,,,bdc73f36-b4fb-42f6-887b-676e4e17b974,778,,"[48.8, 40.7]",3788773,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,36,France,771,"['30fd923c-ef72-47de-90d7-7f4d8f7ca21b', 'c049e6c7-f8cf-412b-a2a2-f981e6b44cb9']",56,,,,,,,,,,,,,,,,,France,00:13:56.696,Carry,,48.8,40.7,,,,,
,,,"[62.3, 44.5]",,,,,,,,,,,,1.408266,,,,,,,,,,,,,,,,,9306127d-9c26-4b97-ac38-ecd474ea9be1,785,,"[62.1, 42.5]",3788773,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,36,France,771,"['760ca1af-1a1f-40df-a2b7-9c7fc9ca7590', '78921325-4f00-4b4e-8848-4b47453b83e5', '95e85f70-84d5-47c2-9e83-bc8ec76501d7']",0,,,,,,,,,,,,,,,,,France,00:14:00.589,Carry,True,62.1,42.5,,,,,
,,,"[63.1, 60.6]",,,,,,,,,,,,1.58939,,,,,,,,,,,,,,,,,c7bb7c11-e179-4d25-8a3e-3aa2ba11e38b,789,,"[63.1, 60.6]",3788773,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Defensive Midfield,36,France,771,"['a4aa9e64-1e09-4c42-955c-cb3c65aaa524', 'f96597b3-e63d-49ca-85cc-5619fa4c8e92']",2,,,,,,,,,,,,,,,,,France,00:14:02.943,Carry,,63.1,60.6,,,,,
