50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,3.624162,,,,,,,,,,,040cb394-ec2f-41a7-a1ef-31a0ea706897,136,,,"[67.6, 72.7]",3794689,2,,,,,-1.2277724,,Right Foot,,,,"[87.1, 18.1]",,High Pass,,57.97767,,Incomplete,,Joakim Mæhle,,,True,,,,1,From Throw In,Jens Stryger Larsen,5524.0,Right Wing Back,6,Denmark,776,"['00f9439a-f707-4a12-9da5-b5f47174005e', 'ab0c3a2d-7a7f-4bad-ae03-ad2038231342']",53,,,,,,,,,,,,,,,,,Denmark,00:02:53.935,Pass,,67.6,72.7,87.1,18.1,,,
,,,,,,,,,,,,,,,2.312555,,,,,,,,,,,ab0c3a2d-7a7f-4bad-ae03-ad2038231342,139,,,"[33.0, 62.0]",3794689,2,,,,True,0.6058351,,,,,,"[50.9, 74.4]",,High Pass,,21.775444,,,,Gareth Frank Bale,,,,,,Recovery,1,Regular Play,Connor Roberts,4774.0,Right Back,7,Wales,907,"['040cb394-ec2f-41a7-a1ef-31a0ea706897', '3aedd690-f1db-49db-8694-5aabd44566da', '6e17572b-c843-42ec-a67b-fb6d055aaeb2']",57,,,,,,,,,,,,,,,,,Wales,00:02:57.559,Pass,True,33.0,62.0,50.9,74.4,,,
,,,,,,,,,,,,,,,1.172634,,,,,,,,,,,918f70fa-72a3-4ef1-846a-3cac8bad579d,142,,,"[63.4, 73.6]",3794689,3,,,,,0.08591241,,Left Foot,,,,"[84.3, 75.4]",,Ground Pass,,20.97737,,,,Kieffer Roberto Francisco Moore,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,7,Wales,907,['ded644c1-bc41-4f69-b013-1a085694d9fc'],3,,,,,,,,,,,,,,,,,Wales,00:03:03.617,Pass,,63.4,73.6,84.3,75.4,,,
,,,,,,,,,,,,,,,0.173314,,,,,,,,,,,85f92448-f611-420f-bd11-97660f2bea36,146,,,"[100.3, 76.2]",3794689,3,,,,,-2.176341,,Right Foot,,,,"[98.5, 73.6]",,Ground Pass,,3.1622777,,Incomplete,,Connor Roberts,,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Center Forward,7,Wales,907,"['7ee55ae3-ed55-4e05-9031-7626174165d9', 'a23df258-6688-406b-926e-e2df04c9180a', 'cf3d4f07-3d18-48b4-9936-6d6a5e5145aa']",6,,,,,,,,,,,,,,,,,Wales,00:03:06.908,Pass,True,100.3,76.2,98.5,73.6,,,
,,,,,,,,,,,,,,,0.815845,,,,,,,,,,,91bc41fb-c03e-42d6-9cc7-a645032420cc,151,,,"[91.1, 68.4]",3794689,3,,,,,-2.158799,,Left Foot,,,,"[86.7, 61.8]",,Ground Pass,,7.932213,,,,Aaron Ramsey,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,7,Wales,907,['69d2cea3-7462-45f6-a84b-73b53e096568'],13,,,,,,,,,,,,,,,,,Wales,00:03:13.367,Pass,,91.1,68.4,86.7,61.8,,,
,,,,,,,,,,,,,,,0.9807,,,,,,,,,,,5b1d3d45-1364-4d7b-a11a-5b4dc3c2e1c8,153,,,"[86.7, 61.8]",3794689,3,,,,,2.6146495,,Left Foot,,,,"[75.7, 68.2]",,Ground Pass,,12.726351,,,,Joseff Morrell,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,7,Wales,907,['5f67c62b-c126-4e08-a8f4-a12fb1c9df4d'],14,,,,,,,,,,,,,,,,,Wales,00:03:14.183,Pass,,86.7,61.8,75.7,68.2,,,
,,,,,,,,,,,,,,,0.791371,,,,,,,,,,,a94e6817-f587-4337-a5f8-fda2a45e6cdd,156,,,"[76.7, 67.5]",3794689,3,,,,,-0.8803499,,Right Foot,,,,"[82.4, 60.6]",,Ground Pass,,8.949861,,,,Aaron Ramsey,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Defensive Midfield,7,Wales,907,['33f38432-b7c7-4757-84a3-3bc8610e9ecb'],15,,,,,,,,,,,,,,,,,Wales,00:03:15.860,Pass,,76.7,67.5,82.4,60.6,,,
,,,,,,,,,,,,,,,1.966659,,,,,,,,,,,3a8605a1-1b19-499d-9709-70d1c242dc2b,159,,,"[83.0, 60.6]",3794689,3,,,,,1.199905,,Right Foot,,,,"[89.3, 76.8]",,Ground Pass,,17.381887,,,,Connor Roberts,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,7,Wales,907,"['04c9eef2-be15-441b-bbd4-a56356f03ddc', '9b7664ec-45c1-4339-8579-9984e1d5f6df']",16,,,,,,,,,,,,,,,,,Wales,00:03:16.651,Pass,True,83.0,60.6,89.3,76.8,,,
,,,,,,,,,,,,,,,0.775426,,,,,,,,,,,1aaddab3-266e-4ac3-b456-7480d3897547,162,,,"[86.4, 75.8]",3794689,3,,,,,-2.0344439,,Right Foot,,,,"[83.1, 69.2]",,Ground Pass,,7.3790245,,,,Aaron Ramsey,,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Back,7,Wales,907,['0731c6cf-4400-410c-ba81-bbbb7657fe3f'],20,,,,,,,,,,,,,,,,,Wales,00:03:20.177,Pass,,86.4,75.8,83.1,69.2,,,
,,,,,,,,,,,,,,,1.562673,,,,,,,,,,,c07f1ed4-709f-438b-bc96-19f7e6c53392,168,,,"[83.7, 71.3]",3794689,4,,,,,-1.0013927,b885d51b-1f6c-438e-9528-68d671599065,Right Foot,,,,"[103.8, 39.9]",,High Pass,,37.282303,,,,Chris Mepham,True,,,,,Free Kick,1,From Free Kick,Daniel James,11252.0,Left Wing,8,Wales,907,['4e02f3f8-849b-4be3-9bb8-4cb18e8cecad'],11,,,,,,,,,,,,,,,,,Wales,00:04:11.660,Pass,,83.7,71.3,103.8,39.9,,,
,,,,,,,,,,,,,,,1.491508,,,,,,,,,,,b186e7c3-2d6c-4492-91bf-cd16cc76127c,173,,,"[120.0, 80.0]",3794689,4,,,,,-2.4668517,,Right Foot,,,,"[113.5, 74.8]",,Ground Pass,,8.324061,,,,Daniel James,,,,,,Corner,1,From Corner,Joe Allen,10931.0,Left Defensive Midfield,9,Wales,907,['792efe82-6051-419d-b64f-35bd86f65fdc'],39,,,,,,,,,,,,,,,,,Wales,00:04:39.961,Pass,,120.0,80.0,113.5,74.8,,,
,,,,,,,,,,,,,,,1.485735,,,,,,,,,,,e688c0a3-a778-4d02-bc38-60c46cd99c99,176,,,"[113.5, 74.7]",3794689,4,,,,,-1.5904567,,Right Foot,True,,,"[112.8, 39.1]",,High Pass,,35.60688,,Incomplete,,,,,,,,,1,From Corner,Daniel James,11252.0,Left Wing,9,Wales,907,['51e968d2-7ef8-4ddb-ac7a-691e6769f182'],41,,,,,,,,,,,,,,,,,Wales,00:04:41.480,Pass,,113.5,74.7,112.8,39.1,,,
,,,,,,,,,,,,,,,3.183485,,,,,,,,,,,bdd83cfb-e6e8-46df-87d9-76aa2d8445c1,178,,,"[25.9, 33.8]",3794689,4,,,,True,-0.80078155,,,,,,"[48.3, 10.7]",,High Pass,,32.177166,,Incomplete,,,,,,,,Recovery,1,From Corner,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,9,Wales,907,"['24842360-8c5b-471e-8b59-453506d11ae9', '52b23eb7-3861-4b9c-b627-66ba2ccb814c']",45,,,,,,,,,,,,,,,,,Denmark,00:04:45.400,Pass,True,25.9,33.8,48.3,10.7,,,
,,,,,,,,,,,,,,,1.151954,,,,,,,,,,,24842360-8c5b-471e-8b59-453506d11ae9,180,,,"[71.8, 69.4]",3794689,4,,,,,-2.4110844,,Left Foot,,,,"[57.4, 56.5]",,Ground Pass,,19.333132,,,,Connor Roberts,,,,,,Recovery,1,From Corner,Joe Allen,10931.0,Left Defensive Midfield,9,Wales,907,"['a9335388-9710-4ad1-9479-e508e3d1ce08', 'bdd83cfb-e6e8-46df-87d9-76aa2d8445c1']",48,,,,,,,,,,,,,,,,,Wales,00:04:48.583,Pass,,71.8,69.4,57.4,56.5,,,
,,,,,,,,,,,,,,,1.678067,,,,,,,,,,,f415df94-c920-4345-91e0-99175e8ec5f5,185,,,"[64.2, 56.5]",3794689,4,,,,,0.77054775,,Right Foot,,,,"[84.7, 76.4]",,Ground Pass,,28.570265,,,,Daniel James,,,,,,,1,From Corner,Connor Roberts,4774.0,Right Back,9,Wales,907,"['2b812a21-1632-4a68-9dfe-fb575915677a', '5f86189b-1379-4ed7-8836-66d773adfb00']",51,,,,,,,,,,,,,,,,,Wales,00:04:51.471,Pass,True,64.2,56.5,84.7,76.4,,,
,,,,,,,,,,,,,,,0.244115,,,,,,,,,,,3358b168-ae57-495a-8e2c-5fe73bba479c,188,,,"[96.4, 72.1]",3794689,4,,,,,-1.0537643,,Right Foot,,,,"[99.3, 67.0]",,Low Pass,,5.866856,,Incomplete,,Kieffer Roberto Francisco Moore,,,,,,,1,From Corner,Daniel James,11252.0,Left Wing,9,Wales,907,"['235baf0c-c384-4e8f-b448-e96ef3676752', '360e27af-cd6c-452a-95ff-3a1916b9d3a1']",56,,,,,,,,,,,,,,,,,Wales,00:04:56.252,Pass,,96.4,72.1,99.3,67.0,,,
,,,,,,,,,,,,,,,1.796161,,,,,,,,,,,18ec1660-fee5-450f-a653-a72f00edb504,191,,,"[94.6, 80.0]",3794689,5,,,,,-0.3941626,,,,,,"[117.2, 70.6]",,Low Pass,,24.476929,,,,Aaron Ramsey,,,,,,Throw-in,1,From Throw In,Connor Roberts,4774.0,Right Back,10,Wales,907,['b274d80d-965b-4517-bd41-627d3091ae4c'],7,,,,,,,,,,,,,,,,,Wales,00:05:07.165,Pass,,94.6,80.0,117.2,70.6,,,
,,,,,,,,,,,,,,,0.868005,,,,,,,,,,,3867e9ba-d2ad-4851-87bd-6df33a96e1db,198,,,"[7.2, 5.3]",3794689,5,,,,,-0.17037511,,Right Foot,,,,"[16.5, 3.7]",,Ground Pass,,9.436631,,,,Mikkel Damsgaard,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,11,Denmark,776,['965acd8b-b9e5-49ab-a210-c5a74c17e557'],15,,,,,,,,,,,,,,,,,Denmark,00:05:15.783,Pass,,7.2,5.3,16.5,3.7,,,
,,,,,,,,,,,,,,,0.464189,,,,,,,,,,,7717b5e1-7dfb-49ac-8749-c48ba0ed4bc2,204,,,"[6.1, 17.5]",3794689,5,,True,,,-0.15947337,,Left Foot,,,,"[20.4, 15.2]",,Ground Pass,,14.483784,,,,Jannik Vestergaard,,,,,,Free Kick,1,From Free Kick,Joakim Mæhle,16554.0,Left Wing Back,12,Denmark,776,['dfeb5c74-be9a-40ed-81e9-b2b7dcb3fddd'],39,,,,,,,,,,,,,,,,,Denmark,00:05:39.339,Pass,,6.1,17.5,20.4,15.2,,,
,,,,,,,,,,,,,,,2.817173,,,,,,,,,,,997ef5d6-471b-4f61-a680-fdfb1fd54e1a,206,,,"[27.0, 18.0]",3794689,5,,,,,0.31724608,,Right Foot,,,,"[93.7, 39.9]",,High Pass,,70.20328,,Incomplete,,Martin Braithwaite Christensen,,,,Through Ball,True,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,12,Denmark,776,"['1e895e3b-2601-487d-af0c-002b6971745b', '54f7dfa9-dbea-46c6-94bc-16812cc7b9d9']",43,,,,,,,,,,,,,,,,,Denmark,00:05:43.069,Pass,,27.0,18.0,93.7,39.9,,,
,,,,,,,,,,,,,,,1.388395,,,,,,,,,,,f72ca50d-c739-4a3d-8d14-331f9bec3181,211,,,"[104.9, 59.7]",3794689,5,,,,,0.031568456,,Right Foot,,,,"[114.4, 60.0]",,Ground Pass,,9.504736,,,,Jens Stryger Larsen,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,12,Denmark,776,['f18e1c7e-71ed-4681-be2d-22df6fd5db4f'],51,,,,,,,,,,,,,,,,,Denmark,00:05:51.584,Pass,,104.9,59.7,114.4,60.0,,,
,,,,,,,,,,,,,,,0.647779,,,,,,,,,,,aad531f1-53f8-4ebd-bf4b-0579d7223ada,214,,,"[114.6, 60.6]",3794689,5,,,,,-1.6470371,,Right Foot,True,True,,"[113.5, 46.2]",,Low Pass,,14.441953,,Incomplete,,Mikkel Damsgaard,,,,,,,1,From Free Kick,Jens Stryger Larsen,5524.0,Right Wing Back,12,Denmark,776,"['194edc35-c75c-44e8-92d4-c967d523fd82', '2e7fb2ca-c1d8-4006-bad5-015d350b2554']",53,,,,,,,,,,,,,,,,,Denmark,00:05:53.032,Pass,,114.6,60.6,113.5,46.2,,,
,,,,,,,,,,,,,,,3.576281,,,,,,,,,,,c229eda5-8e61-405d-b025-d1f3e9940865,217,,,"[97.2, 56.0]",3794689,5,,,,,1.0448321,,Right Foot,,,,"[110.9, 79.6]",,Ground Pass,,27.288277,,,,Martin Braithwaite Christensen,,,,,,Recovery,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,12,Denmark,776,['3e2390f3-201e-4cd2-beb1-1e63f48124aa'],54,,,,,,,,,,,,,,,,,Denmark,00:05:54.894,Pass,,97.2,56.0,110.9,79.6,,,
,,,,,,,,,,,,,,,0.745164,,,,,,,,,,,6d3e0bd5-6525-4b4f-8df2-d893ecfd1ecb,220,,,"[111.3, 77.8]",3794689,5,,,,,-2.8586917,,Right Foot,,,,"[102.7, 75.3]",,Ground Pass,,8.956003,,,,Jens Stryger Larsen,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,12,Denmark,776,['7b30886f-21a4-435b-8f1a-7475a583531b'],59,,,,,,,,,,,,,,,,,Denmark,00:05:59.243,Pass,,111.3,77.8,102.7,75.3,,,
,,,,,,,,,,,,,,,0.195177,,,,,,,,,,,279e08d1-a765-409a-aba0-081b404ba24e,224,,,"[107.0, 77.5]",3794689,6,,,,,1.1760052,,Right Foot,,,,"[107.5, 78.7]",,Ground Pass,,1.3,,,,Martin Braithwaite Christensen,,,,,,,1,From Free Kick,Jens Stryger Larsen,5524.0,Right Wing Back,12,Denmark,776,['35c04a40-625d-4b7e-a2e1-f1ecd04e43e0'],3,,,,,,,,,,,,,,,,,Denmark,00:06:03.688,Pass,,107.0,77.5,107.5,78.7,,,
,,,,,,,,,,,,,,,1.126613,,,,,,,,,,,4fae7d50-dd4f-4469-81c7-08058463f069,227,,,"[107.4, 78.7]",3794689,6,,,,,-2.939271,,Right Foot,,,,"[91.8, 75.5]",,Ground Pass,,15.924824,,,,Pierre-Emile Højbjerg,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,12,Denmark,776,['e2c0d424-86b9-4a82-8b8d-8e911e5b5cc1'],4,,,,,,,,,,,,,,,,,Denmark,00:06:04.124,Pass,,107.4,78.7,91.8,75.5,,,
,,,,,,,,,,,,,,,0.791048,,,,,,,,,,,e9dd2be8-21c6-43c1-9687-171fa8ffc3f3,230,,,"[92.8, 75.5]",3794689,6,,,,,0.24717647,,Left Foot,,,,"[103.5, 78.2]",,Ground Pass,,11.035398,,,,Martin Braithwaite Christensen,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,12,Denmark,776,['07df7f61-3fe2-4d4b-9945-2d5bad271ccc'],7,,,,,,,,,,,,,,,,,Denmark,00:06:07.536,Pass,,92.8,75.5,103.5,78.2,,,
,,,,,,,,,,,,,,,1.373885,,,,,,,,,,,107f2737-0621-44af-b573-d2796c30bbb5,233,,,"[102.7, 77.8]",3794689,6,,,,,-3.0916343,,Right Foot,,,,"[86.7, 77.0]",,Ground Pass,,16.019987,,,,Pierre-Emile Højbjerg,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,12,Denmark,776,['d3c3a03c-725b-4a78-8268-52d7be3b66d3'],10,,,,,,,,,,,,,,,,,Denmark,00:06:10.155,Pass,,102.7,77.8,86.7,77.0,,,
,,,,,,,,,,,,,,,2.174624,,,,,,,,,,,0ddda5cb-e305-4710-953a-b1c408197a9c,236,,,"[85.7, 73.5]",3794689,6,,,,,-2.0932782,,Right Foot,,,,"[69.0, 44.5]",,Ground Pass,,33.464756,,,,Simon Thorup Kjær,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,12,Denmark,776,['d17e48c4-a926-40d5-8ee0-d3661d4f5cb7'],13,,,,,,,,,,,,,,,,,Denmark,00:06:13.425,Pass,,85.7,73.5,69.0,44.5,,,
,,,,,,,,,,,,,,,1.130085,,,,,,,,,,,b349115a-1b91-4299-9c4a-7ce6ae216f9d,240,,,"[63.9, 34.1]",3794689,6,,,,,-0.1583275,,Left Foot,,,,"[75.8, 32.2]",,Ground Pass,,12.050726,,,,Mikkel Damsgaard,,,,,,,1,From Free Kick,Simon Thorup Kjær,5534.0,Center Back,12,Denmark,776,"['71e49f96-f37c-4ecf-9164-b57408af204c', '7f13476f-6656-42a6-b70b-18774b271a90']",17,,,,,,,,,,,,,,,,,Denmark,00:06:17.475,Pass,True,63.9,34.1,75.8,32.2,,,
,,,,,,,,,,,,,,,1.509416,,,,,,,,,,,c0852999-61f0-4ed3-8100-51f9670a8beb,244,,,"[76.2, 33.2]",3794689,6,,,,,2.25021,,Right Foot,,,,"[59.4, 54.0]",,Ground Pass,,26.73724,,,,Andreas Christensen,,,,,,,1,From Free Kick,Mikkel Damsgaard,24443.0,Left Attacking Midfield,12,Denmark,776,"['1e546abd-57a8-40fb-b19c-69e7fe4985cf', 'de1bc309-9e39-42f4-ba2f-11a08ec88db6']",18,,,,,,,,,,,,,,,,,Denmark,00:06:18.725,Pass,True,76.2,33.2,59.4,54.0,,,
,,,,,,,,,,,,,,,0.734914,,,,,,,,,,,b2265bc5-3e43-4886-afc0-25b116841094,248,,,"[61.2, 54.0]",3794689,6,,,,,-0.22189474,,Right Foot,,,,"[77.6, 50.3]",,Ground Pass,,16.812199,,,,Pierre-Emile Højbjerg,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Right Center Back,12,Denmark,776,"['6b344a68-cc77-43c6-931d-81dac33e357c', '6d5f8ea0-abe1-4fe9-838d-633b5f5b2a9f']",20,,,,,,,,,,,,,,,,,Denmark,00:06:20.286,Pass,True,61.2,54.0,77.6,50.3,,,
,,,,,,,,,,,,,,,2.051861,,,,,,,,,,,3fa46cbb-0afc-41f6-93c4-fa80410d9af7,252,,,"[72.5, 45.4]",3794689,6,,,,,0.99407995,,Right Foot,,,,"[92.6, 76.3]",,Ground Pass,,36.862175,,,,Martin Braithwaite Christensen,,,,,,,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,12,Denmark,776,"['3d0c0ac7-6fb4-4f5c-81c3-9f396f40e7a1', '64316697-2925-47f5-898b-0a15c224083d']",24,,,,,,,,,,,,,,,,,Denmark,00:06:24.366,Pass,True,72.5,45.4,92.6,76.3,,,
,,,,,,,,,,,,,,,1.391577,,,,,,,,,,,3b92cea7-8a7f-4334-bc0e-7771f97c9664,255,,,"[96.5, 75.5]",3794689,6,,,,,-1.3465095,,Right Foot,True,,,"[103.8, 43.5]",,Low Pass,,32.822098,,Incomplete,,Pierre-Emile Højbjerg,,,,,,,1,From Free Kick,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,12,Denmark,776,"['c9a6d58b-d13c-4cf7-bb8f-cbca1b728bfe', 'f9d18ad2-8d20-4513-8ca9-7a5e0fe3645b']",28,,,,,,,,,,,,,,,,,Denmark,00:06:28.928,Pass,,96.5,75.5,103.8,43.5,,,
,,,,,,,,,,,,,,,3.827279,,,,,,,,,,,91e9f4fc-fce8-475e-8899-63a64e400e48,259,,,"[31.3, 39.0]",3794689,6,,,,True,1.3361866,,,,,,"[40.0, 75.4]",,High Pass,,37.42526,,Incomplete,,Gareth Frank Bale,,,,,,Recovery,1,From Free Kick,Kieffer Roberto Francisco Moore,3853.0,Center Forward,12,Denmark,776,"['0ecf3dcb-9ded-4cdc-bb1e-3ab3bb07cf61', '5a8d3328-a0e1-461e-82f6-587656ffdd3b', 'e9fb5ec4-514f-472b-82d0-181def2f01b5']",32,,,,,,,,,,,,,,,,,Wales,00:06:32.580,Pass,True,31.3,39.0,40.0,75.4,,,
,,,,,,,,,,,,,,,1.275708,,,,,,,,,,,d8684cc9-4097-4460-9b95-525fd64b4812,263,,,"[71.7, 2.3]",3794689,6,,,,,2.3295848,,Right Foot,,,,"[58.9, 15.8]",,Ground Pass,,18.603495,,,,Jannik Vestergaard,,,,,,,1,From Free Kick,Joakim Mæhle,16554.0,Left Wing Back,12,Denmark,776,['f502871d-48d0-43e4-af7f-d77bfbfe1fd9'],37,,,,,,,,,,,,,,,,,Denmark,00:06:37.208,Pass,,71.7,2.3,58.9,15.8,,,
,,,,,,,,,,,,,,,1.128114,,,,,,,,,,,73385f81-6239-4203-aa6d-f188a4e036e2,266,,,"[60.2, 19.3]",3794689,6,,,,,1.6464809,,Left Foot,,,,"[58.6, 40.4]",,Ground Pass,,21.160576,,,,Simon Thorup Kjær,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,12,Denmark,776,['a549f3d2-3443-46b4-9edc-b036f72340c1'],40,,,,,,,,,,,,,,,,,Denmark,00:06:40.973,Pass,,60.2,19.3,58.6,40.4,,,
,,,,,,,,,,,,,,,1.536736,,,,,,,,,,,0f1d4272-f41d-4373-aa53-2c0a654a6381,269,,,"[59.0, 42.1]",3794689,6,,,,,1.6909051,,Right Foot,,,,"[56.9, 59.5]",,Ground Pass,,17.526266,,,,Andreas Christensen,,,,,,,1,From Free Kick,Simon Thorup Kjær,5534.0,Center Back,12,Denmark,776,['bdc6266f-3a72-4511-929f-50e1561e2939'],43,,,,,,,,,,,,,,,,,Denmark,00:06:43.858,Pass,,59.0,42.1,56.9,59.5,,,
,,,,,,,,,,,,,,,1.391829,,,,,,,,,,,6d27bf0a-84de-4eec-991f-714fd86f39d0,272,,,"[57.7, 53.2]",3794689,6,,,,,-1.6019146,,Right Foot,,,,"[56.9, 27.5]",,Ground Pass,,25.712448,,,,Jannik Vestergaard,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Right Center Back,12,Denmark,776,['db189716-3f63-4137-b36a-cff42c3403fc'],46,,,,,,,,,,,,,,,,,Denmark,00:06:46.783,Pass,,57.7,53.2,56.9,27.5,,,
,,,,,,,,,,,,,,,1.1168,,,,,,,,,,,24ca8625-5df2-45ad-a447-49b1ccc15a67,275,,,"[56.7, 27.5]",3794689,6,,,,,2.0408747,,Right Foot,,,,"[50.4, 39.9]",,Ground Pass,,13.90863,,,,Simon Thorup Kjær,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,12,Denmark,776,['6ef2d56d-4b8b-48dd-9121-738e6a541073'],48,,,,,,,,,,,,,,,,,Denmark,00:06:48.295,Pass,,56.7,27.5,50.4,39.9,,,
,,,,,,,,,,,,,,,3.103412,,,,,,,,,,,d145164a-c490-4255-af02-2cc21405d360,278,,,"[43.6, 42.7]",3794689,6,,,,,3.075464,,Left Foot,,,,"[13.4, 44.7]",,Ground Pass,,30.266153,,,,Kasper Schmeichel,,,,,,,1,From Free Kick,Simon Thorup Kjær,5534.0,Center Back,12,Denmark,776,['0bea8a02-93ca-42de-8a6f-e4dd18ebc786'],51,,,,,,,,,,,,,,,,,Denmark,00:06:51.515,Pass,,43.6,42.7,13.4,44.7,,,
,,,,,,,,,,,,,,,5.867488,,,,,,,,,,,76428341-eea0-4c74-9a17-900820eea070,281,,,"[14.0, 45.1]",3794689,6,,,,,-0.22116157,,Right Foot,,,,"[107.4, 24.1]",,High Pass,,95.731705,,Incomplete,,Mikkel Damsgaard,,,,,,,1,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,12,Denmark,776,"['3e78d624-53e0-4598-9525-d18b604e39ce', '9241f704-8754-45f7-af8a-13832b1fa59c']",54,,,,,,,,,,,,,,,,,Denmark,00:06:54.819,Pass,,14.0,45.1,107.4,24.1,,,
,,,,,,,,,,,,,,,1.539561,,,,,,,,,,,06b31cd5-6569-484b-89d4-af547a67b969,285,,,"[16.3, 44.5]",3794689,7,,,,,-0.20365852,,Drop Kick,,,,"[62.3, 35.0]",,High Pass,,46.970737,,Incomplete,,Kieffer Roberto Francisco Moore,,,,,,,1,From Free Kick,Danny Ward,9914.0,Goalkeeper,12,Denmark,776,"['2641f261-7909-4905-b52d-82e8f8810d26', '96a3d8a7-84e2-49f8-8a35-bbb02a609a6f']",18,,,,,,,,,,,,,,,,,Wales,00:07:18.715,Pass,,16.3,44.5,62.3,35.0,,,
,,,,,,,,,,,,,,,1.522287,,,,,,,,,,,2641f261-7909-4905-b52d-82e8f8810d26,287,,,"[57.8, 45.1]",3794689,7,,,,,-2.0146294,,Head,,,,"[45.2, 18.6]",,Low Pass,,29.342972,,,,Jannik Vestergaard,,,,,,Interception,1,From Free Kick,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,12,Denmark,776,"['06b31cd5-6569-484b-89d4-af547a67b969', 'c80ff25f-ef9a-4f7b-8896-d7f062afdc21']",20,,,,,,,,,,,,,,,,,Denmark,00:07:20.254,Pass,,57.8,45.1,45.2,18.6,,,
,,,,,,,,,,,,,,,1.4907,,,,,,,,,,,2c6fc2a3-b67b-4d8e-883c-b52b024553ca,290,,,"[45.7, 18.3]",3794689,7,,,,,0.2312809,,Right Foot,,,,"[75.0, 25.2]",,Low Pass,,30.101496,,,,Mikkel Damsgaard,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,12,Denmark,776,['1094c0b0-5f49-4fe6-b688-6aeb818437ae'],21,,,,,,,,,,,,,,,,,Denmark,00:07:21.936,Pass,,45.7,18.3,75.0,25.2,,,
,,,,,,,,,,,,,,,0.579002,,,,,,,,,,,eeddd71f-2c36-45e4-9889-d2f352f2105b,293,,,"[75.0, 25.2]",3794689,7,,,,,1.4649981,d43496fa-0b6f-4919-9b40-416d20efc5b3,Right Foot,,,,"[76.2, 36.5]",,Low Pass,,11.363538,,,,Kasper Dolberg,True,,,,,,1,From Free Kick,Mikkel Damsgaard,24443.0,Left Attacking Midfield,12,Denmark,776,['53b0f44c-1b1a-4fa9-b85f-2a9ac7f34806'],23,,,,,,,,,,,,,,,,,Denmark,00:07:23.547,Pass,,75.0,25.2,76.2,36.5,,,
