bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,1.540268,,,,,,,,,,,,,f39b1b11-088c-49a5-aeb4-c0a0783d33bf,1575,,"[116.7, 55.6]",3788759,44,,,,2.1823404,,Right Foot,,,"[105.2, 72.0]",Ground Pass,,20.030228,,,Andrew Robertson,,,,,,,1,From Corner,John McGinn,9974.0,Center Attacking Midfield,70,Scotland,942,['898d7307-e133-4e08-9500-36565157f5cd'],23,,,,,,,,,,,,,,Scotland,00:44:23.171,Pass,,116.7,55.6,105.2,72.0,,,
,,,,,,,,,,,,,,,,,3.169666,,,,,,,,,,,,,501b91fe-f065-4b6f-abbd-96fd68dc7e8b,1577,,"[105.2, 72.0]",3788759,44,,,,-1.3981148,,Left Foot,True,,"[114.2, 20.4]",High Pass,,52.379,,,Grant Hanley,,,True,,,,1,From Corner,Andrew Robertson,3655.0,Left Wing Back,70,Scotland,942,['56e66e5c-6ecf-4ae2-8bf9-01fa23dbc3db'],24,,,,,,,,,,,,,,Scotland,00:44:24.711,Pass,,105.2,72.0,114.2,20.4,,,
,,,,,,,,,,,,,,,,,1.19469,,,,,,,,,,,,,4b043f78-0906-4c27-b085-80d1b4814204,1580,,"[114.2, 20.4]",3788759,44,,,True,1.9668778,,,,,"[111.9, 25.9]",High Pass,,5.9615436,Incomplete,,Lyndon Dykes,,,,,,,1,From Corner,Grant Hanley,9481.0,Center Back,70,Scotland,942,"['3e10f66b-c69f-4d52-8176-bd88d6349267', 'af4936d4-c12a-4773-bfda-216eb21c3d1f', 'e44f92a1-facb-4f56-8175-6ead40421ee5']",27,,,,,,,,,,,,,,Scotland,00:44:27.881,Pass,True,114.2,20.4,111.9,25.9,,,
,,,,,,,,,,,,,,,,,7.193488,,,,,,,,,,,,,cc58e83c-f670-44e5-9f1e-d6712b7517ec,1585,,"[7.9, 54.4]",3788759,44,,,,0.365038,,Right Foot,,,"[70.7, 78.4]",High Pass,,67.22975,Incomplete,,,,,,,,,1,From Corner,Kalvin Phillips,4706.0,Right Center Midfield,70,Scotland,942,['aace91d0-8b38-40e5-a05f-f9297a080455'],30,,,,,,,,,,,,,,England,00:44:30.117,Pass,,7.9,54.4,70.7,78.4,,,
,,,,,,,,,,,,,,,,,1.484411,,,,,,,,,,,,,b56c6e84-1111-41ee-a820-e3d4c9ae566d,1588,,"[48.2, 3.2]",3788759,44,,,,2.1280115,,Left Foot,,,"[40.1, 16.2]",Ground Pass,,15.316984,,,"Stephen O""Donnell",,,,,,,1,From Corner,Kieran Tierney,10540.0,Left Center Back,70,Scotland,942,['ad4e92f9-e1fb-49ec-8d5d-f851e0f3ae58'],38,,,,,,,,,,,,,,Scotland,00:44:38.503,Pass,,48.2,3.2,40.1,16.2,,,
,,,,,,,,,,,,,,,,,2.894726,,,,,,,,,,,,,ebcc905d-8448-4d1e-acc4-8d72b4490adf,1591,,"[40.1, 16.2]",3788759,44,,,,1.3404188,,Right Foot,,,"[51.1, 63.1]",Ground Pass,,48.17271,,,Andrew Robertson,,,True,,,,1,From Corner,"Stephen O""Donnell",9048.0,Right Wing Back,70,Scotland,942,['57be4b05-6225-47d8-b4b9-54bd0951aa54'],40,,,,,,,,,,,,,,Scotland,00:44:40.983,Pass,,40.1,16.2,51.1,63.1,,,
,,,,,,,,,,,,,,,,,0.898565,,,,,,,,,,,,,6eca361f-dea8-40df-8118-b51f6c282707,1594,,"[52.8, 62.8]",3788759,44,,,,-1.6207547,,Left Foot,,,"[52.3, 52.8]",Ground Pass,,10.012492,,,Callum McGregor,,,,,,,1,From Corner,Andrew Robertson,3655.0,Left Wing Back,70,Scotland,942,['742aea44-2bb7-4a37-b100-bc2875e26459'],45,,,,,,,,,,,,,,Scotland,00:44:45.823,Pass,,52.8,62.8,52.3,52.8,,,
,,,,,,,,,,,,,,,,,1.090168,,,,,,,,,,,,,56d2a22f-1b7a-4316-bc50-5857ca4cd895,1596,,"[51.6, 52.8]",3788759,44,,,,2.7898784,,Left Foot,,,"[40.7, 56.8]",Ground Pass,,11.610771,,,Scott McTominay,,,,,,,1,From Corner,Callum McGregor,10534.0,Left Defensive Midfield,70,Scotland,942,['ed013c70-3a8d-4d2e-a516-e4e64d380679'],46,,,,,,,,,,,,,,Scotland,00:44:46.722,Pass,,51.6,52.8,40.7,56.8,,,
,,,,,,,,,,,,,,,,,1.159042,,,,,,,,,,,,,0b29291e-67b9-4197-9096-3261a0c01b3a,1599,,"[45.6, 56.0]",3788759,44,,,,-0.7996152,,Right Foot,,,"[56.0, 45.3]",Ground Pass,,14.921461,,,Billy Gilmour,,,,,,,1,From Corner,Scott McTominay,3620.0,Right Center Back,70,Scotland,942,['3476285d-10c0-4b22-bd3e-03a385a85fb5'],49,,,,,,,,,,,,,,Scotland,00:44:49.918,Pass,,45.6,56.0,56.0,45.3,,,
,,,,,,,,,,,,,,,,,1.075885,,,,,,,,,,,,,05fe7a98-8189-4221-8787-c685f54ad7c5,1603,,"[57.8, 51.6]",3788759,44,,,,1.2672858,,Right Foot,,,"[63.5, 69.8]",Ground Pass,,19.071707,,,John McGinn,,,,,,,1,From Corner,Billy Gilmour,31067.0,Right Defensive Midfield,70,Scotland,942,['4a132a04-ae5d-4379-8ef4-197d5db3a1b3'],53,,,,,,,,,,,,,,Scotland,00:44:53.253,Pass,,57.8,51.6,63.5,69.8,,,
,,,,,,,,,,,,,,,,,2.134089,,,,,,,,,,,,,7da52d6a-5915-4c9f-b153-bc9e3f806e05,1606,,"[63.2, 69.8]",3788759,44,,,,-2.1974003,,Left Foot,,,"[39.6, 37.2]",Low Pass,,40.245747,,,Grant Hanley,,,,,,,1,From Corner,John McGinn,9974.0,Center Attacking Midfield,70,Scotland,942,['0870508d-cba1-499c-acad-829a22407161'],55,,,,,,,,,,,,,,Scotland,00:44:55.178,Pass,,63.2,69.8,39.6,37.2,,,
,,,,,,,,,,,,,,,,,1.324269,,,,,,,,,,,,,e696b84d-5a3a-49f9-985b-a9c34862e329,1609,,"[39.6, 37.2]",3788759,44,,,,-1.542502,,Right Foot,,,"[39.9, 26.6]",Ground Pass,,10.604244,,,Andrew Robertson,,,,,,,1,From Corner,Grant Hanley,9481.0,Center Back,70,Scotland,942,['44ad6252-0579-4ff7-974d-c3b5c18bfdb5'],59,,,,,,,,,,,,,,Scotland,00:44:59.510,Pass,,39.6,37.2,39.9,26.6,,,
,,,,,,,,,,,,,,,,,0.353611,,,,,,,,,,,,,48dba374-eac6-41c0-8b64-84fa16a2b2d1,1612,,"[43.1, 26.6]",3788759,45,,,,2.2284534,,Left Foot,,,"[33.6, 38.9]",Ground Pass,,15.541557,Unknown,,Grant Hanley,,,,,,,1,From Corner,Andrew Robertson,3655.0,Left Wing Back,70,Scotland,942,['062a84f5-6579-47c6-a844-af40b17c855f'],2,,,,,,,,,,,,,,Scotland,00:45:02.544,Pass,,43.1,26.6,33.6,38.9,,,
,,,,,,,,,,,,,,,,,1.389964,,,,,,,,,,,,,0303e206-17e6-400e-bc07-d77a479c64c7,1618,,"[60.0, 40.0]",3788759,45,,,,3.1415927,,Right Foot,,,"[33.5, 40.0]",Ground Pass,,26.5,,,Tyrone Mings,,,,,,Kick Off,2,From Kick Off,Mason Mount,7843.0,Left Center Midfield,71,England,768,['091163f8-29b7-48a1-a088-1d8c7fefd4ce'],0,,,,,,,,,,,,,,England,00:00:00.360,Pass,,60.0,40.0,33.5,40.0,,,
,,,,,,,,,,,,,,,,,3.379605,,,,,,,,,,,,,7b602d42-d689-414f-a835-fb641a94028e,1621,,"[38.3, 40.5]",3788759,45,,,,0.62196416,,Left Foot,,,"[93.4, 80.0]",High Pass,,67.79572,Out,,,,,,,,,2,From Kick Off,Tyrone Mings,3323.0,Left Center Back,71,England,768,,3,,,,,,,,,,,,,,England,00:00:03.389,Pass,,38.3,40.5,93.4,80.0,,,
,,,,,,,,,,,,,,,,,1.845751,,,,,,,,,,,,,bcd89a87-9594-47b8-9b1b-d8dfbc965653,1622,,"[32.4, 0.1]",3788759,45,,,,0.3796353,,,,,"[52.2, 8.0]",High Pass,,21.317833,,,Lyndon Dykes,,,,,,Throw-in,2,From Throw In,Andrew Robertson,3655.0,Left Wing Back,72,Scotland,942,['7eedaafd-7879-43a5-889c-161416fc1b5c'],31,,,,,,,,,,,,,,Scotland,00:00:31.508,Pass,,32.4,0.1,52.2,8.0,,,
,,,,,,,,,,,,,,,,,0.442515,,,,,,,,,,,,,117ed9c8-5cd6-4fa9-ba82-34eec96118dd,1624,,"[52.2, 8.0]",3788759,45,,,,0.10827059,,Head,,,"[61.4, 9.0]",Low Pass,,9.254189,Incomplete,,John McGinn,,,,,,,2,From Throw In,Lyndon Dykes,29571.0,Left Center Forward,72,Scotland,942,"['202b2c4c-3290-4b9e-b908-e281f37cea80', 'bf3b3b91-929c-46f7-aac7-eef9e59c5aa2']",33,,,,,,,,,,,,,,Scotland,00:00:33.354,Pass,,52.2,8.0,61.4,9.0,,,
,,,,,,,,,,,,,,,,,1.093163,,,,,,,,,,,,,9efaa9f0-dadc-497e-84f4-abd2b3684001,1629,,"[61.0, 70.9]",3788759,45,,,,-1.19029,,Right Foot,,,"[72.0, 43.4]",Ground Pass,,29.618406,,,Raheem Sterling,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,73,England,768,"['48d913e9-e909-470c-9a40-857f11fad124', '93debc15-2e65-4ad0-8cbf-b3edeeec129a']",34,,,,,,,,,,,,,,England,00:00:34.782,Pass,True,61.0,70.9,72.0,43.4,,,
,,,,,,,,,,,,,,,,,1.453775,,,,,,,,,,,,,e0c5851d-cca6-4540-99d3-e31565d62d87,1633,,"[70.0, 43.4]",3788759,45,,,,-2.4505637,,Right Foot,,,"[56.7, 32.4]",Ground Pass,,17.259491,,,Luke Shaw,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Wing,73,England,768,"['605e0edb-d258-4e92-94b8-950485a01c43', '64aeb9ca-5e6d-4afd-9038-94383c33a258']",36,,,,,,,,,,,,,,England,00:00:36.354,Pass,True,70.0,43.4,56.7,32.4,,,
,,,,,,,,,,,,,,,,,2.362396,,,,,,,,,,,,,8d543c0f-055e-4b5c-89ec-634f35d07329,1635,,"[56.7, 32.4]",3788759,45,,,,0.13812822,,Left Foot,,,"[101.3, 38.6]",High Pass,,45.02888,Incomplete,,Mason Mount,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,73,England,768,"['1ecd873a-1b53-418a-bde6-a54e3e1e5f73', 'b88e68ad-9463-4bef-9f7e-18b42e887b39']",37,,,,,,,,,,,,,,England,00:00:37.808,Pass,,56.7,32.4,101.3,38.6,,,
,,,,,,,,,,,,,,,,,1.111961,,,,,,,,,,,,,63ae01a7-7431-4101-b533-752564f1c081,1640,,"[101.1, 3.4]",3788759,45,,,,2.9078496,,Right Foot,,,"[90.6, 5.9]",Ground Pass,,10.793516,,,Luke Shaw,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Wing,73,England,768,['678269d5-53c9-4b93-b52d-d5d17e4ace8c'],47,,,,,,,,,,,,,,England,00:00:47.287,Pass,,101.1,3.4,90.6,5.9,,,
,,,,,,,,,,,,,,,,,0.719528,,,,,,,,,,,,,22bf37fe-3787-482d-8442-e96d7d88ba24,1643,,"[94.3, 5.9]",3788759,45,,,,-1.0584068,,Left Foot,,,"[96.1, 2.7]",Ground Pass,,3.671512,,,Raheem Sterling,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,73,England,768,['a51a278e-9831-42db-b84a-85d182a5f87c'],49,,,,,,,,,,,,,,England,00:00:49.553,Pass,,94.3,5.9,96.1,2.7,,,
,,,,,,,,,,,,,,,,,1.023553,,,,,,,,,,,,,5a1b0976-735a-4d03-8a1f-5bc4ac7bda09,1646,,"[95.3, 2.7]",3788759,45,,,,1.009633,,Right Foot,,,"[106.3, 20.2]",Ground Pass,,20.670027,,,Luke Shaw,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Wing,73,England,768,['13d146f3-3a97-4d25-8aa4-7ee5b707ed6c'],51,,,,,,,,,,,,,,England,00:00:51.165,Pass,,95.3,2.7,106.3,20.2,,,
,,,,,,,,,,,,,,,,,0.809217,,,,,,,,,,,,,e420a456-c703-4f72-be75-318c046e1a7b,1650,,"[111.8, 21.6]",3788759,45,,,,1.4717067,,Left Foot,True,,"[113.5, 38.7]",Ground Pass,,17.184296,Incomplete,,Harry Kane,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,73,England,768,"['a826157f-16e7-41b3-ad1e-12ae2600a28c', 'a98ee99d-5387-4d2c-9112-ccb33cefd714', 'cc763d63-fb28-4d05-a1ca-3bb354cc6b28']",53,,,,,,,,,,,,,,England,00:00:53.351,Pass,True,111.8,21.6,113.5,38.7,,,
,,,,,,,,,,,,,,,,,1.031042,,,,,,,,,,,,,9ab79462-11c1-4403-a4bc-e08132f05652,1653,,"[120.0, 0.1]",3788759,46,,,,1.7927717,,Right Foot,,,"[113.5, 28.9]",High Pass,True,29.524397,Incomplete,,Philip Foden,,,,Inswinging,,Corner,2,From Corner,Mason Mount,7843.0,Left Center Midfield,74,England,768,"['520749aa-9df0-4d14-b2df-79bc9115e5b6', '87f65e3c-6958-4840-a7bc-c532b0e41c66']",19,,,,,,,,,,,,,,England,00:01:19.604,Pass,,120.0,0.1,113.5,28.9,,,
,,,,,,,,,,,,,,,,,1.959434,,,,,,,,,,,,,14524935-bf0e-4a9e-8ea0-ef1eb2dcc2f2,1662,,"[40.1, 68.2]",3788759,46,,,,-0.7057193,,Right Foot,,,"[54.3, 56.1]",Ground Pass,,18.656097,Incomplete,,Callum McGregor,,,,,,,2,From Corner,Billy Gilmour,31067.0,Right Defensive Midfield,74,England,768,"['0d5aacc3-a020-49d1-bc5d-0f4ac6824e8e', 'bb590b65-2d88-40d7-9490-af6be1b659cb', 'e2f0819c-0927-4947-aeea-0c9130901acf']",26,,,,,,,,,,,,,,Scotland,00:01:26.889,Pass,True,40.1,68.2,54.3,56.1,,,
,,,,,,,,,,,,,,,,,1.362231,,,,,,,,,,,,,0d5aacc3-a020-49d1-bc5d-0f4ac6824e8e,1665,,"[65.8, 24.0]",3788759,46,,,,-1.2474251,,Right Foot,,,"[72.0, 5.5]",Ground Pass,,19.511278,,,Mason Mount,,,,,,Recovery,2,From Corner,Luke Shaw,3382.0,Left Back,74,England,768,"['14524935-bf0e-4a9e-8ea0-ef1eb2dcc2f2', 'b403a09c-b361-4fa1-820c-c861d854c0e5', 'dc4aa691-6150-46ba-9824-1f15673e2a01']",28,,,,,,,,,,,,,,England,00:01:28.848,Pass,True,65.8,24.0,72.0,5.5,,,
,,,,,,,,,,,,,,,,,0.761748,,,,,,,,,,,,,8f0f8fda-f6b0-4443-8404-b90183262de2,1668,,"[77.0, 3.1]",3788759,46,,,,2.752276,,Right Foot,,,"[69.2, 6.3]",Ground Pass,,8.430896,,,Luke Shaw,,,,,,,2,From Corner,Mason Mount,7843.0,Left Center Midfield,74,England,768,['ab12f116-2473-4968-932c-cd76c53fbb56'],33,,,,,,,,,,,,,,England,00:01:33.079,Pass,,77.0,3.1,69.2,6.3,,,
,,,,,,,,,,,,,,,,,0.775255,,,,,,,,,,,,,1bf2db28-6201-4427-bc8e-55f8d4f9ff92,1671,,"[73.4, 5.5]",3788759,46,,,,-0.8301444,,Left Foot,,,"[76.6, 2.0]",Ground Pass,,4.7423625,,,Mason Mount,,,,,,,2,From Corner,Luke Shaw,3382.0,Left Back,74,England,768,['a8d133b2-00ee-4388-829e-20cf3044f20c'],35,,,,,,,,,,,,,,England,00:01:35.533,Pass,,73.4,5.5,76.6,2.0,,,
,,,,,,,,,,,,,,,,,1.208623,,,,,,,,,,,,,6fbe5eb7-5022-4afb-92fd-12b329152305,1674,,"[76.6, 2.0]",3788759,46,,,,2.6164842,,Right Foot,,,"[64.0, 9.3]",Ground Pass,,14.561936,,,Declan Rice,,,,,,,2,From Corner,Mason Mount,7843.0,Left Center Midfield,74,England,768,['99c57a9e-911c-438e-ba85-0559655c112f'],37,,,,,,,,,,,,,,England,00:01:37.472,Pass,,76.6,2.0,64.0,9.3,,,
,,,,,,,,,,,,,,,,,1.003245,,,,,,,,,,,,,ee926eb4-26b0-479d-96d9-51e9edbf998a,1677,,"[64.0, 9.3]",3788759,46,,,,-0.6071849,,Right Foot,,,"[73.5, 2.7]",Ground Pass,,11.567627,,,Mason Mount,,,,,,,2,From Corner,Declan Rice,3943.0,Center Defensive Midfield,74,England,768,['bf3c8739-6853-4af8-bb01-9f2bc278139f'],40,,,,,,,,,,,,,,England,00:01:40.583,Pass,,64.0,9.3,73.5,2.7,,,
,,,,,,,,,,,,,,,,,0.960444,,,,,,,,,,,,,118c088b-7d37-47d8-88db-e1d8a3c352b7,1680,,"[74.8, 2.8]",3788759,46,,,,-0.031239834,,Right Foot,,,"[78.0, 2.7]",Ground Pass,,3.2015622,,,Luke Shaw,,,,,,,2,From Corner,Mason Mount,7843.0,Left Center Midfield,74,England,768,['6b1dafa0-f015-4227-b15a-02f57e84a0ee'],43,,,,,,,,,,,,,,England,00:01:43.000,Pass,,74.8,2.8,78.0,2.7,,,
,,,,,,,,,,,,,,,,,1.525102,,,,,,,,,,,,,11034bb7-7a0f-4bda-ae4f-390c1391384e,1683,,"[78.0, 2.7]",3788759,46,,,,2.7668467,,Left Foot,,,"[63.0, 8.6]",Ground Pass,,16.118622,,,Declan Rice,,,,,,,2,From Corner,Luke Shaw,3382.0,Left Back,74,England,768,['927601a9-a098-4266-b459-a1fbe3e384e6'],44,,,,,,,,,,,,,,England,00:01:44.000,Pass,,78.0,2.7,63.0,8.6,,,
,,,,,,,,,,,,,,,,,1.991461,,,,,,,,,,,,,1c73d03c-eda9-47fe-a042-c6cba8323061,1686,,"[57.9, 11.8]",3788759,46,,,,1.7077429,,Right Foot,,,"[54.0, 40.1]",Ground Pass,,28.567465,,,Tyrone Mings,,,,,,,2,From Corner,Declan Rice,3943.0,Center Defensive Midfield,74,England,768,['5bd994ff-dd1e-4c8d-ad93-7d5f09cd5455'],46,,,,,,,,,,,,,,England,00:01:46.951,Pass,,57.9,11.8,54.0,40.1,,,
,,,,,,,,,,,,,,,,,1.524177,,,,,,,,,,,,,097903be-aa83-48a2-8edf-1d8e590ffaa6,1689,,"[54.4, 37.9]",3788759,46,,,,-1.4185447,,Left Foot,,,"[57.3, 19.0]",Ground Pass,,19.121193,,,Declan Rice,,,,,,,2,From Corner,Tyrone Mings,3323.0,Left Center Back,74,England,768,['67fafe98-7331-44d3-9b34-dc567f38592e'],49,,,,,,,,,,,,,,England,00:01:49.581,Pass,,54.4,37.9,57.3,19.0,,,
,,,,,,,,,,,,,,,,,1.156695,,,,,,,,,,,,,a38ad360-b441-405f-825d-c159abedfacd,1692,,"[59.3, 15.6]",3788759,46,,,,-0.90449005,,Right Foot,,,"[69.6, 2.5]",Ground Pass,,16.664333,,,Luke Shaw,,,,,,,2,From Corner,Declan Rice,3943.0,Center Defensive Midfield,74,England,768,['e4db78f2-e421-40be-9ab0-40f1fe812ea5'],51,,,,,,,,,,,,,,England,00:01:51.685,Pass,,59.3,15.6,69.6,2.5,,,
,,,,,,,,,,,,,,,,,1.422986,,,,,,,,,,,,,b481f5ea-93ea-4f84-9f6c-3c04f9a06386,1695,,"[77.6, 2.1]",3788759,46,,,,1.8585464,,Left Foot,,,"[71.0, 24.4]",Ground Pass,,23.256182,,,Kalvin Phillips,,,,,,,2,From Corner,Luke Shaw,3382.0,Left Back,74,England,768,['a1a10aec-9e1d-4faf-9368-4f41bc34a0eb'],57,,,,,,,,,,,,,,England,00:01:57.702,Pass,,77.6,2.1,71.0,24.4,,,
,,,,,,,,,,,,,,,,,1.743148,,,,,,,,,,,,,5e0390b6-e6e5-42bc-a211-5e1a7d70ee14,1698,,"[73.2, 25.7]",3788759,46,,,,2.867795,,Right Foot,,,"[49.7, 32.3]",Ground Pass,,24.40922,,,Tyrone Mings,,,,,,,2,From Corner,Kalvin Phillips,4706.0,Right Center Midfield,74,England,768,['6cb161d7-1a8c-4e0b-a3ab-ef19fd0b09af'],59,,,,,,,,,,,,,,England,00:01:59.125,Pass,,73.2,25.7,49.7,32.3,,,
,,,,,,,,,,,,,,,,,2.404229,,,,,,,,,,,,,3cd980ed-9b1b-4138-b2c9-1cb288ccc052,1701,,"[51.5, 36.5]",3788759,47,,,,-1.04612,,Left Foot,,,"[70.6, 3.5]",Ground Pass,,38.12886,,,Luke Shaw,,,,,,,2,From Corner,Tyrone Mings,3323.0,Left Center Back,74,England,768,['7cb7aa46-d9ff-4865-96a2-e6dd4e5d0373'],5,,,,,,,,,,,,,,England,00:02:05.288,Pass,,51.5,36.5,70.6,3.5,,,
,,,,,,,,,,,,,,,,,0.914447,,,,,,,,,,,,,7fdaed75-5190-42bf-b155-60fe52ddbf57,1704,,"[71.6, 4.4]",3788759,47,,,,-0.31705576,,Left Foot,,,"[78.0, 2.3]",Ground Pass,,6.735726,,,Mason Mount,,,,,,,2,From Corner,Luke Shaw,3382.0,Left Back,74,England,768,['3dacb18b-d1ab-40b5-b194-ca0dab322dba'],9,,,,,,,,,,,,,,England,00:02:09.025,Pass,,71.6,4.4,78.0,2.3,,,
,,,,,,,,,,,,,,,,,0.907501,,,,,,,,,,,,,d76c8cdc-ee2b-4b36-a65e-4d9f25b18b59,1708,,"[77.2, 3.1]",3788759,47,,,,1.19029,,Right Foot,,,"[84.6, 21.6]",Ground Pass,,19.92511,,,Raheem Sterling,,,,,,,2,From Corner,Mason Mount,7843.0,Left Center Midfield,74,England,768,"['3cc698d2-925d-46d4-83e5-b2e1def3856b', 'dbc9bb0e-7c90-4185-9941-63ddef3d2711']",11,,,,,,,,,,,,,,England,00:02:11.859,Pass,True,77.2,3.1,84.6,21.6,,,
,,,,,,,,,,,,,,,,,0.858502,,,,,,,,,,,,,e3ad1686-638e-417f-bc86-a3b1bd2364fb,1713,,"[93.4, 21.8]",3788759,47,,,,-0.2220819,,Right Foot,,,"[99.6, 20.4]",Ground Pass,,6.3560996,,,Harry Kane,,,,,,,2,From Corner,Raheem Sterling,3233.0,Left Wing,74,England,768,"['23b7a5de-f1bc-4b86-8414-7edc08510d2e', '2d21f2c7-ea1d-4725-b6a6-a96534aba3dd', 'f1da0412-0c79-4bb7-a1ed-e5bf90d667bc']",15,,,,,,,,,,,,,,England,00:02:15.706,Pass,True,93.4,21.8,99.6,20.4,,,
,,,,,,,,,,,,,,,,,1.325021,,,,,,,,,,,,,f3055991-4713-43ec-bc07-9e7b13a08520,1716,,"[99.2, 23.4]",3788759,47,,,,-0.24497867,,Right Foot,,,"[111.2, 20.4]",Ground Pass,,12.369317,,,Raheem Sterling,,,,,,,2,From Corner,Harry Kane,10955.0,Center Forward,74,England,768,['ac54df7e-8cf9-4da9-8073-99a5cff86ec4'],17,,,,,,,,,,,,,,England,00:02:17.850,Pass,,99.2,23.4,111.2,20.4,,,
,,,,,,,,,,,,,,,,,0.645921,,,,,,,,,,,,,890a8656-ac35-445b-a41d-d53d6eea13b8,1720,,"[112.0, 20.2]",3788759,47,,,,1.3397057,,Right Foot,True,,"[115.6, 35.5]",Ground Pass,,15.717824,Incomplete,,Philip Foden,,,,,,,2,From Corner,Raheem Sterling,3233.0,Left Wing,74,England,768,"['4fff3821-4668-4380-859d-2beb5bc613d3', '92f5609e-6c64-44c0-8cf8-50e0568640f4']",21,,,,,,,,,,,,,,England,00:02:21.008,Pass,,112.0,20.2,115.6,35.5,,,
,,,,,,,,,,,,,,,,,0.714965,,,,,,,,,,,,,a3f81d5e-4e09-4782-baef-5f433c409ba8,1723,,"[102.5, 6.9]",3788759,47,,,,2.7697365,45602b08-65cd-495c-a261-7a2a5dba54d0,Left Foot,,,"[92.5, 10.8]",Low Pass,,10.733592,,,Mason Mount,True,,,,,Recovery,2,From Corner,Luke Shaw,3382.0,Left Back,74,England,768,['94b4f493-3c6a-4ab0-9d68-d197ccad6216'],25,,,,,,,,,,,,,,England,00:02:25.286,Pass,,102.5,6.9,92.5,10.8,,,
,,,,,,,,,,,,,,,,,0.886946,,,,,,,,,,,,,9d307ee7-2c8d-45ca-af7e-0e50a599ab3e,1730,,"[120.0, 0.1]",3788759,47,,,,1.8696283,b581fcb4-53c9-4345-9e8d-d4ba06b7e815,Right Foot,,,"[113.5, 21.2]",High Pass,True,22.078497,,,Philip Foden,True,,,Inswinging,,Corner,2,From Corner,Mason Mount,7843.0,Left Center Midfield,75,England,768,['ac97c309-bd2a-466a-804f-e50708db1580'],59,,,,,,,,,,,,,,England,00:02:59.827,Pass,,120.0,0.1,113.5,21.2,,,
,,,,,,,,,,,,,,,,,3.887436,,,,,,,,,,,,,c2f4f924-58dd-4609-a3c6-5020c7472264,1735,,"[7.0, 36.1]",3788759,48,,,,-0.14596817,,Right Foot,,,"[72.3, 26.5]",High Pass,,66.00189,,,Lyndon Dykes,,,,,,Goal Kick,2,From Goal Kick,David Marshall,9645.0,Goalkeeper,76,Scotland,942,['e93547ca-d0fd-4b46-919f-17ab05f1c1fa'],36,,,,,,,,,,,,,,Scotland,00:03:36.003,Pass,,7.0,36.1,72.3,26.5,,,
,,,,,,,,,,,,,,,,,0.049501,,,,,,,,,,,,,bc1d8348-277a-4b7e-a643-85aae8a19a99,1737,,"[72.3, 26.5]",3788759,48,,,True,0.48447794,,,,,"[74.2, 27.5]",High Pass,,2.1470912,Incomplete,,,,,,,,,2,From Goal Kick,Lyndon Dykes,29571.0,Left Center Forward,76,Scotland,942,"['93b19e66-d0a5-4928-9bfb-f6ac272ba237', 'e506ae78-6087-40b7-aabf-5add42d28d40']",39,,,,,,,,,,,,,,Scotland,00:03:39.890,Pass,True,72.3,26.5,74.2,27.5,,,
,,,,,,,,,,,,,,,,,0.7698,,,,,,,,,,,,,ebedf00c-435b-4172-b295-f0302ebeed3d,1741,,"[47.4, 46.3]",3788759,48,,,,2.910502,,Right Foot,,,"[35.5, 49.1]",Ground Pass,,12.224975,,,John Stones,,,,,,Recovery,2,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,77,England,768,"['b0bf9e11-80c7-44d1-bc76-7dd1ed1197cb', 'ce06c066-a2b8-4f6b-a2b1-55a90664a149']",41,,,,,,,,,,,,,,England,00:03:41.216,Pass,True,47.4,46.3,35.5,49.1,,,
