50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,0.695928,,,,,,,,,,,,,,35164740-8bcb-40f1-b4d6-36afaf7c80cd,3338,,"[32.5, 66.3]",3788760,91,,,,,-0.8534746,,Right Foot,,,"[36.6, 61.6]",,Low Pass,,6.2369866,,,,Šime Vrsaljko,,,,,Recovery,2,Regular Play,Marcelo Brozović,5469.0,Left Center Midfield,172,Croatia,785,"['5eacad0b-c73a-4f24-9f34-368bf244853b', 'c2d78c3d-2f14-4b95-b6d4-63fc590a3b96']",10,,,,,,,,,,,,,,,,Croatia,00:46:10.952,Pass,,32.5,66.3,36.6,61.6,,,
,,,,,,,,,,,,,,1.161071,,,,,,,,,,,,,,6888f5ac-200c-479f-a42a-39ddf50f2e23,3341,,"[35.5, 61.6]",3788760,91,,,,,-0.96850896,,Right Foot,,,"[36.6, 60.0]",,Ground Pass,,1.9416488,,,,Ivan Perišić,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,172,Croatia,785,['016afd27-c5b2-402c-a672-beb3bfac1cdc'],12,,,,,,,,,,,,,,,,Croatia,00:46:12.371,Pass,,35.5,61.6,36.6,60.0,,,
,,,,,,,,,,,,,,0.395473,,,,,,,,,,,,,,7cc49b84-c85f-4782-8a30-c23a8e90ef13,3345,,"[36.6, 59.8]",3788760,91,,,,,0.0,,Left Foot,,,"[38.3, 59.8]",,High Pass,,1.7,,Incomplete,,Luka Modrić,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,172,Croatia,785,"['40fafc01-c4d9-46ba-b15e-48e44a6d8b9b', 'cba469ff-95f4-4386-b725-333f1dc3ef19', 'd6ee2ab9-965b-40e9-86ca-4a2bb17519a1']",14,,,,,,,,,,,,,,,,Croatia,00:46:14.628,Pass,True,36.6,59.8,38.3,59.8,,,
,,,,,,,,,,,,,,0.983688,,,,,,,,,,,,,,93ac75aa-b0fd-4d0a-94e5-7d7276c1679e,3348,,"[34.8, 53.4]",3788760,91,,,,,-0.32175055,,Right Foot,,,"[42.0, 51.0]",,High Pass,,7.5894666,,Incomplete,,Luka Modrić,,,,,Recovery,2,Regular Play,Marcelo Brozović,5469.0,Left Center Midfield,172,Croatia,785,"['7ddef6e0-db53-47f9-bf82-929c6d8ceeba', 'cd1d4c11-b42a-4224-a74a-51e23ef7989f']",15,,,,,,,,,,,,,,,,Croatia,00:46:15.766,Pass,,34.8,53.4,42.0,51.0,,,
,,,,,,,,,,,,,,0.903357,,,,,,,,,,,,,,19b406c3-3a73-4048-af02-37143b477877,3353,,"[88.7, 20.6]",3788760,91,,,,,-2.0394945,,Left Foot,,,"[84.7, 12.7]",,Ground Pass,,8.854942,,,,Petr Ševčík,,,,,Recovery,2,Regular Play,Adam Hložek,28239.0,Left Wing,173,Czech Republic,912,['a34619fb-574f-4334-aaca-0ad809a0d516'],17,,,,,,,,,,,,,,,,Czech Republic,00:46:17.638,Pass,,88.7,20.6,84.7,12.7,,,
,,,,,,,,,,,,,,1.423587,,,,,,,,,,,,,,913c1c8a-ea27-4e38-95be-896260afeb1d,3358,,"[85.2, 4.8]",3788760,91,,,,,-3.0799425,,Right Foot,,,"[77.1, 4.3]",,Ground Pass,,8.1154175,,,,Jan Bořil,,,,,,2,Regular Play,Petr Ševčík,23454.0,Right Wing,173,Czech Republic,912,"['1db0fe3c-b2a9-4101-aa9c-95b93fcfad48', 'dcbfac84-7e09-461a-879c-af135090d3fb']",21,,,,,,,,,,,,,,,,Czech Republic,00:46:21.578,Pass,True,85.2,4.8,77.1,4.3,,,
,,,,,,,,,,,,,,0.517621,,,,,,,,,,,,,,24d22e9a-7510-4ce1-8505-51f979f13fa6,3361,,"[77.1, 4.8]",3788760,91,,,,,1.3623312,,Right Foot,,,"[79.3, 15.2]",,Ground Pass,,10.630146,,,,Petr Ševčík,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,173,Czech Republic,912,['a4d049be-a045-40a1-9768-f932f50f7781'],23,,,,,,,,,,,,,,,,Czech Republic,00:46:23.860,Pass,,77.1,4.8,79.3,15.2,,,
,,,,,,,,,,,,,,0.946415,,,,,,,,,,,,,,7532b9ee-8fd7-4705-931a-92964a6c98e9,3365,,"[78.6, 12.2]",3788760,91,,,,,-0.32175055,,Left Foot,,,"[91.2, 8.0]",,Low Pass,,13.281567,,Incomplete,,Antonín Barák,,,,,,2,Regular Play,Petr Ševčík,23454.0,Right Wing,173,Czech Republic,912,"['44bdd432-c119-43ff-b304-f0ad8adc334a', '4807afc4-b78e-49a4-ba7a-a5fe1a979a7c', 'd9db6aab-7eee-4175-9e1a-7bef3e3e933a']",25,,,,,,,,,,,,,,,,Czech Republic,00:46:25.039,Pass,True,78.6,12.2,91.2,8.0,,,
,,,,,,,,,,,,,,2.282963,,,,,,,,,,,,,,d8ed2003-3025-4425-8c53-257e905ef802,3370,,"[44.8, 7.8]",3788760,91,,,,,2.3845556,,Right Foot,,,"[15.8, 35.2]",,Ground Pass,,39.896866,,,,Tomáš Vaclík,,,,,Recovery,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,173,Czech Republic,912,['4a82fdab-7b9d-45ed-9e90-092e2f51f501'],30,,,,,,,,,,,,,,,,Czech Republic,00:46:30.280,Pass,,44.8,7.8,15.8,35.2,,,
,,,,,,,,,,,,,,2.040323,,,,,,,,,,,,,,677beec1-4c94-406b-ae94-f5c0d2a3f32b,3373,,"[14.0, 36.1]",3788760,91,,,,,0.20918494,,Right Foot,,,"[31.9, 39.9]",,Ground Pass,,18.298906,,,,Vladimír Coufal,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,173,Czech Republic,912,['a091b078-d75f-48b0-af7d-20368301b75d'],33,,,,,,,,,,,,,,,,Czech Republic,00:46:33.620,Pass,,14.0,36.1,31.9,39.9,,,
,,,,,,,,,,,,,,1.717444,,,,,,,,,,,,,,ce89833c-5868-4f5f-8aa3-31d51d489577,3376,,"[31.0, 45.0]",3788760,91,,,,,-2.976444,,Left Foot,,,"[10.0, 41.5]",,Ground Pass,,21.289669,,,,Tomáš Vaclík,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,173,Czech Republic,912,['fdd0f685-6384-4457-97b8-1e3f268abed7'],36,,,,,,,,,,,,,,,,Czech Republic,00:46:36.851,Pass,,31.0,45.0,10.0,41.5,,,
,,,,,,,,,,,,,,2.700113,,,,,,,,,,,,,,bd2e17dc-09a1-4952-9a2e-948fc0797bbd,3379,,"[10.7, 41.3]",3788760,91,,,,,-0.9632233,,Right Foot,,,"[28.5, 15.7]",,Ground Pass,,31.180122,,,,Tomáš Kalas,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,173,Czech Republic,912,['da6f5aa1-bf30-426c-9178-222e7927f053'],38,,,,,,,,,,,,,,,,Czech Republic,00:46:38.917,Pass,,10.7,41.3,28.5,15.7,,,
,,,,,,,,,,,,,,1.804432,,,,,,,,,,,,,,16caf194-f815-49e1-aee0-faa429587a29,3382,,"[28.8, 15.7]",3788760,91,,,,,0.4825133,,Right Foot,,,"[66.6, 35.5]",,High Pass,,42.671772,,Incomplete,,Antonín Barák,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,173,Czech Republic,912,"['3c883d60-021d-4e84-9b87-b8bc63f79888', '65425c45-5064-47f1-aa7d-6ccfba3a484e']",41,,,,,,,,,,,,,,,,Czech Republic,00:46:41.643,Pass,,28.8,15.7,66.6,35.5,,,
,,,,,,,,,,,,,,1.491261,,,,,,,,,,,,,,8fe40b05-7aff-4b5c-bb69-da219f68ee85,3387,,"[67.6, 58.9]",3788760,91,,,,,-2.4123154,,Right Foot,,,"[62.9, 54.7]",,Low Pass,,6.303174,,,,Luka Modrić,,,,,Recovery,2,Regular Play,Luka Ivanušec,28368.0,Right Wing,174,Croatia,785,['7100347c-ed37-4e70-b9af-a2eb860c0ffc'],45,,,,,,,,,,,,,,,,Croatia,00:46:45.257,Pass,,67.6,58.9,62.9,54.7,,,
,,,,,,,,,,,,,,1.140463,,,,,,,,,,,,,,983e06f3-958d-43a8-b1d7-35168b1b3395,3390,,"[72.0, 64.4]",3788760,91,,,,,1.1718357,,Right Foot,,,"[76.3, 74.6]",,Ground Pass,,11.069327,,,,Bruno Petković,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,174,Croatia,785,['ee56e005-55a5-44e8-9b0a-380360ed0479'],48,,,,,,,,,,,,,,,,Croatia,00:46:48.996,Pass,,72.0,64.4,76.3,74.6,,,
,,,,,,,,,,,,,,2.038257,,,,,,,,,,,,,,365f33b4-45bf-4eab-ab0b-ba70c44de2eb,3396,,"[83.8, 76.6]",3788760,92,,,,,-1.0668617,,Right Foot,,,"[109.0, 30.9]",,High Pass,,52.18745,,Incomplete,,,,True,,,Free Kick,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,175,Croatia,785,['23eb5178-9b56-4fa6-a414-c3f2d74adb27'],37,,,,,,,,,,,,,,,,Croatia,00:47:37.066,Pass,,83.8,76.6,109.0,30.9,,,
,,,,,,,,,,,,,,0.934628,,,,,,,,,,,,,,c4813373-3e70-4d13-9535-c02dd2057998,3399,,"[93.6, 21.2]",3788760,92,,,,,-0.5321324,,Right Foot,,,"[104.3, 14.9]",,Ground Pass,,12.4169235,,Unknown,,Ivan Perišić,,,,,Recovery,2,From Free Kick,Joško Gvardiol,33018.0,Left Back,175,Croatia,785,['966bfffb-3134-4b07-9ae7-722e6e49cbc1'],41,,,,,,,,,,,,,,,,Croatia,00:47:41.675,Pass,,93.6,21.2,104.3,14.9,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,077d395e-1513-4fbc-a448-c31f3f27c012,6,,"[36.6, 41.8]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ondrej Celustka,30328.0,Right Center Back,2,Czech Republic,912,['53af74ce-3afb-4227-aec2-61e47474ef01'],3,,,,,,,,,,,,,,,,Czech Republic,00:00:03.279,Ball Receipt*,,36.6,41.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,81fca837-714e-415e-824e-374bd299b9ee,9,,"[80.0, 14.6]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jan Bořil,4875.0,Left Back,2,Czech Republic,912,['e22c065a-2f88-45b6-a8f4-52ce2f135a30'],7,,,,,,,,,,,,,,,,Czech Republic,00:00:07.299,Ball Receipt*,,80.0,14.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80581cfc-d4c2-4e3d-9195-aa4bc15b5dd8,13,,"[37.4, 43.6]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vladimír Coufal,16570.0,Right Back,2,Czech Republic,912,['8c6089b1-ad97-444e-846f-6fe4c136d165'],12,,,,,,,,,,,,,,,,Czech Republic,00:00:12.705,Ball Receipt*,,37.4,43.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130bac9-e0fa-4890-a520-7689a7112caa,16,,"[6.9, 44.1]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Vaclík,11541.0,Goalkeeper,2,Czech Republic,912,['1faf6f0b-3e02-4b4d-bc81-5a4c7d008be8'],15,,,,,,,,,,,,,,,,Czech Republic,00:00:15.194,Ball Receipt*,,6.9,44.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a7c0a75-b34c-48b3-9c85-992fa33a32e3,19,,"[19.3, 14.1]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Kalas,13197.0,Left Center Back,2,Czech Republic,912,['858ee83f-759f-4113-8f32-69d78785702a'],21,,,,,,,,,,,,,,,,Czech Republic,00:00:21.663,Ball Receipt*,,19.3,14.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ed32e4-de5b-42bc-8fcb-454bc3e59b51,22,,"[34.4, 15.9]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Souček,4870.0,Left Center Midfield,2,Czech Republic,912,['ae0e7a39-1307-42eb-9b1b-b5420af41af9'],24,,,,,,,,,,,,,,,,Czech Republic,00:00:24.724,Ball Receipt*,,34.4,15.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fdb4a98-a68f-45bb-8c8c-1e37bbbaba08,25,,"[25.5, 4.9]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Kalas,13197.0,Left Center Back,2,Czech Republic,912,['aa0d4e4f-0c9b-4a82-8afd-d18c48764368'],26,,,,,,,,,,,,,,,,Czech Republic,00:00:26.065,Ball Receipt*,,25.5,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24625bd1-4b7a-48ab-abe6-373e61ec84bf,28,,"[29.7, 15.1]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tomáš Holeš,16469.0,Right Center Midfield,2,Czech Republic,912,['cc00e424-8ee1-47bb-bc6c-f4c097da7b55'],28,,,,,,,,,,,,,,,,Czech Republic,00:00:28.338,Ball Receipt*,,29.7,15.1,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a1b3bfcd-d689-47a4-abcf-d20c0445d323,34,,"[70.6, 1.4]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Bořil,4875.0,Left Back,3,Czech Republic,912,['099a4093-3c4a-467c-ab49-30ca0254d421'],45,,,,,,,,,,,,,,,,Czech Republic,00:00:45.117,Ball Receipt*,,70.6,1.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de5cbeef-9462-4851-b3ef-ab0cd0888936,38,,"[94.6, 1.8]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bořil,4875.0,Left Back,4,Czech Republic,912,"['13fbb50f-8b52-49fc-8b17-86c18f2f0117', '735dbced-8baf-4403-85be-6c92823ab53c']",56,,,,,,,,,,,,,,,,Czech Republic,00:00:56.757,Ball Receipt*,True,94.6,1.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239ee1e-33bc-4c2a-94bf-9f68e17bfc6d,41,,"[99.3, 0.6]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Jankto,8095.0,Left Wing,4,Czech Republic,912,['220a8c00-8e4e-4f32-8ffa-eb1d5528abca'],57,,,,,,,,,,,,,,,,Czech Republic,00:00:57.426,Ball Receipt*,,99.3,0.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eecd4118-99f8-4890-8a94-041cbc239900,45,,"[101.5, 5.3]",3788760,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,4,Czech Republic,912,['25732bba-edfb-435b-b4ab-a3dfe0f2d82c'],58,,,,,,,,,,,,,,,,Czech Republic,00:00:58.560,Ball Receipt*,,101.5,5.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c59c3c2-55e6-4035-8d3c-c6837a7f7ef9,51,,"[57.2, 5.3]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Kalas,13197.0,Left Center Back,4,Czech Republic,912,['6fbc15dd-12af-4fbe-a4b2-10d2dc162148'],2,,,,,,,,,,,,,,,,Czech Republic,00:01:02.776,Ball Receipt*,,57.2,5.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1e92f1-84e2-4b5b-a9f4-3271a70cb95f,55,,"[84.2, 1.4]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,4,Czech Republic,912,['0118a1a8-a619-42cf-b21c-b7b54101285a'],6,,,,,,,,,,,,,,,,Czech Republic,00:01:06.710,Ball Receipt*,,84.2,1.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bc19d1b8-02e3-4c8d-ba64-7891f3178eed,58,,"[103.0, 16.8]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Jankto,8095.0,Left Wing,4,Czech Republic,912,['bd8f5e39-cbe7-4a24-b36e-49bebf366fb0'],10,,,,,,,,,,,,,,,,Czech Republic,00:01:10.190,Ball Receipt*,,103.0,16.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ae6647-4e46-4e2b-b362-f5892249d0cd,63,,"[93.1, 3.4]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,5,Czech Republic,912,['28de030d-6d82-4cb8-9243-48ac9deb577b'],26,,,,,,,,,,,,,,,,Czech Republic,00:01:26.835,Ball Receipt*,,93.1,3.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6dfba70-a65a-46dd-add2-70a7352cf715,67,,"[105.0, 1.4]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bořil,4875.0,Left Back,5,Czech Republic,912,['47285858-2524-4b7e-814b-738db7852dc6'],29,,,,,,,,,,,,,,,,Czech Republic,00:01:29.027,Ball Receipt*,,105.0,1.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02ef774c-97e3-4f3b-b1c6-6ba68e7bd9b7,71,,"[91.3, 10.4]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Holeš,16469.0,Right Center Midfield,5,Czech Republic,912,['faa9e64b-0c2b-4c62-9583-555f3d7c76d4'],31,,,,,,,,,,,,,,,,Czech Republic,00:01:31.331,Ball Receipt*,,91.3,10.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd1ab98-9458-404b-9b73-6c93c0e089c6,74,,"[109.0, 19.8]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Jankto,8095.0,Left Wing,5,Czech Republic,912,['d91f7650-c9e9-4bf1-9bc0-913a62affbdb'],33,,,,,,,,,,,,,,,,Czech Republic,00:01:33.215,Ball Receipt*,,109.0,19.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bb0d15e9-0aee-4a89-bfd4-f6b302cdf3ae,77,,"[79.2, 16.5]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrik Schick,7044.0,Center Forward,6,Czech Republic,912,['eed112fb-34b8-4617-ac83-f457c901ed38'],47,,,,,,,,,,,,,,,,Czech Republic,00:01:47.318,Ball Receipt*,,79.2,16.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1090a0-869e-4bfa-8f67-32919cb2f35d,81,,"[71.4, 5.6]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bořil,4875.0,Left Back,6,Czech Republic,912,['c6b4da8e-9699-44d8-ab91-56edce8f6478'],50,,,,,,,,,,,,,,,,Czech Republic,00:01:50.148,Ball Receipt*,,71.4,5.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee164951-692a-4be5-aa66-2b82b6db2114,86,,"[81.3, 7.1]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Souček,4870.0,Left Center Midfield,6,Czech Republic,912,['065d7eb0-755a-482f-aee6-6dac62375f8f'],52,,,,,,,,,,,,,,,,Czech Republic,00:01:52.036,Ball Receipt*,,81.3,7.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,903a3dd6-c606-47ee-8c9a-b78526fd68ac,89,,"[88.6, 2.2]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Jankto,8095.0,Left Wing,6,Czech Republic,912,['229ad33b-f72b-4c73-93c3-2d041d0c273d'],52,,,,,,,,,,,,,,,,Czech Republic,00:01:52.790,Ball Receipt*,,88.6,2.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ec468ea1-5e11-4979-8aa1-eb0f38f6415b,92,,"[114.1, 37.2]",3788760,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,6,Czech Republic,912,['40d211e3-d07d-4e8c-b141-860fe9f777a4'],57,,,,,,,,,,,,,,,,Czech Republic,00:01:57.135,Ball Receipt*,,114.1,37.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,264c8b50-e2de-4ed7-a0ca-e6e63ea805d9,106,,"[96.7, 52.2]",3788760,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,6,Czech Republic,912,['f8f6b0ec-53f7-477b-8101-06ea0b89799c'],7,,,,,,,,,,,,,,,,Czech Republic,00:02:07.670,Ball Receipt*,,96.7,52.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305b3d6-5cc6-4108-b67c-5a1e1d6d34a1,109,,"[88.8, 39.2]",3788760,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Holeš,16469.0,Right Center Midfield,6,Czech Republic,912,['984cbe24-ad1f-47e1-8e90-4d36f54f29ad'],9,,,,,,,,,,,,,,,,Czech Republic,00:02:09.651,Ball Receipt*,,88.8,39.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c796a3c4-9426-45dc-9d9d-dcefc89a7f87,113,,"[80.0, 52.3]",3788760,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,6,Czech Republic,912,['3c578fda-5158-48bd-8e41-ec5705549aed'],11,,,,,,,,,,,,,,,,Czech Republic,00:02:11.404,Ball Receipt*,,80.0,52.3,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f65c7a-827a-4f97-baf0-fb7c1674014e,116,,"[85.5, 76.9]",3788760,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,6,Czech Republic,912,['2974d672-538c-4111-8d06-149975d81877'],16,,,,,,,,,,,,,,,,Czech Republic,00:02:16.447,Ball Receipt*,,85.5,76.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,047df69e-d84f-4e78-b5a4-449d562599e7,120,,"[111.0, 76.8]",3788760,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,7,Czech Republic,912,"['07d3ec86-1bfd-48bd-a278-9d0405f46a58', 'd29f95d0-46e4-45c1-8044-58fb1efbe2f0']",51,,,,,,,,,,,,,,,,Czech Republic,00:02:51.296,Ball Receipt*,True,111.0,76.8,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0f2078de-a534-463a-8a86-e945f544d8dd,123,,"[99.3, 76.9]",3788760,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,7,Czech Republic,912,['2ce4ab72-2415-45ad-83b0-530113bccff6'],52,,,,,,,,,,,,,,,,Czech Republic,00:02:52.690,Ball Receipt*,,99.3,76.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,985ac49d-96e3-49b6-bb49-2c4eec750cbf,127,,"[116.8, 73.0]",3788760,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,8,Czech Republic,912,"['015f3f70-6b97-4047-93bf-ed5799cbab56', 'a1261cc9-e60d-44b3-ba6c-632a2168fbbf']",59,,,,,,,,,,,,,,,,Czech Republic,00:02:59.085,Ball Receipt*,True,116.8,73.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8a4e1ac5-ccf9-47c6-a23c-175f5b5208b1,133,,"[110.1, 46.1]",3788760,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Souček,4870.0,Left Center Midfield,8,Czech Republic,912,['93212d68-0783-492b-8c7d-e27a74a43ef0'],0,,,,,,,,,,,,,,,,Czech Republic,00:03:00.806,Ball Receipt*,,110.1,46.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8df19346-14e5-44b2-9fd1-43c58c23a0e0,136,,"[112.7, 45.5]",3788760,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tomáš Souček,4870.0,Left Center Midfield,9,Czech Republic,912,['6efc44e5-b0c0-4829-9471-5e451d32f01f'],25,,,,,,,,,,,,,,,,Czech Republic,00:03:25.490,Ball Receipt*,,112.7,45.5,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,55c5cbd2-649e-48be-a821-89e6f779363d,141,,"[76.0, 69.4]",3788760,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Perišić,5474.0,Right Wing,10,Croatia,785,['4392a4ed-c405-41ed-8ba1-5ca457ac3bdc'],58,,,,,,,,,,,,,,,,Croatia,00:03:58.373,Ball Receipt*,,76.0,69.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b831aa94-b821-445a-9355-0bf88579b96f,145,,"[84.6, 67.0]",3788760,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Rebić,5465.0,Center Forward,11,Croatia,785,['403cd36f-9c22-40ba-a116-3dd7b8ab6dac'],11,,,,,,,,,,,,,,,,Croatia,00:04:11.035,Ball Receipt*,,84.6,67.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,57355e69-016e-48fd-98d8-89284c568da8,150,,"[54.0, 15.7]",3788760,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,11,Croatia,785,['5b3c7f0e-e8c1-405d-ad93-8acb1ac7e619'],12,,,,,,,,,,,,,,,,Czech Republic,00:04:12.872,Ball Receipt*,,54.0,15.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6908578-499a-4244-8e85-e84e14d3d8f3,152,,"[77.6, 57.3]",3788760,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Brekalo,8946.0,Left Wing,11,Croatia,785,['58ec8f60-bee6-44ee-962a-baa49f602f88'],15,,,,,,,,,,,,,,,,Croatia,00:04:15.009,Ball Receipt*,,77.6,57.3,,,,,
