ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,1.502786,,,,,,,,,,,,,,,d75721e0-5d05-4317-843b-5f803a7b29c5,134,,"[74.1, 33.1]",3788762,1,,,,-1.4554801,,Right Foot,,,,"[77.1, 7.2]",,Ground Pass,,26.073166,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,8,Spain,772,['835bef52-55d9-4bf2-ab9e-34282eda3680'],50,,,,,,,,,,,,,,,,Spain,00:01:50.171,Pass,,74.1,33.1,77.1,7.2,,,
,,,,,,,,,,,,,,,1.220423,,,,,,,,,,,,,,,dcefb79a-ba58-40a3-9b34-e936bdf3d8ab,137,,"[77.1, 7.2]",3788762,1,,,,-0.28555468,,Right Foot,,,,"[88.0, 4.0]",,Ground Pass,,11.360018,,,,Daniel Olmo Carvajal,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Spain,772,['bead81ed-06d0-4505-80a4-0306fa707cba'],52,,,,,,,,,,,,,,,,Spain,00:01:52.344,Pass,,77.1,7.2,88.0,4.0,,,
,,,,,,,,,,,,,,,1.241481,,,,,,,,,,,,,,,ce201aab-d672-40d4-a4f9-683c58f61a79,140,,"[88.0, 4.0]",3788762,1,,,,2.6960154,,Left Foot,,,,"[81.3, 7.2]",,Ground Pass,,7.4249578,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,8,Spain,772,['51ab38a6-6734-4fb2-a087-5dd0272e7c20'],54,,,,,,,,,,,,,,,,Spain,00:01:54.489,Pass,,88.0,4.0,81.3,7.2,,,
,,,,,,,,,,,,,,,1.621142,,,,,,,,,,,,,,,697876a7-5c10-4154-8aac-3a7b38481d4b,144,,"[79.2, 7.0]",3788762,1,,,,2.658467,,Right Foot,,,,"[54.8, 19.8]",,Ground Pass,,27.553585,,,,Pau Francisco Torres,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Spain,772,['22284eb6-e16d-4ded-8fe7-660ce18ed31f'],59,,,,,,,,,,,,,,,,Spain,00:01:59.340,Pass,,79.2,7.0,54.8,19.8,,,
,,,,,,,,,,,,,,,1.891237,,,,,,,,,,,,,,,b3fa8cf7-e9f4-4af8-b619-207ad353f8cc,147,,"[56.3, 25.4]",3788762,2,,,,1.7295694,,Left Foot,,,,"[51.0, 58.5]",,Ground Pass,,33.521633,,,,Aymeric Laporte,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,8,Spain,772,['5c148b2d-026b-4dae-abee-0f63558d0961'],2,,,,,,,,,,,,,,,,Spain,00:02:02.668,Pass,,56.3,25.4,51.0,58.5,,,
,,,,,,,,,,,,,,,1.041701,,,,,,,,,,,,,,,3647cb9f-f568-4c3c-856e-79e8bbcab22f,150,,"[51.0, 58.5]",3788762,2,,,,0.69301015,,Left Foot,,,,"[68.1, 72.7]",,Ground Pass,,22.227236,,,,Marcos Llorente Moreno,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,8,Spain,772,['24514c51-32df-4d87-a94f-e72770bd93eb'],5,,,,,,,,,,,,,,,,Spain,00:02:05.763,Pass,,51.0,58.5,68.1,72.7,,,
,,,,,,,,,,,,,,,0.564024,,,,,,,,,,,,,,,9a40cbb3-7ea4-48d9-ae11-35980252f650,154,,"[67.7, 74.2]",3788762,2,,,,-1.886011,,Right Foot,,,,"[64.7, 65.0]",,Ground Pass,,9.676776,,,,Jorge Resurrección Merodio,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,8,Spain,772,"['5e545fa7-406a-47fa-93cb-b2a1006153f9', 'ee94c016-d294-4bb9-96e6-5d55003a38dc']",7,,,,,,,,,,,,,,,,Spain,00:02:07.754,Pass,True,67.7,74.2,64.7,65.0,,,
,,,,,,,,,,,,,,,0.788942,,,,,,,,,,,,,,,46862310-cbe0-4e50-8f2c-470be5f2c5ae,157,,"[63.6, 68.2]",3788762,2,,,,0.18339959,,Right Foot,,,,"[76.0, 70.5]",,Ground Pass,,12.611503,,,,Gerard Moreno Balaguero,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,8,Spain,772,['8923b5e6-ab14-4a81-ad72-02a8f7c14aea'],9,,,,,,,,,,,,,,,,Spain,00:02:09.436,Pass,,63.6,68.2,76.0,70.5,,,
,,,,,,,,,,,,,,,0.861944,,,,,,,,,,,,,,,04e7a51e-54ce-469e-8feb-0855ce45826e,165,,"[71.1, 68.6]",3788762,2,,,,-1.9333405,,Left Foot,,,,"[68.9, 62.8]",,Ground Pass,,6.203225,,,,Jorge Resurrección Merodio,,,,,,Recovery,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Wing,8,Spain,772,"['0a8d85b9-a1dc-4002-b12d-1fec834d1a11', 'fa5e293c-b403-4189-b94d-37e967d0ce59', 'fb8e1380-b251-4120-a341-e8c5b2f5af71']",11,,,,,,,,,,,,,,,,Spain,00:02:11.111,Pass,True,71.1,68.6,68.9,62.8,,,
,,,,,,,,,,,,,,,1.088063,,,,,,,,,,,,,,,447b71b9-e225-4e1b-94e0-1b1136c52d3d,168,,"[69.4, 59.6]",3788762,2,,,,-2.7928216,,Right Foot,,,,"[59.5, 56.0]",,Ground Pass,,10.53423,,,,Rodrigo Hernández Cascante,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,8,Spain,772,['601b7753-77e4-4694-948e-919ae7d1e5d6'],12,,,,,,,,,,,,,,,,Spain,00:02:12.584,Pass,,69.4,59.6,59.5,56.0,,,
,,,,,,,,,,,,,,,1.83104,,,,,,,,,,,,,,,5710e373-e883-4739-a7d6-1a9efec9da60,171,,"[59.5, 56.0]",3788762,2,,,,-1.8202947,,Right Foot,,,,"[54.2, 35.2]",,Ground Pass,,21.464622,,,,Pau Francisco Torres,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,8,Spain,772,['28c4829c-c346-4c12-a41a-ce79a05b9bac'],14,,,,,,,,,,,,,,,,Spain,00:02:14.221,Pass,,59.5,56.0,54.2,35.2,,,
,,,,,,,,,,,,,,,1.114628,,,,,,,,,,,,,,,2023d08f-ce79-454f-a51e-83e696c1f5fc,174,,"[58.0, 32.0]",3788762,2,,,,-0.9204408,,Left Foot,,,,"[73.9, 11.1]",,Ground Pass,,26.260616,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,8,Spain,772,['e4ab91b8-ec1a-4244-9949-000d272f0b5b'],17,,,,,,,,,,,,,,,,Spain,00:02:17.039,Pass,,58.0,32.0,73.9,11.1,,,
,,,,,,,,,,,,,,,1.334139,,,,,,,,,,,,,,,d2b83419-a709-4da8-84e9-cc0afb02861f,177,,"[78.1, 8.7]",3788762,2,,,,-0.39321217,,Right Foot,,,,"[91.6, 3.1]",,Ground Pass,,14.615403,,,,Daniel Olmo Carvajal,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Spain,772,['6b783c99-6b4a-46b4-905f-4313132cdcd9'],20,,,,,,,,,,,,,,,,Spain,00:02:20.109,Pass,,78.1,8.7,91.6,3.1,,,
,,,,,,,,,,,,,,,0.625144,,,,,,,,,,,,,,,1952a46f-d582-4910-a8e3-5178d261cfae,180,,"[98.9, 13.8]",3788762,2,,,,3.1415927,,Right Foot,,,,"[89.5, 13.8]",,Ground Pass,,9.4,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,8,Spain,772,['ec9fe83d-88e2-416a-b65f-558e77d5fa92'],25,,,,,,,,,,,,,,,,Spain,00:02:25.113,Pass,,98.9,13.8,89.5,13.8,,,
,,,,,,,,,,,,,,,1.558718,,,,,,,,,,,,,,,b012ac0d-004a-45fa-ba7c-f1898a15d7b4,182,,"[89.5, 13.8]",3788762,2,,,,-0.6663466,,Left Foot,,,,"[101.2, 4.6]",,Ground Pass,,14.883883,,,,Pedro González López,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Spain,772,['b9f4b188-3008-4d34-8179-d08994a13109'],25,,,,,,,,,,,,,,,,Spain,00:02:25.738,Pass,,89.5,13.8,101.2,4.6,,,
,,,,,,,,,,,,,,,0.7496,,,,,,,,,,,,,,,dc763214-b8cc-42ce-93ab-6f7129e92cd6,186,,"[100.0, 5.1]",3788762,2,,,,2.8373842,,Right Foot,,,,"[91.4, 7.8]",,Ground Pass,,9.013878,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,8,Spain,772,"['d38529a4-fba6-499c-87c8-52af6efbb99b', 'f934d3c8-c57d-43f4-b40c-92c5ec999b24']",29,,,,,,,,,,,,,,,,Spain,00:02:29.378,Pass,True,100.0,5.1,91.4,7.8,,,
,,,,,,,,,,,,,,,0.88859,,,,,,,,,,,,,,,504f8e29-82b3-41af-959c-3aab184fd345,190,,"[98.9, 3.8]",3788762,2,,,,2.725781,,Right Foot,,,,"[91.2, 7.2]",,Ground Pass,,8.417244,,,,Pedro González López,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Spain,772,"['12aac01b-6d61-45e9-b27a-8229aa36a78b', 'e18cd551-e3c2-48a4-b931-1d12c1b8c024']",33,,,,,,,,,,,,,,,,Spain,00:02:33.222,Pass,True,98.9,3.8,91.2,7.2,,,
,,,,,,,,,,,,,,,0.561032,,,,,,,,,,,,,,,08ece8d5-5668-41ca-b1d3-5549addfaea2,193,,"[92.5, 9.8]",3788762,2,,,,0.9129077,,Right Foot,,,,"[102.7, 23.0]",,High Pass,,16.681726,,Incomplete,,Gerard Moreno Balaguero,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,8,Spain,772,"['271ea3e2-8e41-45d4-9de5-d722fc40a413', '8f69cec0-146a-46cb-9b65-51e333fea258']",35,,,,,,,,,,,,,,,,Spain,00:02:35.575,Pass,,92.5,9.8,102.7,23.0,,,
,,,,,,,,,,,,,,,0.934176,,,,,,,,,,,,,,,634784fc-1ccc-4ee9-8c3e-d1c73a2276e6,197,,"[85.6, 0.1]",3788762,2,True,,,1.7752175,,,,,,"[83.9, 8.3]",,Low Pass,,8.374366,,,,Daniel Olmo Carvajal,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Spain,772,['d413d4e5-bc92-49e7-8703-f55d5a6ca623'],46,,,,,,,,,,,,,,,,Spain,00:02:46.095,Pass,,85.6,0.1,83.9,8.3,,,
,,,,,,,,,,,,,,,1.227685,,,,,,,,,,,,,,,40064380-17f5-4d8a-9b4c-5ac2d497a660,199,,"[83.9, 8.3]",3788762,2,True,,,-0.26098895,,Left Foot,,,,"[100.0, 4.0]",,Low Pass,,16.664333,,,,Álvaro Borja Morata Martín,,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,9,Spain,772,['9cfd2f13-0536-4154-b391-edb089e1d3b3'],47,,,,,,,,,,,,,,,,Spain,00:02:47.061,Pass,,83.9,8.3,100.0,4.0,,,
,,,,,,,,,,,,,,,2.024361,,,,,,,,,,,,,,,afa73795-61d3-4a4c-9a63-9b36cd9fe373,206,,"[22.9, 80.0]",3788762,3,,,,-0.18643235,,,,,,"[56.3, 73.7]",,High Pass,,33.988968,,Incomplete,,Robert Lewandowski,,,,,,Throw-in,1,From Throw In,Bartosz Bereszyński,5673.0,Right Center Back,10,Poland,789,"['0bb7b409-92c5-4030-a2d1-c4562726cea5', 'e2e0a9ad-a2cc-4e42-8e30-6d7c6cc5dc01']",12,,,,,,,,,,,,,,,,Poland,00:03:12.173,Pass,,22.9,80.0,56.3,73.7,,,
,,,,,,,,,,,,,,,1.641086,,,,,,,,,,,,,,,e2e0a9ad-a2cc-4e42-8e30-6d7c6cc5dc01,209,,"[63.8, 6.4]",3788762,3,,,True,0.5425028,,,,,,"[77.9, 14.9]",,Low Pass,,16.4639,,,,Pedro González López,,,,,,Recovery,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,11,Spain,772,"['a48ba4bc-2db4-4892-a795-00f2f8be37e0', 'ac17cedc-4450-440d-ace2-8ab38f8a9491', 'afa73795-61d3-4a4c-9a63-9b36cd9fe373']",14,,,,,,,,,,,,,,,,Spain,00:03:14.198,Pass,True,63.8,6.4,77.9,14.9,,,
,,,,,,,,,,,,,,,1.165727,,,,,,,,,,,,,,,289d722e-fbf0-4c9e-bdd7-996c0eeda371,214,,"[79.8, 14.7]",3788762,3,,,,2.5829933,,Left Foot,,,,"[70.2, 20.7]",,Ground Pass,,11.320777,,,,Jorge Resurrección Merodio,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,11,Spain,772,"['2724c73c-ee30-4edc-a017-bfe16f8c3b92', '2962d510-c8af-4e67-863e-35431b4cb9a2', '65a51209-4b9d-4639-81ea-f29397137b95']",16,,,,,,,,,,,,,,,,Spain,00:03:16.487,Pass,True,79.8,14.7,70.2,20.7,,,
,,,,,,,,,,,,,,,0.674605,,,,,,,,,,,,,,,b1d95c94-716f-443c-86da-4642f31197d2,218,,"[69.6, 20.5]",3788762,3,,,,-1.0441691,,Right Foot,,,,"[72.1, 16.2]",,Ground Pass,,4.9739323,,,,Rodrigo Hernández Cascante,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,11,Spain,772,"['26e2f629-d52c-497f-9296-827c23241ade', 'e29bb682-07d2-442d-9fa1-e17de1ba8a45']",17,,,,,,,,,,,,,,,,Spain,00:03:17.781,Pass,True,69.6,20.5,72.1,16.2,,,
,,,,,,,,,,,,,,,1.221022,,,,,,,,,,,,,,,b350bf3e-53e9-4c55-9aec-05e59f5d0472,220,,"[71.5, 16.2]",3788762,3,,,,2.4785314,,Left Foot,,,,"[57.8, 26.9]",,Ground Pass,,17.383326,,,,Aymeric Laporte,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,11,Spain,772,['eba67494-8e15-432f-aaaf-b4e4f4219324'],18,,,,,,,,,,,,,,,,Spain,00:03:18.455,Pass,,71.5,16.2,57.8,26.9,,,
,,,,,,,,,,,,,,,1.451105,,,,,,,,,,,,,,,a9aa5f32-27ee-4161-953f-fed945f7c4ba,223,,"[75.1, 41.6]",3788762,3,,,,1.4986993,,Left Foot,,,,"[76.4, 59.6]",,Ground Pass,,18.046883,,,,Marcos Llorente Moreno,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,11,Spain,772,['1f0f164f-2773-465e-96fe-ad71f950e9c2'],25,,,,,,,,,,,,,,,,Spain,00:03:25.043,Pass,,75.1,41.6,76.4,59.6,,,
,,,,,,,,,,,,,,,1.220825,,,,,,,,,,,,,,,69f826d2-7b63-4419-94ba-e89449345c09,226,,"[77.1, 60.0]",3788762,3,,,,0.7892892,,Right Foot,,,,"[89.9, 72.9]",,Ground Pass,,18.172781,,,,Gerard Moreno Balaguero,,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,11,Spain,772,['d24d766e-5b5a-4386-910c-2e2e1d0208d5'],26,,,,,,,,,,,,,,,,Spain,00:03:26.951,Pass,,77.1,60.0,89.9,72.9,,,
,,,,,,,,,,,,,,,0.787157,,,,,,,,,,,,,,,95b38953-5b85-4161-9997-0fcda6b21b10,230,,"[90.5, 67.3]",3788762,3,,,,3.0738997,,Left Foot,,,,"[84.6, 67.7]",,Ground Pass,,5.9135437,,,,Jorge Resurrección Merodio,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Wing,11,Spain,772,"['0e5df4ab-7d78-4368-8da7-ff1e1653d41b', '8f3ae5c6-8195-4c35-9d76-b470eefb9145']",31,,,,,,,,,,,,,,,,Spain,00:03:31.493,Pass,True,90.5,67.3,84.6,67.7,,,
,,,,,,,,,,,,,,,0.808645,,,,,,,,,,,,,,,899dcb38-fdd6-4100-b4d9-0c23793c49bb,233,,"[85.6, 69.5]",3788762,3,,,,-2.394637,,Right Foot,,,,"[77.5, 62.0]",,Ground Pass,,11.0390215,,,,Rodrigo Hernández Cascante,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,11,Spain,772,['6ef571a6-ebc1-4561-a77e-caeed23aefce'],33,,,,,,,,,,,,,,,,Spain,00:03:33.426,Pass,,85.6,69.5,77.5,62.0,,,
,,,,,,,,,,,,,,,0.785913,,,,,,,,,,,,,,,aa7379d6-7801-4b50-a610-b3c8766f3a1d,237,,"[76.6, 62.4]",3788762,3,,,,1.3588387,,Right Foot,,,,"[78.3, 70.3]",,Ground Pass,,8.080841,,,,Jorge Resurrección Merodio,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,11,Spain,772,"['94b11202-0530-4887-bf92-aed66a856349', 'd84b7efd-d859-4d68-896f-1ebdcb32ba76']",35,,,,,,,,,,,,,,,,Spain,00:03:35.189,Pass,True,76.6,62.4,78.3,70.3,,,
,,,,,,,,,,,,,,,1.188168,,,,,,,,,,,,,,,9db72751-1988-485e-ac43-e19892311ad0,243,,"[77.9, 80.0]",3788762,3,,,,-1.9824677,,,,,,"[71.7, 65.8]",,Low Pass,,15.494515,,,,Rodrigo Hernández Cascante,,,,,,Throw-in,1,From Throw In,Marcos Llorente Moreno,6840.0,Right Back,12,Spain,772,['d0b7362c-6ff9-4cf6-b965-7c4fea1059fc'],54,,,,,,,,,,,,,,,,Spain,00:03:54.692,Pass,,77.9,80.0,71.7,65.8,,,
,,,,,,,,,,,,,,,0.634173,,,,,,,,,,,,,,,a0469a45-38bf-4aba-abda-dc64f548b704,247,,"[71.1, 66.5]",3788762,3,,,,1.5707964,,Right Foot,,,,"[71.1, 72.7]",,Ground Pass,,6.2,,,,Marcos Llorente Moreno,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,12,Spain,772,"['2d882318-83ec-4810-a0e5-f62440a4fc3c', '55d5ac18-0d01-4ab4-872b-eb3bc55eac83']",56,,,,,,,,,,,,,,,,Spain,00:03:56.471,Pass,True,71.1,66.5,71.1,72.7,,,
,,,,,,,,,,,,,,,2.792723,,,,,,,,,,,,,,,0ef81673-e913-4024-8047-ab9fcaf5b187,255,,"[37.5, 34.4]",3788762,4,,,,3.0237205,,Right Foot,,,,"[7.1, 38.0]",,Ground Pass,,30.612415,,,,Wojciech Szczęsny,,,,,,Recovery,1,Regular Play,Mateusz Andrzej Klich,9622.0,Right Center Midfield,13,Poland,789,['320c4f08-f9f2-45e7-b4f0-f94c6579e0a2'],2,,,,,,,,,,,,,,,,Poland,00:04:02.560,Pass,,37.5,34.4,7.1,38.0,,,
,,,,,,,,,,,,,,,2.585847,,,,,,,,,,,,,,,0e4cef88-b091-4851-ab24-587c4f2b36d8,259,,"[5.6, 35.0]",3788762,4,,,,0.6824159,,Right Foot,,,,"[43.5, 65.8]",,High Pass,,48.836975,,,,Kamil Jóźwiak,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,13,Poland,789,"['1fdbab8c-5a49-4485-9571-2af46b6b3e84', 'c42816b4-c5fe-4582-bd27-411b70932ba3']",6,,,,,,,,,,,,,,,,Poland,00:04:06.676,Pass,True,5.6,35.0,43.5,65.8,,,
,,,,,,,,,,,,,,,1.651288,,,,,,,,,,,,,,,e921100f-30a5-439c-a8b1-408b537c458c,262,,"[43.5, 65.8]",3788762,4,,,,2.8935606,,Right Foot,,,,"[28.1, 69.7]",,Ground Pass,,15.886157,,,,Bartosz Bereszyński,,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,13,Poland,789,['e55a25da-f784-4002-b7d8-6e6ace864f7e'],10,,,,,,,,,,,,,,,,Poland,00:04:10.050,Pass,,43.5,65.8,28.1,69.7,,,
,,,,,,,,,,,,,,,1.851096,,,,,,,,,,,,,,,b66f1dbe-5253-4132-9ccf-bbadf2889198,265,,"[30.0, 69.0]",3788762,4,,,,-0.4570325,,Right Foot,,,,"[66.4, 51.1]",,High Pass,,40.56316,,Unknown,,Robert Lewandowski,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Center Back,13,Poland,789,['b4bb0ef2-7e39-42ad-8372-0ca4456fc4d5'],11,,,,,,,,,,,,,,,,Poland,00:04:11.741,Pass,,30.0,69.0,66.4,51.1,,,
,,,,,,,,,,,,,,,1.383809,,,,,,,,,,,,,,,37c41c40-ccb0-43c8-ac3c-c46104aa122c,270,,"[64.4, 50.2]",3788762,4,True,,,-1.9088625,,Right Foot,,,,"[55.4, 24.6]",,Ground Pass,,27.135954,,,,Jan Bednarek,,,,,,Free Kick,1,From Free Kick,Mateusz Andrzej Klich,9622.0,Right Center Midfield,14,Poland,789,['be155cfe-1a72-4fc0-9a29-295fad96ce40'],38,,,,,,,,,,,,,,,,Poland,00:04:38.759,Pass,,64.4,50.2,55.4,24.6,,,
,,,,,,,,,,,,,,,1.415497,,,,,,,,,,,,,,,67b2155f-9b2b-481a-949d-f3a5fd2e6a4a,272,,"[55.4, 24.6]",3788762,4,,,,-0.9755606,,Right Foot,,,,"[64.0, 11.9]",,Ground Pass,,15.337862,,,,Tymoteusz Puchacz,,,,,,,1,From Free Kick,Jan Bednarek,4626.0,Left Center Back,14,Poland,789,['51f78e19-56da-4339-9d6e-626a61fe2cb4'],42,,,,,,,,,,,,,,,,Poland,00:04:42.358,Pass,,55.4,24.6,64.0,11.9,,,
,,,,,,,,,,,,,,,1.80812,,,,,,,,,,,,,,,72a1d3ef-3f03-4c0b-887a-1dee85e98447,284,,"[68.9, 14.1]",3788762,5,True,,,2.3561945,,Right Foot,,,,"[40.5, 42.5]",,Ground Pass,,40.163666,,,,Kamil Glik,,,,,,Free Kick,1,From Free Kick,Jakub Moder,29480.0,Left Center Midfield,15,Poland,789,['554a548e-c86b-41c3-830f-0536f2e5dd25'],3,,,,,,,,,,,,,,,,Poland,00:05:03.075,Pass,,68.9,14.1,40.5,42.5,,,
,,,,,,,,,,,,,,,1.0303,,,,,,,,,,,,,,,d5933c80-2669-4bb2-bbb6-9efe3d86eeee,286,,"[40.5, 42.5]",3788762,5,,,,1.479349,,Right Foot,,,,"[42.6, 65.4]",,Ground Pass,,22.996086,,,,Bartosz Bereszyński,,,,,,,1,From Free Kick,Kamil Glik,3034.0,Center Back,15,Poland,789,['b4a9fbf8-a405-4f26-88f8-ac5299a70431'],6,,,,,,,,,,,,,,,,Poland,00:05:06.656,Pass,,40.5,42.5,42.6,65.4,,,
,,,,,,,,,,,,,,,2.43177,,,,,,,,,,,,,,,a0cbd951-b278-43a6-9e08-0eb56096e65a,290,,"[40.7, 63.3]",3788762,5,,,,1.0865861,,Right Foot,,,,"[48.8, 78.7]",,Ground Pass,,17.400288,,,,Kamil Jóźwiak,,,,,,,1,From Free Kick,Bartosz Bereszyński,5673.0,Right Center Back,15,Poland,789,"['f3c7eb84-76dc-453e-b547-cab74f92335c', 'fe6cd059-1d82-46ce-b9f1-02ea803410c8']",8,,,,,,,,,,,,,,,,Poland,00:05:08.771,Pass,True,40.7,63.3,48.8,78.7,,,
,,,,,,,,,,,,,,,1.054468,,,,,,,,,,,,,,,8bfdb7f0-6000-478d-b24d-57941d85239b,294,,"[44.1, 78.2]",3788762,5,,,,-2.9090357,,Right Foot,,,,"[28.9, 74.6]",,Ground Pass,,15.6205,,,,Bartosz Bereszyński,,,,,,,1,From Free Kick,Kamil Jóźwiak,4673.0,Right Wing Back,15,Poland,789,['ff04e19a-68f4-4a93-ac09-0b9928b12802'],12,,,,,,,,,,,,,,,,Poland,00:05:12.060,Pass,,44.1,78.2,28.9,74.6,,,
,,,,,,,,,,,,,,,1.20764,,,,,,,,,,,,,,,30cdc286-58b4-49d3-bbe8-049aec6914be,297,,"[28.9, 74.6]",3788762,5,,,,-0.104457125,,Right Foot,,,,"[53.7, 72.0]",,High Pass,,24.935919,,,,Karol Świderski,,,,,,,1,From Free Kick,Bartosz Bereszyński,5673.0,Right Center Back,15,Poland,789,['c31aead9-010b-4b67-bf43-a105d929752b'],13,,,,,,,,,,,,,,,,Poland,00:05:13.356,Pass,,28.9,74.6,53.7,72.0,,,
,,,,,,,,,,,,,,,2.02264,,,,,,,,,,,,,,,b588f0f9-d4b0-44ed-b194-10e7c3a418ed,300,,"[53.7, 72.0]",3788762,5,,,,-2.3646688,,Left Foot,,,,"[41.8, 60.3]",,Low Pass,,16.68832,,Incomplete,,Jakub Moder,,,,,,,1,From Free Kick,Karol Świderski,8836.0,Right Center Forward,15,Poland,789,"['7c1c3320-7e0e-4bfd-bd8a-a0f1f775d72d', '8b9569ee-7ba7-4f9c-b192-36dcea5c4b44']",14,,,,,,,,,,,,,,,,Poland,00:05:14.603,Pass,,53.7,72.0,41.8,60.3,,,
,,,,,,,,,,,,,,,0.604541,,,,,,,,,,,,,,,8b9569ee-7ba7-4f9c-b192-36dcea5c4b44,303,,"[78.3, 19.8]",3788762,5,,,,2.5161076,,Right Foot,,,,"[71.1, 25.0]",,Ground Pass,,8.881441,,,,Jorge Resurrección Merodio,,,,,,Recovery,1,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,15,Poland,789,"['0e5bc262-ba19-479f-a846-a690e003b83c', '4311f996-26e0-4c11-9e17-bacfba98cba4', 'b588f0f9-d4b0-44ed-b194-10e7c3a418ed']",16,,,,,,,,,,,,,,,,Spain,00:05:16.626,Pass,True,78.3,19.8,71.1,25.0,,,
,,,,,,,,,,,,,,,1.417705,,,,,,,,,,,,,,,1164f551-50c7-4205-9892-3e18c422d318,310,,"[36.0, 50.2]",3788762,5,,,,-1.8544487,,Right Foot,,,,"[28.1, 23.1]",,Ground Pass,,28.228,,,,Tymoteusz Puchacz,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Center Defensive Midfield,15,Poland,789,['4e323cec-c87e-43e9-8c83-4cbd00e98833'],19,,,,,,,,,,,,,,,,Poland,00:05:19.523,Pass,,36.0,50.2,28.1,23.1,,,
