ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e91bbf0-dc9d-438e-8228-fb620ed74257,3169,,,"[79.0, 22.3]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,157,Denmark,776,"['352ee4ad-6c7a-46c6-b32c-a542a7bff6f9', '93cc98d8-232d-464b-863a-92b1b9d8445d']",10,,,,,,,,,,,,,,Denmark,00:38:10.439,Ball Receipt*,True,79.0,22.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7266beb-82ae-4c7a-bdb1-c9f559dba991,3172,,,"[94.6, 8.6]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Back,157,Denmark,776,['c475e954-8adb-46b7-b67f-59aabbe4782a'],12,,,,,,,,,,,,,,Denmark,00:38:12.217,Ball Receipt*,,94.6,8.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08ccef84-786e-41dc-a76f-91b60d29a118,3176,,,"[114.2, 21.5]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,157,Denmark,776,['13e2ca23-b785-44b0-95e9-a895e6d8c01d'],15,,,,,,,,,,,,,,Denmark,00:38:15.513,Ball Receipt*,,114.2,21.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101eee83-2eee-4680-81af-2df77e2e4972,3180,,,"[64.8, 5.8]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,158,Denmark,776,['93df68d5-7a97-4c37-90f7-62f0249a54a7'],57,,,,,,,,,,,,,,Denmark,00:38:57.433,Ball Receipt*,,64.8,5.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8b7849e-4e79-4708-929d-8a01185449de,3184,,,"[69.0, 14.3]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathias Jensen,18722.0,Right Center Midfield,158,Denmark,776,['169a2925-c44e-4baf-a543-204d4b81e0b9'],58,,,,,,,,,,,,,,Denmark,00:38:58.820,Ball Receipt*,,69.0,14.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073d8f76-a020-42ed-a680-3751fb3119df,3186,,,"[56.6, 18.1]",3788742,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,158,Denmark,776,['eaf9f460-5dcc-4a86-bc33-4ecc42e8628f'],59,,,,,,,,,,,,,,Denmark,00:38:59.880,Ball Receipt*,,56.6,18.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ebce59e-35ed-4011-9f69-1cff0217e62c,3189,,,"[62.8, 11.1]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,158,Denmark,776,['56b82985-e154-4c33-a170-e0194985fc88'],2,,,,,,,,,,,,,,Denmark,00:39:02.358,Ball Receipt*,,62.8,11.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d360c3f-764a-430e-982b-a324a7585328,3192,,,"[55.7, 26.9]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,158,Denmark,776,['1d161258-b9e6-4510-a27e-87830b219c90'],4,,,,,,,,,,,,,,Denmark,00:39:04.877,Ball Receipt*,,55.7,26.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d42a4392-1e16-4c6e-b9fc-b7c0c686e1c1,3195,,,"[63.8, 57.7]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jens Stryger Larsen,5524.0,Right Back,158,Denmark,776,['aa864711-bd21-434f-a14e-fa6a19d85c4a'],7,,,,,,,,,,,,,,Denmark,00:39:07.970,Ball Receipt*,,63.8,57.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94104b96-3479-4ebd-885e-119a8260342c,3198,,,"[71.3, 74.8]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Skov Olsen,17042.0,Right Wing,158,Denmark,776,['95817190-90f8-400d-9e82-ed8995939ec9'],10,,,,,,,,,,,,,,Denmark,00:39:10.044,Ball Receipt*,,71.3,74.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d577845-7022-4f3e-94b4-bb3ac45c3f0c,3202,,,"[62.0, 72.5]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jens Stryger Larsen,5524.0,Right Back,158,Denmark,776,['d287f50b-37a9-4e62-80b4-15a5fc91d958'],12,,,,,,,,,,,,,,Denmark,00:39:12.838,Ball Receipt*,,62.0,72.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f889556-30db-481d-a7fc-2a36b27aff66,3205,,,"[69.9, 58.6]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathias Jensen,18722.0,Right Center Midfield,158,Denmark,776,['26c1ba52-edab-43d7-850c-a0466a8c9f56'],14,,,,,,,,,,,,,,Denmark,00:39:14.727,Ball Receipt*,,69.9,58.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000cb97-a3a2-4bc4-82a0-b55e35aee22b,3210,,,"[51.8, 43.2]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,158,Denmark,776,"['9de18daa-58ba-461f-9cc4-a6d9c05ac1ea', 'e29c9fe2-c6dd-468f-96d0-3cc2eaaec3b2']",17,,,,,,,,,,,,,,Denmark,00:39:17.532,Ball Receipt*,True,51.8,43.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76d34e7a-9b3b-4b40-905c-11ac67660eb8,3212,,,"[56.6, 14.0]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,158,Denmark,776,['8eab11f3-07b9-4772-b28d-c592c71552b5'],19,,,,,,,,,,,,,,Denmark,00:39:19.913,Ball Receipt*,,56.6,14.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfcdd461-26a8-496b-9101-fb2e49c00482,3216,,,"[78.1, 5.8]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Back,158,Denmark,776,['0d335762-8c97-48ed-936e-3b4fbfbaa0e1'],27,,,,,,,,,,,,,,Denmark,00:39:27.055,Ball Receipt*,,78.1,5.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50059d1e-2221-4384-902e-1b3617f19090,3222,,,"[57.4, 6.6]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,159,Denmark,776,['4c09b4ec-165a-45e9-adc0-58b50420f5bb'],39,,,,,,,,,,,,,,Denmark,00:39:39.894,Ball Receipt*,,57.4,6.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1644f95-9c58-48f5-a645-59adff9e1403,3225,,,"[56.6, 47.0]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jens Stryger Larsen,5524.0,Right Back,159,Denmark,776,['75fdbe37-391b-4013-92fe-e6cd5651913b'],43,,,,,,,,,,,,,,Denmark,00:39:43.898,Ball Receipt*,,56.6,47.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bef8d138-ca65-4a64-962b-d6bf09f472b6,3228,,,"[70.9, 71.1]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,159,Denmark,776,['af186233-2f2f-400e-9c0d-966a667978da'],46,,,,,,,,,,,,,,Denmark,00:39:46.778,Ball Receipt*,,70.9,71.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08e5951-ba9c-48b3-9fd1-5392e083fde6,3231,,,"[62.6, 45.4]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andreas Christensen,3959.0,Right Center Back,159,Denmark,776,['deff6e14-a262-4b2e-9d79-fdd7f72bbc2c'],49,,,,,,,,,,,,,,Denmark,00:39:49.706,Ball Receipt*,,62.6,45.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6056cfa-1768-4530-9b29-677b44fd662b,3234,,,"[70.9, 17.4]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,159,Denmark,776,['186cc67a-9a4e-4370-ab25-a3775388e80e'],52,,,,,,,,,,,,,,Denmark,00:39:52.338,Ball Receipt*,,70.9,17.4,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d042e3e-99d4-4cca-b95c-461f111eb932,3237,,,"[91.3, 26.1]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,159,Denmark,776,['6b543f2b-9bd7-4da2-b9dd-2a39f22b73b4'],54,,,,,,,,,,,,,,Denmark,00:39:54.479,Ball Receipt*,,91.3,26.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923f38c6-9550-41da-a95f-42e8de81c0e7,3239,,,"[31.6, 62.9]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Kamara,13215.0,Left Center Midfield,160,Finland,1835,['34c0c346-d0f3-4c7c-be16-82ae8064aaf6'],55,,,,,,,,,,,,,,Finland,00:39:55.473,Ball Receipt*,,31.6,62.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,052222c3-ced6-470d-af5d-eddb2b7d88bc,3242,,,"[65.5, 66.9]",3788742,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Forss,12148.0,Right Center Forward,160,Finland,1835,['dc9cfa10-b6f9-4101-89a9-e8cf9ca4bd22'],58,,,,,,,,,,,,,,Finland,00:39:58.502,Ball Receipt*,,65.5,66.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438ca8e-79be-4545-a316-cc55ea42ca7a,3248,,,"[40.4, 16.3]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,161,Denmark,776,['6062c485-6049-42ee-8fa6-ac95c9a2d910'],8,,,,,,,,,,,,,,Denmark,00:40:08.044,Ball Receipt*,,40.4,16.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c2b102-401f-48a5-80db-098c2a2ee9d5,3251,,,"[43.9, 27.3]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathias Jensen,18722.0,Right Center Midfield,161,Denmark,776,['179cfc53-1991-4451-bf01-0a69c28e7572'],10,,,,,,,,,,,,,,Denmark,00:40:10.036,Ball Receipt*,,43.9,27.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb62800-b176-40bb-a96f-aed08548fe62,3254,,,"[71.7, 71.5]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jens Stryger Larsen,5524.0,Right Back,161,Denmark,776,['48729211-1d3a-4f5a-8e3a-15501b27b89f'],17,,,,,,,,,,,,,,Denmark,00:40:17.320,Ball Receipt*,,71.7,71.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fdbd8d9-f876-4c93-810c-93da4b203bfc,3257,,,"[64.4, 62.1]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathias Jensen,18722.0,Right Center Midfield,161,Denmark,776,['ae6327f7-524e-402b-ac97-5d0e3195a583'],19,,,,,,,,,,,,,,Denmark,00:40:19.962,Ball Receipt*,,64.4,62.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0584395-076c-4bf1-8df3-96335186e870,3261,,,"[86.4, 57.2]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Evald Cornelius,5732.0,Center Forward,161,Denmark,776,['f4652cd4-3b96-4df6-a5d9-723e3e66ee18'],23,,,,,,,,,,,,,,Denmark,00:40:23.025,Ball Receipt*,,86.4,57.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14667efa-d79a-4095-89d7-cc84b3804bb0,3265,,,"[90.4, 60.5]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,161,Denmark,776,['579243fe-47a0-43b2-a8b2-9f96609f34f2'],24,,,,,,,,,,,,,,Denmark,00:40:24.123,Ball Receipt*,,90.4,60.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261365b3-8ad3-40bc-8814-2bae4a7acad2,3268,,,"[21.3, 51.4]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jukka Raitala,15416.0,Right Wing Back,162,Finland,1835,['681a8722-6ecf-4bc6-a3e4-6b312376112b'],27,,,,,,,,,,,,,,Finland,00:40:27.360,Ball Receipt*,,21.3,51.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c12866b1-c8ae-49b2-85cc-1255a33e74ca,3271,,,"[54.9, 40.7]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Forss,12148.0,Right Center Forward,162,Finland,1835,['a0d0133b-8e09-4b27-9cee-737d0d798b8c'],30,,,,,,,,,,,,,,Finland,00:40:30.229,Ball Receipt*,,54.9,40.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389b912b-d6f0-428e-8b46-351f05be183f,3274,,,"[49.8, 49.8]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Lod,24321.0,Right Center Midfield,162,Finland,1835,"['453deffb-2742-4504-921d-17fd1abddf00', '6a9e70c3-7805-4aaf-9175-2cebdf3590c6']",31,,,,,,,,,,,,,,Finland,00:40:31.700,Ball Receipt*,True,49.8,49.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8924202e-4365-41be-9604-0c39dd520ea9,3281,,,"[64.3, 19.5]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,163,Denmark,776,['101b0837-52a4-40c1-ade4-34204c114d27'],36,,,,,,,,,,,,,,Denmark,00:40:36.556,Ball Receipt*,,64.3,19.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e7ae30-2175-4662-bcbb-3529e89a7d0a,3284,,,"[63.7, 43.5]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,163,Denmark,776,['089923f3-1087-4b06-9e7b-977f6c5ff622'],41,,,,,,,,,,,,,,Denmark,00:40:41.939,Ball Receipt*,,63.7,43.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a3bb54f-c3bb-4fb9-a317-f3de9afcd6e9,3287,,,"[77.9, 74.2]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Back,163,Denmark,776,['a56d52ff-5192-43c6-89fe-c299ab7e23c4'],46,,,,,,,,,,,,,,Denmark,00:40:46.187,Ball Receipt*,,77.9,74.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533e1512-405d-4f4c-8e8e-7e6a7dc0655b,3290,,,"[90.2, 77.3]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Skov Olsen,17042.0,Right Wing,163,Denmark,776,['9019652d-a9d3-404a-9fb0-de246036efe8'],48,,,,,,,,,,,,,,Denmark,00:40:48.274,Ball Receipt*,,90.2,77.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8210d25e-dbc8-478d-8fde-27df9e68f54f,3294,,,"[82.9, 74.6]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Back,163,Denmark,776,['b8d0f5c0-8c68-4db2-97dc-cad6e75ccb24'],51,,,,,,,,,,,,,,Denmark,00:40:51.208,Ball Receipt*,,82.9,74.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76523ac4-6e1a-450c-a92a-9d96eedc963b,3297,,,"[82.9, 62.1]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,163,Denmark,776,['05d36f07-fe1d-41ea-a530-37365a277024'],52,,,,,,,,,,,,,,Denmark,00:40:52.720,Ball Receipt*,,82.9,62.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298eb3b7-dded-4e5c-84f0-01f5ca6f14da,3302,,,"[55.4, 59.7]",3788742,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,163,Denmark,776,['68dd6893-86f2-43e3-acf5-8c2d95b93a08'],57,,,,,,,,,,,,,,Denmark,00:40:57.582,Ball Receipt*,,55.4,59.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f6d87e-578a-45a9-8f69-15ab9b7b7adb,3306,,,"[84.3, 60.7]",3788742,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,163,Denmark,776,"['2b71e01a-14af-4ba9-8f6e-eab1bccb8896', 'b0af5526-1422-450b-b552-861688e31b29']",0,,,,,,,,,,,,,,Denmark,00:41:00.166,Ball Receipt*,True,84.3,60.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ded75a05-81b1-4a42-83ba-0d78078b8718,3308,,,"[90.4, 55.4]",3788742,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Evald Cornelius,5732.0,Center Forward,163,Denmark,776,['d2dfb8bf-1455-495e-8920-3bf6b0fc090b'],1,,,,,,,,,,,,,,Denmark,00:41:01.306,Ball Receipt*,,90.4,55.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1268e8b-bbe0-446d-a8f9-fcfbb7b49f7f,3311,,,"[111.0, 76.0]",3788742,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Right Back,163,Denmark,776,['b4b4855f-a528-4e23-b2a9-82776e11fadd'],4,,,,,,,,,,,,,,Denmark,00:41:04.048,Ball Receipt*,,111.0,76.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5987695-ffdd-4248-8a28-b91da3374757,3314,,,"[116.7, 39.0]",3788742,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,163,Denmark,776,['a8ad0fb5-e7b2-416d-8fcb-5e46d9a41d05'],6,,,,,,,,,,,,,,Denmark,00:41:06.886,Ball Receipt*,,116.7,39.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de5699e5-701b-4bbd-ab3f-e225c98d4d69,3334,,,"[60.7, 42.8]",3788742,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,Glen Kamara,13215.0,Left Center Midfield,165,Denmark,776,['60c88293-432d-46fb-a4cd-a29f66f8278c'],42,,,,,,,,,,,,,,Finland,00:43:42.756,Ball Receipt*,,60.7,42.8,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf9cb5c6-8f94-465b-a9b4-bc3c056d5a2b,3336,,,"[80.7, 45.5]",3788742,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,Andreas Evald Cornelius,5732.0,Center Forward,165,Denmark,776,['8ab8b792-9315-4d84-a082-bb8cc8eccee3'],44,,,,,,,,,,,,,,Denmark,00:43:44.335,Ball Receipt*,,80.7,45.5,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d3ee237-e0fd-4b88-a97d-e9eb10221bc6,3338,,,"[79.8, 43.1]",3788742,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,Marcus Forss,12148.0,Right Center Forward,165,Denmark,776,['cba3f9d4-1447-42db-8f0b-d6913a1fd4eb'],47,,,,,,,,,,,,,,Finland,00:43:47.368,Ball Receipt*,,79.8,43.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1eb34af-a932-4379-b847-5ceecbe5bc77,3341,,,"[45.7, 34.4]",3788742,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,165,Denmark,776,['066aed04-64d9-414d-a7cd-99f79433f0cc'],48,,,,,,,,,,,,,,Denmark,00:43:48.870,Ball Receipt*,,45.7,34.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c37c0388-dcad-4659-81d1-2ae93bfdbf20,3343,,,"[12.4, 34.2]",3788742,88,,,,,,,,,,,,,,,,,,,,,,,2,Other,Kasper Schmeichel,3815.0,Goalkeeper,165,Denmark,776,['2dcf75d4-22af-4f8b-bf30-5651f9f31ddf'],51,,,,,,,,,,,,,,Denmark,00:43:51.588,Ball Receipt*,,12.4,34.2,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbcdd956-705b-4801-b118-54d145dd05fa,3351,,,"[80.8, 21.6]",3788742,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joni Ensio Kauko,24303.0,Left Center Forward,166,Finland,1835,['b32aa38d-4035-44b1-a4f6-aef532a7c8c1'],53,,,,,,,,,,,,,,Finland,00:44:53.883,Ball Receipt*,,80.8,21.6,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a7835a-0aa3-4ca6-8cd9-6f10ecea49a8,3354,,,"[55.7, 67.9]",3788742,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andreas Evald Cornelius,5732.0,Center Forward,166,Finland,1835,['519821e5-66af-432c-9aa7-01b19eef3b8f'],55,,,,,,,,,,,,,,Denmark,00:44:55.809,Ball Receipt*,,55.7,67.9,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee4fafe-7d97-4830-ab14-8849c568af58,3359,,,"[87.4, 7.9]",3788742,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joni Ensio Kauko,24303.0,Left Center Forward,166,Finland,1835,['58f4339e-7950-437e-873a-2f48cae0df0e'],59,,,,,,,,,,,,,,Finland,00:44:59.598,Ball Receipt*,,87.4,7.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e4286ba-0594-4142-9bf8-a41eb920a594,3362,,,"[43.2, 73.4]",3788742,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Skov Olsen,17042.0,Right Wing,167,Denmark,776,['f39bd828-515b-4edf-a27d-7df1af94d0b3'],1,,,,,,,,,,,,,,Denmark,00:45:01.583,Ball Receipt*,,43.2,73.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592e906f-1554-4e9a-b026-6777d3b59bbf,3368,,,"[99.9, 34.2]",3788742,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,168,Denmark,776,['4f784eb5-0cdf-422e-848d-f0457a6858a6'],26,,,,,,,,,,,,,,Denmark,00:45:26.910,Ball Receipt*,,99.9,34.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75ebaf4-ae44-4a9d-ae84-d3081de96f78,3374,,,"[72.3, 14.0]",3788742,90,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yussuf Yurary Poulsen,5536.0,Center Attacking Midfield,168,Denmark,776,['37544c6b-7124-4619-b2db-38db2926c462'],35,,,,,,,,,,,,,,Denmark,00:45:35.257,Ball Receipt*,,72.3,14.0,,,,,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a132de99-5aa5-4742-a6bb-bd1ac0fc2f9a,3378,,,"[76.2, 67.1]",3788742,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcus Forss,12148.0,Right Center Forward,169,Finland,1835,['1091fd9d-7276-4302-9329-89a6c5bbb42d'],56,,,,,,,,,,,,,,Finland,00:45:56.532,Ball Receipt*,,76.2,67.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d57808a-8a42-478f-ad02-251db64a8cb8,3380,,,"[19.4, 39.1]",3788742,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,170,Denmark,776,['2c6aa988-465a-49f4-b9cb-ae643d478dbf'],58,,,,,,,,,,,,,,Denmark,00:45:58.661,Ball Receipt*,,19.4,39.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa7bf986-40ba-47bf-99ff-45fa445974bb,3383,,,"[101.0, 39.8]",3788742,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Evald Cornelius,5732.0,Center Forward,170,Denmark,776,['423ac74d-43f8-4e75-8ab4-711ab5b12dc0'],7,,,,,,,,,,,,,,Denmark,00:46:07.860,Ball Receipt*,,101.0,39.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b7d6c39-fed8-4d94-97a6-4636ff9e7862,3390,,,"[94.4, 8.6]",3788742,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,170,Denmark,776,"['86a940c8-9202-4393-adc4-9943c2a356fe', '995e04b5-2f0b-4ddc-bf11-fc21026a6f76']",16,,,,,,,,,,,,,,Denmark,00:46:16.352,Ball Receipt*,True,94.4,8.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a04f7ace-fe68-43a6-9aa7-033135cf1b98,3393,,,"[83.9, 14.3]",3788742,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,170,Denmark,776,['3c0cf88b-8b56-48e9-9afb-c926c7f9255b'],18,,,,,,,,,,,,,,Denmark,00:46:18.456,Ball Receipt*,,83.9,14.3,,,,,
