bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,2.106066,,,,,,,,,,,,87cca556-c60b-4653-bb59-0949e997b07d,3724,,"[66.2, 70.8]",3788770,91,,,,-0.40041324,,Right Foot,,,,"[104.0, 54.8]",,High Pass,,41.046803,,,Incomplete,,Darko Velkovski,,,,,,,2,From Free Kick,Stefan Ristovski,10592.0,Right Back,167,North Macedonia,2358,"['a8ab094f-6075-4947-9cc1-fa2193fefcfa', 'c5d30cd0-d3eb-4111-b047-3dd7d67e9dd2', 'cff9cad2-7caa-4ec1-b3b4-8ddc5e4e9eb3']",32,,,,,,,,,,,,,,North Macedonia,00:46:32.104,Pass,True,66.2,70.8,104.0,54.8,,,
,,,,,,,,,,,,,,,,,,2.364324,,,,,,,,,,,,4b68de99-059d-496f-a291-bd5e9555df01,3728,,"[9.7, 10.1]",3788770,91,,,,0.31327617,,Left Foot,,,,"[52.3, 23.9]",,High Pass,,44.77946,,,,,Cody Mathès Gakpo,,,,,,,2,Regular Play,Matthijs de Ligt,8069.0,Center Back,168,Netherlands,941,['2d94171b-b8fa-4b3d-974c-d8000dae2207'],36,,,,,,,,,,,,,,Netherlands,00:46:36.799,Pass,,9.7,10.1,52.3,23.9,,,
,,,,,,,,,,,,,,,,,,0.705555,,,,,,,,,,,,28d39c94-a969-4958-b326-9a974e8ae739,3730,,"[52.3, 23.9]",3788770,91,,,,-3.115283,,Right Foot,,,,"[44.7, 23.7]",,Low Pass,,7.602631,,,,,Quincy Anton Promes,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Right Defensive Midfield,168,Netherlands,941,['77fb1d5b-e8f1-4e93-a008-a7f505e125e1'],39,,,,,,,,,,,,,,Netherlands,00:46:39.164,Pass,,52.3,23.9,44.7,23.7,,,
,,,,,,,,,,,,,,,,,,2.532346,,,,,,,,,,,,bf17ed40-771a-4001-a7bd-06e5e250c955,3733,,"[46.1, 23.7]",3788770,91,,,,-0.96934164,,Right Foot,,,,"[56.6, 8.4]",,Ground Pass,,18.5564,,,,,Georginio Wijnaldum,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Center Forward,168,Netherlands,941,['d290edb6-8e25-4a17-8528-00f8c43f180e'],39,,,,,,,,,,,,,,Netherlands,00:46:39.994,Pass,,46.1,23.7,56.6,8.4,,,
,,,,,,,,,,,,,,,,,,1.843398,,,,,,,,,,,,948a5d84-6815-4cb6-9fc9-43e0de8cbd69,3736,,"[77.8, 4.1]",3788770,91,,,,2.1532843,,Right Foot,,,,"[69.5, 16.7]",,Ground Pass,,15.088075,,,,,Ryan Gravenberch,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,168,Netherlands,941,['98051d1d-35c3-44e3-9cea-e919b78e36a7'],51,,,,,,,,,,,,,,Netherlands,00:46:51.914,Pass,,77.8,4.1,69.5,16.7,,,
,,,,,,,,,,,,,,,,,,1.381156,,,,,,,,,,,,8816c305-fa4a-489b-9025-69e21f7a0385,3739,,"[68.3, 16.9]",3788770,91,,,,-1.9958365,,Left Foot,,,,"[64.0, 7.4]",,Ground Pass,,10.427847,,,,,Daley Blind,,,,,,,2,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,168,Netherlands,941,['6c0d78c3-acf2-439d-94ce-92db115efb3a'],56,,,,,,,,,,,,,,Netherlands,00:46:56.709,Pass,,68.3,16.9,64.0,7.4,,,
,,,,,,,,,,,,,,,,,,0.862739,,,,,,,,,,,,7aff0a36-88b5-449a-9758-8f00c1ae5fce,3742,,"[64.0, 7.4]",3788770,91,,,,1.76041,,Left Foot,,,,"[62.1, 17.3]",,Ground Pass,,10.080674,,,,,Ryan Gravenberch,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,168,Netherlands,941,['cce5c22e-f9a8-455a-a126-7ab33c583957'],59,,,,,,,,,,,,,,Netherlands,00:46:59.724,Pass,,64.0,7.4,62.1,17.3,,,
,,,,,,,,,,,,,,,,,,1.880617,,,,,,,,,,,,d080d1bd-fc24-4be8-aa2d-2323130bd2c5,3745,,"[83.3, 37.2]",3788770,92,,,,1.0237464,,Right Foot,,,,"[98.1, 61.5]",,Ground Pass,,28.45224,,,,,Steven Berghuis,,,,,,,2,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,168,Netherlands,941,['a8efe095-fc3f-4fc6-a910-43d83982c8e0'],4,,,,,,,,,,,,,,Netherlands,00:47:04.826,Pass,,83.3,37.2,98.1,61.5,,,
,,,,,,,,,,,,,,,,,,0.832052,,,,,,,,,,,,cacb444d-37dd-49ac-95c3-0e37ebf0f115,3748,,"[107.2, 60.4]",3788770,92,,,,-1.6661583,,Left Foot,True,,,"[106.1, 48.9]",,Ground Pass,,11.552489,,,,,Cody Mathès Gakpo,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Wing Back,168,Netherlands,941,['82e9c2aa-e109-43ce-9ece-419add932591'],9,,,,,,,,,,,,,,Netherlands,00:47:09.196,Pass,,107.2,60.4,106.1,48.9,,,
,,,,,,,,,,,,,,,,,,1.213842,,,,,,,,,,,,86197f96-4a8a-4f84-8094-425e74b40c96,3752,,"[104.5, 51.6]",3788770,92,,,,1.4601392,,Right Foot,,,,"[106.1, 66.0]",,Ground Pass,,14.488616,,,,,Steven Berghuis,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Right Defensive Midfield,168,Netherlands,941,"['c5904350-755b-4643-9618-474135d6f2cc', 'ec693cee-d0d7-4231-9710-8398e47d1bf8']",11,,,,,,,,,,,,,,Netherlands,00:47:11.180,Pass,True,104.5,51.6,106.1,66.0,,,
,,,,,,,,,,,,,,,,,,1.691233,,,,,,,,,,,,357208fd-5381-4d7b-b4c5-116a8ebdcca1,3755,,"[105.5, 66.0]",3788770,92,,,,-1.4726995,,Left Foot,True,,,"[108.6, 34.5]",,High Pass,,31.652172,,,Incomplete,,Quincy Anton Promes,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Wing Back,168,Netherlands,941,"['798ee8ee-c1e1-4850-83a6-a94457cdd6d0', '9340f7ba-7fee-41f6-998a-5a3ef271c79d']",13,,,,,,,,,,,,,,Netherlands,00:47:13.131,Pass,,105.5,66.0,108.6,34.5,,,
,,,,,,,,,,,,,,,,,,3.262759,,,,,,,,,,,,39ad0799-e824-4fe0-9b9b-45e3862cf518,3760,,"[50.1, 60.6]",3788770,92,,,,0.48102343,,Right Foot,,,,"[75.2, 73.7]",,Ground Pass,,28.312895,,,,,Darko Churlinov,,,,,,,2,Regular Play,Ferhan Hasani,41836.0,Left Wing,168,Netherlands,941,['e36d6da6-2959-47bc-b7d8-d7b05c31ca99'],19,,,,,,,,,,,,,,North Macedonia,00:47:19.417,Pass,,50.1,60.6,75.2,73.7,,,
,,,,,,,,,,,,,,,,,,1.318762,,,,,,,,,,,,77df2adf-40de-4a0d-96e3-ad2da71151d6,3763,,"[94.5, 68.4]",3788770,92,,,,-0.96072227,,Right Foot,True,,,"[108.9, 47.8]",,Ground Pass,,25.13404,True,,Incomplete,,Vlatko Stojanovski,,,,,,,2,Regular Play,Darko Churlinov,30322.0,Right Wing,168,Netherlands,941,"['65333094-3128-4136-a937-ea44d629e621', '6b825055-7d0c-4b1b-8a98-7e2709973e37']",24,,,,,,,,,,,,,,North Macedonia,00:47:24.689,Pass,,94.5,68.4,108.9,47.8,,,
,,,,,,,,,,,,,,,,,,1.793082,,,,,,,,,,,,61aa69e5-7f7d-40c7-b759-63d0f5731ef2,3768,,"[50.4, 14.4]",3788770,92,,,,2.1806023,,Right Foot,,,,"[40.2, 29.0]",,Ground Pass,,17.81011,,,,,Georginio Wijnaldum,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Center Forward,168,Netherlands,941,['8a5a92b5-9200-4558-a721-54ee43113561'],29,,,,,,,,,,,,,,Netherlands,00:47:29.386,Pass,,50.4,14.4,40.2,29.0,,,
,,,,,,,,,,,,,,,,,,2.063298,,,,,,,,,,,,af107aae-febc-45dc-aff2-1d217c762494,3771,,"[64.2, 21.0]",3788770,92,,,,-1.1549846,,Right Foot,,,,"[71.0, 5.6]",,Ground Pass,,16.834488,,,,,Quincy Anton Promes,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,168,Netherlands,941,['a4305ba4-d3d9-4f31-9015-ee7153689157'],35,,,,,,,,,,,,,,Netherlands,00:47:35.420,Pass,,64.2,21.0,71.0,5.6,,,
,,,,,,,,,,,,,,,,,,1.391595,,,,,,,,,,,,38803df4-7354-40d9-a794-e4a191475ca6,3774,,"[81.1, 5.2]",3788770,92,,,,1.3719105,,Right Foot,,,,"[83.7, 18.1]",,Ground Pass,,13.159408,,,,,Georginio Wijnaldum,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Center Forward,168,Netherlands,941,['e13b6e01-2d33-4d8a-8d1f-a6ca9d9b8610'],40,,,,,,,,,,,,,,Netherlands,00:47:40.582,Pass,,81.1,5.2,83.7,18.1,,,
,,,,,,,,,,,,,,,,,,1.202362,,,,,,,,,,,,7ff77ae0-5164-429b-86e3-bbcb5e0248f9,3777,,"[83.7, 18.1]",3788770,92,,,,-1.4340407,,Right Foot,,,,"[85.2, 7.2]",,Ground Pass,,11.002727,,,,,Quincy Anton Promes,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,168,Netherlands,941,['7f6a2a67-a920-4b73-b1c8-9a63239ff9c8'],43,,,,,,,,,,,,,,Netherlands,00:47:43.434,Pass,,83.7,18.1,85.2,7.2,,,
,,,,,,,,,,,,,,,,,,1.450626,,,,,,,,,,,,71057f80-1342-4964-b645-454490264570,3780,,"[85.2, 7.2]",3788770,92,,,,2.9414773,,Right Foot,,,,"[64.0, 11.5]",,Ground Pass,,21.63169,,,,,Patrick van Aanholt,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Center Forward,168,Netherlands,941,['c7d1a853-414c-4771-aec8-385ee925c9c6'],46,,,,,,,,,,,,,,Netherlands,00:47:46.367,Pass,,85.2,7.2,64.0,11.5,,,
,,,,,,,,,,,,,,,,,,1.890663,,,,,,,,,,,,4b49af0a-9b3b-420e-a0be-f86b1920fb90,3783,,"[64.0, 12.3]",3788770,92,,,,1.9789454,,Left Foot,,,,"[57.6, 27.1]",,Ground Pass,,16.124516,,,,,Daley Blind,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,168,Netherlands,941,['3b28d9b8-8d78-4eb6-ba3d-6b6139bc4055'],48,,,,,,,,,,,,,,Netherlands,00:47:48.462,Pass,,64.0,12.3,57.6,27.1,,,
,,,,,,,,,,,,,,,,,,0.962375,,,,,,,,,,,,d32e37a3-958d-43d4-95c2-e7187fca1062,3785,,"[57.6, 27.1]",3788770,92,,,,1.3784007,,Left Foot,,,,"[59.1, 34.8]",,Ground Pass,,7.8447433,,,,,Matthijs de Ligt,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,168,Netherlands,941,['e13f2de0-766e-4c74-b932-cea7a69df79a'],50,,,,,,,,,,,,,,Netherlands,00:47:50.353,Pass,,57.6,27.1,59.1,34.8,,,
,,,,,,,,,,,,,,,,,,1.269517,,,,,,,,,,,,985cf0a5-c543-445f-9375-03619ffb7aa6,3788,,"[58.4, 34.5]",3788770,92,,,,-1.8925469,,Right Foot,,,,"[54.5, 22.8]",,Ground Pass,,12.332883,,,,,Daley Blind,,,,,,,2,Regular Play,Matthijs de Ligt,8069.0,Center Back,168,Netherlands,941,['497b20c4-ec71-4c6d-826d-13afa2bbe9e8'],52,,,,,,,,,,,,,,Netherlands,00:47:52.836,Pass,,58.4,34.5,54.5,22.8,,,
,,,,,,,,,,,,,,,,,,1.009863,,,,,,,,,,,,c724c7e4-8451-48b5-bb30-41a7118d081d,3791,,"[55.0, 20.2]",3788770,92,,,,0.32175055,,Left Foot,,,,"[64.0, 23.2]",,Ground Pass,,9.486833,,,,,Ryan Gravenberch,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,168,Netherlands,941,['88e22db2-ea7a-43c0-9ebd-1b21c29689ab'],55,,,,,,,,,,,,,,Netherlands,00:47:55.164,Pass,,55.0,20.2,64.0,23.2,,,
,,,,,,,,,,,,,,,,,,0.712034,,,,,,,,,,,,640fae14-a483-4f9c-8d77-57c3a60c4ab8,3793,,"[65.0, 23.4]",3788770,92,,,,-2.6271412,,Right Foot,,,,"[53.5, 16.9]",,Ground Pass,,13.209845,,,,,Daley Blind,,,,,,,2,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,168,Netherlands,941,['5483d6dc-1fd3-47c1-9b52-be14b2b48c72'],56,,,,,,,,,,,,,,Netherlands,00:47:56.174,Pass,,65.0,23.4,53.5,16.9,,,
,,,,,,,,,,,,,,,,,,2.384639,,,,,,,,,,,,10d43ed5-5ec9-49a9-ac17-f46ebba55d85,3796,,"[47.4, 13.0]",3788770,92,,,,2.7983785,,Right Foot,,,,"[14.1, 24.9]",,Low Pass,,35.362408,,,,,Maarten Stekelenburg,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,168,Netherlands,941,['dc21017a-f21f-4d6c-8c24-91481b5d8f9f'],58,,,,,,,,,,,,,,Netherlands,00:47:58.866,Pass,,47.4,13.0,14.1,24.9,,,
,,,,,,,,,,,,,,,,,,1.216917,,,,,,,,,,,,719bdbb2-2a00-48c7-9f36-bf5ae49c4b34,3800,,"[12.4, 26.1]",3788770,93,,,,0.18444665,,Right Foot,,,,"[25.8, 28.6]",,Ground Pass,,13.631214,,,,,Matthijs de Ligt,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,168,Netherlands,941,['58e07720-5fe7-4777-aaa6-3dffb448c0bd'],4,,,,,,,,,,,,,,Netherlands,00:48:04.498,Pass,,12.4,26.1,25.8,28.6,,,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,986f6551-c5c6-42ae-9f50-67d4daf7dc8e,3803,,"[47.4, 27.4]",3788770,93,,,,-1.4173168,,Left Foot,,,,"[50.2, 9.3]",,Ground Pass,,18.315294,,,,,Daley Blind,,,,,,,2,Regular Play,Matthijs de Ligt,8069.0,Center Back,168,Netherlands,941,['66733eb2-4457-4d24-9823-106217b407f7'],13,,,,,,,,,,,,,,Netherlands,00:48:13.119,Pass,,47.4,27.4,50.2,9.3,,,
,,,,,,,,,,,,,,,,,,1.821369,,,,,,,,,,,,773bec33-4fe8-4553-b906-52bc850020d6,3806,,"[50.2, 9.5]",3788770,93,,,,0.4780007,,Left Foot,,,,"[75.1, 22.4]",,High Pass,,28.04318,,,Pass Offside,,Quincy Anton Promes,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,168,Netherlands,941,['6252737d-6ea6-46c1-967c-aab9ffd4cb21'],16,,,,,,,,,,,,,,Netherlands,00:48:16.637,Pass,,50.2,9.5,75.1,22.4,,,
,,,,,,,,,,,,,,,,,,1.308453,,,,,,,,,,,,05bc6297-bf13-495d-8aa6-195ce72f7509,3808,,"[42.1, 55.8]",3788770,93,True,,,-1.0800284,,Right Foot,,,,"[59.2, 23.8]",,Ground Pass,,36.282364,,,,,Ferhan Hasani,,,,,,Free Kick,2,From Free Kick,Darko Velkovski,30644.0,Right Center Back,169,North Macedonia,2358,['48a07f14-6478-4bb8-9707-7dc38a3ee106'],32,,,,,,,,,,,,,,North Macedonia,00:48:32.702,Pass,,42.1,55.8,59.2,23.8,,,
,,,,,,,,,,,,,,,,,,1.317704,,,,,,,,,,,,def850b1-7b07-4b87-bd91-9a3448b420aa,3810,,"[59.2, 23.8]",3788770,93,True,,,-1.1617681,,Right Foot,,,,"[69.3, 0.5]",,Low Pass,,25.394882,,,Out,,Ezgjan Alioski,,,,,,,2,From Free Kick,Ferhan Hasani,41836.0,Left Wing,169,North Macedonia,2358,['bfea79d8-5a12-4484-a5c8-2dfed28695d7'],34,,,,,,,,,,,,,,North Macedonia,00:48:34.150,Pass,,59.2,23.8,69.3,0.5,,,
,,,,,,,,,,,,,,,,,,2.144579,,,,,,,,,,,,7117979c-5128-4d29-b8bd-f336e4b628f5,3812,,"[47.6, 80.0]",3788770,93,,,,-2.3491025,,,,,,"[33.6, 65.8]",,Low Pass,,19.940912,,,,,Jurriën David Norman Timber,,,,,,Throw-in,2,From Throw In,Steven Berghuis,7745.0,Right Wing Back,170,Netherlands,941,['ce8d19dc-273c-4818-9e91-095e6e79fd01'],41,,,,,,,,,,,,,,Netherlands,00:48:41.403,Pass,,47.6,80.0,33.6,65.8,,,
,,,,,,,,,,,,,,,,,,2.818746,,,,,,,,,,,,8d2531d2-1548-42ae-93d5-59af00e42d53,3815,,"[29.9, 59.4]",3788770,93,,,,-2.317752,,Right Foot,,,,"[9.9, 37.8]",,Ground Pass,,29.437391,,,,,Maarten Stekelenburg,,,,,,,2,From Throw In,Jurriën David Norman Timber,21809.0,Right Center Back,170,Netherlands,941,['5c6aa438-fa75-4acc-a84a-830a52883df9'],44,,,,,,,,,,,,,,Netherlands,00:48:44.412,Pass,,29.9,59.4,9.9,37.8,,,
,,,,,,,,,,,,,,,,,,1.243571,,,,,,,,,,,,1bf88998-37fc-48d2-8ab3-a61d9c9a153f,3818,,"[8.7, 38.2]",3788770,93,,,,-0.98279375,,Right Foot,,,,"[14.7, 29.2]",,Ground Pass,,10.816654,,,,,Daley Blind,,,,,,,2,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,170,Netherlands,941,['6433c130-f219-4f40-bf46-febce4ee54a0'],49,,,,,,,,,,,,,,Netherlands,00:48:49.223,Pass,,8.7,38.2,14.7,29.2,,,
,,,,,,,,,,,,,,,,,,2.348867,,,,,,,,,,,,f138317d-eb05-40db-87c9-2f8f963eba9b,3821,,"[15.1, 28.2]",3788770,93,,,,-0.67729414,,Left Foot,,,,"[43.7, 5.2]",,High Pass,,36.700954,,,,,Patrick van Aanholt,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,170,Netherlands,941,['e0deab22-363c-4fb7-9e6b-8661b2195992'],51,,,,,,,,,,,,,,Netherlands,00:48:51.467,Pass,,15.1,28.2,43.7,5.2,,,
,,,,,,,,,,,,,,,,,,1.526896,,,,,,,,,,,,6a3aa16c-37b3-49c7-9318-9d38a69460bb,3824,,"[43.2, 5.2]",3788770,93,,,,2.0520632,,Left Foot,,,,"[38.5, 14.2]",,Ground Pass,,10.153324,,,,,Ryan Gravenberch,,,,,,,2,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,170,Netherlands,941,['aca0cc2d-c55b-45a3-b853-0f9146a3166b'],54,,,,,,,,,,,,,,Netherlands,00:48:54.646,Pass,,43.2,5.2,38.5,14.2,,,
,,,,,,,,,,,,,,,,,,1.696605,,,,,,,,,,,,102e5053-24d9-4022-86d7-bdc8a92ee12f,3827,,"[43.4, 16.0]",3788770,93,,,,-0.710271,,Right Foot,,,,"[58.4, 3.1]",,Ground Pass,,19.784084,,,,,Patrick van Aanholt,,,,,,,2,From Throw In,Ryan Gravenberch,23230.0,Left Defensive Midfield,170,Netherlands,941,['fb9c29de-2374-4629-8c38-6b421645600e'],57,,,,,,,,,,,,,,Netherlands,00:48:57.916,Pass,,43.4,16.0,58.4,3.1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a522754-2e3d-4529-87a1-8636314ee201,6,,"[52.3, 38.8]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eljif Elmas,16535.0,Center Attacking Midfield,2,North Macedonia,2358,['c899e330-8b10-4a15-98b2-e3ec6f8b10b3'],0,,,,,,,,,,,,,,North Macedonia,00:00:00.903,Ball Receipt*,,52.3,38.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bceeac4-a9e0-45c4-87ca-823a3d45d587,9,,"[41.4, 68.9]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Stefan Ristovski,10592.0,Right Back,2,North Macedonia,2358,['d7233e1e-edf1-4393-8bc2-5c4016d06c43'],3,,,,,,,,,,,,,,North Macedonia,00:00:03.946,Ball Receipt*,,41.4,68.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee6ada4-4835-4c6f-b68e-75da2c527eec,12,,"[28.7, 51.6]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Darko Velkovski,30644.0,Right Center Back,2,North Macedonia,2358,['86db9c5f-cc2c-43dc-a2e1-9cd09cc61dc1'],5,,,,,,,,,,,,,,North Macedonia,00:00:05.330,Ball Receipt*,,28.7,51.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec54d6d-904f-494d-ba20-14defa142d4b,15,,"[16.1, 24.7]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Visar Musliu,46906.0,Left Center Back,2,North Macedonia,2358,['bb03e7a4-17be-4a81-a2c6-7449c8109e1d'],8,,,,,,,,,,,,,,North Macedonia,00:00:08.232,Ball Receipt*,,16.1,24.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005f5303-0004-4297-bd57-c4cfa2023aaa,18,,"[28.0, 4.7]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Enis Bardhi,6782.0,Left Defensive Midfield,2,North Macedonia,2358,['c6744feb-7e46-4b26-845b-d7f3eac7b199'],10,,,,,,,,,,,,,,North Macedonia,00:00:10.360,Ball Receipt*,,28.0,4.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9c552f-4906-4a59-8c17-acec16ff00e3,21,,"[63.1, 7.1]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Goran Pandev,7146.0,Center Forward,2,North Macedonia,2358,['00793edd-daad-4e20-a043-ae584b99abf5'],15,,,,,,,,,,,,,,North Macedonia,00:00:15.979,Ball Receipt*,,63.1,7.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adb8533f-8a46-4afa-a0f5-e45b317f4403,23,,"[70.8, 78.0]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Defensive Midfield,3,Netherlands,941,['ff8902af-d423-4ed7-92b8-89ae89b89396'],18,,,,,,,,,,,,,,Netherlands,00:00:18.121,Ball Receipt*,,70.8,78.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629cca23-4c76-4939-9639-9201977efafe,32,,"[49.6, 63.7]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,3,Netherlands,941,['ef679f66-e518-4593-a303-37f49331b7c6'],21,,,,,,,,,,,,,,Netherlands,00:00:21.843,Ball Receipt*,,49.6,63.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6bb2c7f-f00e-479a-b42f-fb501711e7f9,35,,"[39.9, 48.8]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,3,Netherlands,941,['a1abb02e-4662-419b-81f4-b1011d6e4560'],25,,,,,,,,,,,,,,Netherlands,00:00:25.397,Ball Receipt*,,39.9,48.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08c2a19e-e710-4bd9-8d80-311c6fde5439,38,,"[37.2, 27.2]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,3,Netherlands,941,['03183621-b2d1-45a6-8e80-8292ac1d01af'],28,,,,,,,,,,,,,,Netherlands,00:00:28.507,Ball Receipt*,,37.2,27.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60290099-0e20-4ae5-832c-20400c17e625,41,,"[54.9, 45.8]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Defensive Midfield,3,Netherlands,941,['9c53b39e-b944-433b-8d92-94fa4d654a46'],34,,,,,,,,,,,,,,Netherlands,00:00:34.811,Ball Receipt*,,54.9,45.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19e96b20-1493-4d6c-a1a8-f9136e39b724,44,,"[73.8, 77.6]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,3,Netherlands,941,['8344839a-ac6d-43c7-b02c-995d6a701e28'],38,,,,,,,,,,,,,,Netherlands,00:00:38.127,Ball Receipt*,,73.8,77.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c7dc8c-8764-4c3b-815e-6b0bbdb30522,46,,"[52.0, 73.0]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Right Center Back,3,Netherlands,941,['cda47b3d-ec3a-48cb-bbf8-2896360cf7e8'],40,,,,,,,,,,,,,,Netherlands,00:00:40.492,Ball Receipt*,,52.0,73.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a2d1d9-12da-47ca-a8e3-8a4ebb9a0ca7,48,,"[32.7, 54.0]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthijs de Ligt,8069.0,Center Back,3,Netherlands,941,['e27b8dd6-220a-4eff-a38d-e35694b1bbe4'],42,,,,,,,,,,,,,,Netherlands,00:00:42.077,Ball Receipt*,,32.7,54.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667781a6-2d94-4a9b-b0a8-71aaa48b9488,51,,"[29.5, 27.6]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,3,Netherlands,941,['dc22a031-3524-447a-b22d-74d5a1e98f4a'],44,,,,,,,,,,,,,,Netherlands,00:00:44.735,Ball Receipt*,,29.5,27.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37bea625-8675-4733-92be-1c5601458f7d,54,,"[49.6, 29.4]",3788770,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Gravenberch,23230.0,Left Defensive Midfield,3,Netherlands,941,['35c4e18f-eb04-477b-bcc1-fe15ace3184d'],47,,,,,,,,,,,,,,Netherlands,00:00:47.008,Ball Receipt*,,49.6,29.4,,,,,
