ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,1.761021,,,,,,,,,,,,,,8efbcce3-63cc-427a-9fb9-6e6180cd11a6,134,,,"[12.2, 52.6]",3788754,3,True,,,-1.7902269,,Right Foot,,,"[9.1, 38.7]",,Ground Pass,,14.241488,,,,,Gianluigi Donnarumma,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,7,Italy,914,['2e386249-487f-4880-a7f6-fa80cbcfa96b'],7,,,,,,,,,,,,,,,Italy,00:03:07.543,Pass,,12.2,52.6,9.1,38.7,,,
,,,,,,,,,,,,,,,,2.692871,,,,,,,,,,,,,,abc618e4-f63b-4184-a281-4692211a164a,136,,,"[9.1, 38.9]",3788754,3,,,,-0.05690054,,Right Foot,,,"[56.5, 36.2]",,High Pass,,47.476837,,,,,Ciro Immobile,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,7,Italy,914,['b105d365-3837-4f14-9e5d-1050948f3404'],11,,,,,,,,,,,,,,,Italy,00:03:11.704,Pass,,9.1,38.9,56.5,36.2,,,
,,,,,,,,,,,,,,,,0.971203,,,,,,,,,,,,,,719e5078-f470-45b8-bdfc-9046c8b58cba,140,,,"[67.7, 40.2]",3788754,3,,,,-2.2183874,,Right Foot,,,"[61.8, 32.4]",,Ground Pass,,9.780082,,,,,Granit Xhaka,,,,,Recovery,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,8,Switzerland,773,['9491ee56-0083-4e1b-868a-98426ad4e592'],15,,,,,,,,,,,,,,,Switzerland,00:03:15.711,Pass,,67.7,40.2,61.8,32.4,,,
,,,,,,,,,,,,,,,,1.254341,,,,,,,,,,,,,,a822e4a6-f8f8-47ef-badd-d535ab698a05,143,,,"[61.8, 32.4]",3788754,3,,,,-1.5116936,,Left Foot,,,"[62.8, 15.5]",,Ground Pass,,16.92956,,,,,Ricardo Iván Rodríguez Araya,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,8,Switzerland,773,['7ea7bb87-8998-453a-aebd-a33cd988c866'],17,,,,,,,,,,,,,,,Switzerland,00:03:17.409,Pass,,61.8,32.4,62.8,15.5,,,
,,,,,,,,,,,,,,,,0.722163,,,,,,,,,,,,,,5def3ef7-9977-4c7f-aa4a-3e6d8e6ef399,148,,,"[67.7, 18.0]",3788754,3,,,,1.4619842,,Right Foot,,,"[69.0, 29.9]",,Ground Pass,,11.970798,,,,,Remo Freuler,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,8,Switzerland,773,['b1926fc3-bfb0-4cd0-8696-5cebf6f1bd2c'],22,,,,,,,,,,,,,,,Switzerland,00:03:22.604,Pass,,67.7,18.0,69.0,29.9,,,
,,,,,,,,,,,,,,,,1.284014,,,,,,,,,,,,,,8cafdf40-1ed5-44a2-ba7f-435f7a19d422,151,,,"[68.4, 29.7]",3788754,3,,,,-0.32719514,,Left Foot,,,"[84.9, 24.1]",,Ground Pass,,17.424408,,,,,Haris Seferović,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,8,Switzerland,773,['5d937b65-30ff-4453-a217-704dbb00770f'],23,,,,,,,,,,,,,,,Switzerland,00:03:23.326,Pass,,68.4,29.7,84.9,24.1,,,
,,,,,,,,,,,,,,,,2.074818,,,,,,,,,,,,,,3b96599f-ac0d-4e01-bb95-63c73660fb1c,155,,,"[84.2, 21.9]",3788754,3,,,,-1.6651102,,Left Foot,,,"[82.8, 7.1]",,Ground Pass,,14.866069,,,,,Xherdan Shaqiri,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,8,Switzerland,773,['e3895d05-e11d-47b8-b7ec-242b3bb64ed8'],25,,,,,,,,,,,,,,,Switzerland,00:03:25.359,Pass,,84.2,21.9,82.8,7.1,,,
,,,,,,,,,,,,,,,,1.49384,,,,,,,,,,,,,,07c032eb-7be7-4103-a3ef-f1cfa7a0daa3,158,,,"[87.2, 7.1]",3788754,3,,,,-0.42877802,,Left Foot,,,"[94.2, 3.9]",,Ground Pass,,7.6967525,,,,,Ricardo Iván Rodríguez Araya,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,8,Switzerland,773,['f2afd63e-eb6a-430e-8233-5df51916e731'],28,,,,,,,,,,,,,,,Switzerland,00:03:28.581,Pass,,87.2,7.1,94.2,3.9,,,
,,,,,,,,,,,,,,,,0.740672,,,,,,,,,,,,,,4734f6ea-9b9d-4883-8f83-197495c3d445,162,,,"[95.2, 13.7]",3788754,3,,,,1.0018132,,Right Foot,True,,"[106.2, 30.9]",,Ground Pass,,20.41666,,,Incomplete,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,8,Switzerland,773,"['393c8d1c-5460-4255-94b4-6e8cb1520118', 'e7b6ca73-9a5d-47e3-be34-fee2df5ae7c1']",32,,,,,,,,,,,,,,,Switzerland,00:03:32.866,Pass,True,95.2,13.7,106.2,30.9,,,
,,,,,,,,,,,,,,,,2.149096,,,,,,,,,,,,,,c6bcf90a-2959-4e4c-87d5-646547223498,168,,,"[33.8, 49.6]",3788754,3,,,,-2.9339035,,Right Foot,,,"[7.7, 44.1]",,Ground Pass,,26.673208,,,,,Yann Sommer,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,8,Switzerland,773,['31110a59-031e-4e71-86ff-67103c7b95e2'],42,,,,,,,,,,,,,,,Switzerland,00:03:42.111,Pass,,33.8,49.6,7.7,44.1,,,
,,,,,,,,,,,,,,,,1.642717,,,,,,,,,,,,,,e31772f0-1647-41db-b490-cc49699f2e5c,171,,,"[9.7, 44.1]",3788754,3,,,,-1.4056476,,Right Foot,,,"[13.4, 21.9]",,Ground Pass,,22.506222,,,,,Manuel Obafemi Akanji,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,8,Switzerland,773,['90c26c4f-50ca-4cf6-b606-976fa982ec58'],45,,,,,,,,,,,,,,,Switzerland,00:03:45.254,Pass,,9.7,44.1,13.4,21.9,,,
,,,,,,,,,,,,,,,,1.741294,,,,,,,,,,,,,,ae13309f-5087-4a3a-ae9e-0cf8bc25520b,174,,,"[15.7, 20.7]",3788754,3,,,,-0.6340227,,Right Foot,,,"[42.9, 0.7]",,High Pass,,33.761517,,,,,Ricardo Iván Rodríguez Araya,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,8,Switzerland,773,['1cbf3a5d-e42e-4cf8-be27-c21cc6e8d92e'],49,,,,,,,,,,,,,,,Switzerland,00:03:49.899,Pass,,15.7,20.7,42.9,0.7,,,
,,,,,,,,,,,,,,,,1.24401,,,,,,,,,,,,,,91d2f867-0f05-4101-a9b0-5d81ba94eff1,178,,,"[38.9, 0.7]",3788754,3,,,,1.9818609,,Right Foot,,,"[33.8, 12.4]",,Low Pass,,12.763228,,,,,Granit Xhaka,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,8,Switzerland,773,"['0dde6c00-9e2a-44df-8ffd-5b3b45fecf83', 'be248d35-8c44-4d3d-9ae6-b5e245767358']",52,,,,,,,,,,,,,,,Switzerland,00:03:52.531,Pass,True,38.9,0.7,33.8,12.4,,,
,,,,,,,,,,,,,,,,2.029776,,,,,,,,,,,,,,c24a1543-090f-440e-8f61-2d634226ca2c,181,,,"[34.5, 12.6]",3788754,3,,,,-3.0223691,,Left Foot,,,"[15.3, 10.3]",,High Pass,,19.337269,,,,,Manuel Obafemi Akanji,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,8,Switzerland,773,['6771ab1d-0c09-4669-a3f2-bb802e9b5225'],54,,,,,,,,,,,,,,,Switzerland,00:03:54.082,Pass,,34.5,12.6,15.3,10.3,,,
,,,,,,,,,,,,,,,,1.090423,,,,,,,,,,,,,,5f1adc8d-9856-4c8a-8cd4-879548c213f7,185,,,"[21.6, 4.1]",3788754,3,,,,-0.17097612,,Left Foot,,,"[35.5, 1.7]",,Ground Pass,,14.105673,,,,,Ricardo Iván Rodríguez Araya,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,8,Switzerland,773,"['28b9a4b1-ee6d-41d6-9bf9-c55bef5dcc87', 'f72cb482-9d50-47d2-a3a4-fb56bae8768f']",58,,,,,,,,,,,,,,,Switzerland,00:03:58.130,Pass,True,21.6,4.1,35.5,1.7,,,
,,,,,,,,,,,,,,,,0.725867,,,,,,,,,,,,,,14fae480-e5e1-432e-baa0-2120ea737584,189,,,"[36.1, 1.9]",3788754,4,,,,1.8264413,,Right Foot,,,"[33.8, 10.7]",,Ground Pass,,9.095603,,,,,Granit Xhaka,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,8,Switzerland,773,['56e4c91f-8677-4bdb-bbb9-8a70266468a2'],0,,,,,,,,,,,,,,,Switzerland,00:04:00.830,Pass,,36.1,1.9,33.8,10.7,,,
,,,,,,,,,,,,,,,,1.088781,,,,,,,,,,,,,,12358fee-eb25-4f0d-ada5-e0b12dc80bac,191,,,"[33.8, 10.7]",3788754,4,,,,-2.5768416,,Right Foot,,,"[20.7, 2.4]",,Ground Pass,,15.508062,,,,,Manuel Obafemi Akanji,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,8,Switzerland,773,['b886be79-974f-440d-9ffa-a91ac8cc84f8'],1,,,,,,,,,,,,,,,Switzerland,00:04:01.556,Pass,,33.8,10.7,20.7,2.4,,,
,,,,,,,,,,,,,,,,1.017205,,,,,,,,,,,,,,0d57287b-dde5-420a-8f9a-2ef512f3c648,195,,,"[22.3, 8.3]",3788754,4,,,,-0.30825812,,Left Foot,,,"[42.4, 1.9]",,Ground Pass,,21.094313,,,,,Ricardo Iván Rodríguez Araya,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,8,Switzerland,773,"['7c8d2f6f-4d73-47cb-818f-c19c04f66d0f', '9f63c491-a0db-428a-a8f3-7531d613670b']",6,,,,,,,,,,,,,,,Switzerland,00:04:06.342,Pass,True,22.3,8.3,42.4,1.9,,,
,,,,,,,,,,,,,,,,0.97229,,,,,,,,,,,,,,de2fd5b5-4256-4af7-af27-3c94255c2313,198,,,"[42.0, 1.9]",3788754,4,,,,0.8850668,,Left Foot,,,"[49.2, 10.7]",,High Pass,,11.370136,,,,,Breel-Donald Embolo,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,8,Switzerland,773,['59b35d02-ff47-4a2b-a950-940bf2de0457'],7,,,,,,,,,,,,,,,Switzerland,00:04:07.359,Pass,,42.0,1.9,49.2,10.7,,,
,,,,,,,,,,,,,,,,1.610992,,,,,,,,,,,,,,eb36eeaa-6fa6-46d3-9de8-e6aefc90f144,200,,,"[49.2, 10.7]",3788754,4,,,,0.45031506,,Head,,,"[64.3, 18.0]",,Low Pass,,16.772001,,,Incomplete,,Haris Seferović,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,8,Switzerland,773,"['7c7df9ee-e6a5-4fd5-a4f4-4d7b3980b793', 'a8d86e5b-f150-4d42-ab43-4e53e0d6956b']",8,,,,,,,,,,,,,,,Switzerland,00:04:08.386,Pass,,49.2,10.7,64.3,18.0,,,
,,,,,,,,,,,,,,,,1.019866,,,,,,,,,,,,,,a8d86e5b-f150-4d42-ab43-4e53e0d6956b,203,,,"[55.8, 62.1]",3788754,4,,,,0.09289952,,Left Foot,,,"[71.9, 63.6]",,Low Pass,,16.169725,,,,,Jorge Luiz Frello Filho,,,,,Recovery,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,9,Italy,914,"['423973d3-5436-4b3f-900e-15a3295b5be2', 'e03e15e0-b784-4137-802e-96705cde0ca9', 'eb36eeaa-6fa6-46d3-9de8-e6aefc90f144']",9,,,,,,,,,,,,,,,Italy,00:04:09.997,Pass,True,55.8,62.1,71.9,63.6,,,
,,,,,,,,,,,,,,,,0.489467,,,,,,,,,,,,,,8e6b4e9e-5e61-4525-bc1a-76be4cffc6e1,206,,,"[71.9, 63.6]",3788754,4,,,,-2.8406725,,Right Foot,,,"[66.1, 61.8]",,Ground Pass,,6.0728908,,,,,Nicolò Barella,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,9,Italy,914,['710d76a3-a820-4f57-b1fe-d7a7a4479bf0'],11,,,,,,,,,,,,,,,Italy,00:04:11.071,Pass,,71.9,63.6,66.1,61.8,,,
,,,,,,,,,,,,,,,,0.680618,,,,,,,,,,,,,,2409b82f-e869-4853-9134-f52b64bf433e,209,,,"[67.0, 60.9]",3788754,4,,,,-0.019997334,,Right Foot,,,"[77.0, 60.7]",,Ground Pass,,10.002,,,,,Ciro Immobile,,,,,,1,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,9,Italy,914,['19c1561d-1ee0-423d-a248-e2c0abeca0ec'],12,,,,,,,,,,,,,,,Italy,00:04:12.547,Pass,,67.0,60.9,77.0,60.7,,,
,,,,,,,,,,,,,,,,1.398408,,,,,,,,,,,,,,d26fda32-3c5c-4dda-8c98-e8b3d5458562,215,,,"[72.4, 52.6]",3788754,4,,,,-1.8118496,,Right Foot,,,"[66.5, 28.6]",,Ground Pass,,24.714571,,,,,Giorgio Chiellini,,,,,Free Kick,1,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,10,Italy,914,['83663431-fcf1-4b22-a2b0-1c5d62c49909'],31,,,,,,,,,,,,,,,Italy,00:04:31.689,Pass,,72.4,52.6,66.5,28.6,,,
,,,,,,,,,,,,,,,,0.847177,,,,,,,,,,,,,,877b23e7-60b9-4c48-ba9c-78bd626c5fd9,218,,,"[65.8, 29.4]",3788754,4,,,,1.3218336,,Left Foot,,,"[68.8, 41.2]",,Ground Pass,,12.175385,,,,,Jorge Luiz Frello Filho,,,,,,1,From Free Kick,Giorgio Chiellini,6954.0,Left Center Back,10,Italy,914,['ec95a0de-3945-4252-bd0f-465293acbc71'],34,,,,,,,,,,,,,,,Italy,00:04:34.037,Pass,,65.8,29.4,68.8,41.2,,,
,,,,,,,,,,,,,,,,1.767815,,,,,,,,,,,,,,fa5fbe42-8db3-41c6-b9a5-441d9c440e08,222,,,"[68.3, 39.4]",3788754,4,,,,1.7577755,,Right Foot,,,"[63.4, 65.3]",,Ground Pass,,26.359438,,,,,Giovanni Di Lorenzo,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,"['b1e01ec4-5304-4222-96d3-2609dc26e1a5', 'e994dd42-d53e-42f0-ad26-9db88c77515d']",36,,,,,,,,,,,,,,,Italy,00:04:36.222,Pass,True,68.3,39.4,63.4,65.3,,,
,,,,,,,,,,,,,,,,0.908979,,,,,,,,,,,,,,10d02d92-9ea9-4c90-9359-4d4c07eedc12,225,,,"[77.5, 69.1]",3788754,4,,,,0.60107374,,Left Foot,,,"[91.5, 78.7]",,Ground Pass,,16.975277,,,,,Domenico Berardi,,,,,,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['eb6c8966-638f-480c-b4fe-842e080d4bab'],41,,,,,,,,,,,,,,,Italy,00:04:41.594,Pass,,77.5,69.1,91.5,78.7,,,
,,,,,,,,,,,,,,,,0.851439,,,,,,,,,,,,,,77a04ffd-17d3-46bc-a755-f3702dac9980,228,,,"[83.6, 75.0]",3788754,4,,,,-0.6871242,,Left Foot,,,"[87.5, 71.8]",,Ground Pass,,5.0447993,,,,,Nicolò Barella,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,10,Italy,914,['a8b7b167-874d-4d8b-a064-1a98d8c34758'],44,,,,,,,,,,,,,,,Italy,00:04:44.609,Pass,,83.6,75.0,87.5,71.8,,,
,,,,,,,,,,,,,,,,2.082183,,,,,,,,,,,,,,59e09f47-906e-46ad-92ef-e2548cf3f94f,232,,,"[78.1, 71.6]",3788754,4,,,,-2.3838952,,Right Foot,,,"[57.7, 52.3]",,Ground Pass,,28.082912,,,,,Leonardo Bonucci,,,,,,1,From Free Kick,Nicolò Barella,8181.0,Right Center Midfield,10,Italy,914,['5c6a67c5-5b0d-421e-a185-825832687023'],49,,,,,,,,,,,,,,,Italy,00:04:49.748,Pass,,78.1,71.6,57.7,52.3,,,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,2ae81eef-5d5e-4058-9a4b-0f7f2e31ca1b,235,,,"[57.7, 52.3]",3788754,4,,,,1.1502692,,Left Foot,,,"[64.9, 68.4]",,Ground Pass,,17.63661,,,,,Giovanni Di Lorenzo,,,,,,1,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,10,Italy,914,['9fd65d30-368c-42b3-bf79-4f2bd868be3d'],52,,,,,,,,,,,,,,,Italy,00:04:52.738,Pass,,57.7,52.3,64.9,68.4,,,
,,,,,,,,,,,,,,,,1.331569,,,,,,,,,,,,,,f853537a-1b66-4b14-ac53-b302a46280a5,238,,,"[66.3, 68.0]",3788754,4,,,,-0.76643026,,Right Foot,,,"[85.1, 49.9]",,Ground Pass,,26.096935,,,,,Ciro Immobile,,,,,,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['d71786fa-462e-4d8c-80fe-ca3c98396f7c'],55,,,,,,,,,,,,,,,Italy,00:04:55.412,Pass,,66.3,68.0,85.1,49.9,,,
,,,,,,,,,,,,,,,,0.721668,,,,,,,,,,,,,,0d79cedb-3fd8-4bba-9bc9-23592b8332db,241,,,"[84.0, 49.9]",3788754,4,,,,1.1971661,,Right Foot,,,"[90.9, 67.5]",,Low Pass,,18.904232,,,Incomplete,,Domenico Berardi,,,,,,1,From Free Kick,Ciro Immobile,7788.0,Center Forward,10,Italy,914,"['183bf753-f7d4-4b83-a64b-6a5fa99fdf00', '8ad4a4c6-40b2-4569-96fe-0d817ce2ff08', 'fae85ed1-dc0e-4244-b13f-d5b63c3f4983']",56,,,,,,,,,,,,,,,Italy,00:04:56.743,Pass,True,84.0,49.9,90.9,67.5,,,
,,,,,,,,,,,,,,,,2.313245,,,,,,,,,,,,,,625efae0-5b26-4345-acc3-e30584be672b,244,,,"[90.9, 54.1]",3788754,4,,,,1.3639224,,Head,,,"[96.0, 78.4]",,High Pass,,24.829418,,,,,Nicolò Barella,,,,,Recovery,1,From Free Kick,Ciro Immobile,7788.0,Center Forward,10,Italy,914,['eb1e4c88-ea26-4cf9-bc45-981b2f162a3b'],58,,,,,,,,,,,,,,,Italy,00:04:58.640,Pass,,90.9,54.1,96.0,78.4,,,
,,,,,,,,,,,,,,,,0.952484,,,,,,,,,,,,,,ba57dc2f-ce0b-4284-8d50-a297d6048476,247,,,"[92.6, 77.9]",3788754,5,,,,-2.6881227,,Right Foot,,,"[76.8, 70.2]",,Ground Pass,,17.576405,,,,,Giovanni Di Lorenzo,,,,,,1,From Free Kick,Nicolò Barella,8181.0,Right Center Midfield,10,Italy,914,['b873ad74-bf39-42e4-9c1d-f82f53d3fc98'],5,,,,,,,,,,,,,,,Italy,00:05:05.113,Pass,,92.6,77.9,76.8,70.2,,,
,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,82fc51ae-9e22-45b0-accb-be9e41cfa32a,250,,,"[76.8, 70.2]",3788754,5,,,,-1.4763414,,Right Foot,,,"[77.7, 60.7]",,Ground Pass,,9.542537,,,,,Manuel Locatelli,,,,,,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['ea445ca6-e3fc-4ac5-bccc-b8155a2fc3e1'],7,,,,,,,,,,,,,,,Italy,00:05:07.128,Pass,,76.8,70.2,77.7,60.7,,,
,,,,,,,,,,,,,,,,1.109808,,,,,,,,,,,,,,ddb77b77-78cd-420d-9f38-571c202f5476,253,,,"[77.5, 65.5]",3788754,5,,,,1.0902011,,Right Foot,,,"[83.6, 77.2]",,Ground Pass,,13.194695,,,,,Nicolò Barella,,,,,,1,From Free Kick,Manuel Locatelli,7038.0,Left Center Midfield,10,Italy,914,['0919bacd-5aac-40e9-b2ba-4bf3fa27b4b7'],8,,,,,,,,,,,,,,,Italy,00:05:08.878,Pass,,77.5,65.5,83.6,77.2,,,
,,,,,,,,,,,,,,,,0.715494,,,,,,,,,,,,,,6dccd01c-c425-4c9d-8707-418383de6adc,256,,,"[83.6, 77.2]",3788754,5,,,,-1.2924967,,Left Foot,,,"[85.6, 70.2]",,Ground Pass,,7.28011,,,,,Manuel Locatelli,,,,,,1,From Free Kick,Nicolò Barella,8181.0,Right Center Midfield,10,Italy,914,['b90c6c72-c54c-44b0-a24e-03b64b57b5c9'],11,,,,,,,,,,,,,,,Italy,00:05:11.092,Pass,,83.6,77.2,85.6,70.2,,,
,,,,,,,,,,,,,,,,0.584588,,,,,,,,,,,,,,984e12d5-b577-40da-8e52-856f7c2a20b7,258,,,"[85.6, 70.2]",3788754,5,,,,2.1531494,,Right Foot,,,"[80.2, 78.4]",,Ground Pass,,9.81835,,,,,Nicolò Barella,,,,,,1,From Free Kick,Manuel Locatelli,7038.0,Left Center Midfield,10,Italy,914,['07209910-1889-415f-b3cf-c85124e7944c'],11,,,,,,,,,,,,,,,Italy,00:05:11.808,Pass,,85.6,70.2,80.2,78.4,,,
,,,,,,,,,,,,,,,,0.518555,,,,,,,,,,,,,,1e49dbba-d7ed-4492-a422-fb1e7e52f104,261,,,"[80.2, 78.4]",3788754,5,,,,-0.57852423,,Right Foot,,,"[85.1, 75.2]",,Ground Pass,,5.8523498,,,,,Manuel Locatelli,,,,,,1,From Free Kick,Nicolò Barella,8181.0,Right Center Midfield,10,Italy,914,['45e04729-93ff-4f60-a8b2-42b7f422f3cc'],13,,,,,,,,,,,,,,,Italy,00:05:13.057,Pass,,80.2,78.4,85.1,75.2,,,
,,,,,,,,,,,,,,,,0.929988,,,,,,,,,,,,,,2099116b-ba6a-4104-8821-199bb9beb6bc,264,,,"[85.1, 75.2]",3788754,5,,,,0.50044084,,Right Foot,,,"[91.5, 78.7]",,Ground Pass,,7.2945185,,,,,Domenico Berardi,,,,,,1,From Free Kick,Manuel Locatelli,7038.0,Left Center Midfield,10,Italy,914,['161d607e-1ff0-4e42-a1ff-871c23a7a8f2'],13,,,,,,,,,,,,,,,Italy,00:05:13.597,Pass,,85.1,75.2,91.5,78.7,,,
,,,,,,,,,,,,,,,,0.825945,,,,,,,,,,,,,,1b2d0878-a3e8-406a-87bd-112909e206af,272,,,"[87.0, 63.6]",3788754,5,,,,-0.4154921,,Left Foot,,,"[97.2, 59.1]",,Ground Pass,,11.148542,,,,,Manuel Locatelli,,,,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,10,Italy,914,"['0923c84a-5db7-4fb6-bdf5-1e95225fb88b', '2bda9d1c-0bc5-4a99-8c04-fc19f26fce7e', 'a5016a59-de4e-4ef9-8985-60fc82f545a2']",17,,,,,,,,,,,,,,,Italy,00:05:17.158,Pass,True,87.0,63.6,97.2,59.1,,,
,,,,,,,,,,,,,,,,0.674235,,,,,,,,,,,,,,494903d4-5ab3-4a88-bf53-7ebcce026159,274,,,"[97.8, 59.1]",3788754,5,,,,-1.8370484,,Right Foot,,,"[95.1, 49.2]",,Ground Pass,,10.261579,,,,,Lorenzo Insigne,,,,,,1,From Free Kick,Manuel Locatelli,7038.0,Left Center Midfield,10,Italy,914,['b605ce08-162f-487f-8077-f46babdc3656'],17,,,,,,,,,,,,,,,Italy,00:05:17.983,Pass,,97.8,59.1,95.1,49.2,,,
,,,,,,,,,,,,,,,,1.578713,,,,,,,,,,,,,,7435fd40-2741-4cc4-9ef8-7abe4f6abf1c,277,,,"[95.1, 50.7]",3788754,5,,,,0.14914331,,Right Foot,,,"[114.4, 53.6]",,High Pass,,19.516659,,,,,Manuel Locatelli,,,Through Ball,True,,1,From Free Kick,Lorenzo Insigne,7037.0,Left Wing,10,Italy,914,['f7e69959-1038-40f6-910d-f6cc4ba76058'],19,,,,,,,,,,,,,,,Italy,00:05:19.488,Pass,,95.1,50.7,114.4,53.6,,,
,,,,,,,,,,,,,,,,1.103307,,,,,,,,,,,,,,f4fa71c2-b23a-4d07-a32b-ef6e0c3bdda8,280,,,"[114.4, 53.6]",3788754,5,,,True,-1.3571273,,,,,"[116.7, 43.0]",,High Pass,,10.846659,,,Incomplete,,Ciro Immobile,,,,,,1,From Free Kick,Manuel Locatelli,7038.0,Left Center Midfield,10,Italy,914,"['613a18a0-0af2-4630-bce6-9654278f5a68', '899f3779-ebf8-4a98-b2a3-59c92596b951', 'b623a823-8f6d-47f7-9787-8c8803850f08']",21,,,,,,,,,,,,,,,Italy,00:05:21.066,Pass,True,114.4,53.6,116.7,43.0,,,
,,,,,,,,,,,,,,,,0.261313,,,,,,,,,,,,,,63cf174f-5f4c-40d7-92d9-bf6837952f89,283,,,"[6.8, 37.8]",3788754,5,True,,,0.7707173,,Keeper Arm,,,"[37.9, 68.0]",,Low Pass,,43.35032,,,,,Breel-Donald Embolo,,,,,,1,From Free Kick,Yann Sommer,5550.0,Goalkeeper,10,Italy,914,['66672542-1511-4599-bf44-7b1d3810318d'],37,,,,,,,,,,,,,,,Switzerland,00:05:37.724,Pass,,6.8,37.8,37.9,68.0,,,
,,,,,,,,,,,,,,,,2.043718,,,,,,,,,,,,,,303cafe2-729e-4285-8f04-3dccbed7a5d7,285,,,"[42.6, 72.3]",3788754,5,True,,,-0.03310049,,Right Foot,,,"[57.7, 71.8]",,Ground Pass,,15.108275,,,Incomplete,,Haris Seferović,,,,,,1,From Free Kick,Breel-Donald Embolo,5545.0,Left Center Forward,10,Italy,914,"['5bf39309-fbaf-4fac-a6a8-57574d85ee39', 'b5b2690e-26c4-45b4-8c41-86feb98161f5']",38,,,,,,,,,,,,,,,Switzerland,00:05:38.081,Pass,,42.6,72.3,57.7,71.8,,,
,,,,,,,,,,,,,,,,1.350483,,,,,,,,,,,,,,baeb9574-49e7-4d84-9866-a46144ff4670,289,,,"[68.3, 7.3]",3788754,5,,,,2.454971,,Right Foot,,,"[56.1, 17.3]",,Ground Pass,,15.774663,,,,,Jorge Luiz Frello Filho,,,,,Recovery,1,From Free Kick,Giorgio Chiellini,6954.0,Left Center Back,10,Italy,914,['2bff2d19-d919-4eeb-9bfe-848eae217b27'],40,,,,,,,,,,,,,,,Italy,00:05:40.852,Pass,,68.3,7.3,56.1,17.3,,,
