ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,0.887632,,,,,,,,,,,,9dc485bb-e40e-47ce-8e0e-c598fce3008b,2265,,,"[31.3, 60.9]",3788776,75,,,,,-0.14784937,,Right Foot,,,,"[50.1, 58.1]",,Ground Pass,,19.007366,,,Kacper Kozłowski,,,,,,2,Regular Play,Bartosz Bereszyński,5673.0,Right Back,136,Poland,789,['cdf24a62-2d4c-4d79-8769-09070153bd87'],40,,,,,,,,,,,,,,Poland,00:30:40.531,Pass,,31.3,60.9,50.1,58.1,,,
,,,,,,,,,,,,,,1.006976,,,,,,,,,,,,cb1084c9-a418-4e5d-b6d0-3aed44482d3a,2269,,,"[63.8, 59.8]",3788776,75,,,,,0.70403314,,Right Foot,,,,"[76.4, 70.5]",,Ground Pass,,16.530275,,,Karol Świderski,,,,,,2,Regular Play,Kacper Kozłowski,26718.0,Left Defensive Midfield,136,Poland,789,['03f992d3-3037-4e51-bfbc-b25f3966b999'],44,,,,,,,,,,,,,,Poland,00:30:44.398,Pass,,63.8,59.8,76.4,70.5,,,
,,,,,,,,,,,,,,2.314192,,,,,,,,,,,,64aa5a7a-4cad-4823-b5e7-f9fd89666624,2272,,,"[76.9, 70.5]",3788776,75,,,,,-0.33011857,,Left Foot,,,,"[105.5, 60.7]",,Ground Pass,,30.232433,Incomplete,,Bartosz Bereszyński,,,,,,2,Regular Play,Karol Świderski,8836.0,Right Attacking Midfield,136,Poland,789,"['525beee0-cc5c-469d-8549-7490b83c0620', '707695c4-a18a-4dea-bf58-10880a1751ca']",46,,,,,,,,,,,,,,Poland,00:30:46.674,Pass,,76.9,70.5,105.5,60.7,,,
,,,,,,,,,,,,,,0.752724,,,,,,,,,,,,ee579531-9bc4-45c3-ac23-0b534d1db786,2281,,,"[105.1, 80.0]",3788776,76,,,,,-1.7242203,,,,,,"[103.6, 70.3]",,Low Pass,,9.815294,,,Piotr Zieliński,,,,,Throw-in,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,137,Poland,789,['d0c34a10-94c8-4bff-81af-52e25ca35d90'],5,,,,,,,,,,,,,,Poland,00:31:05.044,Pass,,105.1,80.0,103.6,70.3,,,
,,,,,,,,,,,,,,0.736652,,,,,,,,,,,,ab9c8fd1-c755-4f7c-af8f-90a23fec2bb9,2284,,,"[103.6, 71.2]",3788776,76,,,,,1.3024302,,Right Foot,,,,"[104.7, 75.2]",,Low Pass,,4.148494,,,Bartosz Bereszyński,,,,,,2,From Throw In,Piotr Zieliński,5660.0,Left Attacking Midfield,137,Poland,789,"['1f58dabf-948e-4dc5-ac90-81c4b619d470', 'f963f37f-9bea-4118-81da-e0b6bf207dcf']",5,,,,,,,,,,,,,,Poland,00:31:05.797,Pass,True,103.6,71.2,104.7,75.2,,,
,,,,,,,,,,,,,,0.492766,,,,,,,,,,,,97898a08-54c3-4236-98ad-b6b425ba3963,2291,,,"[111.7, 72.4]",3788776,76,,,,,-1.9237868,,Right Foot,,,,"[109.6, 66.7]",,Ground Pass,,6.074537,,,Kacper Kozłowski,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,137,Poland,789,['5648a369-068c-478b-ba1f-4ce61904b936'],8,,,,,,,,,,,,,,Poland,00:31:08.416,Pass,,111.7,72.4,109.6,66.7,,,
,,,,,,,,,,,,,,1.153304,,,,,,,,,,,,ef5da961-479d-40bd-82bd-94329d10b1d5,2294,,,"[109.6, 66.7]",3788776,76,,,,,0.1630953,,Right Foot,,,,"[117.5, 68.0]",,Ground Pass,,8.0062475,,,Bartosz Bereszyński,,,,,,2,From Throw In,Kacper Kozłowski,26718.0,Left Defensive Midfield,137,Poland,789,"['8d0155ba-5f43-4042-88e9-9cf9a37c0087', 'eb0c7634-b22c-4af9-b631-d0beb6b1a72e']",8,,,,,,,,,,,,,,Poland,00:31:08.909,Pass,True,109.6,66.7,117.5,68.0,,,
,,,,,,,,,,,,,,1.203716,,,,,,,,,,,,63644a76-f663-4bd9-a09a-e98cab8e0b4e,2296,,,"[117.5, 68.0]",3788776,76,,,,,-1.5787643,,Right Foot,True,,,"[117.3, 42.9]",,Low Pass,,25.100798,Incomplete,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,137,Poland,789,['496c7ccd-2642-47f9-ad1c-635386384c50'],10,,,,,,,,,,,,,,Poland,00:31:10.062,Pass,,117.5,68.0,117.3,42.9,,,
,,,,,,,,,,,,,,4.591257,,,,,,,,,,,,81c3412e-0a46-4d99-aab3-f3416ebac9a7,2299,,,"[15.2, 37.2]",3788776,76,,,,,-0.44888076,,Right Foot,,,,"[91.6, 0.4]",,High Pass,,84.80094,Out,,Emil Peter Forsberg,,,,,,2,From Throw In,Robin Olsen,5622.0,Goalkeeper,137,Poland,789,['c481001a-cb0f-44bc-a068-865f5e16e0e4'],25,,,,,,,,,,,,,,Sweden,00:31:25.316,Pass,,15.2,37.2,91.6,0.4,,,
,,,,,,,,,,,,,,0.705674,,,,,,,,,,,,fc69e420-b2f7-4c71-bfcb-6ad283951062,2302,,,"[35.6, 80.0]",3788776,76,,,,,-1.9803566,,,,,,"[30.0, 67.1]",,Low Pass,,14.063072,,,Kamil Glik,,,,,Throw-in,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,138,Poland,789,['732d2794-a856-4a24-abb3-69a099619f6d'],52,,,,,,,,,,,,,,Poland,00:31:52.965,Pass,,35.6,80.0,30.0,67.1,,,
,,,,,,,,,,,,,,1.740859,,,,,,,,,,,,79090586-94ec-4462-99e6-b48685a79af1,2305,,,"[30.0, 67.1]",3788776,76,,,,,-1.6351143,,Right Foot,,,,"[28.1, 37.6]",,Ground Pass,,29.561123,,,Jan Bednarek,,,,,,2,From Throw In,Kamil Glik,3034.0,Right Center Back,138,Poland,789,['7e84f478-2533-46d0-a947-fd6eab94aeb0'],55,,,,,,,,,,,,,,Poland,00:31:55.009,Pass,,30.0,67.1,28.1,37.6,,,
,,,,,,,,,,,,,,1.61174,,,,,,,,,,,,1ace58b5-0ba6-4c55-815a-093c0a2ccb8c,2307,,,"[31.9, 26.5]",3788776,76,,True,,,-1.1104599,,Right Foot,,,,"[43.9, 2.3]",,Ground Pass,,27.011848,,,Przemysław Frankowski,,,,,,2,From Throw In,Jan Bednarek,4626.0,Left Center Back,138,Poland,789,['c5f47bfd-fee6-40ef-b0e8-dff0d9abe02d'],58,,,,,,,,,,,,,,Poland,00:31:58.560,Pass,,31.9,26.5,43.9,2.3,,,
,,,,,,,,,,,,,,1.958723,,,,,,,,,,,,12eeadd2-9190-43bb-9bdb-17a6e2d3f512,2309,,,"[50.1, 3.8]",3788776,77,,,,,1.9185048,,Right Foot,,,,"[36.4, 41.6]",,Ground Pass,,40.206093,,,Kamil Glik,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Back,138,Poland,789,['64c0a3f5-2a82-4695-aacd-6cdbd0b7d862'],2,,,,,,,,,,,,,,Poland,00:32:02.688,Pass,,50.1,3.8,36.4,41.6,,,
,,,,,,,,,,,,,,0.949714,,,,,,,,,,,,a297c51f-097e-4b44-a17f-62d86069706a,2312,,,"[41.1, 48.9]",3788776,77,,,,,1.0853075,,Left Foot,,,,"[49.7, 65.2]",,Ground Pass,,18.429596,,,Bartosz Bereszyński,,,,,,2,From Throw In,Kamil Glik,3034.0,Right Center Back,138,Poland,789,['0495ca3b-f5dd-4687-b7bf-f6789d1e30cc'],5,,,,,,,,,,,,,,Poland,00:32:05.450,Pass,,41.1,48.9,49.7,65.2,,,
,,,,,,,,,,,,,,1.225852,,,,,,,,,,,,27fdf6fa-fb5d-45db-b460-37382e544898,2315,,,"[54.4, 63.5]",3788776,77,,,,,0.4837791,,Right Foot,,,,"[66.2, 69.7]",,Ground Pass,,13.329666,,,Karol Świderski,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,138,Poland,789,['7ea2dbdb-5159-4a64-a134-5ee627e6a073'],8,,,,,,,,,,,,,,Poland,00:32:08.844,Pass,,54.4,63.5,66.2,69.7,,,
,,,,,,,,,,,,,,1.78308,,,,,,,,,,,,c0182861-664b-412f-97a1-bf661b185aca,2319,,,"[64.0, 67.7]",3788776,77,,,,,-2.4567714,,Left Foot,,,,"[46.0, 53.0]",,Ground Pass,,23.239836,,,Kamil Glik,,,,,,2,From Throw In,Karol Świderski,8836.0,Right Attacking Midfield,138,Poland,789,"['174af2b8-503d-475d-893d-760034a3b7a8', 'a0335eb4-e36a-490b-8fff-287a25987130']",11,,,,,,,,,,,,,,Poland,00:32:11.624,Pass,True,64.0,67.7,46.0,53.0,,,
,,,,,,,,,,,,,,1.275526,,,,,,,,,,,,eaffac57-8a8d-4e86-81b9-d653226603e4,2322,,,"[45.8, 50.2]",3788776,77,,,,,-1.2031012,,Right Foot,,,,"[55.7, 24.5]",,Ground Pass,,27.540878,,,Jan Bednarek,,,,,,2,From Throw In,Kamil Glik,3034.0,Right Center Back,138,Poland,789,['fba401cb-7944-44d2-8159-b737793c9a45'],13,,,,,,,,,,,,,,Poland,00:32:13.673,Pass,,45.8,50.2,55.7,24.5,,,
,,,,,,,,,,,,,,1.103346,,,,,,,,,,,,adf1883e-ce5b-4d73-a251-7c01c2a2c876,2325,,,"[56.7, 17.3]",3788776,77,,,,,-0.20820595,,Left Foot,,,,"[70.9, 14.3]",,Ground Pass,,14.513442,,,Kacper Kozłowski,,,,,,2,From Throw In,Jan Bednarek,4626.0,Left Center Back,138,Poland,789,['a35c73bb-e512-4604-b73e-fa60244318dc'],16,,,,,,,,,,,,,,Poland,00:32:16.396,Pass,,56.7,17.3,70.9,14.3,,,
,,,,,,,,,,,,,,1.222751,,,,,,,,,,,,9671c186-828a-4e6f-bb24-2810299e0cba,2329,,,"[65.7, 9.1]",3788776,77,,,,,2.786107,,Right Foot,,,,"[49.0, 15.3]",,Ground Pass,,17.813759,,,Jan Bednarek,,,,,,2,From Throw In,Kacper Kozłowski,26718.0,Left Defensive Midfield,138,Poland,789,['de0c4f1c-6ea0-4908-8da1-aa6fa6d57bc4'],19,,,,,,,,,,,,,,Poland,00:32:19.952,Pass,,65.7,9.1,49.0,15.3,,,
,,,,,,,,,,,,,,1.122244,,,,,,,,,,,,d02809bb-bcf6-4426-9caa-e7c1a7723dda,2332,,,"[49.0, 15.3]",3788776,77,,,,,-0.75195336,,Right Foot,,,,"[62.9, 2.3]",,Ground Pass,,19.031815,,,Kacper Kozłowski,,,,,,2,From Throw In,Jan Bednarek,4626.0,Left Center Back,138,Poland,789,['88bb552e-438e-4179-b6d8-bef8e8d6261c'],22,,,,,,,,,,,,,,Poland,00:32:22.777,Pass,,49.0,15.3,62.9,2.3,,,
,,,,,,,,,,,,,,0.887196,,,,,,,,,,,,4a1e7e7f-ef86-4581-8063-f727856a9d46,2335,,,"[72.4, 8.7]",3788776,77,,,,,1.427713,,Right Foot,,,,"[74.1, 20.5]",,Ground Pass,,11.921828,,,Piotr Zieliński,,,,,,2,From Throw In,Kacper Kozłowski,26718.0,Left Defensive Midfield,138,Poland,789,['9e7c47c4-6d47-4d8c-b575-d7741b8fc6f0'],27,,,,,,,,,,,,,,Poland,00:32:27.839,Pass,,72.4,8.7,74.1,20.5,,,
,,,,,,,,,,,,,,1.051751,,,,,,,,,,,,f10e4e53-63ba-4446-b3b4-6c014c97d401,2338,,,"[75.8, 20.9]",3788776,77,,,,,-0.38588268,,Right Foot,,,,"[85.4, 17.0]",,Ground Pass,,10.36195,,,Kacper Kozłowski,,,,,,2,From Throw In,Piotr Zieliński,5660.0,Left Attacking Midfield,138,Poland,789,['9262c7bc-d482-4a0a-83b0-17bd536ebfa3'],28,,,,,,,,,,,,,,Poland,00:32:28.799,Pass,,75.8,20.9,85.4,17.0,,,
,,,,,,,,,,,,,,0.526159,,,,,,,,,,,,cd002f93-deaf-4f2f-ba0b-50c35363326b,2341,,,"[88.6, 20.3]",3788776,77,,,,,0.29736516,,Right Foot,,,,"[94.8, 22.2]",,Ground Pass,,6.484597,,,Robert Lewandowski,,,,,,2,From Throw In,Kacper Kozłowski,26718.0,Left Defensive Midfield,138,Poland,789,['ec0893cb-3bbc-42e2-96c7-65765a523674'],30,,,,,,,,,,,,,,Poland,00:32:30.423,Pass,,88.6,20.3,94.8,22.2,,,
,,,,,,,,,,,,,,1.143408,,,,,,,,,,,,6ed639ea-1954-408d-b6d5-aeee0f7c0b90,2344,,,"[94.8, 22.2]",3788776,77,,,,,1.7156088,,Right Foot,,,,"[92.0, 41.4]",,Ground Pass,,19.403093,Incomplete,,Piotr Zieliński,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Left Center Forward,138,Poland,789,"['03d9f134-1cb9-44ee-80b6-9149dd9875d0', '65787514-ffb2-492d-9d7f-3b47394f0115']",30,,,,,,,,,,,,,,Poland,00:32:30.990,Pass,,94.8,22.2,92.0,41.4,,,
,,,,,,,,,,,,,,0.894427,,,,,,,,,,,,65787514-ffb2-492d-9d7f-3b47394f0115,2346,,,"[28.1, 38.7]",3788776,77,,,,,2.794531,,Right Foot,,,,"[18.7, 42.1]",,Ground Pass,,9.995999,,,Marcus Andreas Danielsson,,,,,Recovery,2,From Throw In,Viktor Claesson,5613.0,Left Midfield,138,Poland,789,"['6ed639ea-1954-408d-b6d5-aeee0f7c0b90', 'b4e75a89-48b8-405e-9bf7-4c7ef8b8e993']",32,,,,,,,,,,,,,,Sweden,00:32:32.134,Pass,,28.1,38.7,18.7,42.1,,,
,,,,,,,,,,,,,,2.694384,,,,,,,,,,,,9484eee8-5686-466a-bc1a-17c28db33477,2348,,,"[18.7, 42.1]",3788776,77,,,,,-0.056090835,,Left Foot,,,,"[56.1, 40.0]",,High Pass,,37.45891,Incomplete,,,,,,,,2,From Throw In,Marcus Andreas Danielsson,26875.0,Left Center Back,138,Poland,789,['cbd9a98f-2d99-4d80-868e-5fe7ed7f1921'],33,,,,,,,,,,,,,,Sweden,00:32:33.028,Pass,,18.7,42.1,56.1,40.0,,,
,,,,,,,,,,,,,,1.639958,,,,,,,,,,,,cbd9a98f-2d99-4d80-868e-5fe7ed7f1921,2349,,,"[64.0, 40.1]",3788776,77,,,,,1.5707964,,Head,,,,"[64.0, 67.7]",,Low Pass,,27.6,,,Bartosz Bereszyński,,,,,Recovery,2,From Throw In,Kamil Glik,3034.0,Right Center Back,138,Poland,789,"['29c6d263-e1f3-4be1-819f-b8513026a53f', '9484eee8-5686-466a-bc1a-17c28db33477']",35,,,,,,,,,,,,,,Poland,00:32:35.722,Pass,,64.0,40.1,64.0,67.7,,,
,,,,,,,,,,,,,,4.846259,,,,,,,,,,,,b3c1cf5e-0c7c-47ba-ba23-3e6da154d936,2352,,,"[64.9, 74.8]",3788776,77,,,,,-0.33205947,,Right Foot,,,,"[120.0, 55.8]",,High Pass,,58.283875,Out,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,138,Poland,789,,39,,,,,,,,,,,,,,Poland,00:32:39.088,Pass,,64.9,74.8,120.0,55.8,,,
,,,,,,,,,,,,,,3.200408,,,,,,,,,,,,5ed1fb31-0483-4bbb-b4c3-d061db826be5,2354,,,"[7.0, 36.1]",3788776,78,,,,,-0.4147176,,Right Foot,,,,"[70.6, 8.1]",,High Pass,,69.490715,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,Robin Olsen,5622.0,Goalkeeper,139,Sweden,790,['5e26adfb-b06e-4d05-836d-63a6b1732725'],13,,,,,,,,,,,,,,Sweden,00:33:13.443,Pass,,7.0,36.1,70.6,8.1,,,
,,,,,,,,,,,,,,4.636674,,,,,,,,,,,,5e26adfb-b06e-4d05-836d-63a6b1732725,2355,,,"[49.5, 72.0]",3788776,78,,,,,-0.5151936,,Head,,,,"[85.0, 51.9]",,High Pass,,40.79534,,,Robert Lewandowski,,,,,Recovery,2,Regular Play,Kamil Glik,3034.0,Right Center Back,140,Poland,789,"['3d433b33-3e6e-4728-96f2-932ed673acea', '5ed1fb31-0483-4bbb-b4c3-d061db826be5']",16,,,,,,,,,,,,,,Poland,00:33:16.643,Pass,,49.5,72.0,85.0,51.9,,,
,,,,,,,,,,,,,,0.764202,,,,,,,,,,,,217b6540-2f6a-422b-9383-041bc0f24468,2358,,,"[86.7, 51.1]",3788776,78,,True,,,-1.2022051,,Right Foot,,,,"[94.0, 32.2]",,Ground Pass,,20.2608,,,Jakub Świerczok,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Left Center Forward,140,Poland,789,"['1d1804dd-391c-4f8b-89a1-aacdf6010f2e', 'bc379350-fc91-4d7c-a964-b96bd465f961']",22,,,,,,,,,,,,,,Poland,00:33:22.043,Pass,True,86.7,51.1,94.0,32.2,,,
,,,,,,,,,,,,,,3.530252,,,,,,,,,,,,b780af88-7226-4943-9eea-43d549d091aa,2362,,,"[7.1, 50.9]",3788776,78,,,,,-0.4690384,,Drop Kick,,,,"[81.1, 13.4]",,High Pass,,82.95933,,,Viktor Claesson,,,,,,2,Regular Play,Robin Olsen,5622.0,Goalkeeper,140,Poland,789,['73594ece-4053-4aa7-8989-340d8befd2e6'],40,,,,,,,,,,,,,,Sweden,00:33:40.804,Pass,,7.1,50.9,81.1,13.4,,,
,,,,,,,,,,,,,,0.034787,,,,,,,,,,,,99f271c2-9dc1-45df-8013-ce1551281d0c,2364,,,"[81.1, 13.4]",3788776,78,,,,True,0.22679885,,,,,,"[85.0, 14.3]",,Low Pass,,4.002499,Incomplete,,,,,,,,2,Regular Play,Viktor Claesson,5613.0,Left Midfield,140,Poland,789,"['60dffa5b-b51a-4041-8e6f-fbf765641cc0', '655a169b-5f1f-43f2-a72e-280218a41fcf']",44,,,,,,,,,,,,,,Sweden,00:33:44.299,Pass,True,81.1,13.4,85.0,14.3,,,
,,,,,,,,,,,,,,1.473281,,,,,,,,,,,,f01e3fc2-c20a-42d9-8c90-4ab7b9efbacb,2373,,,"[38.8, 25.2]",3788776,78,,,,,1.4648819,,Right Foot,,,,"[42.0, 55.3]",,Ground Pass,,30.26962,,,Bartosz Bereszyński,,,,,Recovery,2,Regular Play,Jan Bednarek,4626.0,Left Center Back,140,Poland,789,['1675ecd0-caa9-4701-a85d-bca95a264601'],55,,,,,,,,,,,,,,Poland,00:33:55.132,Pass,,38.8,25.2,42.0,55.3,,,
,,,,,,,,,,,,,,0.680817,,,,,,,,,,,,3fa974ab-8cbf-4fdd-9d8d-1c7f311c8963,2376,,,"[45.8, 56.0]",3788776,78,,,,,-0.38211668,,Right Foot,,,,"[56.5, 51.7]",,Ground Pass,,11.531695,,,Kacper Kozłowski,,,,,,2,Regular Play,Bartosz Bereszyński,5673.0,Right Back,140,Poland,789,['5d6998a5-9239-4d44-afcf-5248959afe9b'],57,,,,,,,,,,,,,,Poland,00:33:57.715,Pass,,45.8,56.0,56.5,51.7,,,
,,,,,,,,,,,,,,1.257006,,,,,,,,,,,,404a7fff-07a4-44c7-a922-e0ba73d8f426,2379,,,"[56.3, 52.3]",3788776,78,,,,,1.2155654,,Right Foot,,,,"[63.2, 70.9]",,Ground Pass,,19.838598,,,Przemysław Płacheta,,,,,,2,Regular Play,Kacper Kozłowski,26718.0,Left Defensive Midfield,140,Poland,789,['543455ae-8c2a-405c-9eb2-bbdd6dbb58a7'],59,,,,,,,,,,,,,,Poland,00:33:59.439,Pass,,56.3,52.3,63.2,70.9,,,
,,,,,,,,,,,,,,0.640268,,,,,,,,,,,,18bba05c-f20f-4b33-add6-4a813d994571,2382,,,"[65.3, 73.7]",3788776,79,,,,,-1.0752447,,Left Foot,,,,"[71.3, 62.6]",,Ground Pass,,12.617845,,,Kacper Kozłowski,,,,,,2,Regular Play,Przemysław Płacheta,27691.0,Right Defensive Midfield,140,Poland,789,['e7095f65-a802-4420-bb9b-883a7c5061da'],2,,,,,,,,,,,,,,Poland,00:34:02.079,Pass,,65.3,73.7,71.3,62.6,,,
,,,,,,,,,,,,,,1.82363,,,,,,,,,,,,088531b0-41e9-4b78-9bf5-7321f2cc92be,2387,,,"[38.8, 22.0]",3788776,79,,,,,-0.018689413,,Right Foot,,,,"[49.5, 21.8]",,Low Pass,,10.701869,,,Dejan Kulusevski,,,,,Recovery,2,From Counter,Albin Ekdal,5624.0,Left Defensive Midfield,141,Sweden,790,['fbc8ed21-07b9-4cb4-a779-7b7f0d8e03c7'],4,,,,,,,,,,,,,,Sweden,00:34:04.170,Pass,,38.8,22.0,49.5,21.8,,,
,,,,,,,,,,,,,,0.960243,,,,,,,,,,,,3e6c8b6e-16b7-420a-8e2d-6385280f1233,2390,,,"[56.3, 20.9]",3788776,79,,,,,1.0481455,,Left Foot,,,,"[61.6, 30.1]",,Ground Pass,,10.617438,,,Marcus Berg,,,,,,2,From Counter,Dejan Kulusevski,22818.0,Right Center Forward,141,Sweden,790,['dc403d4a-2483-4fbf-a027-7a20799879ff'],6,,,,,,,,,,,,,,Sweden,00:34:06.129,Pass,,56.3,20.9,61.6,30.1,,,
,,,,,,,,,,,,,,0.88429,,,,,,,,,,,,ab236c59-4d17-4166-85b6-b74f0ccd579e,2397,,,"[49.5, 55.1]",3788776,79,,,,,-1.1801893,,Left Foot,,,,"[52.3, 48.3]",,Ground Pass,,7.3539104,,,Piotr Zieliński,,,,,,2,Regular Play,Jan Bednarek,4626.0,Left Center Back,142,Poland,789,['731ce6ae-4d80-4d46-99cf-13b3d9541a5f'],9,,,,,,,,,,,,,,Poland,00:34:09.405,Pass,,49.5,55.1,52.3,48.3,,,
,,,,,,,,,,,,,,1.588144,,,,,,,,,,,,78518a94-a8e4-497f-a6ce-3104ef470915,2400,,,"[64.0, 38.2]",3788776,79,,,,,-1.2036225,,Right Foot,,,,"[68.5, 26.5]",,Ground Pass,,12.535549,,,Robert Lewandowski,,,,,,2,Regular Play,Piotr Zieliński,5660.0,Left Attacking Midfield,142,Poland,789,['3338fe7d-0a3a-472f-a90b-6d5a8ac0a2ad'],12,,,,,,,,,,,,,,Poland,00:34:12.769,Pass,,64.0,38.2,68.5,26.5,,,
,,,,,,,,,,,,,,1.429827,,,,,,,,,,,,d2fefa55-784b-4117-8957-ba31d46053bc,2403,,,"[74.3, 15.3]",3788776,79,,,,,-0.678932,,Right Foot,,,,"[88.8, 3.6]",,Ground Pass,,18.631693,,,Przemysław Frankowski,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Left Center Forward,142,Poland,789,['4348172a-5b3d-4f69-9e6d-bba23c39344d'],15,,,,,,,,,,,,,,Poland,00:34:15.938,Pass,,74.3,15.3,88.8,3.6,,,
,,,,,,,,,,,,,,3.075245,,,,,,,,,,,,f3df9f13-e494-40c4-ab0c-52ef7c67fed0,2407,,,"[106.8, 8.3]",3788776,79,,,,,1.4213172,,Left Foot,True,,,"[114.3, 58.1]",,High Pass,,50.36159,,,Przemysław Płacheta,,True,,,,2,Regular Play,Przemysław Frankowski,7979.0,Left Back,142,Poland,789,"['6fd541a1-24c8-4d8a-aa30-68603d31361b', 'e4c0e199-edd5-4cac-b3c9-5a4d48760310']",20,,,,,,,,,,,,,,Poland,00:34:20.427,Pass,True,106.8,8.3,114.3,58.1,,,
,,,,,,,,,,,,,,1.82328,,,,,,,,,,,,5608bc97-a857-4f96-8968-e1975ed32670,2410,,,"[106.8, 66.2]",3788776,79,,,,,-1.4649434,,Left Foot,True,,,"[110.2, 34.2]",,High Pass,,32.18012,Incomplete,,,,,,,,2,Regular Play,Przemysław Płacheta,27691.0,Right Defensive Midfield,142,Poland,789,['8c510ac0-d638-4bb3-8773-9f55c1d22696'],28,,,,,,,,,,,,,,Poland,00:34:28.074,Pass,,106.8,66.2,110.2,34.2,,,
,,,,,,,,,,,,,,1.222863,,,,,,,,,,,,35f596c7-09d5-4a3c-a638-d569c5fc2ae7,2417,,,"[77.7, 33.3]",3788776,79,,,,,1.6318315,,Right Foot,,,,"[76.6, 51.3]",,Ground Pass,,18.033579,,,Bartosz Bereszyński,,,,,Free Kick,2,From Free Kick,Jan Bednarek,4626.0,Left Center Back,143,Poland,789,['fe51cf57-c4b9-41e3-a21a-86f839a4ef4e'],41,,,,,,,,,,,,,,Poland,00:34:41.861,Pass,,77.7,33.3,76.6,51.3,,,
,,,,,,,,,,,,,,1.960547,,,,,,,,,,,,36f3cbf5-cb22-4a6e-9928-1dcb52734b04,2420,,,"[77.7, 53.4]",3788776,79,,,,,0.810393,,Right Foot,,,,"[97.2, 73.9]",,Ground Pass,,28.293108,,,Przemysław Płacheta,,,,,,2,From Free Kick,Bartosz Bereszyński,5673.0,Right Back,143,Poland,789,['10e85195-1fa7-44ae-b1bf-07aa6be9a613'],44,,,,,,,,,,,,,,Poland,00:34:44.280,Pass,,77.7,53.4,97.2,73.9,,,
,,,,,,,,,,,,,,1.528636,,,,,,,,,,,,2bd63f6b-6f04-4782-80dd-d286c58ea2a2,2423,,,"[91.4, 70.1]",3788776,79,,,,,-1.1071488,,Left Foot,True,,,"[109.8, 33.3]",,High Pass,,41.14365,Incomplete,,,,,,,,2,From Free Kick,Przemysław Płacheta,27691.0,Right Defensive Midfield,143,Poland,789,['7182cc42-a57b-4a8c-96a6-205a812d9ff9'],49,,,,,,,,,,,,,,Poland,00:34:49.829,Pass,,91.4,70.1,109.8,33.3,,,
,,,,,,,,,,,,,,1.931567,,,,,,,,,,,,72e960a6-ff58-4219-8dd7-0365d71a8e54,2426,,,"[120.0, 0.1]",3788776,80,,,,,1.7403032,,Right Foot,,,,"[113.0, 41.0]",,High Pass,True,41.494698,Incomplete,,,,True,Inswinging,,Corner,2,From Corner,Piotr Zieliński,5660.0,Left Attacking Midfield,144,Poland,789,['a8a483fb-413e-4fc1-8098-2ca69ebe5d5a'],11,,,,,,,,,,,,,,Poland,00:35:11.135,Pass,,120.0,0.1,113.0,41.0,,,
,,,,,,,,,,,,,,3.769382,,,,,,,,,,,,424d6d25-6786-4087-b0c0-3e952f98a4a1,2432,,,"[7.0, 44.1]",3788776,80,,,,,-0.04932526,,Right Foot,,,,"[77.9, 40.6]",,High Pass,,70.986336,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,Robin Olsen,5622.0,Goalkeeper,145,Sweden,790,['4f19a539-14f5-42de-b7cd-cc06b5eddb21'],47,,,,,,,,,,,,,,Sweden,00:35:47.061,Pass,,7.0,44.1,77.9,40.6,,,
