ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,0.577201,,,,,,,,,,6cce4356-c6f6-4a00-971f-66299d0e9e86,99,,,"[32.0, 80.0]",3788748,2,,,,,-0.62707067,,,,,,"[38.9, 75.0]",,Low Pass,,8.521151,,,,Vladimír Darida,,,,,Throw-in,1,From Throw In,Vladimír Coufal,16570.0,Right Back,4,Czech Republic,912,['34511a15-0f6c-4e9f-b63e-e54ec4291733'],1,,,,,,,,,,,,,,,Czech Republic,00:02:01.104,Pass,,32.0,80.0,38.9,75.0,,,
,,,,,,,,,,,,,,,,0.55999,,,,,,,,,,cc56ed04-9b48-47fb-9ef7-f24c90f592b4,102,,,"[38.9, 75.0]",3788748,2,,,,,2.8828218,,Left Foot,,,,"[32.1, 76.8]",,Low Pass,,7.034202,,,,Vladimír Coufal,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,4,Czech Republic,912,['5d4040fa-de0d-4812-b84c-7adcfb918b5a'],1,,,,,,,,,,,,,,,Czech Republic,00:02:01.759,Pass,,38.9,75.0,32.1,76.8,,,
,,,,,,,,,,,,,,,,1.835133,,,,,,,,,,75c6fdd8-990b-4298-955b-69825cebb2de,106,,,"[33.3, 76.6]",3788748,2,,,,,0.0,,Right Foot,,,,"[56.4, 76.6]",,High Pass,,23.1,,,,Patrik Schick,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,4,Czech Republic,912,"['2bb8af1e-1b9d-4534-ad30-9c0c65d1728c', '7c90f7de-8831-4db6-83d9-acbd24a433ac']",2,,,,,,,,,,,,,,,Czech Republic,00:02:02.398,Pass,True,33.3,76.6,56.4,76.6,,,
,,,,,,,,,,,,,,,,0.777209,,,,,,,,,,d7b5e186-70c7-46c9-8549-676dc648e9a2,110,,,"[51.4, 75.0]",3788748,2,,,,,-1.9904472,,Left Foot,,,,"[48.5, 68.5]",,Low Pass,,7.1175838,,,,Alex Král,,,,,,1,From Throw In,Patrik Schick,7044.0,Center Forward,4,Czech Republic,912,['7c232a10-d3c1-4e34-aa93-fa4c00c1b2e5'],5,,,,,,,,,,,,,,,Czech Republic,00:02:05.330,Pass,,51.4,75.0,48.5,68.5,,,
,,,,,,,,,,,,,,,,0.267218,,,,,,,,,,4772ab25-4292-4438-8e35-504bb1cdd4cc,113,,,"[48.3, 66.9]",3788748,2,,,,,0.9229849,,Right Foot,,,,"[53.9, 74.3]",,Low Pass,,9.2800865,,,,Patrik Schick,,,,,,1,From Throw In,Alex Král,23452.0,Right Defensive Midfield,4,Czech Republic,912,['d9916b96-ffe8-41ae-b677-f8fa7a2c3c8c'],6,,,,,,,,,,,,,,,Czech Republic,00:02:06.176,Pass,,48.3,66.9,53.9,74.3,,,
,,,,,,,,,,,,,,,,1.120344,,,,,,,,,,be17006e-651c-49d0-a3a3-5b10a48afaa1,122,,,"[64.7, 14.1]",3788748,2,,,,,2.7376225,,Left Foot,,,,"[51.6, 19.7]",,Ground Pass,,14.246754,,,,Liam Cooper,,,,,Free Kick,1,From Free Kick,Scott McTominay,3620.0,Center Defensive Midfield,6,Scotland,942,['52ca5d1a-c7ea-4b8d-b5e6-3c21c185c307'],17,,,,,,,,,,,,,,,Scotland,00:02:17.552,Pass,,64.7,14.1,51.6,19.7,,,
,,,,,,,,,,,,,,,,0.978194,,,,,,,,,,f69766f0-cb2a-4f05-9045-650bf64c9281,125,,,"[50.4, 20.7]",3788748,2,,,,,1.6856729,,Left Foot,,,,"[49.5, 28.5]",,Ground Pass,,7.8517513,,,,Grant Hanley,,,,,,1,From Free Kick,Liam Cooper,9621.0,Left Center Back,6,Scotland,942,['0e4eda39-ba32-4b87-a1ad-15b2661bb815'],19,,,,,,,,,,,,,,,Scotland,00:02:19.621,Pass,,50.4,20.7,49.5,28.5,,,
,,,,,,,,,,,,,,,,1.278148,,,,,,,,,,866349d4-6ea2-44a3-805d-61d28b15a33e,128,,,"[49.5, 28.5]",3788748,2,,,,,-1.5881859,,Right Foot,,,,"[49.3, 17.0]",,Ground Pass,,11.501739,,,,Liam Cooper,,,,,,1,From Free Kick,Grant Hanley,9481.0,Center Back,6,Scotland,942,['960e4dd4-d3e8-4dd6-b40b-1d041ef28233'],22,,,,,,,,,,,,,,,Scotland,00:02:22.936,Pass,,49.5,28.5,49.3,17.0,,,
,,,,,,,,,,,,,,,,2.711977,,,,,,,,,,dd746984-0f21-4f70-894f-6b30c91b3a06,131,,,"[52.4, 17.4]",3788748,2,,,,,-0.21672532,,Left Foot,,,,"[96.0, 7.8]",,High Pass,,44.64437,,,,Lyndon Dykes,,,,,,1,From Free Kick,Liam Cooper,9621.0,Left Center Back,6,Scotland,942,['ecd770bd-615b-483a-a856-a0cb0700cf18'],25,,,,,,,,,,,,,,,Scotland,00:02:25.640,Pass,,52.4,17.4,96.0,7.8,,,
,,,,,,,,,,,,,,,,2.795372,,,,,,,,,,386eec44-9b98-4efe-ad5d-be00ff1a7743,135,,,"[98.7, 5.5]",3788748,2,,,,,-2.768605,,Right Foot,,,True,"[91.8, 2.8]",,High Pass,,7.4094534,,,,Andrew Robertson,,,,,,1,From Free Kick,Lyndon Dykes,29571.0,Right Center Forward,6,Scotland,942,"['1da9a497-314b-43e5-9424-f0579098a711', '61499253-f9dc-40e1-9f61-55209c9b7c5e']",29,,,,,,,,,,,,,,,Scotland,00:02:29.115,Pass,True,98.7,5.5,91.8,2.8,,,
,,,,,,,,,,,,,,,,0.959116,,,,,,,,,,9cffde3c-a278-4886-a738-75936815a9fc,142,,,"[87.0, 8.0]",3788748,2,,,,,-2.819842,,Left Foot,,,,"[78.9, 5.3]",,Ground Pass,,8.53815,,,,Liam Cooper,,,,,,1,From Free Kick,Andrew Robertson,3655.0,Left Wing Back,6,Scotland,942,['a0391ceb-0e84-44ff-9794-2d20f845856b'],34,,,,,,,,,,,,,,,Scotland,00:02:34.620,Pass,,87.0,8.0,78.9,5.3,,,
,,,,,,,,,,,,,,,,2.077619,,,,,,,,,,17727cc4-173d-4d08-9367-2c90ca382b91,146,,,"[77.6, 15.7]",3788748,2,,,,,1.7411201,,Right Foot,,,,"[70.6, 56.4]",,High Pass,,41.297577,,,,Jack Hendry,,True,,,,1,From Free Kick,Liam Cooper,9621.0,Left Center Back,6,Scotland,942,['e3539f26-b5cf-4e55-ac87-b642d598e6db'],39,,,,,,,,,,,,,,,Scotland,00:02:39.268,Pass,,77.6,15.7,70.6,56.4,,,
,,,,,,,,,,,,,,,,2.049417,,,,,,,,,,1fc3f3dc-ca75-4abd-81be-ba6c3a7a5e58,149,,,"[72.0, 58.7]",3788748,2,,,,,0.720273,,Right Foot,,,,"[91.6, 75.9]",,Ground Pass,,26.076809,,,,"Stephen O""Donnell",,,,,,1,From Free Kick,Jack Hendry,11116.0,Right Center Back,6,Scotland,942,['ab85c43d-7ae0-4129-8e9c-4e11a5d51724'],42,,,,,,,,,,,,,,,Scotland,00:02:42.820,Pass,,72.0,58.7,91.6,75.9,,,
,,,,,,,,,,,,,,,,1.286801,,,,,,,,,,59c105c9-66b6-48e4-b33a-23c1cc0f295f,153,,,"[35.2, 0.1]",3788748,2,,,,,0.7402675,,,,,,"[43.3, 7.5]",,Low Pass,,10.971326,,,,Vladimír Darida,,,,,Throw-in,1,From Throw In,Jan Bořil,4875.0,Left Back,7,Czech Republic,912,['b1e638a9-0bbc-4694-9585-590450e9c4cc'],57,,,,,,,,,,,,,,,Czech Republic,00:02:57.768,Pass,,35.2,0.1,43.3,7.5,,,
,,,,,,,,,,,,,,,,0.737325,,,,,,,,,,495cb51c-cabb-4b90-94ef-61d9a241a39a,157,,,"[42.7, 9.2]",3788748,2,,,,,-2.5226402,,Right Foot,,,,"[35.4, 4.0]",,Low Pass,,8.962701,,,,Jan Bořil,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,7,Czech Republic,912,['bc807c86-8e2b-4205-a6bb-ff065338adea'],59,,,,,,,,,,,,,,,Czech Republic,00:02:59.271,Pass,,42.7,9.2,35.4,4.0,,,
,,,,,,,,,,,,,,,,3.327009,,,,,,,,,,a556a61e-5517-49a2-94ce-d09ba3fc0907,161,,,"[35.4, 5.0]",3788748,3,,,,,-0.097726904,,Right Foot,,,,"[76.2, 1.0]",,High Pass,,40.99561,,Out,,Patrik Schick,,,,,,1,From Throw In,Jan Bořil,4875.0,Left Back,7,Czech Republic,912,['3f69133a-ca47-4bfc-9e9b-23cc9b9373e3'],0,,,,,,,,,,,,,,,Czech Republic,00:03:00.947,Pass,,35.4,5.0,76.2,1.0,,,
,,,,,,,,,,,,,,,,1.608514,,,,,,,,,,76c1b38c-533d-4271-a21a-e25cd4a57faa,163,,,"[61.6, 80.0]",3788748,3,,,,,-0.7560906,,,,,,"[77.4, 65.1]",,High Pass,,21.717505,,,,Ryan Christie,,,,,Throw-in,1,From Throw In,"Stephen O""Donnell",9048.0,Right Wing Back,8,Scotland,942,['63bd6327-b497-4976-8d7d-fbb3b027bf52'],24,,,,,,,,,,,,,,,Scotland,00:03:24.581,Pass,,61.6,80.0,77.4,65.1,,,
,,,,,,,,,,,,,,,,0.595781,,,,,,,,,,5bde2af3-23f6-4655-8a8b-63a4fc808602,167,,,"[77.8, 63.8]",3788748,3,,,,,-2.488746,,Other,,,,"[71.0, 58.6]",,Low Pass,,8.560374,,Incomplete,,John McGinn,,,,,,1,From Throw In,Ryan Christie,12510.0,Left Center Forward,8,Scotland,942,"['51b5ed4d-fcaa-4de7-bc92-bcf61cd36fe3', '8390da76-447a-4238-ad75-4f68c5f3e804', 'd3e81bbf-c0a7-4846-83ac-e5f003640f90']",26,,,,,,,,,,,,,,,Scotland,00:03:26.230,Pass,True,77.8,63.8,71.0,58.6,,,
,,,,,,,,,,,,,,,,2.648741,,,,,,,,,,51b5ed4d-fcaa-4de7-bc92-bcf61cd36fe3,169,,,"[49.1, 21.5]",3788748,3,,,,,-0.7296938,,Right Foot,,,,"[63.3, 8.8]",,High Pass,,19.050722,,,,Patrik Schick,,,,,Interception,1,From Throw In,Alex Král,23452.0,Right Defensive Midfield,8,Scotland,942,"['5bde2af3-23f6-4655-8a8b-63a4fc808602', 'e5f5ddf7-e695-4023-9069-08c10c9dcfc5']",26,,,,,,,,,,,,,,,Czech Republic,00:03:26.826,Pass,,49.1,21.5,63.3,8.8,,,
,,,,,,,,,,,,,,,,1.885923,,,,,,,,,,38c8e5a3-b653-4e09-b9bb-7581474f4cd2,176,,,"[57.4, 64.5]",3788748,3,,,,,-2.3999622,,Right Foot,,,,"[43.1, 51.4]",,Ground Pass,,19.393297,,,,Liam Cooper,,,,,,1,From Throw In,Scott McTominay,3620.0,Center Defensive Midfield,8,Scotland,942,"['5665c3c0-e0de-42b5-abbd-7b0da623bbc2', '5b3ef3a3-e31a-4543-b367-48eeebe7e919']",31,,,,,,,,,,,,,,,Scotland,00:03:31.306,Pass,True,57.4,64.5,43.1,51.4,,,
,,,,,,,,,,,,,,,,1.888644,,,,,,,,,,d1397603-7be3-4958-8bdb-994f8fdc6c3e,179,,,"[37.9, 32.8]",3788748,3,,,,,-1.3111666,,Left Foot,,,,"[44.7, 7.2]",,Ground Pass,,26.487734,,,,Andrew Robertson,,,,,,1,From Throw In,Liam Cooper,9621.0,Left Center Back,8,Scotland,942,['89ce2781-039f-4f75-8df6-8c3f5e0b9aed'],34,,,,,,,,,,,,,,,Scotland,00:03:34.801,Pass,,37.9,32.8,44.7,7.2,,,
,,,,,,,,,,,,,,,,1.442777,,,,,,,,,,5b584870-1be3-4827-a478-eee0c6dd67e4,182,,,"[62.4, 2.4]",3788748,3,,,,,0.90975314,,Left Foot,,,,"[77.8, 22.2]",,Ground Pass,,25.083858,,,,Ryan Christie,,,,,,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,8,Scotland,942,['7002e330-3a8c-42be-a92b-5e6d4acced74'],39,,,,,,,,,,,,,,,Scotland,00:03:39.339,Pass,,62.4,2.4,77.8,22.2,,,
,,,,,,,,,,,,,,,,2.836695,,,,,,,,,,05b1be42-56d1-417b-9323-5819de7f1f1e,187,,,"[73.5, 22.6]",3788748,3,,,,,-2.3159864,,Left Foot,,,,"[56.8, 4.5]",,Low Pass,,24.62722,,,,Scott McTominay,,,,,,1,From Throw In,Ryan Christie,12510.0,Left Center Forward,8,Scotland,942,"['6d943d90-1372-4c68-9755-5764d2ad0659', 'fbba8677-1ddc-42d1-9ebb-346cde35e2cd']",41,,,,,,,,,,,,,,,Scotland,00:03:41.479,Pass,True,73.5,22.6,56.8,4.5,,,
,,,,,,,,,,,,,,,,2.724613,,,,,,,,,,ae65704b-e713-45e8-b796-d908c739a7e6,190,,,"[50.6, 6.6]",3788748,3,,,,,2.4799118,,Right Foot,,,,"[28.9, 23.5]",,Ground Pass,,27.504545,,,,Liam Cooper,,,,,,1,From Throw In,Scott McTominay,3620.0,Center Defensive Midfield,8,Scotland,942,['ba2446ae-0753-4903-b958-76c026da98c9'],45,,,,,,,,,,,,,,,Scotland,00:03:45.364,Pass,,50.6,6.6,28.9,23.5,,,
,,,,,,,,,,,,,,,,1.884998,,,,,,,,,,756e9024-98d7-4280-af1a-e7947c092856,193,,,"[28.9, 23.5]",3788748,3,,,,,-0.63098687,,Left Foot,,,,"[56.0, 3.7]",,Ground Pass,,33.56263,,,,Stuart Armstrong,,,,,,1,From Throw In,Liam Cooper,9621.0,Left Center Back,8,Scotland,942,['cc2802e5-5716-497a-a88c-9e9069d07d54'],50,,,,,,,,,,,,,,,Scotland,00:03:50.614,Pass,,28.9,23.5,56.0,3.7,,,
,,,,,,,,,,,,,,,,1.212048,,,,,,,,,,9c01174f-1572-46ff-a187-5772cf018a7a,199,,,"[49.5, 80.0]",3788748,4,,,,,-0.5576721,,,,,,"[68.9, 67.9]",,High Pass,,22.864164,,,,Patrik Schick,,,,,Throw-in,1,From Throw In,Vladimír Coufal,16570.0,Right Back,9,Czech Republic,912,['3e61f031-25ba-436c-8c8d-be6bc79019e6'],12,,,,,,,,,,,,,,,Czech Republic,00:04:12.451,Pass,,49.5,80.0,68.9,67.9,,,
,,,,,,,,,,,,,,,,0.859297,,,,,,,,,,d89aedb7-8d8a-4cec-8745-4ec3320626c9,202,,,"[69.1, 67.1]",3788748,4,,,,,1.3203533,,Other,,,,"[70.2, 71.4]",,Low Pass,,4.438468,,Incomplete,,Alex Král,,,,,,1,From Throw In,Patrik Schick,7044.0,Center Forward,9,Czech Republic,912,"['033e0baa-be43-4f40-be45-1eeab4bf4bf5', 'ef84391b-7a71-4ed1-92c2-1a34e18d3d5b']",13,,,,,,,,,,,,,,,Czech Republic,00:04:13.663,Pass,,69.1,67.1,70.2,71.4,,,
,,,,,,,,,,,,,,,,1.926537,,,,,,,,,,706174e9-dc98-406e-9f60-5be410b3d1d2,208,,,"[28.5, 5.1]",3788748,4,,,,,2.4365406,,Right Foot,,,,"[7.7, 22.8]",,Ground Pass,,27.31172,,,,David Marshall,,,,,,1,Regular Play,Liam Cooper,9621.0,Left Center Back,10,Scotland,942,['be1a2820-1405-4b77-b492-44c0bdac0f95'],17,,,,,,,,,,,,,,,Scotland,00:04:17.557,Pass,,28.5,5.1,7.7,22.8,,,
,,,,,,,,,,,,,,,,6.885242,,,,,,,,,,865add43-c48c-4901-b196-377b60746d22,211,,,"[11.2, 31.0]",3788748,4,,,,,0.4531505,,Right Foot,,,,"[99.3, 73.9]",,High Pass,,97.9899,,Incomplete,,"Stephen O""Donnell",,True,,,,1,Regular Play,David Marshall,9645.0,Goalkeeper,10,Scotland,942,"['5507f71a-3581-4f32-b669-2104eca9bf1c', '7b82a20b-a097-460a-8834-b3ce63456f0b']",23,,,,,,,,,,,,,,,Scotland,00:04:23.970,Pass,,11.2,31.0,99.3,73.9,,,
,,,,,,,,,,,,,,,,2.481642,,,,,,,,,,65be1428-635f-4a87-97ff-b4b9b23d8599,215,,,"[105.1, 80.0]",3788748,4,,,,,-1.4252062,,,,,,"[110.1, 45.9]",,High Pass,,34.46462,,Incomplete,,John McGinn,,,,,Throw-in,1,From Throw In,"Stephen O""Donnell",9048.0,Right Wing Back,11,Scotland,942,"['42ca2435-56cf-4fdd-85b2-d0133b950d47', 'ce8b85fb-65ad-4e38-98aa-c3f64ed4c44f']",54,,,,,,,,,,,,,,,Scotland,00:04:54.398,Pass,,105.1,80.0,110.1,45.9,,,
,,,,,,,,,,,,,,,,0.50905,,,,,,,,,,42ca2435-56cf-4fdd-85b2-d0133b950d47,217,,,"[10.0, 34.2]",3788748,4,,,,,-1.6501746,,Right Foot,,,,"[9.3, 25.4]",,Low Pass,,8.827797,,Incomplete,,Tomáš Souček,,,,,Recovery,1,From Throw In,Tomáš Kalas,13197.0,Left Center Back,11,Scotland,942,"['1f173dd5-37d5-45d3-9e87-ec35802235ba', '65be1428-635f-4a87-97ff-b4b9b23d8599', 'f3b6c640-36eb-4e42-a88c-71e1e2312114']",56,,,,,,,,,,,,,,,Czech Republic,00:04:56.880,Pass,,10.0,34.2,9.3,25.4,,,
,,,,,,,,,,,,,,,,0.052611,,,,,,,,,,78db1fb1-ed0f-488b-b105-5bb1c00cf097,233,,,"[117.0, 56.4]",3788748,5,,,,,-2.3561945,,Left Foot,,,,"[115.7, 55.1]",,Ground Pass,,1.8384776,,Incomplete,,"Stephen O""Donnell",,,,,,1,From Throw In,John McGinn,9974.0,Right Center Midfield,11,Scotland,942,"['95ef923d-95a0-4f35-ab91-94d8d629104a', 'bd66ae67-ddbe-4dcd-9738-7cc6ce1dd51e']",5,,,,,,,,,,,,,,,Scotland,00:05:05.013,Pass,,117.0,56.4,115.7,55.1,,,
,,,,,,,,,,,,,,,,1.729262,,,,,,,,,,06d5681d-705d-44e7-a222-e590f870b6b8,236,,,"[120.0, 80.0]",3788748,5,,,,,-1.7440951,,Left Foot,,,,"[112.0, 34.3]",,High Pass,True,46.394936,,Incomplete,,Jack Hendry,,True,Inswinging,,Corner,1,From Corner,Andrew Robertson,3655.0,Left Wing Back,12,Scotland,942,"['4dcb63ee-053f-4a72-a075-f8912cda00cf', 'efcb47ec-36a6-4a41-af9f-cab548f2a507']",34,,,,,,,,,,,,,,,Scotland,00:05:34.707,Pass,,120.0,80.0,112.0,34.3,,,
,,,,,,,,,,,,,,,,2.243853,,,,,,,,,,89b2d76d-0160-43f2-be98-fbe3a3dea863,240,,,"[21.4, 47.1]",3788748,5,,,,,1.5434059,,Head,,,,"[21.8, 61.7]",,High Pass,,14.605478,,Incomplete,,Jakub Jankto,,,,,Recovery,1,From Corner,Vladimír Darida,8579.0,Center Attacking Midfield,12,Scotland,942,"['1094b033-94ac-40d5-85ea-11b3883e1728', 'ae5196a6-534e-4a3b-8d16-278cd6c2d826']",38,,,,,,,,,,,,,,,Czech Republic,00:05:38.762,Pass,,21.4,47.1,21.8,61.7,,,
,,,,,,,,,,,,,,,,0.697448,,,,,,,,,,6ff04c90-2283-403d-9fda-cb9e27b601ba,246,,,"[110.8, 1.8]",3788748,5,,,,,-2.8312051,,Right Foot,,,,"[105.5, 0.1]",,Ground Pass,,5.565968,,Out,,John McGinn,,,,,,1,From Corner,Stuart Armstrong,10285.0,Left Center Midfield,12,Scotland,942,"['2b92659f-f376-4bfa-83e3-0ebf2eb284b2', '3d84267b-0fee-4ce0-8cd2-79ab3f2d185e', '44b073a3-f8e1-4089-8760-34687885c097']",46,,,,,,,,,,,,,,,Scotland,00:05:46.653,Pass,True,110.8,1.8,105.5,0.1,,,
,,,,,,,,,,,,,,,,1.795429,,,,,,,,,,0c9a4652-f158-4c5a-a57a-0dad5f278885,248,,,"[28.7, 80.0]",3788748,6,,,,,-0.106492154,,,,,,"[57.7, 76.9]",,High Pass,,29.165218,,Incomplete,,Patrik Schick,,,,,Throw-in,1,From Throw In,Vladimír Coufal,16570.0,Right Back,13,Czech Republic,912,"['28350094-7d29-4faf-95a5-f91fb6fd7e27', 'f6927d91-7a07-4aa8-ab5f-0c51348d68f3']",21,,,,,,,,,,,,,,,Czech Republic,00:06:21.686,Pass,,28.7,80.0,57.7,76.9,,,
,,,,,,,,,,,,,,,,2.805336,,,,,,,,,,94a19d14-6c42-4256-8bfa-2b5040b1a30f,252,,,"[56.0, 67.5]",3788748,6,,,,,0.24717647,,Right Foot,,,,"[77.4, 72.9]",,High Pass,,22.070795,,Incomplete,,Lukáš Masopust,,,,,Recovery,1,From Throw In,Tomáš Souček,4870.0,Left Defensive Midfield,13,Czech Republic,912,"['2d3bcc28-7f22-42ff-9aa2-345fdf6b7601', 'cd30622c-0ff7-4a2f-879a-09cc2c5526c6']",25,,,,,,,,,,,,,,,Czech Republic,00:06:25.076,Pass,,56.0,67.5,77.4,72.9,,,
,,,,,,,,,,,,,,,,0.975679,,,,,,,,,,bde45d97-f3af-4b87-8989-38e5850da86e,257,,,"[48.9, 10.9]",3788748,6,,,,,-0.76442224,,Right Foot,,,,"[56.2, 3.9]",,Low Pass,,10.113852,,Incomplete,,Andrew Robertson,,,,,Recovery,1,From Throw In,Stuart Armstrong,10285.0,Left Center Midfield,13,Czech Republic,912,"['023c4d5d-c17f-4441-a29c-b6dcad519124', '055b4ee1-b338-405f-8c02-a2d7d7b40b1e', '66c04ac0-6782-45d3-8911-8974368f699e']",28,,,,,,,,,,,,,,,Scotland,00:06:28.871,Pass,True,48.9,10.9,56.2,3.9,,,
,,,,,,,,,,,,,,,,1.527156,,,,,,,,,,66c04ac0-6782-45d3-8911-8974368f699e,259,,,"[63.9, 76.2]",3788748,6,,,,,-0.21243203,,Right Foot,,,,"[84.3, 71.8]",,High Pass,,20.869116,,Incomplete,,Vladimír Darida,,,,,Recovery,1,From Throw In,Vladimír Coufal,16570.0,Right Back,13,Czech Republic,912,"['a87c3d2a-b79b-42f7-a03b-202b1a6d5b04', 'a91e3b85-268e-433e-9d5a-3a9d72e53094', 'bde45d97-f3af-4b87-8989-38e5850da86e']",29,,,,,,,,,,,,,,,Czech Republic,00:06:29.847,Pass,,63.9,76.2,84.3,71.8,,,
,,,,,,,,,,,,,,,,1.056183,,,,,,,,,,a87c3d2a-b79b-42f7-a03b-202b1a6d5b04,261,,,"[35.8, 8.3]",3788748,6,,,,,0.749952,,Head,,,,"[43.1, 15.1]",,Low Pass,,9.976472,,,,Scott McTominay,,,,,Recovery,1,Regular Play,Jack Hendry,11116.0,Right Center Back,14,Scotland,942,"['556200a3-d86f-4737-8696-82674334451a', '66c04ac0-6782-45d3-8911-8974368f699e']",31,,,,,,,,,,,,,,,Scotland,00:06:31.374,Pass,,35.8,8.3,43.1,15.1,,,
,,,,,,,,,,,,,,,,0.818712,,,,,,,,,,d73caf3f-ff1f-40b1-b42e-194735e1b2fc,265,,,"[42.6, 14.3]",3788748,6,,,,,-1.344644,,Right Foot,,,,"[45.2, 3.0]",,Ground Pass,,11.595258,,,,Andrew Robertson,,,,,,1,Regular Play,Scott McTominay,3620.0,Center Defensive Midfield,14,Scotland,942,"['5ccc22d6-910b-41ee-9cc1-3fb23964b948', 'c481d090-e00d-4e7e-9842-6a5d975ca794']",32,,,,,,,,,,,,,,,Scotland,00:06:32.970,Pass,True,42.6,14.3,45.2,3.0,,,
,,,,,,,,,,,,,,,,0.541565,,,,,,,,,,b848e2b5-d25d-4f83-a69d-7592003f6979,267,,,"[45.2, 3.0]",3788748,6,,,,,0.8312376,,Left Foot,,,,"[50.4, 8.7]",,Low Pass,,7.7155685,,,,Stuart Armstrong,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,14,Scotland,942,['8c76417d-bdb7-4543-9e25-34ed23ee2d5d'],33,,,,,,,,,,,,,,,Scotland,00:06:33.789,Pass,,45.2,3.0,50.4,8.7,,,
,,,,,,,,,,,,,,,,1.456985,,,,,,,,,,f2a14980-b980-41ef-beed-3837b9a88d21,271,,,"[56.8, 9.9]",3788748,6,,,,,-0.6175022,,Right Foot,,,,"[70.6, 0.1]",,Ground Pass,,16.92572,,Out,,Andrew Robertson,,,,,,1,Regular Play,Stuart Armstrong,10285.0,Left Center Midfield,14,Scotland,942,"['0990e430-996f-4357-bfc5-961bf6339dca', 'b30cf4c7-914e-4326-a573-bb1e0a7251ef']",35,,,,,,,,,,,,,,,Scotland,00:06:35.226,Pass,True,56.8,9.9,70.6,0.1,,,
,,,,,,,,,,,,,,,,1.766368,,,,,,,,,,02c7000a-c542-4e36-9c8b-60d7073c49f2,273,,,"[56.0, 80.0]",3788748,6,,,,,-0.12565033,,,,,,"[84.5, 76.4]",,High Pass,,28.726469,,Incomplete,,Patrik Schick,,,,,Throw-in,1,From Throw In,Vladimír Coufal,16570.0,Right Back,15,Czech Republic,912,"['9d501af8-5739-44bf-8eff-a252613c3a94', 'c508d35b-b977-405f-9922-3a6928f4361f']",51,,,,,,,,,,,,,,,Czech Republic,00:06:51.721,Pass,,56.0,80.0,84.5,76.4,,,
,,,,,,,,,,,,,,,,1.116688,,,,,,,,,,e1fbae88-e848-4a0d-91c3-9c5281ad9a13,284,,,"[67.0, 69.8]",3788748,6,,,,,1.9341894,,Right Foot,,,,"[64.3, 76.9]",,Ground Pass,,7.5960517,,,,Vladimír Coufal,,,,,,1,From Throw In,Alex Král,23452.0,Right Defensive Midfield,15,Czech Republic,912,"['5c590ae4-feac-4b26-b884-6ebd2bd400e9', '8d89f414-ab7a-4015-9f3d-baf9d3dac787']",58,,,,,,,,,,,,,,,Czech Republic,00:06:58.410,Pass,True,67.0,69.8,64.3,76.9,,,
,,,,,,,,,,,,,,,,0.452999,,,,,,,,,,6ed7c2cc-5a27-49a1-aefa-0ed199ff5911,287,,,"[64.3, 76.9]",3788748,6,,,,,-0.18374453,,Right Foot,,,,"[75.6, 74.8]",,Ground Pass,,11.493477,,,,Vladimír Darida,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,15,Czech Republic,912,['05ef3b4a-ad3b-4750-b108-550ac7b72b36'],59,,,,,,,,,,,,,,,Czech Republic,00:06:59.550,Pass,,64.3,76.9,75.6,74.8,,,
