50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75a23ad2-a09f-4943-be6f-57c0e04e8d2e,2907,,,"[78.5, 2.4]",3788747,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enis Bardhi,6782.0,Left Center Midfield,164,North Macedonia,2358,['49a74f48-bdfa-4b82-8180-f3e405d2799c'],54,,,,,,,,,,,,,,North Macedonia,00:30:54.176,Ball Receipt*,,78.5,2.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68271de4-6810-4770-8f24-827993667af3,2911,,,"[3.5, 46.2]",3788747,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,165,Austria,915,['4e77b3bd-1b94-4eb4-903b-586b97b51527'],59,,,,,,,,,,,,,,Austria,00:30:59.429,Ball Receipt*,,3.5,46.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9757cf71-4685-409b-b155-c25c0936e6c3,2914,,,"[20.0, 28.7]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,165,Austria,915,['eb068291-036d-4e10-9e67-ac061d550344'],1,,,,,,,,,,,,,,Austria,00:31:01.413,Ball Receipt*,,20.0,28.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,77c0c0c7-37b9-4913-bd64-5e68a682eeea,2917,,,"[64.8, 4.8]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,165,Austria,915,['347b779b-42b4-427f-a4b5-184a13298f61'],5,,,,,,,,,,,,,,Austria,00:31:05.708,Ball Receipt*,,64.8,4.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817c304-be6f-48e8-ab00-0bd45811ed93,2919,,,"[71.8, 71.6]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tihomir Kostadinov,44229.0,Right Center Midfield,166,North Macedonia,2358,['7ea98031-5245-49f6-929c-dbf4fb864262'],13,,,,,,,,,,,,,,North Macedonia,00:31:13.345,Ball Receipt*,,71.8,71.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b8c71a3d-483c-4dd6-9a33-80cfcc8678f9,2927,,,"[82.4, 74.3]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Egzon Bejtulai,46915.0,Right Wing Back,166,North Macedonia,2358,['a6e7dd16-b575-46ec-b69b-4ea291487bbf'],15,,,,,,,,,,,,,,North Macedonia,00:31:15.298,Ball Receipt*,,82.4,74.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,250ffa5e-a543-416b-947d-86aea803adbc,2929,,,"[48.1, 7.9]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,167,Austria,915,['9502f08a-c004-4a24-b474-0f6968f4c3ff'],16,,,,,,,,,,,,,,Austria,00:31:16.300,Ball Receipt*,,48.1,7.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3db0f5ee-9edf-4224-a4ec-0b78c49c4028,2932,,,"[63.3, 7.1]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Right Center Forward,167,Austria,915,['3ef94e14-56a6-4aeb-86a2-a1f5693b0803'],18,,,,,,,,,,,,,,Austria,00:31:18.035,Ball Receipt*,,63.3,7.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80c74181-5813-45c5-92b3-e0d8a44f0976,2935,,,"[65.2, 34.2]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Right Center Midfield,167,Austria,915,['714f53f6-0d81-4f6e-8854-d50c8ea6a0ec'],19,,,,,,,,,,,,,,Austria,00:31:19.686,Ball Receipt*,,65.2,34.2,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ba52280a-66df-4ec2-a508-9c3af6c21f72,2943,,,"[91.4, 22.5]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,167,Austria,915,['d370c63a-59f1-4604-8ede-20bad6818cc6'],26,,,,,,,,,,,,,,Austria,00:31:26.397,Ball Receipt*,,91.4,22.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b56e9c4c-59b2-4031-b65d-d675538129d1,2946,,,"[85.8, 6.7]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Center Back,168,Austria,915,['d26d2262-e6c6-4825-906d-838438ea5d41'],34,,,,,,,,,,,,,,Austria,00:31:34.492,Ball Receipt*,,85.8,6.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,325c8eb2-1ff5-435a-af3d-b5cb39f35aea,2949,,,"[89.7, 12.1]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Left Center Midfield,168,Austria,915,['b18c121e-64f6-43f6-9163-e8b9a5d28f99'],36,,,,,,,,,,,,,,Austria,00:31:36.951,Ball Receipt*,,89.7,12.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb719c7e-d1a9-413b-99b9-39ef959f27b0,2952,,,"[80.6, 21.9]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xaver Schlager,8769.0,Center Defensive Midfield,168,Austria,915,['1b608f88-ddd3-4474-b9e2-cbba831fcff1'],39,,,,,,,,,,,,,,Austria,00:31:39.968,Ball Receipt*,,80.6,21.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,626328a8-43f1-408c-8e5b-0793d4eb9702,2955,,,"[76.0, 46.9]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Lienhart,8931.0,Right Center Back,168,Austria,915,['ac24c629-a147-4f0a-ba20-6c496b6ac587'],42,,,,,,,,,,,,,,Austria,00:31:42.060,Ball Receipt*,,76.0,46.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1b0d6b-13e1-4f35-ac1f-bdce69599e1c,2958,,,"[105.6, 73.5]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Lainer,8779.0,Right Wing Back,168,Austria,915,['e49a8718-c770-4cb3-846a-e434f2ceecb9'],46,,,,,,,,,,,,,,Austria,00:31:46.976,Ball Receipt*,,105.6,73.5,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8d11eb88-d6d2-4a94-9aee-09ff3b4aa1ae,2961,,,"[108.7, 31.5]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marko Arnautović,3325.0,Right Center Forward,168,Austria,915,['ee2ce276-d25f-4f2c-a049-756216d65e57'],51,,,,,,,,,,,,,,Austria,00:31:51.870,Ball Receipt*,,108.7,31.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c767ea7b-cac1-4b7b-b954-5e46df512c2a,2965,,,"[96.0, 18.9]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Center Back,168,Austria,915,['ad3d0e71-4eda-473d-8a63-83130300dcc0'],56,,,,,,,,,,,,,,Austria,00:31:56.397,Ball Receipt*,,96.0,18.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,947e548a-5e69-4129-96ab-e3add3ad4b5e,2968,,,"[90.6, 24.6]",3788747,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Left Center Midfield,168,Austria,915,['aba3c8fe-096a-4cce-8991-56b973cb033f'],58,,,,,,,,,,,,,,Austria,00:31:58.657,Ball Receipt*,,90.6,24.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de9ba913-9b9e-47ec-b4bf-4fc66a19be9c,2971,,,"[92.5, 11.7]",3788747,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Center Back,168,Austria,915,['656a4a35-e016-4a5a-aecd-d9020f5a02fc'],0,,,,,,,,,,,,,,Austria,00:32:00.152,Ball Receipt*,,92.5,11.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d8b5008-ce39-4f3e-81d9-746b321d40dd,2974,,,"[111.0, 36.0]",3788747,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Gregoritsch,8309.0,Left Center Forward,168,Austria,915,['99175a12-ff3a-4041-99a6-d9334d70c2ea'],3,,,,,,,,,,,,,,Austria,00:32:03.342,Ball Receipt*,,111.0,36.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,797e9604-35ee-4a6d-91e4-ca901fa1053b,2978,,,"[43.7, 39.3]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Enis Bardhi,6782.0,Left Center Midfield,169,North Macedonia,2358,['2f7d117a-162f-42c8-900f-5e1f3a0471a4'],19,,,,,,,,,,,,,,North Macedonia,00:33:19.367,Ball Receipt*,,43.7,39.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ecaa813-9362-4cea-9302-6f61bca59640,2980,,,"[42.9, 25.9]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Visar Musliu,46906.0,Left Center Back,169,North Macedonia,2358,['9e62f11e-fb44-4780-92dc-8e10f12eb5d6'],22,,,,,,,,,,,,,,North Macedonia,00:33:22.336,Ball Receipt*,,42.9,25.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e913475b-c0d8-4b9e-84d9-a7a468beb86c,2983,,,"[42.0, 48.0]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Darko Velkovski,30644.0,Center Back,169,North Macedonia,2358,['24b0f0d4-bd49-467d-abfb-e57df0711d3d'],24,,,,,,,,,,,,,,North Macedonia,00:33:24.487,Ball Receipt*,,42.0,48.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b65344d6-c82e-4f07-bb51-8edf6a265234,2986,,,"[42.7, 33.9]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Visar Musliu,46906.0,Left Center Back,169,North Macedonia,2358,['e632865d-4384-47b2-b73a-a038a00e66b9'],29,,,,,,,,,,,,,,North Macedonia,00:33:29.296,Ball Receipt*,,42.7,33.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b84191c-90e4-4e30-9fcb-b5368bf4366d,2989,,,"[44.7, 50.3]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Darko Velkovski,30644.0,Center Back,169,North Macedonia,2358,['0b728ada-281a-4585-9bff-58abb2683807'],33,,,,,,,,,,,,,,North Macedonia,00:33:33.119,Ball Receipt*,,44.7,50.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0b400af-82e1-4528-a640-8c6eb671571a,2992,,,"[78.1, 44.9]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Goran Pandev,7146.0,Right Center Forward,169,North Macedonia,2358,['368e5d8e-2817-4e7e-903d-740fefcaf93e'],36,,,,,,,,,,,,,,North Macedonia,00:33:36.400,Ball Receipt*,,78.1,44.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,17659f1d-08a9-479d-8f53-8d3f166123f9,2994,,,"[60.1, 45.9]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Stefan Ristovski,10592.0,Right Center Back,169,North Macedonia,2358,['9c52d1f2-0e06-4d62-bdba-e0b580f43db6'],36,,,,,,,,,,,,,,North Macedonia,00:33:36.420,Ball Receipt*,,60.1,45.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498a040-34ea-4030-a7f9-1619be29350b,2996,,,"[64.3, 19.2]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Right Center Forward,170,Austria,915,['84c88cac-82a6-4322-be2d-90b598576d8b'],38,,,,,,,,,,,,,,Austria,00:33:38.245,Ball Receipt*,,64.3,19.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7580865-b4c7-4833-a99e-011f9b86a48b,3000,,,"[52.9, 22.7]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,170,Austria,915,['fa6c1707-cade-4448-b1eb-3f9672a0be73'],41,,,,,,,,,,,,,,Austria,00:33:41.970,Ball Receipt*,,52.9,22.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce8de0ea-193d-4176-8c9e-86506553236f,3003,,,"[38.7, 25.4]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,170,Austria,915,['bc607844-dea7-4877-bc32-667e7353e16f'],43,,,,,,,,,,,,,,Austria,00:33:43.569,Ball Receipt*,,38.7,25.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f96a8ae-8059-48f5-b2a5-a9301cfdca2e,3007,,,"[14.1, 40.2]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,170,Austria,915,['027cc56d-b370-4f1f-ba46-0de6d9168049'],46,,,,,,,,,,,,,,Austria,00:33:46.719,Ball Receipt*,,14.1,40.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34dcca24-9d74-461e-b9eb-3c19638655b5,3010,,,"[25.4, 64.1]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Right Center Back,170,Austria,915,['051b3756-4408-4a68-b6c8-ff76b331612f'],49,,,,,,,,,,,,,,Austria,00:33:49.567,Ball Receipt*,,25.4,64.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62203348-80b8-4f32-940b-506d232c99a7,3014,,,"[50.4, 78.1]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lainer,8779.0,Right Wing Back,170,Austria,915,['e947c612-7af0-4ac1-9265-dcc37d648130'],52,,,,,,,,,,,,,,Austria,00:33:52.530,Ball Receipt*,,50.4,78.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e978281-4ae6-450f-9609-a9df55e61e03,3017,,,"[41.0, 69.4]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lienhart,8931.0,Right Center Back,170,Austria,915,['f75b2cfe-b509-4b5e-bd32-85c6e325e487'],53,,,,,,,,,,,,,,Austria,00:33:53.721,Ball Receipt*,,41.0,69.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61c98c27-ddfc-4fe7-b8e8-381af85a363d,3020,,,"[4.4, 56.0]",3788747,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,170,Austria,915,['4ba43b90-1cce-444e-9ea7-cae78eca11fc'],57,,,,,,,,,,,,,,Austria,00:33:57.330,Ball Receipt*,,4.4,56.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b7425cb-7f35-4692-952d-2e299eae9a17,3023,,,"[23.9, 16.5]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,170,Austria,915,['837c1ddd-6840-4ef8-912f-0c6cb98c4d89'],1,,,,,,,,,,,,,,Austria,00:34:01.918,Ball Receipt*,,23.9,16.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8284c096-69cc-4c72-a856-3dddbe986b2a,3027,,,"[56.0, 28.5]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Right Center Forward,170,Austria,915,"['8bb45e82-3ee0-4030-94d3-f96745b1921a', 'c7299979-687c-4151-a8e7-5761c5027b41']",6,,,,,,,,,,,,,,Austria,00:34:06.733,Ball Receipt*,True,56.0,28.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f5714b-d3e7-4b94-aa05-0fa75c069e3f,3030,,,"[43.1, 32.3]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,170,Austria,915,['ae03c6e2-3fdf-4ddd-b548-62c48d88355d'],8,,,,,,,,,,,,,,Austria,00:34:08.084,Ball Receipt*,,43.1,32.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ae50f6-846f-4172-ad0b-4774fcb79b7b,3033,,,"[46.6, 26.9]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Right Center Forward,170,Austria,915,['fa3c3b68-bc10-4efe-beab-b34a7d229906'],9,,,,,,,,,,,,,,Austria,00:34:09.299,Ball Receipt*,,46.6,26.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49255ecd-4833-4a5f-855b-96a26d39b3a8,3037,,,"[34.3, 24.8]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,170,Austria,915,['68e56bc1-0956-4eff-a67c-f286b1f3a480'],11,,,,,,,,,,,,,,Austria,00:34:11.549,Ball Receipt*,,34.3,24.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df22feae-8fcd-4d14-ab38-f511c68e70e6,3040,,,"[45.0, 6.7]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,170,Austria,915,['92ba6b52-73f8-45e9-9705-c96f72bfcbef'],15,,,,,,,,,,,,,,Austria,00:34:15.348,Ball Receipt*,,45.0,6.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e56a1df2-9a29-4475-8567-ab5d3b267705,3043,,,"[28.7, 12.3]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,170,Austria,915,['5945d9c7-3a1a-4fbd-8c1a-7bbd7001ea50'],17,,,,,,,,,,,,,,Austria,00:34:17.964,Ball Receipt*,,28.7,12.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf225b3-2427-43e1-a55b-c60e3e8f9d8d,3046,,,"[8.7, 40.4]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,170,Austria,915,['0b26d8b6-1de9-4acc-ad27-0aa53c500a6d'],21,,,,,,,,,,,,,,Austria,00:34:21.164,Ball Receipt*,,8.7,40.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0de415ae-1585-4da0-a40d-df7084b04a26,3049,,,"[56.4, 56.7]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Left Center Forward,170,Austria,915,['ab880b10-6205-42ca-bbf2-574fd85a091a'],28,,,,,,,,,,,,,,Austria,00:34:28.205,Ball Receipt*,,56.4,56.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb21dc3b-21a6-4338-8101-b1c4714a3814,3053,,,"[36.2, 77.7]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Gregoritsch,8309.0,Left Center Forward,171,Austria,915,['d54cf650-3b60-4215-a27a-659eddb8ffc8'],56,,,,,,,,,,,,,,Austria,00:34:56.910,Ball Receipt*,,36.2,77.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aba993c1-f6cf-4b90-bfc8-40c3f109b435,3056,,,"[29.5, 78.5]",3788747,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Lainer,8779.0,Right Wing Back,171,Austria,915,['a4ad64d8-c251-4824-bb73-0ae848203776'],57,,,,,,,,,,,,,,Austria,00:34:57.429,Ball Receipt*,,29.5,78.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5dff39-303c-4591-938a-3e44967072b1,3060,,,"[53.3, 40.7]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Ristovski,10592.0,Right Center Back,172,North Macedonia,2358,['6ae5ad1c-5af3-4aee-8376-827c5fc096d1'],3,,,,,,,,,,,,,,North Macedonia,00:35:03.235,Ball Receipt*,,53.3,40.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce6b887-206a-44b1-83f1-c6489a48d096,3063,,,"[13.1, 43.4]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stole Dimitrievski,21397.0,Goalkeeper,172,North Macedonia,2358,['2fbdf797-542c-4103-a712-cc30a88c1c76'],5,,,,,,,,,,,,,,North Macedonia,00:35:05.491,Ball Receipt*,,13.1,43.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7ad8c169-c3f9-4a7a-956c-fa7e0aadc79e,3066,,,"[66.8, 38.6]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Goran Pandev,7146.0,Right Center Forward,172,North Macedonia,2358,['cb63efc4-851e-480e-af7c-2e885ce90347'],9,,,,,,,,,,,,,,North Macedonia,00:35:09.604,Ball Receipt*,,66.8,38.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,271ae8c1-31d3-4f7b-b23b-1db87f16d0bc,3068,,,"[49.8, 25.8]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,173,Austria,915,['5d7c8579-5377-4e0d-9ead-d4b7377bb0ed'],10,,,,,,,,,,,,,,Austria,00:35:10.631,Ball Receipt*,,49.8,25.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9282f57-1b25-4d4a-9894-2d81545bd6dd,3071,,,"[57.2, 4.0]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ulmer,8777.0,Left Wing Back,173,Austria,915,['8b6d3e94-bcae-444c-bbd0-ea7f180c9d29'],15,,,,,,,,,,,,,,Austria,00:35:15.477,Ball Receipt*,,57.2,4.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,072f415d-f6f7-4274-a6e7-46358e2c4146,3078,,,"[14.3, 51.6]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stole Dimitrievski,21397.0,Goalkeeper,174,North Macedonia,2358,['7c450010-1004-4178-9398-b2b51f1d63cf'],22,,,,,,,,,,,,,,North Macedonia,00:35:22.794,Ball Receipt*,,14.3,51.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74bf1a5d-2074-438d-af36-6f61dd94216a,3081,,,"[71.2, 72.4]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Egzon Bejtulai,46915.0,Right Wing Back,174,North Macedonia,2358,['f5e9f092-3640-4c40-8316-566c29a172d4'],31,,,,,,,,,,,,,,North Macedonia,00:35:31.161,Ball Receipt*,,71.2,72.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c00c67c1-896f-4a77-9977-34bb6e473068,3084,,,"[83.3, 41.2]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eljif Elmas,16535.0,Left Center Forward,174,North Macedonia,2358,['1af8520c-3d55-42b5-b0e1-88378a486f80'],32,,,,,,,,,,,,,,North Macedonia,00:35:32.637,Ball Receipt*,,83.3,41.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,745a5d5a-7374-4d64-94d4-6a9397060b6c,3087,,,"[52.6, 71.6]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Ristovski,10592.0,Right Center Back,174,North Macedonia,2358,['d5000f4d-05fa-4581-aa1f-91eaf9a34469'],36,,,,,,,,,,,,,,North Macedonia,00:35:36.578,Ball Receipt*,,52.6,71.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04c462fc-a85a-4384-9d2e-06cca1a92951,3090,,,"[37.0, 58.6]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Velkovski,30644.0,Center Back,174,North Macedonia,2358,['d22f1f6f-9b74-455c-90df-3834ec380a52'],39,,,,,,,,,,,,,,North Macedonia,00:35:39.491,Ball Receipt*,,37.0,58.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91fcc72a-454e-4d4c-8ef1-c468aba4e930,3093,,,"[48.9, 50.9]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,174,North Macedonia,2358,['cc217c68-8363-4ba6-afbe-8a0554df5de8'],41,,,,,,,,,,,,,,North Macedonia,00:35:41.295,Ball Receipt*,,48.9,50.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,450e00fa-8f35-4c21-a806-314a145b172b,3097,,,"[53.3, 21.6]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enis Bardhi,6782.0,Left Center Midfield,174,North Macedonia,2358,['5d3656d3-2774-4a36-844b-3505e4da92dc'],43,,,,,,,,,,,,,,North Macedonia,00:35:43.443,Ball Receipt*,,53.3,21.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8dd37b86-0f06-4513-a41b-f4850a044dd6,3100,,,"[97.0, 2.0]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezgjan Alioski,4713.0,Left Wing Back,174,North Macedonia,2358,['2ffa9812-8244-4f2f-ba71-3a1092624804'],49,,,,,,,,,,,,,,North Macedonia,00:35:49.053,Ball Receipt*,,97.0,2.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8c0c2d-7297-44a7-998d-2c7eaef1d49a,3105,,,"[49.3, 76.9]",3788747,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Right Center Forward,175,Austria,915,['2ff95a5c-550a-43cb-bc50-9e66ac082b98'],52,,,,,,,,,,,,,,Austria,00:35:52.762,Ball Receipt*,,49.3,76.9,,,,,
