50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,1.035438,,,,,,,,,,,,,743aeff6-ae40-46ae-8fcd-28a681d2f267,2793,,,"[110.2, 80.0]",3794690,87,,,,-1.0183774,,,,,"[114.7, 72.7]",,Low Pass,,8.575546,,,,Jakub Jankto,,,,,Throw-in,2,From Throw In,Vladimír Coufal,16570.0,Right Back,149,Czech Republic,912,['06f060f9-45f2-4527-a18b-c33e90c2bc4f'],18,,,,,,,,,,,,,,,,,Czech Republic,00:42:18.583,Pass,,110.2,80.0,114.7,72.7,,,
,,,,,,,,,,,,,,,,,3.524281,,,,,,,,,,,,,7e350cf2-386f-4734-ad89-170e6203c06e,2803,,,"[7.3, 7.8]",3794690,87,,,,0.41835612,,Right Foot,,,"[77.7, 39.1]",,High Pass,,77.044464,,Unknown,,Wout Weghorst,,,,,Free Kick,2,From Free Kick,Maarten Stekelenburg,20201.0,Goalkeeper,150,Netherlands,941,['d6120cbe-8448-4b93-9700-1c60a490bf17'],39,,,,,,,,,,,,,,,,,Netherlands,00:42:39.324,Pass,,7.3,7.8,77.7,39.1,,,
,,,,,,,,,,,,,,,,,2.516303,,,,,,,,,,,,,ed39b5bb-6c0d-499f-805c-e7dd3afc1111,2807,,,"[78.8, 35.7]",3794690,88,,,,0.54782677,,Right Foot,,,"[112.4, 56.2]",,High Pass,,39.360004,,Incomplete,,Denzel Dumfries,,,,,Free Kick,2,From Free Kick,Memphis Depay,2988.0,Left Center Midfield,151,Netherlands,941,"['374560c2-c9c1-46f1-b1ad-c23af19bd559', 'af98965d-75f1-4cce-8762-a16823d5d80f']",9,,,,,,,,,,,,,,,,,Netherlands,00:43:09.228,Pass,,78.8,35.7,112.4,56.2,,,
,,,,,,,,,,,,,,,,,2.67673,,,,,,,,,,,,,11faafe2-4735-4bd8-8c3c-d27df76018ce,2812,,,"[16.1, 7.4]",3794690,88,,,,0.03578424,,Left Foot,,,"[58.0, 8.9]",,High Pass,,41.92684,,,,Adam Hložek,,,,,,2,From Counter,Pavel Kadeřábek,9397.0,Left Back,152,Czech Republic,912,['ead9c012-a0b5-4370-8cf5-f67a199c63a8'],15,,,,,,,,,,,,,,,,,Czech Republic,00:43:15.837,Pass,,16.1,7.4,58.0,8.9,,,
,,,,,,,,,,,,,,,,,1.154278,,,,,,,,,,,,,8c85b2d4-01ee-4ca7-aa30-8237437f71ee,2815,,,"[89.0, 8.5]",3794690,88,,,,1.246428,,Left Foot,,,"[96.7, 31.4]",,Ground Pass,,24.159883,,,,Antonín Barák,,,,,,2,From Counter,Adam Hložek,28239.0,Left Wing,152,Czech Republic,912,['54d9bf2c-4411-4fb8-8484-29d68bf43fe9'],21,,,,,,,,,,,,,,,,,Czech Republic,00:43:21.753,Pass,,89.0,8.5,96.7,31.4,,,
,,,,,,,,,,,,,,,,,1.281777,,,,,,,,,,,,,5e9aa59b-881c-4b33-98d7-82c0ef2bff80,2822,,,"[8.6, 23.0]",3794690,88,,,,0.3457755,,Right Foot,,,"[24.7, 28.8]",,Ground Pass,,17.11286,,,,Memphis Depay,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Left Center Back,153,Netherlands,941,['1ec98b50-8104-49b3-bd6a-5ab091bd7273'],30,,,,,,,,,,,,,,,,,Netherlands,00:43:30.071,Pass,,8.6,23.0,24.7,28.8,,,
,,,,,,,,,,,,,,,,,0.980622,,,,,,,,,,,,,52512400-df55-4860-aa18-1559fda0b400,2825,,,"[34.9, 33.5]",3794690,88,,,,1.2624108,,Right Foot,,,"[42.8, 58.3]",,Low Pass,,26.02787,,,,Frenkie de Jong,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Midfield,153,Netherlands,941,['40f11865-36b0-4b37-9181-0c8500af9c53'],35,,,,,,,,,,,,,,,,,Netherlands,00:43:35.266,Pass,,34.9,33.5,42.8,58.3,,,
,,,,,,,,,,,,,,,,,2.348268,,,,,,,,,,,,,3fd60911-f841-4fa0-8792-5a33fe304682,2828,,,"[45.4, 57.5]",3794690,88,,,,-1.8854716,,Right Foot,,,"[37.1, 32.0]",,Ground Pass,,26.816786,,,,Jurriën David Norman Timber,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,153,Netherlands,941,['ea0a3204-aaf1-436a-85b7-192cdb0d471a'],39,,,,,,,,,,,,,,,,,Netherlands,00:43:39.466,Pass,,45.4,57.5,37.1,32.0,,,
,,,,,,,,,,,,,,,,,1.533071,,,,,,,,,,,,,9e4a5357-afbf-4bd5-991a-de5894cab7e0,2831,,,"[39.6, 24.3]",3794690,88,,,,1.4816027,,Right Foot,,,"[41.8, 48.9]",,Ground Pass,,24.698177,,,,Stefan de Vrij,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Left Center Back,153,Netherlands,941,['638587f9-36c5-421a-8862-43e9323d562c'],44,,,,,,,,,,,,,,,,,Netherlands,00:43:44.121,Pass,,39.6,24.3,41.8,48.9,,,
,,,,,,,,,,,,,,,,,1.659492,,,,,,,,,,,,,d8403f50-5b9f-47b0-ab26-3735d945113c,2834,,,"[42.0, 50.8]",3794690,88,,,,0.8068746,,Right Foot,,,"[62.5, 72.2]",,Ground Pass,,29.634607,,,,Steven Berghuis,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Center Back,153,Netherlands,941,['b21f63cc-62e4-48d1-a4f4-c301b75d83f8'],46,,,,,,,,,,,,,,,,,Netherlands,00:43:46.989,Pass,,42.0,50.8,62.5,72.2,,,
,,,,,,,,,,,,,,,,,1.377323,,,,,,,,,,,,,e4779958-797f-4f6e-ac1f-fc44b698b52a,2837,,,"[64.2, 65.0]",3794690,88,,,,-0.6562509,,Left Foot,,,"[90.3, 44.9]",,High Pass,,32.942677,,Incomplete,,Memphis Depay,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Center Forward,153,Netherlands,941,"['7e40aff3-00fb-4faa-b0c9-12f175ea4de0', 'fe1faa45-09d9-489d-b8c6-5b229e551e15']",50,,,,,,,,,,,,,,,,,Netherlands,00:43:50.153,Pass,,64.2,65.0,90.3,44.9,,,
,,,,,,,,,,,,,,,,,0.882849,,,,,,,,,,,,,49ba9509-4d9b-4131-8c6c-7d24763120bb,2841,,,"[93.1, 39.5]",3794690,88,,,True,1.8007008,,,,,"[92.0, 44.2]",,Low Pass,,4.8270073,,,,Steven Berghuis,,,,,Recovery,2,Regular Play,Wout Weghorst,7829.0,Left Center Forward,153,Netherlands,941,"['57a710d4-a297-4ca9-b137-da3a9a611247', '59e13fd2-9042-4e5f-aaaa-f41b10a65e40']",57,,,,,,,,,,,,,,,,,Netherlands,00:43:57.242,Pass,True,93.1,39.5,92.0,44.2,,,
,,,,,,,,,,,,,,,,,1.178778,,,,,,,,,,,,,cbaa5dac-4873-4ec8-90c4-c5b6b5ec4c4e,2844,,,"[92.0, 44.2]",3794690,88,,,,-1.0687703,b80987cf-3a72-4f96-b41f-1f43e1c59369,Left Foot,,,"[104.9, 20.7]",,High Pass,,26.807835,,,,Quincy Anton Promes,True,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Center Forward,153,Netherlands,941,['b8684bdc-725a-41ce-9d57-91a6f15ae44a'],58,,,,,,,,,,,,,,,,,Netherlands,00:43:58.741,Pass,,92.0,44.2,104.9,20.7,,,
,,,,,,,,,,,,,,,,,1.285593,,,,,,,,,,,,,83d9e28f-7a6c-4f1a-95ec-003fd97b90fb,2852,,,"[95.5, 29.2]",3794690,89,,,,-1.3072325,,Left Foot,,,"[98.9, 16.6]",,Ground Pass,,13.050671,,,,Quincy Anton Promes,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Center Forward,153,Netherlands,941,['7daa3f5b-eacc-4886-add2-4c04fa6b8079'],4,,,,,,,,,,,,,,,,,Netherlands,00:44:04.334,Pass,,95.5,29.2,98.9,16.6,,,
,,,,,,,,,,,,,,,,,1.580414,,,,,,,,,,,,,3d289ad5-a31a-4f33-b347-5381a736d005,2855,,,"[103.8, 13.4]",3794690,89,,,,0.15913673,,Right Foot,,,"[111.9, 14.7]",,Ground Pass,,8.203658,,,,Steven Berghuis,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Wing Back,153,Netherlands,941,['7f3b7e72-d9ad-447f-b664-c3b702a82f90'],6,,,,,,,,,,,,,,,,,Netherlands,00:44:06.885,Pass,,103.8,13.4,111.9,14.7,,,
,,,,,,,,,,,,,,,,,0.109402,,,,,,,,,,,,,99c0b57e-35c2-4b51-bf32-1c575ceb8f44,2857,,,"[114.5, 17.7]",3794690,89,,,,1.8259788,,Left Foot,,True,"[113.9, 20.0]",,Ground Pass,,2.376973,,Incomplete,,Memphis Depay,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Center Forward,153,Netherlands,941,"['458ce9b2-5425-4b25-a90e-47c9797140da', '9cc3f385-6d0b-464e-bd31-682a2269dec6']",8,,,,,,,,,,,,,,,,,Netherlands,00:44:08.465,Pass,,114.5,17.7,113.9,20.0,,,
,,,,,,,,,,,,,,,,,1.786281,,,,,,,,,,,,,7013956f-ff4f-4a23-be09-dda01356566f,2860,,,"[106.4, 0.1]",3794690,89,,,,2.8572998,,,,,"[91.0, 4.6]",,Low Pass,,16.044003,,,,Jurriën David Norman Timber,,,,,Throw-in,2,From Throw In,Quincy Anton Promes,13360.0,Left Wing Back,154,Netherlands,941,['0a3a7bea-a920-4d25-aaf0-5da9392ac811'],16,,,,,,,,,,,,,,,,,Netherlands,00:44:16.258,Pass,,106.4,0.1,91.0,4.6,,,
,,,,,,,,,,,,,,,,,1.428687,,,,,,,,,,,,,d6f71973-ea7a-457d-a674-ab4319cf407f,2862,,,"[91.0, 5.7]",3794690,89,,,,-0.27609703,,Left Foot,,,"[97.0, 4.0]",,Ground Pass,,6.2361846,,,,Quincy Anton Promes,,,,,,2,From Throw In,Jurriën David Norman Timber,21809.0,Left Center Back,154,Netherlands,941,['37233668-b172-4b3e-a163-67f9eb370f5a'],18,,,,,,,,,,,,,,,,,Netherlands,00:44:18.044,Pass,,91.0,5.7,97.0,4.0,,,
,,,,,,,,,,,,,,,,,1.161727,,,,,,,,,,,,,f3035082-8214-4318-b0fd-a21ab1fe99b8,2867,,,"[22.9, 72.9]",3794690,89,,,,-1.0235119,,Left Foot,,,"[26.8, 66.5]",,Ground Pass,,7.4946647,,,,Alex Král,,,,,Recovery,2,Regular Play,Jakub Jankto,8095.0,Right Wing,155,Czech Republic,912,['b45e4a22-0c5c-47f7-9cc9-5d7a35192180'],22,,,,,,,,,,,,,,,,,Czech Republic,00:44:22.289,Pass,,22.9,72.9,26.8,66.5,,,
,,,,,,,,,,,,,,,,,1.017258,,,,,,,,,,,,,16b08a38-c2a7-4796-8c24-c45214db5664,2870,,,"[77.9, 39.1]",3794690,89,,,,-0.715402,,Left Foot,,,"[92.4, 26.5]",,Ground Pass,,19.209633,,,,Antonín Barák,,,,,,2,Regular Play,Alex Král,23452.0,Right Center Midfield,155,Czech Republic,912,['257df0bb-09bc-4c92-a981-4f59b175a233'],30,,,,,,,,,,,,,,,,,Czech Republic,00:44:30.609,Pass,,77.9,39.1,92.4,26.5,,,
,,,,,,,,,,,,,,,,,1.087707,,,,,,,,,,,,,593a5b1e-801a-4aea-ba05-cd5772dcfed2,2878,,,"[120.0, 0.1]",3794690,90,,,,2.2518134,,Left Foot,,,"[115.3, 5.9]",,Ground Pass,,7.465253,,,,Adam Hložek,,,,,Corner,2,From Corner,Antonín Barák,7801.0,Center Attacking Midfield,156,Czech Republic,912,['cf93dd11-9e4a-4b51-b8fc-bac6d1ed4d08'],11,,,,,,,,,,,,,,,,,Czech Republic,00:45:11.615,Pass,,120.0,0.1,115.3,5.9,,,
,,,,,,,,,,,,,,,,,0.639822,,,,,,,,,,,,,3a2c2565-b67b-44ac-897e-ef6173d38585,2885,,,"[5.6, 68.8]",3794690,90,,,,-0.9391057,,Right Foot,,,"[8.6, 64.7]",,Ground Pass,,5.080354,,,,Memphis Depay,,,,,,2,From Corner,Frenkie de Jong,8118.0,Right Center Midfield,156,Czech Republic,912,['51539591-980d-44c7-953e-f7698351b461'],19,,,,,,,,,,,,,,,,,Netherlands,00:45:19.872,Pass,,5.6,68.8,8.6,64.7,,,
,,,,,,,,,,,,,,,,,4.499648,,,,,,,,,,,,,3374a5e5-9fce-4f64-b43d-2a78e2ecc4e8,2888,,,"[22.3, 64.1]",3794690,90,,,,-0.68720746,,Right Foot,,,"[77.5, 18.8]",,High Pass,,71.408195,,Incomplete,,Quincy Anton Promes,,True,,,,2,From Corner,Memphis Depay,2988.0,Left Center Midfield,156,Czech Republic,912,"['a95f8f89-a9a0-4a75-97ed-c3dfcb6f9bac', 'af4b232b-79cd-4fc4-8568-d2264682f5ab']",23,,,,,,,,,,,,,,,,,Netherlands,00:45:23.028,Pass,,22.3,64.1,77.5,18.8,,,
,,,,,,,,,,,,,,,,,2.879209,,,,,,,,,,,,,17aa64bd-88c2-46a5-89b7-7028cc2b8dbb,2892,,,"[37.0, 73.3]",3794690,90,,,,-2.5852847,,Left Foot,,,"[9.5, 56.2]",,Ground Pass,,32.38302,,,,Tomáš Vaclík,,,,,,2,From Corner,Ondrej Celustka,30328.0,Right Center Back,156,Czech Republic,912,['a8e92c09-eb03-473f-ae85-4d49afd661ee'],28,,,,,,,,,,,,,,,,,Czech Republic,00:45:28.718,Pass,,37.0,73.3,9.5,56.2,,,
,,,,,,,,,,,,,,,,,3.342293,,,,,,,,,,,,,83e6b80f-1b53-470b-bee4-5fcc196b1680,2895,,,"[8.6, 56.0]",3794690,90,,,,0.20603731,,Right Foot,,,"[70.8, 69.0]",,High Pass,,63.544,,Incomplete,,Tomáš Souček,,,,,,2,From Corner,Tomáš Vaclík,11541.0,Goalkeeper,156,Czech Republic,912,"['673bef12-ceb3-4621-9571-51de3a12c22b', 'cc17a704-8aa8-4ed4-a833-f054d2d8579c']",33,,,,,,,,,,,,,,,,,Czech Republic,00:45:33.542,Pass,,8.6,56.0,70.8,69.0,,,
,,,,,,,,,,,,,,,,,1.63088,,,,,,,,,,,,,56ccb8a3-e662-46cd-9317-1b9b75e3afa4,2898,,,"[63.1, 56.6]",3794690,90,,,,1.5175922,,Head,,,"[64.0, 73.5]",,Low Pass,,16.923948,,,,Jakub Jankto,,,,,Recovery,2,From Corner,Patrik Schick,7044.0,Center Forward,156,Czech Republic,912,['3dbc9a7f-a0b2-4872-b1bd-2c2e7ebba9dd'],38,,,,,,,,,,,,,,,,,Czech Republic,00:45:38.592,Pass,,63.1,56.6,64.0,73.5,,,
,,,,,,,,,,,,,,,,,1.583138,,,,,,,,,,,,,b2d6c130-11d2-4e60-afcc-404696c71f35,2906,,,"[56.5, 69.9]",3794690,90,,,,-2.0202606,,Left Foot,,,"[42.8, 41.5]",,Ground Pass,,31.53173,,,,Tomáš Kalas,,,,,,2,From Corner,Jakub Jankto,8095.0,Right Wing,156,Czech Republic,912,['376cd32b-342a-4d7f-bbfc-75250c6107be'],42,,,,,,,,,,,,,,,,,Czech Republic,00:45:42.571,Pass,,56.5,69.9,42.8,41.5,,,
,,,,,,,,,,,,,,,,,2.064513,,,,,,,,,,,,,4081b284-c8cb-43a8-9829-69dceb270a56,2909,,,"[43.0, 41.0]",3794690,90,,,,-1.4024696,,Right Foot,,,"[48.2, 10.4]",,Ground Pass,,31.038685,,,,Pavel Kadeřábek,,,,,,2,From Corner,Tomáš Kalas,13197.0,Left Center Back,156,Czech Republic,912,['ba926ba7-08bd-4d22-a5a8-c21eabba3486'],44,,,,,,,,,,,,,,,,,Czech Republic,00:45:44.955,Pass,,43.0,41.0,48.2,10.4,,,
,,,,,,,,,,,,,,,,,1.241401,,,,,,,,,,,,,3650ce1c-cc21-4d69-8510-89cbc883c6c6,2912,,,"[49.2, 10.4]",3794690,90,,,,1.7193935,,Right Foot,,,"[46.7, 27.1]",,Ground Pass,,16.88609,,,,Alex Král,,,,,,2,From Corner,Pavel Kadeřábek,9397.0,Left Back,156,Czech Republic,912,['d63f0f08-e157-4bba-9467-b4ef7b05bb4f'],49,,,,,,,,,,,,,,,,,Czech Republic,00:45:49.357,Pass,,49.2,10.4,46.7,27.1,,,
,,,,,,,,,,,,,,,,,2.081934,,,,,,,,,,,,,9b6b39fd-8968-44a9-a056-7889ae84ceab,2916,,,"[47.5, 28.4]",3794690,90,,,,-0.93313885,,Left Foot,,,"[63.8, 6.4]",,High Pass,,27.380468,,,,Adam Hložek,,,,,,2,From Corner,Alex Král,23452.0,Right Center Midfield,156,Czech Republic,912,['53db3a48-b9d4-4ef5-9a2a-5ee11b1c5924'],50,,,,,,,,,,,,,,,,,Czech Republic,00:45:50.678,Pass,,47.5,28.4,63.8,6.4,,,
,,,,,,,,,,,,,,,,,3.098617,,,,,,,,,,,,,01b9c1f9-fa97-4ee0-ae5b-b5aaa7ce2150,2918,,,"[63.8, 6.4]",3794690,90,,,,0.0785418,,Head,,,"[85.4, 8.1]",,Low Pass,,21.666796,,Incomplete,,,,,,,,2,From Corner,Adam Hložek,28239.0,Left Wing,156,Czech Republic,912,['5332e2d9-1d3f-4277-a8f1-ea4e1ae3d62b'],52,,,,,,,,,,,,,,,,,Czech Republic,00:45:52.760,Pass,,63.8,6.4,85.4,8.1,,,
,,,,,,,,,,,,,,,,,3.17933,,,,,,,,,,,,,49587414-0684-4c6d-b4db-7bd3dc4ce90a,2921,,,"[41.1, 70.7]",3794690,90,,,,-0.5736451,,Right Foot,,,"[91.4, 38.2]",,High Pass,,59.88606,,,,Wout Weghorst,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Center Back,157,Netherlands,941,['7bd3c43b-b699-4662-8ec5-0291fe267d39'],58,,,,,,,,,,,,,,,,,Netherlands,00:45:58.768,Pass,,41.1,70.7,91.4,38.2,,,
,,,,,,,,,,,,,,,,,0.913819,,,,,,,,,,,,,a7d42403-4c58-44c4-b0cf-02f59a7e40a1,2924,,,"[91.4, 38.2]",3794690,91,,,True,1.1338091,,,,,"[98.5, 53.4]",,High Pass,,16.776472,,,,Frenkie de Jong,,,,,,2,Regular Play,Wout Weghorst,7829.0,Left Center Forward,157,Netherlands,941,"['1b5ef368-a430-45aa-b546-c8771882bfc4', '8f375a2c-a961-49af-8064-dce6098b6221']",1,,,,,,,,,,,,,,,,,Netherlands,00:46:01.947,Pass,True,91.4,38.2,98.5,53.4,,,
,,,,,,,,,,,,,,,,,1.425472,,,,,,,,,,,,,c9584357-6877-4b5f-aa67-2c0b820059bc,2926,,,"[98.5, 53.4]",3794690,91,,,,-3.0924518,,Head,,,"[86.3, 52.8]",,Low Pass,,12.2147455,,Incomplete,,Memphis Depay,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,157,Netherlands,941,"['8bf2289c-8012-449e-87f2-1549eb8f9a9e', '9e97140e-4077-4284-afcd-fef1b2bb91b3']",2,,,,,,,,,,,,,,,,,Netherlands,00:46:02.861,Pass,,98.5,53.4,86.3,52.8,,,
,,,,,,,,,,,,,,,,,1.480912,,,,,,,,,,,,,9e97140e-4077-4284-afcd-fef1b2bb91b3,2929,,,"[33.8, 27.3]",3794690,91,,,,-0.8960554,,Right Foot,,,"[37.0, 23.3]",,Ground Pass,,5.1224995,,Incomplete,,,,,,,Interception,2,Regular Play,Alex Král,23452.0,Right Center Midfield,157,Netherlands,941,"['4ad32c71-539e-4d6d-9064-c14e67eb9e84', 'c9584357-6877-4b5f-aa67-2c0b820059bc']",4,,,,,,,,,,,,,,,,,Czech Republic,00:46:04.287,Pass,,33.8,27.3,37.0,23.3,,,
,,,,,,,,,,,,,,,,,0.671707,,,,,,,,,,,,,bc425745-1a63-473f-9860-c61fa784568b,2933,,,"[89.7, 43.6]",3794690,91,,,,0.7107074,,Left Foot,,,"[97.6, 50.4]",,Ground Pass,,10.423532,,Incomplete,,Frenkie de Jong,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,157,Netherlands,941,"['b9dbb6e1-8a85-4440-8178-cbe60fd8fc15', 'bb7edf73-ec19-4c05-834c-424e241ef300']",6,,,,,,,,,,,,,,,,,Netherlands,00:46:06.940,Pass,,89.7,43.6,97.6,50.4,,,
,,,,,,,,,,,,,,,,,2.556771,,,,,,,,,,,,,437788ca-6cf5-45a7-ac7a-b00cfaab9473,2940,,,"[34.3, 80.0]",3794690,91,True,,,-1.9174937,,,,,"[28.7, 64.5]",,Low Pass,,16.480595,,,,Maarten Stekelenburg,,,,,Throw-in,2,From Throw In,Stefan de Vrij,7787.0,Center Back,158,Netherlands,941,['359670f3-d42e-4998-8757-a35ef47120b8'],52,,,,,,,,,,,,,,,,,Netherlands,00:46:52.540,Pass,,34.3,80.0,28.7,64.5,,,
,,,,,,,,,,,,,,,,,3.345905,,,,,,,,,,,,,36c7681c-2b0b-450c-b7df-76b2e6f17c9f,2942,,,"[28.7, 58.8]",3794690,91,,,,-0.322232,,Right Foot,,,"[91.0, 38.0]",,High Pass,,65.68051,,,,Wout Weghorst,,,,,,2,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,158,Netherlands,941,['9aa8c4a8-baa6-4c21-ab29-73309de43460'],57,,,,,,,,,,,,,,,,,Netherlands,00:46:57.323,Pass,,28.7,58.8,91.0,38.0,,,
,,,,,,,,,,,,,,,,,2.686319,,,,,,,,,,,,,90b50af3-7363-465b-b8f6-581fe352d4af,2945,,,"[91.0, 38.0]",3794690,92,,,True,-1.1202198,,,,,"[105.9, 7.2]",,High Pass,,34.214764,,,,Quincy Anton Promes,,,,,,2,From Throw In,Wout Weghorst,7829.0,Left Center Forward,158,Netherlands,941,"['af1d2914-ef66-468a-ae6a-9a169bc8d4ea', 'df11a47d-3cc6-4d3b-a24f-d796a2668e54']",0,,,,,,,,,,,,,,,,,Netherlands,00:47:00.709,Pass,True,91.0,38.0,105.9,7.2,,,
,,,,,,,,,,,,,,,,,3.166894,,,,,,,,,,,,,4a45482e-0154-4070-8193-c19eae780f1b,2955,,,"[26.8, 74.0]",3794690,92,True,,,-0.3371479,,Right Foot,,,"[92.7, 50.9]",,High Pass,,69.83137,,Incomplete,,Michal Sadílek,,,,,Free Kick,2,From Free Kick,Tomáš Vaclík,11541.0,Goalkeeper,160,Czech Republic,912,"['7934ebe7-51ec-4bb5-862f-70e1afa08c82', 'a4be5712-cb04-46a4-a170-d93b02613e2b']",38,,,,,,,,,,,,,,,,,Czech Republic,00:47:38.357,Pass,,26.8,74.0,92.7,50.9,,,
,,,,,,,,,,,,,,,,,2.355574,,,,,,,,,,,,,8225bebd-9abc-4628-b3f7-5729311f540b,2960,,,"[84.1, 45.3]",3794690,92,,,True,-0.27746353,,,,,"[99.9, 40.8]",,High Pass,,16.42833,,Pass Offside,,Michael Krmenčík,,,,,Recovery,2,From Free Kick,Alex Král,23452.0,Right Center Midfield,160,Czech Republic,912,"['14244f39-939a-403c-bb39-28605877ac6b', 'c15086fa-5d47-4567-b201-644d411adea1']",43,,,,,,,,,,,,,,,,,Czech Republic,00:47:43.839,Pass,True,84.1,45.3,99.9,40.8,,,
,,,,,,,,,,,,,,,,,3.266653,,,,,,,,,,,,,6aa02389-a3ac-4022-b785-c06a1cea27d7,2962,,,"[28.3, 39.9]",3794690,93,,,,-0.036761016,,Right Foot,,,"[85.4, 37.8]",,High Pass,,57.138603,,Incomplete,,Wout Weghorst,,,,,Free Kick,2,From Free Kick,Maarten Stekelenburg,20201.0,Goalkeeper,161,Netherlands,941,"['3eb58e12-18ff-41f6-9fd7-f81ed70eae26', '8e93acda-7db5-4523-89ef-9d1b9c2cb4a3']",6,,,,,,,,,,,,,,,,,Netherlands,00:48:06.145,Pass,,28.3,39.9,85.4,37.8,,,
,,,,,,,,,,,,,,,,,4.856646,,,,,,,,,,,,,a47fd46b-b77e-4512-a9d3-28bfb53ded77,2966,,,"[36.6, 48.9]",3794690,93,,,,0.71375066,,Right Foot,,,"[70.2, 78.0]",,High Pass,,44.449635,,,,Michael Krmenčík,,,,,Recovery,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,162,Czech Republic,912,['bac8a758-2fdb-4992-8bc6-3097f091959d'],10,,,,,,,,,,,,,,,,,Czech Republic,00:48:10.982,Pass,,36.6,48.9,70.2,78.0,,,
,,,,,,,,,,,,,,,,,1.083454,,,,,,,,,,,,,70a3a10b-ef43-40f2-a16f-86d53031cf72,2970,,,"[70.6, 75.9]",3794690,93,,,,-3.0193975,,Left Foot,,,"[64.9, 75.2]",,Ground Pass,,5.7428217,,,,Tomáš Souček,,,,,,2,Regular Play,Michael Krmenčík,16037.0,Center Forward,162,Czech Republic,912,['7c9bfa39-579f-40ef-b394-74670f40fde1'],16,,,,,,,,,,,,,,,,,Czech Republic,00:48:16.996,Pass,,70.6,75.9,64.9,75.2,,,
,,,,,,,,,,,,,,,,,3.112225,,,,,,,,,,,,,165d078e-6245-45d1-ad3b-086168b9ab2e,2973,,,"[67.6, 73.3]",3794690,93,,,,-0.92539316,,Right Foot,,,"[92.9, 39.7]",,Ground Pass,,42.060078,,Incomplete,,Alex Král,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,162,Czech Republic,912,"['0df4ae1d-906c-4abd-b091-6bbc40f93b48', 'caec9c16-a698-4f1d-9d88-5c02b17c85e8']",19,,,,,,,,,,,,,,,,,Czech Republic,00:48:19.384,Pass,,67.6,73.3,92.9,39.7,,,
,,,,,,,,,,,,,,,,,1.926067,,,,,,,,,,,,,fefbbc4b-9811-496a-99e4-16d395ec5a88,2978,,,"[25.3, 48.5]",3794690,93,,,,-2.929635,,Left Foot,,,"[1.6, 43.4]",,Ground Pass,,24.242525,,,,Maarten Stekelenburg,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Back,163,Netherlands,941,['c04744d7-e899-44ee-8b24-6ff6e658456d'],23,,,,,,,,,,,,,,,,,Netherlands,00:48:23.551,Pass,,25.3,48.5,1.6,43.4,,,
