50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,"[114.3, 60.6]",,,,,,,,,,,0.04904,,,,,,,,,,,,,806490bf-c281-40b7-b4a3-8891ce10e1cb,634,,,"[113.6, 57.1]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cengiz Ünder,6971.0,Right Midfield,32,Turkey,909,"['06d662cc-9a63-4d8e-aaeb-dd03945a1e4d', 'aca0b89f-3785-4518-9f0d-ff1946597174']",10,,,,,,,,,,,,,,,Turkey,00:15:10.785,Carry,,113.6,57.1,,,,,
,,,,"[16.1, 8.3]",,,,,,,,,,,1.899791,,,,,,,,,,,,,ac516c11-9d1a-411d-9d22-6e49ff906ed9,639,,,"[16.3, 7.7]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Wing Back,33,Switzerland,773,"['a3239eca-edb0-4d33-b382-59cf69be876b', 'f83daadb-4194-402f-b87b-19aa2a4a5804']",15,,,,,,,,,,,,,,,Switzerland,00:15:15.239,Carry,,16.3,7.7,,,,,
,,,,"[23.6, 22.6]",,,,,,,,,,,0.861712,,,,,,,,,,,,,9eda43dc-1be2-4607-9b0b-556884326f5d,642,,,"[24.0, 22.0]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,33,Switzerland,773,"['a7444433-ef15-4332-be8c-00958dcb33ac', 'b3f50ba4-2da1-49a9-bbba-a9ad75b9faf0', 'e0eb4d6a-1f84-4af5-9c69-d5b6bf3bf20b']",18,,,,,,,,,,,,,,,Switzerland,00:15:18.176,Carry,True,24.0,22.0,,,,,
,,,,"[14.6, 4.9]",,,,,,,,,,,2.089223,,,,,,,,,,,,,d6a51fe4-0f1a-4458-8d50-f87f30e7ac31,646,,,"[16.7, 9.2]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Wing Back,33,Switzerland,773,"['31bb6721-b678-422e-9a5a-e5709723e0a4', '69f4be81-be24-4fff-b542-4037a8ef1589']",19,,,,,,,,,,,,,,,Switzerland,00:15:19.819,Carry,,16.7,9.2,,,,,
,,,,"[76.6, 61.8]",,,,,,,,,,,0.787204,,,,,,,,,,,,,2b351424-73ad-46e3-bd19-af95018fb255,649,,,"[73.2, 61.3]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Merih Demiral,23558.0,Right Center Back,34,Turkey,909,"['1d5c92f7-e711-47d4-82d9-d4db48426807', '8615433b-fbe8-48a7-80d7-887bba65adc0']",24,,,,,,,,,,,,,,,Turkey,00:15:24.508,Carry,,73.2,61.3,,,,,
,,,,"[83.3, 69.2]",,,,,,,,,,,1.459429,,,,,,,,,,,,,7a4db4c3-de29-4f26-a942-c13f8d600407,652,,,"[81.1, 68.6]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,34,Turkey,909,"['51e0f52a-528c-4a83-b7f8-4f29ef35adaa', '556816f0-6343-41fa-b764-f53de25d9a9b']",25,,,,,,,,,,,,,,,Turkey,00:15:25.924,Carry,,81.1,68.6,,,,,
,,,,"[104.2, 64.7]",,,,,,,,,,,1.545762,,,,,,,,,,,,,37418e08-2e6b-42cc-a91a-aa51e6f855e4,655,,,"[97.0, 66.0]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,34,Turkey,909,"['046bff05-b7d4-454d-bc90-75de4be6a73f', 'bbdbaccd-7a90-40fe-90ac-e27625243349']",28,,,,,,,,,,,,,,,Turkey,00:15:28.134,Carry,,97.0,66.0,,,,,
,,,,"[8.2, 16.6]",,,,,,,,,,,0.65708,,,,,,,,,,,,,6faac8bd-1982-4b89-80d0-f0ba8b7f083d,661,,,"[8.6, 21.8]",3788765,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,35,Switzerland,773,"['b46868ca-4f6d-4714-acd3-1f1e17215a6b', 'c4f20398-49f9-4831-be03-cda7cb9c0cb5', 'e4ae02e0-5469-4a0f-880a-87fbe5ef8801']",32,,,,,,,,,,,,,,,Switzerland,00:15:32.248,Carry,True,8.6,21.8,,,,,
,,,,"[50.1, 7.2]",,,,,,,,,,,1.435149,,,,,,,,,,,,,456914ae-3605-49b4-bd29-6980e3bfd2a6,670,,,"[42.4, 6.2]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Zuber,5548.0,Left Wing Back,36,Switzerland,773,"['8a91d5ca-d823-471a-9111-d3486644b293', 'd67d2d39-dda8-42c7-af59-cc98bb876825', 'f94f7ced-649e-4002-b656-57bc81e18bb4']",1,,,,,,,,,,,,,,,Switzerland,00:16:01.694,Carry,True,42.4,6.2,,,,,
,,,,"[49.2, 6.2]",,,,,,,,,,,1.591627,,,,,,,,,,,,,a73fddb5-e6d9-4f0a-85fc-b07485bfb719,674,,,"[50.1, 7.2]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Zuber,5548.0,Left Wing Back,36,Switzerland,773,"['0600c32a-6849-469b-9509-d32a2ea5efaa', '8a91d5ca-d823-471a-9111-d3486644b293', 'd67d2d39-dda8-42c7-af59-cc98bb876825', 'f6ff61e0-d911-4db1-80d8-1a7cba43fa07']",3,,,,,,,,,,,,,,,Switzerland,00:16:03.129,Carry,True,50.1,7.2,,,,,
,,,,"[35.3, 22.6]",,,,,,,,,,,1.567747,,,,,,,,,,,,,6791fa6a-44c9-46a4-a7b5-8be26c9806c3,677,,,"[36.0, 18.8]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,36,Switzerland,773,"['40ace31d-64cf-41e3-98d0-888a3ec1c555', '5a553ce3-5929-46a5-8c4e-0c83612efc79']",5,,,,,,,,,,,,,,,Switzerland,00:16:05.853,Carry,,36.0,18.8,,,,,
,,,,"[13.9, 36.1]",,,,,,,,,,,2.273292,,,,,,,,,,,,,e98b7cdb-2f04-4b16-b10a-00562d48f496,680,,,"[11.8, 37.8]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Sommer,5550.0,Goalkeeper,36,Switzerland,773,"['28846776-85f6-4188-8baa-d6b57f47aa61', '5215e818-5004-41bf-9d56-408c99354ea7']",9,,,,,,,,,,,,,,,Switzerland,00:16:09.359,Carry,,11.8,37.8,,,,,
,,,,"[50.1, 7.7]",,,,,,,,,,,2.45208,,,,,,,,,,,,,c5768038-08da-4bf8-89c1-314eb00e1141,683,,,"[37.7, 8.5]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,36,Switzerland,773,"['41415dfc-35d8-474c-a9ab-4274a5611a95', '821964f0-edcb-47be-b028-cf97cdf7fbd7']",13,,,,,,,,,,,,,,,Switzerland,00:16:13.747,Carry,,37.7,8.5,,,,,
,,,,"[100.9, 23.9]",,,,,,,,,,,1.191976,,,,,,,,,,,,,5a64378b-7d94-4d4a-8e5b-8346d7ddd3ee,686,,,"[93.5, 24.1]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,36,Switzerland,773,"['4b7624b5-313e-4517-900d-155a1a1eedec', '8bb9e783-f14e-4343-88ef-f61078365f57', 'e9fdea02-80f8-4b3f-bb3e-8b407beae981']",18,,,,,,,,,,,,,,,Switzerland,00:16:18.426,Carry,True,93.5,24.1,,,,,
,,,,"[37.9, 25.0]",,,,,,,,,,,0.109125,,,,,,,,,,,,,b9b538a3-aa8c-4040-89bf-517b8de80cbf,695,,,"[36.4, 24.1]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İrfan Can Kahveci,30311.0,Left Center Midfield,39,Turkey,909,"['01b5a215-16fa-458e-8982-2c0face79632', '02e6cc13-3aa3-49b1-ad05-839edb092565', '63103229-e118-4d28-b788-ce60f66840aa']",34,,,,,,,,,,,,,,,Turkey,00:16:34.058,Carry,True,36.4,24.1,,,,,
,,,,"[28.3, 21.8]",,,,,,,,,,,3.580232,,,,,,,,,,,,,f0d11ab2-382e-4a21-9f84-86e04db7aa7f,698,,,"[24.9, 22.4]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,40,Turkey,909,"['58937df3-983f-4e70-9f88-711337e8df05', '8c1cbb21-9888-4547-9ffe-39236f4dad79']",35,,,,,,,,,,,,,,,Turkey,00:16:35.310,Carry,,24.9,22.4,,,,,
,,,,"[55.9, 29.0]",,,,,,,,,,,0.08,,,,,,,,,,,,,4bcd95f2-945e-457c-affc-96d867fb69b1,701,,,"[55.9, 29.0]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,41,Turkey,909,"['631853ba-d15a-4684-a388-701cb28d9c32', 'a4f0d901-809b-4a54-a153-e82bc482352d']",40,,,,,,,,,,,,,,,Turkey,00:16:40.517,Carry,,55.9,29.0,,,,,
,,,,"[57.2, 19.4]",,,,,,,,,,,0.495387,,,,,,,,,,,,,b3c470e8-134c-4e7c-b89a-a28c520ac576,705,,,"[57.2, 19.4]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,42,Turkey,909,"['01e1f041-c6f6-490e-b03b-1f0a01251870', '0a9018bc-e90c-4349-ac6c-0f5955f58ab4', '6d74ffbc-e12b-41ac-94d1-1394179e3ef2']",41,,,,,,,,,,,,,,,Turkey,00:16:41.503,Carry,True,57.2,19.4,,,,,
,,,,"[55.9, 23.9]",,,,,,,,,,,0.119999,,,,,,,,,,,,,8e1d0ec6-dbf9-4536-af40-626aa3f37bc2,708,,,"[55.9, 23.9]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,43,Turkey,909,"['4ae82559-a96a-4d16-b632-30ebffb6454f', 'fd0e7bc0-620c-4034-8fb7-3057816f1007']",42,,,,,,,,,,,,,,,Turkey,00:16:42.616,Carry,,55.9,23.9,,,,,
,,,,"[49.5, 3.1]",,,,,,,,,,,0.119999,,,,,,,,,,,,,a274dd91-0481-4e52-a5bb-6a0add3ebc2c,711,,,"[49.5, 3.1]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mert Müldür,10826.0,Left Back,44,Turkey,909,"['7e191c55-c168-4680-ae01-317e54f770d6', 'e9a0a1a3-5b8a-4c59-bb01-787db212f55b']",44,,,,,,,,,,,,,,,Turkey,00:16:44.769,Carry,,49.5,3.1,,,,,
,,,,"[22.5, 49.4]",,,,,,,,,,,0.939044,,,,,,,,,,,,,29102a7c-2dc7-48ad-99cd-6a36de6b81ee,719,,,"[22.5, 45.7]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,46,Switzerland,773,"['3fb60720-277f-4277-a8dd-0a20e75c546d', 'fee78329-fab4-4a85-a871-13ab7118de4a']",52,,,,,,,,,,,,,,,Switzerland,00:16:52.247,Carry,,22.5,45.7,,,,,
,,,,"[28.5, 74.2]",,,,,,,,,,,1.472158,,,,,,,,,,,,,29dceb49-6e78-493a-9740-e2953f0e0f5e,722,,,"[25.7, 72.0]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,46,Switzerland,773,"['6b0db786-94c0-4239-8c48-14ed4448286c', 'b5c41daa-ed4e-48ca-8338-7d86dc484083']",54,,,,,,,,,,,,,,,Switzerland,00:16:54.812,Carry,,25.7,72.0,,,,,
,,,,"[36.2, 67.3]",,,,,,,,,,,0.857948,,,,,,,,,,,,,31a40bda-c24a-449d-9311-bfe2397891e1,727,,,"[36.2, 67.3]",3788765,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,46,Switzerland,773,"['47ac5bf7-886b-4644-8141-3f06113ae499', '7e517141-5aa8-482b-8ede-4f022abc9215']",58,,,,,,,,,,,,,,,Switzerland,00:16:58.888,Carry,,36.2,67.3,,,,,
,,,,"[30.4, 44.7]",,,,,,,,,,,3.777393,,,,,,,,,,,,,fc7a6489-6c30-45bd-8f05-69c77ab60e12,730,,,"[39.2, 54.9]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,46,Switzerland,773,"['007f4ae0-ab55-4b7b-ab52-38203f6ede23', '5d55685c-277b-4ae5-b15e-876d4aa7bead']",0,,,,,,,,,,,,,,,Switzerland,00:17:00.909,Carry,,39.2,54.9,,,,,
,,,,"[48.8, 23.0]",,,,,,,,,,,0.08,,,,,,,,,,,,,ed38a040-e23d-4894-97a5-9bb0e32bb653,734,,,"[50.5, 28.8]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Wing Back,46,Switzerland,773,"['0cde0689-c045-43bd-884f-3dc8977c6c15', '88a4b7a5-100f-4887-a4ca-a54af2d98595', 'c575a3ce-22db-4694-b105-6d09e14e4894', 'ebaadb65-7a03-4a8a-aa81-32065a653102']",6,,,,,,,,,,,,,,,Switzerland,00:17:06.081,Carry,True,50.5,28.8,,,,,
,,,,"[88.0, 46.6]",,,,,,,,,,,2.929818,,,,,,,,,,,,,0510f6b9-6681-42d9-8ff3-bf9ef781c308,741,,,"[73.6, 43.2]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Breel-Donald Embolo,5545.0,Left Center Forward,47,Switzerland,773,"['660cccb7-8338-40b7-927f-5cadad863d1f', '67a27068-c90a-4b00-9a21-187fb2d3a85b', 'b5bcf895-3629-40c2-a870-dbeac17a124a']",21,,,,,,,,,,,,,,,Switzerland,00:17:21.490,Carry,True,73.6,43.2,,,,,
,,,,"[85.6, 55.6]",,,,,,,,,,,1.556081,,,,,,,,,,,,,7f72ddd1-7a50-4e9d-a32f-2a70d5a6971b,746,,,"[80.9, 50.6]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,47,Switzerland,773,"['7abba900-c7d0-4db8-89b0-f55077f7cfc7', 'f0dfc43e-1637-4cf3-a544-afed70138691']",25,,,,,,,,,,,,,,,Switzerland,00:17:25.186,Carry,,80.9,50.6,,,,,
,,,,"[96.3, 65.8]",,,,,,,,,,,1.74301,,,,,,,,,,,,,ce4cfb49-ab3e-48cf-944d-a6b567796845,749,,,"[99.1, 67.3]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,47,Switzerland,773,"['a6e65f95-ebb3-4446-a479-632179121370', 'aa08f0b9-3682-495a-89c5-400e02c4b292']",27,,,,,,,,,,,,,,,Switzerland,00:17:27.944,Carry,,99.1,67.3,,,,,
,,,,"[118.5, 60.3]",,,,,,,,,,,2.523533,,,,,,,,,,,,,ab17e81d-698f-4907-9472-2ababe9bb21f,755,,,"[112.1, 50.2]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Zuber,5548.0,Left Wing Back,47,Switzerland,773,"['119ccb90-3f8e-4104-834e-ae6f6c64bcf8', '24684339-0006-4963-bd5a-e31bc2d931ee', 'b6aaae9c-531b-4005-86ce-73ee1c02d288']",31,,,,,,,,,,,,,,,Switzerland,00:17:31.988,Carry,True,112.1,50.2,,,,,
,,,,"[107.2, 76.5]",,,,,,,,,,,3.744127,,,,,,,,,,,,,5353f1c1-1b7d-4189-86d9-b9926bb14116,762,,,"[108.9, 60.5]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,47,Switzerland,773,"['1f05577c-5895-4207-964f-9014409d9e8c', 'a787952e-f8e6-4ece-99d9-70090ffa98da', 'dd5d469a-20af-441b-b09f-e83d9702c303']",38,,,,,,,,,,,,,,,Switzerland,00:17:38.022,Carry,True,108.9,60.5,,,,,
,,,,"[102.3, 75.5]",,,,,,,,,,,4.200193,,,,,,,,,,,,,e6975949-a317-46f6-8a70-31f50612f7f9,766,,,"[107.2, 76.5]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,47,Switzerland,773,"['01af10ee-ed4b-4ed1-a223-8d44c43a0e0b', 'a787952e-f8e6-4ece-99d9-70090ffa98da', 'efee2468-c726-4377-a5f0-0363cc41cfa4']",41,,,,,,,,,,,,,,,Switzerland,00:17:41.767,Carry,True,107.2,76.5,,,,,
,,,,"[86.7, 67.1]",,,,,,,,,,,2.192493,,,,,,,,,,,,,eef53376-6da6-4880-8473-4ad84ae6bc51,769,,,"[90.3, 70.1]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,47,Switzerland,773,"['d5b97946-2c30-4997-8df2-730ed6e1f2d4', 'fe7d95f9-c797-44b2-88ce-b0c214d49051']",47,,,,,,,,,,,,,,,Switzerland,00:17:47.598,Carry,,90.3,70.1,,,,,
,,,,"[83.0, 45.7]",,,,,,,,,,,3.357907,,,,,,,,,,,,,6fc66c4a-efbe-4020-8f0d-86e2a85b4847,772,,,"[71.1, 44.2]",3788765,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,47,Switzerland,773,"['92ebcb20-546a-413f-a5ba-bad538c15a88', 'e534c8ec-0e47-4681-b7ab-8ccd853ff6ee']",51,,,,,,,,,,,,,,,Switzerland,00:17:51.610,Carry,,71.1,44.2,,,,,
,,,,"[77.5, 56.6]",,,,,,,,,,,1.451759,,,,,,,,,,,,,dc012400-1539-4748-bf31-80ef71746df6,782,,,"[70.6, 53.0]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,48,Switzerland,773,"['c11e98c1-5ac2-4a75-8ba0-94156ffa467f', 'f230beb4-90ff-4c91-866d-b144d0c7611d']",7,,,,,,,,,,,,,,,Switzerland,00:18:07.043,Carry,,70.6,53.0,,,,,
,,,,"[85.8, 53.0]",,,,,,,,,,,0.326865,,,,,,,,,,,,,0066be85-1ff6-4a7d-beab-ca1741a18be5,785,,,"[85.2, 53.2]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,48,Switzerland,773,"['699272b7-3f23-4247-aefe-0716c9703ede', 'aaf580be-686a-4cb4-8d73-91ae929909d4']",9,,,,,,,,,,,,,,,Switzerland,00:18:09.083,Carry,,85.2,53.2,,,,,
,,,,"[28.7, 22.6]",,,,,,,,,,,1.099929,,,,,,,,,,,,,fd49e65e-6428-41bb-8a8f-76745e805da2,790,,,"[31.1, 21.1]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,49,Turkey,909,"['17d6e5ca-0feb-406b-8c84-b6464cbe448d', 'b4b4dde8-3d3f-4145-896f-808fd9243084', 'd73eb8be-88a8-4294-b104-b28c03d3fa94']",10,,,,,,,,,,,,,,,Turkey,00:18:10.460,Carry,True,31.1,21.1,,,,,
,,,,"[19.7, 13.0]",,,,,,,,,,,0.12,,,,,,,,,,,,,86f470f4-394e-4cd7-a3f6-0b8884774d89,793,,,"[19.7, 13.0]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mert Müldür,10826.0,Left Back,49,Turkey,909,"['22c5b503-9c57-4cdd-b6ed-9be60e76e0e9', '34292135-1c1b-43b6-bca5-ecf5dcb7e981']",12,,,,,,,,,,,,,,,Turkey,00:18:12.833,Carry,,19.7,13.0,,,,,
,,,,"[39.8, 10.0]",,,,,,,,,,,0.199999,,,,,,,,,,,,,0e24a952-2082-4597-a238-46c678d17738,798,,,"[39.8, 10.0]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,49,Turkey,909,"['89ee1b75-7a3c-45c2-aaee-d41427a11a44', 'b6c6b023-b495-4fd7-beae-d73aaa4b8be0']",15,,,,,,,,,,,,,,,Turkey,00:18:15.792,Carry,,39.8,10.0,,,,,
,,,,"[41.8, 19.8]",,,,,,,,,,,1.275855,,,,,,,,,,,,,5597f472-8f78-4fe0-99e5-fc1a4d8744c9,801,,,"[38.8, 18.3]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Center Defensive Midfield,49,Turkey,909,"['1fc51da9-6c2d-42f8-b98b-10790c3a8549', '606cb7d7-7e84-4a33-907f-89eec47adf87']",16,,,,,,,,,,,,,,,Turkey,00:18:16.501,Carry,,38.8,18.3,,,,,
,,,,"[84.6, 55.5]",,,,,,,,,,,5.992203,,,,,,,,,,,,,8c0ff89c-f8fd-4a8c-96dd-6c0e1a8e393b,808,,,"[63.8, 64.1]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,49,Turkey,909,"['0413aadf-82ed-409c-96a9-3b4a4c0bb031', 'f22b7f20-db7f-4d05-9661-0cd2e85488d3']",22,,,,,,,,,,,,,,,Turkey,00:18:22.034,Carry,,63.8,64.1,,,,,
,,,,"[26.4, 55.4]",,,,,,,,,,,2.195009,,,,,,,,,,,,,e54f508d-996e-4e14-ba2f-e609ff0ab6c6,812,,,"[33.2, 58.1]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,50,Switzerland,773,"['27bcaf6f-909f-47f4-b895-83f6fd1d3121', 'a3c45352-7e56-4598-b6c6-1587edceec69']",29,,,,,,,,,,,,,,,Switzerland,00:18:29.724,Carry,,33.2,58.1,,,,,
,,,,"[19.3, 53.0]",,,,,,,,,,,1.245932,,,,,,,,,,,,,a8753eee-42d1-4195-a8cc-2b3aaf71c500,815,,,"[18.4, 53.4]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,50,Switzerland,773,"['82eb1378-622a-47f2-91e2-48248c4d1b45', 'f9ad872e-5302-4d16-bb5d-2d92119135e1']",32,,,,,,,,,,,,,,,Switzerland,00:18:32.655,Carry,,18.4,53.4,,,,,
,,,,"[33.2, 38.2]",,,,,,,,,,,0.922962,,,,,,,,,,,,,24e7e6a9-8fda-4719-9e44-355d23ccb17f,819,,,"[32.1, 40.6]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,50,Switzerland,773,"['5d721a16-015b-4b45-a201-279c8d0d5fd2', '687b1bac-fc7a-4470-aa45-0d50dc564d75', 'a313aaed-856e-4328-8835-8add252e31ac']",35,,,,,,,,,,,,,,,Switzerland,00:18:35.061,Carry,True,32.1,40.6,,,,,
,,,,"[43.9, 29.7]",,,,,,,,,,,1.557617,,,,,,,,,,,,,a97464c4-9a5d-4c0f-bf9e-4da811d788d7,822,,,"[43.0, 32.7]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Center Forward,50,Switzerland,773,"['53bd0062-2222-4798-a74d-0da6f2548008', 'eaa74157-28b4-4134-a588-3639f31d2834']",36,,,,,,,,,,,,,,,Switzerland,00:18:36.981,Carry,,43.0,32.7,,,,,
,,,,"[45.4, 18.3]",,,,,,,,,,,1.21265,,,,,,,,,,,,,2d3afbd1-d017-4c52-beb5-31515d7aaaab,825,,,"[48.6, 18.8]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Wing Back,50,Switzerland,773,"['98e9266a-b8b4-44a4-8c03-82ccd3de7e03', 'b2f1e301-af58-4019-9ccf-00a3064dc43b', 'ea5253d2-79ba-4d58-af4b-eaf25ad26081']",39,,,,,,,,,,,,,,,Switzerland,00:18:39.642,Carry,True,48.6,18.8,,,,,
,,,,"[19.9, 39.1]",,,,,,,,,,,3.309144,,,,,,,,,,,,,2df55a27-266b-49fb-8a86-68487e72160d,832,,,"[24.6, 29.7]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,50,Switzerland,773,"['69a774f4-b162-48d3-a2cf-8887290dcc13', 'ece1004d-db88-4782-9191-edf5e0a0e0e3']",44,,,,,,,,,,,,,,,Switzerland,00:18:44.869,Carry,,24.6,29.7,,,,,
,,,,"[30.6, 60.1]",,,,,,,,,,,3.720474,,,,,,,,,,,,,ab4fbec1-a5a4-439b-8906-a97eeb4e8bcf,835,,,"[16.1, 55.4]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,50,Switzerland,773,"['077d111d-230d-4ccd-a9c0-4f0efd2c2858', '358730b7-e703-42a1-bacd-02978569760c']",49,,,,,,,,,,,,,,,Switzerland,00:18:49.554,Carry,,16.1,55.4,,,,,
,,,,"[40.0, 78.0]",,,,,,,,,,,2.391151,,,,,,,,,,,,,541cf80a-5666-4819-b5a7-e0f82ea7548f,838,,,"[40.0, 78.0]",3788765,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,50,Switzerland,773,"['58f4ca2b-8e8d-4896-b0e6-1e48a807582a', '6d10c6e1-1313-4631-a48a-d5cb40d8f735']",54,,,,,,,,,,,,,,,Switzerland,00:18:54.686,Carry,,40.0,78.0,,,,,
