50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64ed1d97-6cdc-468f-abd0-85d42e18d2fc,2446,,,"[100.0, 3.1]",3788769,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,132,Denmark,776,['45e66ed8-1bb0-490e-90ac-29c8faa66c9d'],58,,,,,,,,,,,,,,Denmark,00:20:58.070,Ball Receipt*,,100.0,3.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941f3eac-4cfe-4777-bd4e-b89dd9a60c0d,2452,,,"[98.7, 6.3]",3788769,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,133,Denmark,776,['4750a7bf-a110-41b4-bdd9-b30845eb489d'],14,,,,,,,,,,,,,,Denmark,00:21:14.033,Ball Receipt*,,98.7,6.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33df27cf-f09b-43c7-8eaf-f871b01d2dbb,2456,,,"[106.8, 8.9]",3788769,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasper Dolberg,6302.0,Center Forward,133,Denmark,776,['5ee61e60-855f-42a4-b7d6-b1b7010d04c5'],15,,,,,,,,,,,,,,Denmark,00:21:15.969,Ball Receipt*,,106.8,8.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05c4c1af-aa09-4223-9e67-06069e862a35,2461,,,"[15.4, 70.4]",3788769,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roman Zobnin,5171.0,Left Defensive Midfield,133,Denmark,776,['e3a68491-e4fb-4836-b216-1e4935678041'],17,,,,,,,,,,,,,,Russia,00:21:17.644,Ball Receipt*,,15.4,70.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe04a142-1971-47c7-80fc-3d5f414d4bd1,2469,,,"[90.6, 25.4]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Artem Dzyuba,5195.0,Right Center Forward,134,Russia,796,['2c9bb7c8-0f7d-463f-8c8b-b8f2315458c1'],3,,,,,,,,,,,,,,Russia,00:22:03.346,Ball Receipt*,,90.6,25.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3a85527-52ac-48b2-b03c-d7cd9b6a7119,2471,,,"[35.3, 36.6]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,135,Denmark,776,['5fa5f9ca-f8c3-48d4-867d-29eaccb293c3'],5,,,,,,,,,,,,,,Denmark,00:22:05.860,Ball Receipt*,,35.3,36.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c48e9fc6-3568-4e04-8c54-f3b75e784ba2,2475,,,"[52.5, 31.9]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,135,Denmark,776,['ec525af1-bfe9-44fb-9c0a-ae398ea75a06'],7,,,,,,,,,,,,,,Denmark,00:22:07.851,Ball Receipt*,,52.5,31.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286a1bbd-fa8e-458d-bc8f-6353d8cea5be,2488,,,"[30.0, 47.7]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgiy Dzhikiya,16583.0,Left Center Back,136,Russia,796,['9ff9f024-bff4-415d-9ebd-99c7639650db'],15,,,,,,,,,,,,,,Russia,00:22:15.917,Ball Receipt*,,30.0,47.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d4d9d7-3aef-4f1e-8752-4f509a76ca36,2491,,,"[43.1, 44.3]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maksim Mukhin,39273.0,Right Defensive Midfield,136,Russia,796,['f094a317-604e-4769-8eb1-eefaa40d336f'],18,,,,,,,,,,,,,,Russia,00:22:18.921,Ball Receipt*,,43.1,44.3,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118be168-4c05-4a64-80ac-5f0e136760c9,2495,,,"[86.9, 30.7]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Dzyuba,5195.0,Right Center Forward,136,Russia,796,['a4285a47-73f3-40df-bb93-7d996d3ad1a7'],23,,,,,,,,,,,,,,Russia,00:22:23.303,Ball Receipt*,,86.9,30.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61421adb-ce6b-48cf-ab12-7c8d7417119b,2502,,,"[110.8, 25.6]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vyacheslav Karavaev,15545.0,Left Back,136,Russia,796,"['3a98bbd6-eb92-4ee1-9411-b55648ba93a2', 'e174e791-36ef-486e-a3d6-09cd13b6c92e']",29,,,,,,,,,,,,,,Russia,00:22:29.386,Ball Receipt*,True,110.8,25.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d642e143-288f-45dd-8cfa-fb73d86c078f,2506,,,"[111.5, 39.1]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandr Sobolev,38178.0,Left Center Forward,136,Russia,796,"['187164a5-8883-4b5a-8a73-b04bd786e08f', 'a3418dec-7f27-49be-850f-1db37b8f2f14']",30,,,,,,,,,,,,,,Russia,00:22:30.434,Ball Receipt*,True,111.5,39.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450f3842-67d9-48b6-93e9-17259744bae8,2513,,,"[42.2, 29.2]",3788769,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,138,Denmark,776,['8ccc693f-bfa8-4dc0-b6c8-0ba83ab07fb5'],42,,,,,,,,,,,,,,Denmark,00:24:42.654,Ball Receipt*,,42.2,29.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e46eb7fd-0476-40c6-88d7-b629f97c4ae9,2515,,,"[53.6, 2.8]",3788769,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joakim Mæhle,16554.0,Left Wing Back,138,Denmark,776,['5e1bfddd-27c7-40b4-a229-f530a68f7e34'],45,,,,,,,,,,,,,,Denmark,00:24:45.248,Ball Receipt*,,53.6,2.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b8e536f-55b3-4270-a256-a89bc7ba4760,2517,,,"[69.8, 3.0]",3788769,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,138,Denmark,776,['a03e40f7-f04e-48f1-9484-631ee98d5b8e'],47,,,,,,,,,,,,,,Denmark,00:24:47.532,Ball Receipt*,,69.8,3.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4edc74f-93c3-4e84-8cf3-a1212232c34e,2521,,,"[48.9, 52.4]",3788769,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandr Golovin,5177.0,Left Midfield,139,Russia,796,['1464f82a-ad1a-4510-94d3-e3eb46693e34'],50,,,,,,,,,,,,,,Russia,00:24:50.552,Ball Receipt*,,48.9,52.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b003a789-857c-451c-a917-4212fc6de40c,2525,,,"[58.1, 46.3]",3788769,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandr Sobolev,38178.0,Left Center Forward,139,Russia,796,"['43375369-db29-4195-b49c-58991690879c', '9e9b0f13-ac8a-40c9-96db-45a29f13790c']",51,,,,,,,,,,,,,,Russia,00:24:51.998,Ball Receipt*,True,58.1,46.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e65dd9a-f5f4-495d-8571-595bbcc0f81f,2528,,,"[74.7, 69.0]",3788769,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,139,Russia,796,['18360b4d-610d-4bcb-bd61-c2f40efbfbb7'],53,,,,,,,,,,,,,,Russia,00:24:53.941,Ball Receipt*,,74.7,69.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e4d6b14-fca6-47d4-9d51-fee458178f5e,2536,,,"[91.4, 20.8]",3788769,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kasper Dolberg,6302.0,Center Forward,140,Denmark,776,['516dc791-8906-4822-bbba-e496a19d3169'],41,,,,,,,,,,,,,,Denmark,00:25:41.509,Ball Receipt*,,91.4,20.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b387597-4e70-49e1-af6a-87368f2704e7,2546,,,"[27.6, 75.2]",3788769,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,141,Russia,796,['aecb2e2f-f373-49fd-912b-ed6a527ddf6b'],51,,,,,,,,,,,,,,Russia,00:25:51.345,Ball Receipt*,,27.6,75.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c067144-9f84-4d7c-88fa-65ffcedea22c,2550,,,"[36.5, 73.2]",3788769,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rifat Zhemaletdinov,18734.0,Right Midfield,141,Russia,796,['5831a695-0d1c-4efc-a848-91ade3fe5e07'],53,,,,,,,,,,,,,,Russia,00:25:53.752,Ball Receipt*,,36.5,73.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee83e75d-9c5c-45cf-974d-4b4752e6b0d5,2554,,,"[53.9, 77.7]",3788769,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandr Sobolev,38178.0,Left Center Forward,141,Russia,796,"['37213b4e-2395-46d1-8299-ab7b9187bb85', '9324c752-41fc-4b4b-86f1-078598b054b4']",56,,,,,,,,,,,,,,Russia,00:25:56.527,Ball Receipt*,True,53.9,77.7,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a8b20e-bc51-4b83-a5d5-a3fff99cf79a,2557,,,"[70.3, 77.3]",3788769,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,141,Russia,796,['e35f0785-3b88-4f33-b805-c2189ad8bd3b'],59,,,,,,,,,,,,,,Russia,00:25:59.441,Ball Receipt*,,70.3,77.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c029b63-b5ac-4260-aaf8-10aaedff4401,2559,,,"[14.3, 37.0]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,141,Russia,796,['a4bdc0d8-2579-40cb-9856-352412b02658'],3,,,,,,,,,,,,,,Denmark,00:26:03.120,Ball Receipt*,,14.3,37.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4555fc0-37fd-4e77-a2de-74c11cf1cb53,2562,,,"[91.5, 22.5]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,141,Russia,796,['cd1312e0-af29-4426-8063-7b91245c2e99'],7,,,,,,,,,,,,,,Denmark,00:26:07.309,Ball Receipt*,,91.5,22.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a87267d-8743-48c4-9316-37c19a48d076,2564,,,"[25.9, 68.4]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mário Figueira Fernandes,5170.0,Right Back,141,Russia,796,['8a7b3eb9-8cd8-4baf-ab62-1c8d2f5ea1fe'],9,,,,,,,,,,,,,,Russia,00:26:09.709,Ball Receipt*,,25.9,68.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0b9ac35-c15f-4a39-8e66-7f4efa6fdb29,2567,,,"[6.4, 44.9]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matvey Safonov,21298.0,Goalkeeper,141,Russia,796,['b6bfcd76-319d-43c0-a716-ce6410adc6a0'],13,,,,,,,,,,,,,,Russia,00:26:13.467,Ball Receipt*,,6.4,44.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb3db3b1-6189-4e6d-a230-454db2dd874f,2570,,,"[51.5, 7.0]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vyacheslav Karavaev,15545.0,Left Back,141,Russia,796,['58fbf705-d674-40cd-b81d-479431826bdb'],18,,,,,,,,,,,,,,Russia,00:26:18.602,Ball Receipt*,,51.5,7.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3afc2792-8189-4739-bbef-481bb8bc6f36,2573,,,"[110.0, 13.2]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Dzyuba,5195.0,Right Center Forward,141,Russia,796,['1cd44a24-5611-41b9-b402-7525e7be748b'],24,,,,,,,,,,,,,,Russia,00:26:24.970,Ball Receipt*,,110.0,13.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96624377-d3dc-42dd-ba5d-526c86e74dc2,2576,,,"[113.9, 22.6]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vyacheslav Karavaev,15545.0,Left Back,141,Russia,796,['79f0ffa0-88d0-465b-867d-8b1992743107'],27,,,,,,,,,,,,,,Russia,00:26:27.580,Ball Receipt*,,113.9,22.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7282f670-86b0-4816-a0de-76b779c4d7a4,2579,,,"[100.3, 41.6]",3788769,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rifat Zhemaletdinov,18734.0,Right Midfield,141,Russia,796,['20b44628-d6b0-4d40-8193-99349b0617a3'],28,,,,,,,,,,,,,,Russia,00:26:28.544,Ball Receipt*,,100.3,41.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4ee9d53-d034-48e4-a6f4-6228251d0eb9,2583,,,"[117.2, 24.1]",3788769,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandr Sobolev,38178.0,Left Center Forward,142,Russia,796,['993c4544-cf7b-410c-ab5a-efd770761f9b'],17,,,,,,,,,,,,,,Russia,00:27:17.830,Ball Receipt*,,117.2,24.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b869fac-59fb-41d5-a149-614b6d00c36b,2588,,,"[111.9, 5.9]",3788769,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vyacheslav Karavaev,15545.0,Left Back,142,Russia,796,['6f220028-2099-4fdc-aca6-12fa4b1d901f'],21,,,,,,,,,,,,,,Russia,00:27:21.700,Ball Receipt*,,111.9,5.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797d4f53-b5bc-4b19-ad3b-f3d842f9a69c,2595,,,"[37.9, 18.3]",3788769,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,143,Denmark,776,['805967e6-6995-44a0-a2e2-53d07df5dac8'],27,,,,,,,,,,,,,,Denmark,00:27:27.837,Ball Receipt*,,37.9,18.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017fc15e-67cb-4c9b-b4a6-b66390c184f4,2598,,,"[111.1, 18.6]",3788769,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,143,Denmark,776,['e2e0aa8c-4303-496c-b980-edbfa59265dc'],37,,,,,,,,,,,,,,Denmark,00:27:37.042,Ball Receipt*,,111.1,18.6,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a36c9b1e-e7a3-4430-a5dc-8bc65601f38a,2604,,,"[116.4, 35.8]",3788769,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simon Thorup Kjær,5534.0,Center Back,144,Denmark,776,['3c271ed6-57aa-49bd-abb6-453f60434f0e'],35,,,,,,,,,,,,,,Denmark,00:28:35.469,Ball Receipt*,,116.4,35.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62e7de84-39e8-4b49-824c-7a80d58f9ca5,2614,,,"[112.3, 38.3]",3788769,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jannik Vestergaard,8815.0,Left Center Back,144,Denmark,776,['976c8d85-ee93-4b52-8ec7-a064e9434418'],38,,,,,,,,,,,,,,Denmark,00:28:38.792,Ball Receipt*,,112.3,38.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffa13e21-206f-4e74-9439-df4e798bd1e4,2619,,,"[109.0, 42.8]",3788769,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andreas Christensen,3959.0,Right Center Back,144,Denmark,776,['5e3dec79-de7e-4cee-8183-5fd08086d3fb'],40,,,,,,,,,,,,,,Denmark,00:28:40.549,Ball Receipt*,,109.0,42.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d8c46b1-b778-401b-bee2-1338f80be607,2628,,,"[25.4, 21.5]",3788769,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,145,Russia,796,['119f0acb-f639-4ec0-b7e4-3263e650d421'],46,,,,,,,,,,,,,,Russia,00:28:46.310,Ball Receipt*,,25.4,21.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc9b40b9-a79a-4a02-89fa-06e774f0fa84,2631,,,"[16.5, 24.3]",3788769,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vyacheslav Karavaev,15545.0,Left Back,145,Russia,796,['9772d2ea-6947-4263-9139-c6467165e8fc'],48,,,,,,,,,,,,,,Russia,00:28:48.335,Ball Receipt*,,16.5,24.3,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,def62e3a-2df3-49ad-9051-94fb30a7620a,2634,,,"[49.2, 11.6]",3788769,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandr Golovin,5177.0,Left Midfield,145,Russia,796,['0fad5253-5577-48ec-b394-2dcc33edc1bd'],53,,,,,,,,,,,,,,Russia,00:28:53.446,Ball Receipt*,,49.2,11.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15083952-24a0-4d77-a2cb-1adaf854dca4,2640,,,"[34.5, 65.4]",3788769,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mário Figueira Fernandes,5170.0,Right Back,146,Russia,796,['f5347886-be17-4849-a828-fb97ac5c006a'],16,,,,,,,,,,,,,,Russia,00:29:16.832,Ball Receipt*,,34.5,65.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194f6fd8-fd42-4ade-a9a4-ed0d9cea33a8,2643,,,"[70.8, 65.1]",3788769,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rifat Zhemaletdinov,18734.0,Right Midfield,146,Russia,796,['6b154985-db0e-4b87-98b3-f6376b81add3'],19,,,,,,,,,,,,,,Russia,00:29:19.672,Ball Receipt*,,70.8,65.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc599c2f-a123-4443-ab1f-776046d7aac5,2646,,,"[70.1, 74.6]",3788769,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rifat Zhemaletdinov,18734.0,Right Midfield,146,Russia,796,['a9f52d05-bf9a-40b9-a570-c963e5b280c3'],22,,,,,,,,,,,,,,Russia,00:29:22.716,Ball Receipt*,,70.1,74.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42ff03e-6ae5-44bd-9df7-1d6e3133f211,2650,,,"[77.5, 21.4]",3788769,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,147,Denmark,776,['58b4a3a2-4bf5-425d-ab17-67bf8994c6ba'],36,,,,,,,,,,,,,,Denmark,00:29:36.182,Ball Receipt*,,77.5,21.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0db2699-b094-4205-a88c-3c6b0a2f36dc,2653,,,"[88.4, 17.5]",3788769,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,147,Denmark,776,['bd1a327a-a1c3-4f0d-9b12-ab760a9340a5'],37,,,,,,,,,,,,,,Denmark,00:29:37.215,Ball Receipt*,,88.4,17.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5f68e5-3e81-4e1d-9da1-c70f563429eb,2659,,,"[36.5, 65.7]",3788769,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mário Figueira Fernandes,5170.0,Right Back,150,Russia,796,['05167df4-16af-46db-a8eb-48bcb6a10484'],48,,,,,,,,,,,,,,Russia,00:30:48.163,Ball Receipt*,,36.5,65.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd9fbe0-46bb-4eb0-83e0-daf77e4a5256,2662,,,"[39.7, 55.2]",3788769,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maksim Mukhin,39273.0,Right Defensive Midfield,151,Russia,796,['8e2965d0-d403-4297-b271-502515118d43'],49,,,,,,,,,,,,,,Russia,00:30:49.904,Ball Receipt*,,39.7,55.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04640e14-30a8-468d-86a1-00d0669eb3ef,2666,,,"[61.9, 64.8]",3788769,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,152,Russia,796,"['af9ddc1e-50a6-4ec0-acfb-030fc72a225e', 'b027ff61-4fb7-4710-ad1c-b95a4b000cd0']",52,,,,,,,,,,,,,,Russia,00:30:52.630,Ball Receipt*,True,61.9,64.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58704440-945a-420e-a2f8-1539c90a13e0,2671,,,"[111.2, 27.3]",3788769,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Artem Dzyuba,5195.0,Right Center Forward,153,Russia,796,['31315344-5c0c-4cc8-ba5e-93c65a5b122a'],13,,,,,,,,,,,,,,Russia,00:31:13.465,Ball Receipt*,,111.2,27.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9adb3ead-3fa4-4e0b-948d-c34e45992d1b,2674,,,"[100.4, 42.4]",3788769,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roman Zobnin,5171.0,Left Defensive Midfield,153,Russia,796,"['90e7e0d8-fa50-4950-9688-1123c2c78649', 'ab4c35ec-e38a-4028-aac5-376c9f58ee08']",15,,,,,,,,,,,,,,Russia,00:31:15.474,Ball Receipt*,True,100.4,42.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f326922-027e-4e1c-92bf-20e8550e98d9,2688,,,"[108.1, 35.5]",3788769,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andreas Christensen,3959.0,Right Center Back,156,Denmark,776,['7662bb99-4cd1-4d16-b6a5-11d9d8708321'],23,,,,,,,,,,,,,,Denmark,00:33:23.439,Ball Receipt*,,108.1,35.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f1052ce-f97f-4db9-8c83-c4aecfcd3223,2693,,,"[103.6, 14.2]",3788769,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joakim Mæhle,16554.0,Left Wing Back,156,Denmark,776,['baa2b26b-5cc3-4d4f-8bed-10904a107936'],28,,,,,,,,,,,,,,Denmark,00:33:28.486,Ball Receipt*,,103.6,14.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22a51780-7551-4df6-8498-9f075d43b288,2699,,,"[105.1, 3.9]",3788769,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,157,Denmark,776,['b4e51d83-03e3-4504-80a7-dc1bbc676923'],36,,,,,,,,,,,,,,Denmark,00:33:36.904,Ball Receipt*,,105.1,3.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ee8f49-e2ff-41d8-9803-c36b84a98588,2701,,,"[109.0, 1.9]",3788769,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,157,Denmark,776,['81fabffa-4365-4fef-aa85-42d356a14a02'],38,,,,,,,,,,,,,,Denmark,00:33:38.362,Ball Receipt*,,109.0,1.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574879ee-b8c9-4849-89fc-7cbacad297ae,2704,,,"[102.6, 3.6]",3788769,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,157,Denmark,776,['05ec4e0e-c9ed-4700-a1fc-1301afafb283'],39,,,,,,,,,,,,,,Denmark,00:33:39.412,Ball Receipt*,,102.6,3.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557f3c56-c215-491a-97a5-ddd9fd28ada4,2708,,,"[111.4, 36.0]",3788769,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Right Attacking Midfield,157,Denmark,776,['01c85a9e-f465-4c57-aa20-1cf335546826'],42,,,,,,,,,,,,,,Denmark,00:33:42.090,Ball Receipt*,,111.4,36.0,,,,,
