50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,1.428299,,,,,,,,,,,,,4fc12dd7-26a9-474a-a26e-588f4e8ab5f6,17,,,"[30.9, 15.1]",3794687,0,,,,1.2174262,,Left Foot,,,,"[35.4, 27.3]",,Ground Pass,13.003461,,,Youri Tielemans,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['d0ea3386-85fc-42e2-86ba-424ca93b2b0a'],9,,,,,,,,,,,,,,,Belgium,00:00:09.715,Pass,,30.9,15.1,35.4,27.3,,,
,,,,,,,,,,,,,,,,,,1.706513,,,,,,,,,,,,,3828b553-caaf-44b9-ac42-47eecaed0b82,20,,,"[35.6, 29.9]",3794687,0,,,,1.6606438,,Right Foot,,,,"[33.6, 52.1]",,Ground Pass,22.289907,,,Toby Alderweireld,,,,,,1,From Kick Off,Youri Tielemans,2954.0,Right Defensive Midfield,2,Belgium,782,['d229bf1d-e53b-46f1-a411-4f7548234f38'],11,,,,,,,,,,,,,,,Belgium,00:00:11.898,Pass,,35.6,29.9,33.6,52.1,,,
,,,,,,,,,,,,,,,,,,0.985284,,,,,,,,,,,,,e98c8001-a89f-4563-a531-b6be18e68430,23,,,"[36.6, 58.5]",3794687,0,,,,-0.7199894,,Right Foot,,,,"[48.8, 47.8]",,Ground Pass,16.227446,,,Youri Tielemans,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Belgium,782,['97dc28e4-5a72-472b-aa50-f663109cdd76'],15,,,,,,,,,,,,,,,Belgium,00:00:15.507,Pass,,36.6,58.5,48.8,47.8,,,
,,,,,,,,,,,,,,,,,,1.668147,,,,,,,,,,,,,7c67e75b-4f72-4f83-a422-d325b2adc3ab,26,,,"[49.3, 47.8]",3794687,0,,,,1.5453241,,Left Foot,,,,"[49.7, 63.5]",,Ground Pass,15.705094,,,Toby Alderweireld,,,,,,1,From Kick Off,Youri Tielemans,2954.0,Right Defensive Midfield,2,Belgium,782,['5ef23cee-516b-42f4-8c97-4d3ec4ef033e'],17,,,,,,,,,,,,,,,Belgium,00:00:17.144,Pass,,49.3,47.8,49.7,63.5,,,
,,,,,,,,,,,,,,,,,,2.439469,,,,,,,,,,,,,1c221566-8c9c-4c40-9f74-090975979708,29,,,"[51.6, 67.7]",3794687,0,,,,-1.6942865,,Right Foot,,,,"[46.3, 25.0]",,High Pass,43.027664,,,Jan Vertonghen,,True,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Belgium,782,['3daae610-0925-40c4-8401-4f59906c7535'],22,,,,,,,,,,,,,,,Belgium,00:00:22.610,Pass,,51.6,67.7,46.3,25.0,,,
,,,,,,,,,,,,,,,,,,1.475331,,,,,,,,,,,,,5c72a66f-98e0-4c46-9729-8f13431cfa5e,32,,,"[56.3, 13.8]",3794687,0,,,,-0.52193165,,Left Foot,,,,"[75.6, 2.7]",,Ground Pass,22.26432,,,Thorgan Hazard,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['11e10646-9eb4-405f-8c1a-20c34d2f85c3'],29,,,,,,,,,,,,,,,Belgium,00:00:29.207,Pass,,56.3,13.8,75.6,2.7,,,
,,,,,,,,,,,,,,,,,,1.061294,,,,,,,,,,,,,808c25c0-0cd2-4fca-8a86-3c38d28e5d33,37,,,"[75.6, 2.7]",3794687,0,,,,1.442473,,Right Foot,,,,"[76.4, 8.9]",,Ground Pass,6.2514,,,Eden Hazard,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,"['844763af-2531-41f9-8ed7-2bad4e90a3a4', 'b7bd2523-488a-4b48-926e-7532bba1730f']",31,,,,,,,,,,,,,,,Belgium,00:00:31.605,Pass,True,75.6,2.7,76.4,8.9,,,
,,,,,,,,,,,,,,,,,,1.141461,,,,,,,,,,,,,dd4b9b29-20cd-49a0-977b-db99de75d7b4,41,,,"[76.2, 6.8]",3794687,0,,,,2.4468544,,Right Foot,,,,"[67.2, 14.3]",,Ground Pass,11.715375,,,Axel Witsel,,,,,,1,From Kick Off,Eden Hazard,3621.0,Left Attacking Midfield,2,Belgium,782,"['2bba1b56-609e-465a-a9db-1e4b77f6fe25', '501b51d6-5c33-4437-9a84-680f59fa885f']",33,,,,,,,,,,,,,,,Belgium,00:00:33.846,Pass,True,76.2,6.8,67.2,14.3,,,
,,,,,,,,,,,,,,,,,,1.257959,,,,,,,,,,,,,fc4c57e5-fbfc-4b4f-9cea-695c89ac4118,44,,,"[66.8, 14.7]",3794687,0,,,,1.6820374,,Right Foot,,,,"[64.7, 33.5]",,Ground Pass,18.916924,,,Youri Tielemans,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['a52265c2-d748-4b10-974b-00d2a37424c6'],35,,,,,,,,,,,,,,,Belgium,00:00:35.926,Pass,,66.8,14.7,64.7,33.5,,,
,,,,,,,,,,,,,,,,,,1.18806,,,,,,,,,,,,,c7d25914-8c25-4db7-9ec7-37e41630546e,47,,,"[64.7, 33.5]",3794687,0,,,,-1.7157577,,Right Foot,,,,"[62.7, 19.8]",,Ground Pass,13.845216,,,Axel Witsel,,,,,,1,From Kick Off,Youri Tielemans,2954.0,Right Defensive Midfield,2,Belgium,782,['aca36319-24a6-4604-8cb4-84747373047e'],37,,,,,,,,,,,,,,,Belgium,00:00:37.639,Pass,,64.7,33.5,62.7,19.8,,,
,,,,,,,,,,,,,,,,,,1.529327,,,,,,,,,,,,,8d5990c9-93fa-4aec-8976-9f11de0f4997,50,,,"[62.7, 19.4]",3794687,0,,,,-1.0408844,,Right Foot,,,,"[72.6, 2.5]",,Ground Pass,19.58622,,,Thorgan Hazard,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['2cfa61cb-bb7a-4688-9b23-823216d2e832'],39,,,,,,,,,,,,,,,Belgium,00:00:39.584,Pass,,62.7,19.4,72.6,2.5,,,
,,,,,,,,,,,,,,,,,,1.152229,,,,,,,,,,,,,b23b1a92-840e-4163-a45b-7fbd17f1f825,53,,,"[72.6, 2.5]",3794687,0,,,,2.2664888,,Left Foot,,,,"[64.0, 12.8]",,Ground Pass,13.418271,,,Axel Witsel,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['dbf6c583-8b4f-4cc8-9610-eaff83dabf88'],42,,,,,,,,,,,,,,,Belgium,00:00:42.298,Pass,,72.6,2.5,64.0,12.8,,,
,,,,,,,,,,,,,,,,,,1.39643,,,,,,,,,,,,,383bfe9c-e5f3-4910-ad18-3b514d9f895d,56,,,"[62.9, 12.1]",3794687,0,,,,2.4120803,,Right Foot,,,,"[47.8, 25.6]",,Ground Pass,20.254875,,,Thomas Vermaelen,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['4001bde6-76c1-4eb3-835d-3d3082ec533f'],44,,,,,,,,,,,,,,,Belgium,00:00:44.500,Pass,,62.9,12.1,47.8,25.6,,,
,,,,,,,,,,,,,,,,,,1.199231,,,,,,,,,,,,,8e5477c8-f3f1-41dc-bea1-a819b3676cae,60,,,"[47.8, 22.8]",3794687,0,,,,-1.3041081,,Left Foot,,,,"[53.1, 3.4]",,Ground Pass,20.110943,,,Jan Vertonghen,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Center Back,2,Belgium,782,"['61bcbcf9-e479-4f03-9bd2-19b8dd580cf9', 'ff726b54-0bec-4ebf-9a1a-01c46c10680b']",47,,,,,,,,,,,,,,,Belgium,00:00:47.040,Pass,True,47.8,22.8,53.1,3.4,,,
,,,,,,,,,,,,,,,,,,1.288472,,,,,,,,,,,,,84400392-81ac-4556-9dc3-b96711caa8a5,63,,,"[62.1, 2.3]",3794687,0,,,,0.009008765,,Left Foot,,,,"[84.3, 2.5]",,Ground Pass,22.200901,,,Thorgan Hazard,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['f9ccf9e3-6dce-4ed2-a64b-26d5514ca6be'],51,,,,,,,,,,,,,,,Belgium,00:00:51.757,Pass,,62.1,2.3,84.3,2.5,,,
,,,,,,,,,,,,,,,,,,2.285388,,,,,,,,,,,,,4ea963d5-b09e-4499-be1e-0676b1ef3446,67,,,"[104.2, 4.0]",3794687,0,,,,1.9662973,,Right Foot,,,,"[87.5, 44.0]",,Low Pass,43.346165,,,Kevin De Bruyne,,True,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['80d56d5b-441e-414a-a278-054066ec858f'],58,,,,,,,,,,,,,,,Belgium,00:00:58.816,Pass,,104.2,4.0,87.5,44.0,,,
,,,,,,,,,,,,,,,,,,1.213981,,,,,,,,,,,,,884b55b9-7b5a-4e01-bd2c-b9d9e929add7,71,,,"[84.8, 46.1]",3794687,1,,,,-1.7915006,,Right Foot,,,,"[81.3, 30.5]",,Ground Pass,15.987808,,,Axel Witsel,,,,,,1,From Kick Off,Kevin De Bruyne,3089.0,Right Attacking Midfield,2,Belgium,782,['91cd85db-8cfb-4a80-a98f-94b791bdcd35'],5,,,,,,,,,,,,,,,Belgium,00:01:05.387,Pass,,84.8,46.1,81.3,30.5,,,
,,,,,,,,,,,,,,,,,,1.465662,,,,,,,,,,,,,c99104bf-941a-4c14-81ed-cb25c7b19614,74,,,"[81.3, 30.5]",3794687,1,,,,-1.3174322,,Right Foot,,,,"[87.1, 8.1]",,Ground Pass,23.138712,,,Thorgan Hazard,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['89612e2e-620e-4f65-b136-3f6f4a3ceaff'],7,,,,,,,,,,,,,,,Belgium,00:01:07.727,Pass,,81.3,30.5,87.1,8.1,,,
,,,,,,,,,,,,,,,,,,1.08598,,,,,,,,,,,,,8f262f18-fe11-4a98-89ca-d4d40874c878,77,,,"[87.1, 1.9]",3794687,1,,,,1.4732805,,Right Foot,,,,"[88.0, 11.1]",,Ground Pass,9.2439165,,,Eden Hazard,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['4d05b249-5329-4aaf-b88d-e99168eda473'],9,,,,,,,,,,,,,,,Belgium,00:01:09.945,Pass,,87.1,1.9,88.0,11.1,,,
,,,,,,,,,,,,,,,,,,1.097693,,,,,,,,,,,,,e319608a-818c-43c6-a50c-676bee71f217,81,,,"[88.0, 11.1]",3794687,1,,,,-2.1479886,,Left Foot,,,,"[82.4, 2.5]",,Ground Pass,10.262553,,,Thorgan Hazard,,,,,,1,From Kick Off,Eden Hazard,3621.0,Left Attacking Midfield,2,Belgium,782,"['8f6a0cbc-5cae-4f1f-af24-e99737a8a1fb', 'bc1e0469-b557-40a1-863a-68f09605e7d2']",11,,,,,,,,,,,,,,,Belgium,00:01:11.111,Pass,True,88.0,11.1,82.4,2.5,,,
,,,,,,,,,,,,,,,,,,0.757994,,,,,,,,,,,,,19d4830f-1c51-4a09-9b76-6e27012ce14f,84,,,"[82.4, 2.5]",3794687,1,,,,2.2298863,,Right Foot,,,,"[76.9, 9.6]",,Ground Pass,8.9810915,,,Axel Witsel,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['4868b5d8-cbb4-42ac-adbb-c68974bfcfe3'],12,,,,,,,,,,,,,,,Belgium,00:01:12.249,Pass,,82.4,2.5,76.9,9.6,,,
,,,,,,,,,,,,,,,,,,1.052671,,,,,,,,,,,,,fe987a0a-b1f8-42ab-bb97-9a5187901eb3,87,,,"[65.7, 13.6]",3794687,1,,,,2.2539878,,Right Foot,,,,"[58.7, 22.2]",,Ground Pass,11.088733,,,Jan Vertonghen,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['b2c3ece0-3d61-4768-9be7-cb9b87bb1e88'],15,,,,,,,,,,,,,,,Belgium,00:01:15.994,Pass,,65.7,13.6,58.7,22.2,,,
,,,,,,,,,,,,,,,,,,1.198703,,,,,,,,,,,,,0adfa067-10e1-40bd-a21a-64523a108a2a,90,,,"[58.2, 22.4]",3794687,1,,,,1.929567,,Left Foot,,,,"[52.5, 37.6]",,Ground Pass,16.233606,,,Thomas Vermaelen,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['3071b779-3a80-41ca-87d3-ce5d69e4ff04'],17,,,,,,,,,,,,,,,Belgium,00:01:17.564,Pass,,58.2,22.4,52.5,37.6,,,
,,,,,,,,,,,,,,,,,,1.260213,,,,,,,,,,,,,e78d4c35-498e-4769-891b-6174f979f962,93,,,"[52.5, 38.2]",3794687,1,,,,1.3666327,,Left Foot,,,,"[57.2, 60.9]",,Ground Pass,23.181458,,,Toby Alderweireld,,,,,,1,From Kick Off,Thomas Vermaelen,6332.0,Center Back,2,Belgium,782,['0b7af1c2-b3c7-4143-a416-38b562e42c5b'],20,,,,,,,,,,,,,,,Belgium,00:01:20.113,Pass,,52.5,38.2,57.2,60.9,,,
,,,,,,,,,,,,,,,,,,2.06297,,,,,,,,,,,,,22df6601-9934-4461-8280-da329fd72f57,96,,,"[64.2, 64.7]",3794687,1,,,,-0.39234015,,Right Foot,,,,"[96.1, 51.5]",,High Pass,34.523182,Incomplete,,Romelu Lukaku Menama,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Belgium,782,"['a2129629-5c33-40fa-8960-768cd3714606', 'f706883d-5eb1-49fc-9468-83e90ed7a2f5']",23,,,,,,,,,,,,,,,Belgium,00:01:23.244,Pass,,64.2,64.7,96.1,51.5,,,
,,,,,,,,,,,,,,,,,,0.754097,,,,,,,,,,,,,ec7c4736-bd52-4339-ac92-9f818379a4fe,100,,,"[32.1, 11.1]",3794687,1,,,,2.8440309,,Head,,,,"[24.6, 13.4]",,High Pass,7.8447433,,,Raphaël Adelino José Guerreiro,,,,,Recovery,1,Regular Play,Diogo José Teixeira da Silva,9929.0,Left Wing,3,Portugal,780,['4ff482a4-0bfd-40f1-993e-deee137b9120'],28,,,,,,,,,,,,,,,Portugal,00:01:28.275,Pass,,32.1,11.1,24.6,13.4,,,
,,,,,,,,,,,,,,,,,,0.666148,,,,,,,,,,,,,b2afedb3-7ffc-426d-b3b1-a3a8a93ed8eb,103,,,"[24.6, 13.4]",3794687,1,,,,0.37206775,,Head,,,,"[32.8, 16.6]",,Low Pass,8.802273,Incomplete,,Renato Júnior Luz Sanches,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,"['3a8978e2-33a5-4e1a-a0f4-581b8d6bf3bb', '701c8f73-69c7-4269-aea0-367a5afd11df', 'ad9a5d06-ff26-40d9-b978-9ac6d9127849']",29,,,,,,,,,,,,,,,Portugal,00:01:29.069,Pass,True,24.6,13.4,32.8,16.6,,,
,,,,,,,,,,,,,,,,,,1.236893,,,,,,,,,,,,,dd5d8e8d-424c-433a-a66b-21610a4950a3,107,,,"[30.4, 16.0]",3794687,1,,,,-1.8545904,,Right Foot,,,,"[27.6, 6.4]",,Ground Pass,10.0,,,Raphaël Adelino José Guerreiro,,,,,Recovery,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,3,Portugal,780,"['c46ac076-c78e-422f-b231-d79755aeed1b', 'd46f44d0-73bc-4152-8187-fc7a193b595e']",30,,,,,,,,,,,,,,,Portugal,00:01:30.696,Pass,True,30.4,16.0,27.6,6.4,,,
,,,,,,,,,,,,,,,,,,0.848048,,,,,,,,,,,,,a47cb529-3d26-446f-9db6-493ab605c3af,110,,,"[28.1, 6.6]",3794687,1,,,,1.5707964,,Left Foot,,,,"[28.1, 17.1]",,Ground Pass,10.5,,,Renato Júnior Luz Sanches,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['825d2b02-3e55-40b9-a7e6-49d458d3557d'],32,,,,,,,,,,,,,,,Portugal,00:01:32.208,Pass,,28.1,6.6,28.1,17.1,,,
,,,,,,,,,,,,,,,,,,2.375964,,,,,,,,,,,,,1280cf70-0fd3-4c25-b7e8-7cd32e4fdb73,113,,,"[22.5, 31.4]",3794687,1,,,,1.382292,,Right Foot,,,,"[28.7, 63.9]",,Ground Pass,33.0861,,,José Diogo Dalot Teixeira,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,3,Portugal,780,['b371d921-64ee-4fa1-a80c-bcfca50d6af0'],37,,,,,,,,,,,,,,,Portugal,00:01:37.468,Pass,,22.5,31.4,28.7,63.9,,,
,,,,,,,,,,,,,,,,,,1.636893,,,,,,,,,,,,,96159904-4014-4390-ad1e-3c8ba46f7dff,116,,,"[28.9, 67.1]",3794687,1,,,,-2.2730532,,Right Foot,,,,"[15.7, 51.5]",,Ground Pass,20.435265,,,Kléper Laveran Lima Ferreira,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,3,Portugal,780,['4558af75-d8e0-4bde-a857-1d4189b5e2b3'],40,,,,,,,,,,,,,,,Portugal,00:01:40.968,Pass,,28.9,67.1,15.7,51.5,,,
,,,,,,,,,,,,,,,,,,1.571729,,,,,,,,,,,,,600038be-76cf-4c83-a50c-8ed3be09ff97,119,,,"[24.2, 56.2]",3794687,1,,,,-1.6887137,,Right Foot,,,,"[20.8, 27.5]",,Ground Pass,28.900692,,,Rúben Santos Gato Alves Dias,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Portugal,780,['63ef09ca-ae5f-4a8e-a36d-0cf3159efe14'],45,,,,,,,,,,,,,,,Portugal,00:01:45.931,Pass,,24.2,56.2,20.8,27.5,,,
,,,,,,,,,,,,,,,,,,1.466763,,,,,,,,,,,,,57bae2c2-2883-42ae-a968-457747a89f52,122,,,"[22.3, 27.3]",3794687,1,,,,-1.038664,,Right Foot,,,,"[34.9, 5.9]",,Ground Pass,24.833847,,,Raphaël Adelino José Guerreiro,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['3de4bcdf-be43-400a-b6e5-a175b21e02ef'],48,,,,,,,,,,,,,,,Portugal,00:01:48.659,Pass,,22.3,27.3,34.9,5.9,,,
,,,,,,,,,,,,,,,,,,1.642827,,,,,,,,,,,,,0a850126-e5a7-438d-a1a5-5d9f7e8127d3,125,,,"[36.2, 4.7]",3794687,1,,,,1.6619409,,Left Foot,,,,"[34.5, 23.3]",,Ground Pass,18.677526,,,Rúben Santos Gato Alves Dias,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['7d3e8527-9dfc-492f-a9c9-0d5bc362aea7'],52,,,,,,,,,,,,,,,Portugal,00:01:52.170,Pass,,36.2,4.7,34.5,23.3,,,
,,,,,,,,,,,,,,,,,,1.105951,,,,,,,,,,,,,c1ebf5c4-9262-41e9-b14a-ca16bd38b15a,128,,,"[35.1, 28.8]",3794687,1,,,,1.6397923,,Right Foot,,,,"[33.4, 53.4]",,Ground Pass,24.65867,,,Kléper Laveran Lima Ferreira,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['7211069e-ac4f-41ff-9cf1-e5f5e3b119db'],58,,,,,,,,,,,,,,,Portugal,00:01:58.488,Pass,,35.1,28.8,33.4,53.4,,,
,,,,,,,,,,,,,,,,,,1.418091,,,,,,,,,,,,,1b0f73d5-a9c1-455e-a0ee-7ad8e85adeca,131,,,"[36.4, 55.4]",3794687,2,,,,-1.7046072,,Right Foot,,,,"[33.6, 34.6]",,Ground Pass,20.987616,,,Rúben Santos Gato Alves Dias,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Portugal,780,['938a2ab0-b821-49e0-9d57-bc3c12142cfb'],2,,,,,,,,,,,,,,,Portugal,00:02:02.684,Pass,,36.4,55.4,33.6,34.6,,,
,,,,,,,,,,,,,,,,,,2.191306,,,,,,,,,,,,,caae8158-e9d3-4632-b314-9b682a2ad2e8,134,,,"[34.9, 34.0]",3794687,2,,,,-1.1989738,,Right Foot,,,,"[45.0, 8.1]",,Ground Pass,27.79964,,,Raphaël Adelino José Guerreiro,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['8deba77e-73a9-46cf-82f9-caa55b0f8f53'],5,,,,,,,,,,,,,,,Portugal,00:02:05.334,Pass,,34.9,34.0,45.0,8.1,,,
,,,,,,,,,,,,,,,,,,1.024608,,,,,,,,,,,,,e2276d18-5ce2-447c-9097-949ce22a1ce5,137,,,"[45.4, 8.1]",3794687,2,,,,1.7731179,,Left Foot,,,,"[43.0, 19.8]",,Ground Pass,11.943618,,,Renato Júnior Luz Sanches,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['9600f30f-c26c-4e7f-b27b-9b47d41f1198'],8,,,,,,,,,,,,,,,Portugal,00:02:08.621,Pass,,45.4,8.1,43.0,19.8,,,
,,,,,,,,,,,,,,,,,,1.376828,,,,,,,,,,,,,7b23a66a-e1aa-48ba-9538-7bce6c7e1390,140,,,"[43.0, 21.6]",3794687,2,,,,1.6292093,,Right Foot,,,,"[42.0, 38.7]",,Ground Pass,17.129215,,,João Maria Lobo Alves Palhinha Gonçalves,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,3,Portugal,780,['c2436748-646f-4f82-855a-c0e19ecb3a56'],11,,,,,,,,,,,,,,,Portugal,00:02:11.613,Pass,,43.0,21.6,42.0,38.7,,,
,,,,,,,,,,,,,,,,,,2.255419,,,,,,,,,,,,,916e16bd-6b5f-4f78-8b6e-9c4534c25db8,143,,,"[37.7, 44.7]",3794687,2,,,,1.3015248,,Right Foot,,,,"[46.2, 75.5]",,Ground Pass,31.95137,,,Kléper Laveran Lima Ferreira,,,,,,1,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,3,Portugal,780,['85606e74-505e-49dd-bca7-28d3308cd4af'],14,,,,,,,,,,,,,,,Portugal,00:02:14.254,Pass,,37.7,44.7,46.2,75.5,,,
,,,,,,,,,,,,,,,,,,1.713802,,,,,,,,,,,,,94423970-bf4d-47e1-9b78-11eb14bc098b,146,,,"[44.7, 75.7]",3794687,2,,,,-1.9976507,,Left Foot,,,,"[29.6, 42.5]",,Ground Pass,36.47259,,,Rúben Santos Gato Alves Dias,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,3,Portugal,780,['49cf2171-f37d-4f73-a9a9-0e7050d8fb0d'],18,,,,,,,,,,,,,,,Portugal,00:02:18.097,Pass,,44.7,75.7,29.6,42.5,,,
,,,,,,,,,,,,,,,,,,1.953782,,,,,,,,,,,,,0ad05764-1467-425d-9493-8b8f7847bc29,149,,,"[29.3, 39.7]",3794687,2,,,,-1.0964603,,Right Foot,,,,"[46.5, 6.2]",,Ground Pass,37.657536,,,Raphaël Adelino José Guerreiro,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,['dafa4b77-72e9-43c1-a356-3b7ac7bfad1f'],21,,,,,,,,,,,,,,,Portugal,00:02:21.279,Pass,,29.3,39.7,46.5,6.2,,,
,,,,,,,,,,,,,,,,,,1.23092,,,,,,,,,,,,,3cd54f33-af69-450f-b05f-00fa15e4a4fa,152,,,"[58.7, 7.0]",3794687,2,,,,2.0257106,,Left Foot,,,,"[54.2, 16.2]",,Ground Pass,10.241582,,,Renato Júnior Luz Sanches,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['81291739-9916-45a6-96e1-1705f3f694de'],26,,,,,,,,,,,,,,,Portugal,00:02:26.701,Pass,,58.7,7.0,54.2,16.2,,,
,,,,,,,,,,,,,,,,,,1.166979,,,,,,,,,,,,,2a1b3ffc-d7c6-40ee-8cbc-1eab341af3f4,155,,,"[52.9, 17.1]",3794687,2,,,,1.8505005,,Right Foot,,,,"[47.5, 35.9]",,Ground Pass,19.560163,,,João Maria Lobo Alves Palhinha Gonçalves,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,3,Portugal,780,['d69bfc2d-b1ad-4854-8cfa-c1b126e23398'],28,,,,,,,,,,,,,,,Portugal,00:02:28.904,Pass,,52.9,17.1,47.5,35.9,,,
,,,,,,,,,,,,,,,,,,2.799783,,,,,,,,,,,,,c651024c-17cd-48a7-ae15-c701e73fd926,158,,,"[52.4, 45.9]",3794687,2,,,,0.63707036,,Right Foot,,,,"[92.4, 75.5]",,High Pass,49.76103,,,José Diogo Dalot Teixeira,,,,,,1,Regular Play,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Center Defensive Midfield,3,Portugal,780,['eb2b2630-99d3-405e-a6f2-21f1e3fe369f'],31,,,,,,,,,,,,,,,Portugal,00:02:31.825,Pass,,52.4,45.9,92.4,75.5,,,
,,,,,,,,,,,,,,,,,,3.179097,,,,,,,,,,,,,e7b9b418-5fdf-43e3-a0ea-8c636512172c,160,,,"[92.4, 75.5]",3794687,2,,,True,-0.7449889,,,,,,"[111.7, 57.7]",,High Pass,26.255095,Incomplete,,João Filipe Iria Santos Moutinho,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,3,Portugal,780,"['5b7a9525-652b-4cbc-8119-b3d9e04faccb', '9671e128-51c9-4833-aa6d-e5663459c239', 'd6b3abbe-7b56-4e7e-a506-fb54a4616047']",34,,,,,,,,,,,,,,,Portugal,00:02:34.624,Pass,True,92.4,75.5,111.7,57.7,,,
,,,,,,,,,,,,,,,,,,2.707672,,,,,,,,,,,,,eb973804-f575-442b-a7f8-96816bd627f8,164,,,"[8.2, 24.1]",3794687,2,True,,,-0.44370013,,Keeper Arm,,,,"[24.4, 16.4]",,Ground Pass,17.936834,,,Jan Vertonghen,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,4,Belgium,782,['35a52784-5671-4260-8690-464e3bd296f9'],48,,,,,,,,,,,,,,,Belgium,00:02:48.387,Pass,,8.2,24.1,24.4,16.4,,,
