ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,1.443306,,,,,,,,,,,,9480fd27-0ef5-4e3a-8ace-a745c3f007b4,1959,,,"[84.2, 80.0]",3788767,50,,,,-1.294128,,,,,,"[91.1, 55.7]",,High Pass,,25.260641,,Incomplete,,,,,,,Throw-in,2,From Throw In,Stefan Lainer,8779.0,Right Back,113,Austria,915,['015c6301-faad-4c3a-92df-b53692f0832e'],11,,,,,,,,,,,,,,Austria,00:05:11.173,Pass,,84.2,80.0,91.1,55.7,,,
,,,,,,,,,,,,,,,,,2.474521,,,,,,,,,,,,015c6301-faad-4c3a-92df-b53692f0832e,1960,,,"[29.0, 24.4]",3788767,50,,,,0.21788739,,Head,,,,"[56.1, 30.4]",,High Pass,,27.75626,,Incomplete,,Roman Yaremchuk,,,,,Interception,2,From Throw In,Mykola Matviyenko,18617.0,Left Center Back,113,Austria,915,"['8854e402-2c72-4303-beb7-a52f7eadd1c7', '9480fd27-0ef5-4e3a-8ace-a745c3f007b4', 'd305ce51-ea09-4cd5-87ab-b753f75d4c4a']",12,,,,,,,,,,,,,,Ukraine,00:05:12.616,Pass,,29.0,24.4,56.1,30.4,,,
,,,,,,,,,,,,,,,,,0.972094,,,,,,,,,,,,d305ce51-ea09-4cd5-87ab-b753f75d4c4a,1962,,,"[64.0, 49.7]",3788767,50,,,,-0.16919997,,Left Foot,,,,"[88.0, 45.6]",,Low Pass,,24.34769,,Incomplete,,,,,,,Recovery,2,From Throw In,Martin Hinteregger,8307.0,Left Center Back,113,Austria,915,"['015c6301-faad-4c3a-92df-b53692f0832e', '3c1f09a1-501e-4055-9e37-b0620374105e']",15,,,,,,,,,,,,,,Austria,00:05:15.091,Pass,,64.0,49.7,88.0,45.6,,,
,,,,,,,,,,,,,,,,,1.131739,,,,,,,,,,,,3c1f09a1-501e-4055-9e37-b0620374105e,1963,,,"[32.1, 34.5]",3788767,50,,,,0.14803195,,Left Foot,,,,"[43.5, 36.2]",,Ground Pass,,11.526057,,,,Oleksandr Zinchenko,,,,,Recovery,2,From Throw In,Mykola Matviyenko,18617.0,Left Center Back,113,Austria,915,"['bd54f8d3-551b-4245-92d7-940207450444', 'd305ce51-ea09-4cd5-87ab-b753f75d4c4a']",16,,,,,,,,,,,,,,Ukraine,00:05:16.063,Pass,,32.1,34.5,43.5,36.2,,,
,,,,,,,,,,,,,,,,,1.174172,,,,,,,,,,,,f4ef9e56-e63a-4e6f-bb5f-716bac702239,1966,,,"[47.5, 35.5]",3788767,50,,,,-0.8108164,,Left Foot,,,,"[59.0, 23.4]",,High Pass,,16.693111,,Incomplete,,Viktor Tsygankov,,,,,,2,From Throw In,Oleksandr Zinchenko,3575.0,Left Center Midfield,113,Austria,915,"['698404fa-67ed-48f9-bd93-ce265b4c7cec', '8f3850fc-f7df-46d9-b570-f180c0d48898']",17,,,,,,,,,,,,,,Ukraine,00:05:17.275,Pass,,47.5,35.5,59.0,23.4,,,
,,,,,,,,,,,,,,,,,0.525373,,,,,,,,,,,,375074ed-6348-467e-ada7-e63b0db20390,1974,,,"[73.5, 51.9]",3788767,50,,,,0.15342392,,Right Foot,,,,"[83.2, 53.4]",,Ground Pass,,9.815294,,,,Marcel Sabitzer,,,,,,2,From Throw In,Aleksandar Dragović,3969.0,Right Center Back,113,Austria,915,['810416d0-3ce5-4c42-be84-a836df034bb9'],22,,,,,,,,,,,,,,Austria,00:05:22.159,Pass,,73.5,51.9,83.2,53.4,,,
,,,,,,,,,,,,,,,,,0.938548,,,,,,,,,,,,e3146e68-03f8-4638-a3d3-42bbe4109fdb,1978,,,"[84.0, 59.6]",3788767,50,,,,0.667579,,Right Foot,,,,"[97.7, 70.4]",,Ground Pass,,17.445057,,,,Alessandro Schöpf,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,113,Austria,915,"['70dfa1ed-c0ec-4e6b-b563-9f5ac52911e4', 'c4251f22-eb2b-4446-be26-170020029084']",24,,,,,,,,,,,,,,Austria,00:05:24.147,Pass,True,84.0,59.6,97.7,70.4,,,
,,,,,,,,,,,,,,,,,1.614275,,,,,,,,,,,,aec7b6f7-576c-42a9-909d-44cc6b185dc3,1981,,,"[106.2, 68.9]",3788767,50,,,,-2.840367,,Right Foot,,,,"[95.9, 65.7]",,Ground Pass,,10.785639,,,,Marcel Sabitzer,,,,,,2,From Throw In,Alessandro Schöpf,11281.0,Right Wing,113,Austria,915,['20ae106c-9b96-4e1b-8758-709b66cd81b7'],28,,,,,,,,,,,,,,Austria,00:05:28.691,Pass,,106.2,68.9,95.9,65.7,,,
,,,,,,,,,,,,,,,,,1.363785,,,,,,,,,,,,ae5a19b1-958f-4697-b29f-991c67cc3190,1984,,,"[96.6, 64.7]",3788767,50,,,,-1.2252407,,Left Foot,True,,,"[102.9, 47.2]",,Low Pass,,18.599463,,Incomplete,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,113,Austria,915,['12105212-59fc-47f7-a069-dfbb88cc1801'],31,,,,,,,,,,,,,,Austria,00:05:31.206,Pass,,96.6,64.7,102.9,47.2,,,
,,,,,,,,,,,,,,,,,0.989785,,,,,,,,,,,,bd355c9b-a5b1-4bdd-aa12-9fb063c41f84,1988,,,"[82.2, 60.1]",3788767,50,,,,0.81569195,,Right Foot,,,,"[93.4, 72.0]",,Ground Pass,,16.341665,,,,Alessandro Schöpf,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Center Attacking Midfield,113,Austria,915,['26996f8a-5e9c-446f-8206-c7095be03e05'],36,,,,,,,,,,,,,,Austria,00:05:36.403,Pass,,82.2,60.1,93.4,72.0,,,
,,,,,,,,,,,,,,,,,0.726722,,,,,,,,,,,,f981178a-f80b-46a6-aae2-0f3dae4d5a5c,1991,,,"[106.3, 70.7]",3788767,50,,,,-2.5482426,b2604e69-ec3b-4be5-be3f-60decf44498c,Right Foot,,,,"[97.7, 64.9]",,Ground Pass,,10.373042,,,,Xaver Schlager,True,,,,,2,From Throw In,Alessandro Schöpf,11281.0,Right Wing,113,Austria,915,['49607b41-116d-42e3-a828-f215eb5efda8'],41,,,,,,,,,,,,,,Austria,00:05:41.420,Pass,,106.3,70.7,97.7,64.9,,,
,,,,,,,,,,,,,,,,,1.77902,,,,,,,,,,,,c74eadd8-a0b4-48bd-a41e-b2eaebf943c6,1996,,,"[10.0, 36.7]",3788767,50,True,,,1.0846115,,Keeper Arm,,,,"[20.2, 56.0]",,Low Pass,,21.829567,,,,Oleksandr Karavaev,,,,,,2,From Keeper,Heorhii Bushchan,22243.0,Goalkeeper,115,Ukraine,911,['cb281259-dd39-482b-b33b-7c5ba4f81d1a'],48,,,,,,,,,,,,,,Ukraine,00:05:48.715,Pass,,10.0,36.7,20.2,56.0,,,
,,,,,,,,,,,,,,,,,1.356882,,,,,,,,,,,,6591b74b-58ef-4a6e-a2f5-8ad02fcde358,1999,,,"[36.7, 73.5]",3788767,50,,,,-0.52462804,,Right Foot,,,,"[60.2, 59.9]",,Ground Pass,,27.151611,,,,Andriy Yarmolenko,,,,,,2,Regular Play,Oleksandr Karavaev,31900.0,Right Back,116,Ukraine,911,['b4f1b501-fb89-42d1-b332-c2b1660b8316'],52,,,,,,,,,,,,,,Ukraine,00:05:52.309,Pass,,36.7,73.5,60.2,59.9,,,
,,,,,,,,,,,,,,,,,1.077751,,,,,,,,,,,,8888ff12-563c-4bd1-b14e-10c9650a292c,2002,,,"[57.0, 58.5]",3788767,50,,,,3.134926,,Left Foot,,,,"[42.0, 58.6]",,Ground Pass,,15.000334,,,,Serhii Sydorchuk,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,117,Ukraine,911,['99bb01c5-7b52-45ef-a3a6-17eac2456056'],53,,,,,,,,,,,,,,Ukraine,00:05:53.706,Pass,,57.0,58.5,42.0,58.6,,,
,,,,,,,,,,,,,,,,,1.136217,,,,,,,,,,,,be343afc-d963-467e-80ec-97be9fed28fc,2005,,,"[41.9, 58.1]",3788767,50,,,,-0.93226206,,Right Foot,,,,"[49.1, 48.4]",,Ground Pass,,12.080149,,,,Oleksandr Zinchenko,,,,,,2,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,118,Ukraine,911,['c49e2868-6706-47ea-87bc-ba11b7840060'],55,,,,,,,,,,,,,,Ukraine,00:05:55.367,Pass,,41.9,58.1,49.1,48.4,,,
,,,,,,,,,,,,,,,,,1.270487,,,,,,,,,,,,a2b304fb-48c0-4ebb-a816-83bf79ff9662,2008,,,"[56.7, 37.0]",3788767,51,,,,1.9020704,,Left Foot,,,,"[51.3, 52.7]",,Ground Pass,,16.60271,,,,Illia Zabarnyi,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,119,Ukraine,911,['d2b08225-5c0a-49f0-abb6-44989c618d57'],2,,,,,,,,,,,,,,Ukraine,00:06:02.197,Pass,,56.7,37.0,51.3,52.7,,,
,,,,,,,,,,,,,,,,,2.097222,,,,,,,,,,,,60c4efb6-b34f-4977-b9a6-f051f5852b74,2011,,,"[53.4, 62.6]",3788767,51,,,,0.28498355,,Right Foot,,,,"[88.9, 73.0]",,Ground Pass,,36.992027,,,,Oleksandr Karavaev,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,120,Ukraine,911,['b1f4a538-2fd9-47cf-a8b6-e969d53deb6e'],4,,,,,,,,,,,,,,Ukraine,00:06:04.925,Pass,,53.4,62.6,88.9,73.0,,,
,,,,,,,,,,,,,,,,,0.716116,,,,,,,,,,,,86aac55f-2dfd-49ff-8ff0-5c345533933e,2015,,,"[106.7, 69.5]",3788767,51,,,,-1.6283244,,Right Foot,,,,"[105.6, 50.4]",,Ground Pass,,19.131649,,,,Andriy Yarmolenko,,,,,,2,Regular Play,Oleksandr Karavaev,31900.0,Right Back,121,Ukraine,911,['fda28b14-ccc8-43d5-af3f-4e13971d6faa'],9,,,,,,,,,,,,,,Ukraine,00:06:09.098,Pass,,106.7,69.5,105.6,50.4,,,
,,,,,,,,,,,,,,,,,0.736031,,,,,,,,,,,,d80b1fba-7de0-475a-b409-554a83cac077,2024,,,"[120.0, 80.0]",3788767,51,True,,,-2.2421873,,Left Foot,,,,"[114.2, 72.7]",,Ground Pass,,9.323626,,,,Mykola Shaparenko,,,,,Corner,2,From Corner,Oleksandr Zinchenko,3575.0,Left Center Midfield,122,Ukraine,911,['3a94008a-d93f-48da-aaac-f0101e608890'],29,,,,,,,,,,,,,,Ukraine,00:06:29.088,Pass,,120.0,80.0,114.2,72.7,,,
,,,,,,,,,,,,,,,,,1.48094,,,,,,,,,,,,c1b6494b-c371-4cad-8f47-ad9ea9f63eca,2026,,,"[114.2, 72.7]",3788767,51,,,,-2.7270858,,Right Foot,,,,"[109.2, 70.5]",,Ground Pass,,5.4626,,,,Oleksandr Zinchenko,,,,,,2,From Corner,Mykola Shaparenko,21294.0,Right Center Midfield,122,Ukraine,911,['05b098ac-4a38-4a25-97dc-e84b7212b025'],30,,,,,,,,,,,,,,Ukraine,00:06:30.554,Pass,,114.2,72.7,109.2,70.5,,,
