50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,1.732057,,,,,,,,,,,,,b759063d-38e6-4020-9490-4ccfcd823ff5,112,,"[65.8, 74.2]",3788772,1,,,,,0.3457755,,Head,,,"[81.9, 80.0]",,Low Pass,17.11286,,Out,,Kyle Walker,,,,,,Recovery,1,Regular Play,John Stones,3244.0,Right Center Back,3,England,768,['a463e51e-3703-4a3b-8968-d6933e3f5632'],55,,,,,,,,,,,,,,,England,00:01:55.269,Pass,,65.8,74.2,81.9,80.0,,,
,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,e66bbad7-d310-4bda-a93b-cf4e09c01964,114,,"[40.0, 0.1]",3788772,2,,,,,0.09263033,,,,,"[76.6, 3.5]",,High Pass,36.757584,,,,Patrik Schick,,,,,,Throw-in,1,From Throw In,Jan Bořil,4875.0,Left Back,4,Czech Republic,912,['0a61528c-2511-48ac-8d0f-572ced9817c3'],10,,,,,,,,,,,,,,,Czech Republic,00:02:10.713,Pass,,40.0,0.1,76.6,3.5,,,
,,,,,,,,,,,,,,,,,2.449362,,,,,,,,,,,,,b4d9ad84-1e16-4f81-8d0c-dfd092dd0f3e,119,,"[17.0, 63.4]",3788772,2,,,,,-2.0273392,,Right Foot,,,"[5.9, 40.8]",,Ground Pass,25.17876,,,,Jordan Pickford,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,5,England,768,"['52634c99-55ac-4b41-af0b-457ac18f9aad', '8514b79c-2ccf-44c6-af56-f4b2da85f6e2']",29,,,,,,,,,,,,,,,England,00:02:29.200,Pass,True,17.0,63.4,5.9,40.8,,,
,,,,,,,,,,,,,,,,,5.323448,,,,,,,,,,,,,34c874ab-1ce4-4789-933e-527e813780e3,122,,"[14.9, 33.5]",3788772,2,,,,,0.008717089,,Left Foot,,,"[95.2, 34.2]",,High Pass,80.303055,,Incomplete,,Harry Kane,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,5,England,768,"['4f11e905-96ad-4c8a-8565-433e721ec045', 'dbabf85c-aea7-4878-b56e-f310d7a74440']",33,,,,,,,,,,,,,,,England,00:02:33.960,Pass,,14.9,33.5,95.2,34.2,,,
,,,,,,,,,,,,,,,,,2.152942,,,,,,,,,,,,,e103a6b9-042c-4f56-8482-7d34d10bad97,127,,"[25.1, 47.0]",3788772,2,,,,,1.4845245,,Right Foot,,,"[26.7, 65.5]",,Ground Pass,18.56906,,,,Vladimír Coufal,,,,,,,1,Regular Play,Tomáš Kalas,13197.0,Left Center Back,6,Czech Republic,912,"['a767cef4-e27a-42c7-8c04-a66b7f72fd14', 'fb52b74b-c45c-4af4-bac4-5d60664d0709']",39,,,,,,,,,,,,,,,Czech Republic,00:02:39.986,Pass,True,25.1,47.0,26.7,65.5,,,
,,,,,,,,,,,,,,,,,0.960979,,,,,,,,,,,,,63cf080a-468d-4800-b2b4-f63f84ad344a,130,,"[25.8, 65.2]",3788772,2,,,,,0.65492195,,Right Foot,,,"[38.3, 74.8]",,Ground Pass,15.761028,,,,Lukáš Masopust,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,6,Czech Republic,912,"['57cbbd43-278e-4be5-8fe8-b97a35740461', '7854d31c-86d6-4a48-a9cb-739d2c2de144']",42,,,,,,,,,,,,,,,Czech Republic,00:02:42.138,Pass,True,25.8,65.2,38.3,74.8,,,
,,,,,,,,,,,,,,,,,1.118837,,,,,,,,,,,,,be440e10-c04e-4323-abd6-7cd17551a6ee,134,,"[72.3, 0.1]",3788772,2,,,,,1.501343,,,,,"[73.1, 11.6]",,Low Pass,11.527793,,,,Jack Grealish,,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,7,England,768,['8f6a9fd2-2e28-4c31-96c5-c9de59c76eac'],57,,,,,,,,,,,,,,,England,00:02:57.364,Pass,,72.3,0.1,73.1,11.6,,,
,,,,,,,,,,,,,,,,,0.700563,,,,,,,,,,,,,b5990eff-f7b5-4db3-8bb3-0a9f5025b74d,137,,"[73.9, 9.2]",3788772,2,,,,,-1.8000282,,Right Foot,,,"[72.5, 3.2]",,Low Pass,6.1611686,,,,Luke Shaw,,,,,,,1,From Throw In,Jack Grealish,9638.0,Center Attacking Midfield,7,England,768,"['87c3218d-0385-444e-8ffd-0cbdfda3814e', 'd2703218-9b26-46db-9b2d-31a98ab79670']",58,,,,,,,,,,,,,,,England,00:02:58.482,Pass,True,73.9,9.2,72.5,3.2,,,
,,,,,,,,,,,,,,,,,1.716281,,,,,,,,,,,,,8405e2d5-fbc9-45d0-9569-d3f56123f06d,141,,"[63.3, 3.8]",3788772,3,,,,,2.094287,,Left Foot,,,"[47.6, 31.0]",,Low Pass,31.405891,,,,John Stones,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,7,England,768,['8a9a7502-46da-45bd-bcba-8dff3057a871'],1,,,,,,,,,,,,,,,England,00:03:01.372,Pass,,63.3,3.8,47.6,31.0,,,
,,,,,,,,,,,,,,,,,1.479702,,,,,,,,,,,,,35b73c1d-ff23-44ee-aebb-73cfa84464ab,144,,"[50.0, 40.8]",3788772,3,,,,,1.6814536,,Left Foot,,,"[48.5, 54.3]",,Ground Pass,13.583077,,,,Kyle Walker,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,England,768,['9f6b300c-edf3-4fa7-9e00-37e36b91d302'],5,,,,,,,,,,,,,,,England,00:03:05.610,Pass,,50.0,40.8,48.5,54.3,,,
,,,,,,,,,,,,,,,,,1.120642,,,,,,,,,,,,,0aba701f-062e-477b-a236-00362f292778,146,,"[48.5, 54.3]",3788772,3,,,,,-1.5707964,,Right Foot,,,"[48.5, 43.5]",,Ground Pass,10.8,,,,John Stones,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,7,England,768,['66e7fe3c-408e-4ca7-83b8-ad25b6348e6d'],7,,,,,,,,,,,,,,,England,00:03:07.090,Pass,,48.5,54.3,48.5,43.5,,,
,,,,,,,,,,,,,,,,,0.949484,,,,,,,,,,,,,46ed4905-d0dc-4204-923b-04de344b9e9f,149,,"[50.5, 44.4]",3788772,3,,,,,-0.5340011,,Right Foot,,,"[62.0, 37.6]",,Ground Pass,13.360015,,,,Raheem Sterling,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,England,768,['5a3fa99e-7d01-455f-b894-f2e7c79f5f50'],9,,,,,,,,,,,,,,,England,00:03:09.687,Pass,,50.5,44.4,62.0,37.6,,,
,,,,,,,,,,,,,,,,,2.205817,,,,,,,,,,,,,f06257bb-f215-4b82-9810-5ee37a5e2adf,153,,"[56.1, 38.7]",3788772,3,,,,,-1.8670121,,Left Foot,,,"[51.4, 23.3]",,Ground Pass,16.101242,,,,Harry Maguire,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Wing,7,England,768,"['45758ea1-b23c-4b8e-98ec-129ca2cee841', 'fa42d2c6-3a1a-405c-999c-17088b1ceb55']",11,,,,,,,,,,,,,,,England,00:03:11.071,Pass,True,56.1,38.7,51.4,23.3,,,
,,,,,,,,,,,,,,,,,0.801253,,,,,,,,,,,,,3d973817-f389-45b5-a26b-689b1bd23645,155,,"[51.4, 23.3]",3788772,3,,,,,0.21510707,,Right Foot,,,"[63.3, 25.9]",,Ground Pass,12.180722,,,,Jack Grealish,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,7,England,768,['13c856fe-9c91-4a16-ae4e-cfa625dd14e5'],13,,,,,,,,,,,,,,,England,00:03:13.277,Pass,,51.4,23.3,63.3,25.9,,,
,,,,,,,,,,,,,,,,,1.306346,,,,,,,,,,,,,36cc8fd6-80c7-4630-aa33-dec041a87d57,157,,"[63.3, 24.7]",3788772,3,,,,,-2.8864102,,Right Foot,,,"[51.8, 21.7]",,Ground Pass,11.884864,,,,Harry Maguire,,,,,,,1,From Throw In,Jack Grealish,9638.0,Center Attacking Midfield,7,England,768,['c7ab585a-0b49-422a-af35-9c7d1151346c'],14,,,,,,,,,,,,,,,England,00:03:14.078,Pass,,63.3,24.7,51.8,21.7,,,
,,,,,,,,,,,,,,,,,1.516136,,,,,,,,,,,,,bd03fe49-eeec-473e-acce-51a50f5ac732,161,,"[49.4, 21.5]",3788772,3,,,,,1.521575,,Right Foot,,,"[50.4, 41.8]",,Ground Pass,20.324615,,,,John Stones,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,7,England,768,"['00bdf289-a2a5-4315-950a-fe070d637cee', 'c947831e-b684-413b-9f37-a0cf211a9af3']",16,,,,,,,,,,,,,,,England,00:03:16.147,Pass,True,49.4,21.5,50.4,41.8,,,
,,,,,,,,,,,,,,,,,1.566583,,,,,,,,,,,,,52e893b1-d0b4-4c36-b256-5ff37a98d5be,164,,"[61.4, 48.8]",3788772,3,,,,,1.2587543,,Right Foot,,,"[70.4, 76.7]",,Ground Pass,29.315695,,,,Bukayo Saka,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,England,768,['bbfb67ee-6c45-4982-a8cf-28e864b0575f'],21,,,,,,,,,,,,,,,England,00:03:21.877,Pass,,61.4,48.8,70.4,76.7,,,
,,,,,,,,,,,,,,,,,2.470273,,,,,,,,,,,,,2a7b564c-6293-42a6-902e-c7d9500e3542,166,,"[70.4, 76.7]",3788772,3,,,,,-2.8019514,,Right Foot,,,"[55.4, 71.4]",,Ground Pass,15.908803,,,,Kyle Walker,,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing,7,England,768,['7b9670a6-319e-47e5-a0bd-4934f245f8d5'],23,,,,,,,,,,,,,,,England,00:03:23.444,Pass,,70.4,76.7,55.4,71.4,,,
,,,,,,,,,,,,,,,,,1.235611,,,,,,,,,,,,,bf662f65-fa32-45d5-93ce-2ab549675c32,168,,"[56.1, 70.0]",3788772,3,,,,,-2.1796021,,Right Foot,,,"[43.9, 52.5]",,Ground Pass,21.332838,,,,John Stones,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,7,England,768,['66e5839c-78ae-44ff-b667-6decb665ccf9'],25,,,,,,,,,,,,,,,England,00:03:25.914,Pass,,56.1,70.0,43.9,52.5,,,
,,,,,,,,,,,,,,,,,2.510633,,,,,,,,,,,,,ee608f69-edad-4336-bfb6-f68c39b02ed2,171,,"[49.1, 43.8]",3788772,3,,,,,-0.88723445,,Right Foot,,,"[73.7, 13.6]",,Ground Pass,38.951252,,,,Jack Grealish,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,7,England,768,['4db0426e-b931-41af-909e-8d79ec4265dc'],28,,,,,,,,,,,,,,,England,00:03:28.802,Pass,,49.1,43.8,73.7,13.6,,,
,,,,,,,,,,,,,,,,,1.722443,,,,,,,,,,,,,c84708f8-1fa6-4610-b0bc-be18a60e41d1,175,,"[99.5, 15.8]",3788772,3,,,,,-0.46959993,,Right Foot,,,"[112.9, 9.0]",,Ground Pass,15.026643,,,,Luke Shaw,,,,,,,1,From Throw In,Jack Grealish,9638.0,Center Attacking Midfield,7,England,768,"['40d43a59-eee1-4964-bc15-7bb562846b3b', '98a58efc-b0a9-4632-8703-f6e47bdda6b1']",34,,,,,,,,,,,,,,,England,00:03:34.401,Pass,True,99.5,15.8,112.9,9.0,,,
,,,,,,,,,,,,,,,,,0.148304,,,,,,,,,,,,,0ba07457-095f-44c7-b010-9000750b6551,177,,"[112.7, 9.2]",3788772,3,,,,,2.0527346,,Left Foot,,,"[109.3, 15.7]",,Ground Pass,7.33553,,Incomplete,,Jack Grealish,,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,7,England,768,"['68a95dd2-2816-41f1-8498-8413a6ef48ad', '9896a79b-8749-429e-999f-a1eaf29c98b6']",36,,,,,,,,,,,,,,,England,00:03:36.124,Pass,,112.7,9.2,109.3,15.7,,,
,,,,,,,,,,,,,,,,,1.083263,,,,,,,,,,,,,0f58f201-e153-4cee-b711-0561c39941e6,180,,"[110.7, 0.1]",3788772,3,,,,,2.124749,,,,,"[104.7, 9.8]",,Low Pass,11.405701,,,,Harry Kane,,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,8,England,768,['1d51dcf7-afb2-47fe-9554-22942ad4147f'],52,,,,,,,,,,,,,,,England,00:03:52.221,Pass,,110.7,0.1,104.7,9.8,,,
,,,,,,,,,,,,,,,,,0.832571,,,,,,,,,,,,,42dbe20f-ee9f-4872-85ae-98e715553520,184,,"[103.8, 6.6]",3788772,3,,,,,-2.3799994,,Right Foot,,,"[99.5, 2.5]",,Ground Pass,5.9413805,,,,Raheem Sterling,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,8,England,768,"['9b06d288-9932-4207-8b24-73e2a0e99247', 'e3ad4899-bc03-4c42-a01d-50cbce9064d2']",54,,,,,,,,,,,,,,,England,00:03:54.044,Pass,True,103.8,6.6,99.5,2.5,,,
,,,,,,,,,,,,,,,,,0.093998,,,,,,,,,,,,,b05b0b66-5afd-47b4-bf67-15c4213a2b85,188,,"[98.2, 1.1]",3788772,3,,,,,1.5707964,,Right Foot,,,"[98.2, 3.5]",,Ground Pass,2.4,,Incomplete,,Harry Kane,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Left Wing,8,England,768,"['141b408a-4d6c-45ac-b39e-a6018c4830eb', '53caebb4-8c65-418b-b746-7795d599250d', '9abd1b80-bf19-4233-bf82-c549a2ced8b6']",55,,,,,,,,,,,,,,,England,00:03:55.260,Pass,True,98.2,1.1,98.2,3.5,,,
,,,,,,,,,,,,,,,,,1.623224,,,,,,,,,,,,,8b703b7b-5c7f-4597-81aa-19681b9bdb40,192,,"[22.0, 75.8]",3788772,3,,,,,0.017239671,,Right Foot,,,"[27.8, 75.9]",,High Pass,5.800862,,Incomplete,,,,,,,,Recovery,1,From Throw In,Tomáš Souček,4870.0,Left Defensive Midfield,8,England,768,['5a5047e1-0e86-48d2-8aaa-a821b068cb03'],56,,,,,,,,,,,,,,,Czech Republic,00:03:56.116,Pass,,22.0,75.8,27.8,75.9,,,
,,,,,,,,,,,,,,,,,2.361957,,,,,,,,,,,,,5a5047e1-0e86-48d2-8aaa-a821b068cb03,194,,"[92.3, 4.2]",3788772,3,,,,,3.048529,,Right Foot,,,"[77.3, 5.6]",,Low Pass,15.065191,,,,Declan Rice,,,,,,Recovery,1,From Throw In,Raheem Sterling,3233.0,Left Wing,8,England,768,"['8b703b7b-5c7f-4597-81aa-19681b9bdb40', 'b29bc89b-cb13-438e-844f-580f7fa40d58', 'dc5e8e6d-ac7b-4deb-a69a-30485e141d00']",57,,,,,,,,,,,,,,,England,00:03:57.740,Pass,True,92.3,4.2,77.3,5.6,,,
,,,,,,,,,,,,,,,,,1.923206,,,,,,,,,,,,,e981463d-7e05-40a1-a023-1e9b6b85ca55,198,,"[74.9, 6.0]",3788772,4,,,,,2.2214658,,Right Foot,,,"[58.0, 28.2]",,Ground Pass,27.900717,,,,John Stones,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,8,England,768,"['48c6fba5-9fad-47e1-a793-737543735b43', 'c545b4aa-fd47-4e39-bc69-e4584991d2da']",0,,,,,,,,,,,,,,,England,00:04:00.384,Pass,True,74.9,6.0,58.0,28.2,,,
,,,,,,,,,,,,,,,,,1.552023,,,,,,,,,,,,,0bae14ab-7bb2-423a-a61e-764cd5281014,201,,"[56.4, 28.7]",3788772,4,,,,,-1.0187719,,Right Foot,,,"[65.7, 13.6]",,Ground Pass,17.734148,,,,Declan Rice,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,8,England,768,['90087afc-f11c-41d7-a4d6-515461df98fb'],3,,,,,,,,,,,,,,,England,00:04:03.908,Pass,,56.4,28.7,65.7,13.6,,,
,,,,,,,,,,,,,,,,,1.607891,,,,,,,,,,,,,9b44072b-c4a6-43f8-a9db-ef5bd14ecf4c,205,,"[55.4, 20.1]",3788772,4,,,,,2.4701564,,Right Foot,,,"[36.9, 34.8]",,Ground Pass,23.62922,,,,John Stones,,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,8,England,768,['f71a3dd9-dfaa-4632-b29b-c576784ce639'],9,,,,,,,,,,,,,,,England,00:04:09.275,Pass,,55.4,20.1,36.9,34.8,,,
,,,,,,,,,,,,,,,,,1.910136,,,,,,,,,,,,,78687fa9-8016-4151-a7a2-2c3a324cd748,208,,"[37.3, 36.2]",3788772,4,,,,,1.4478245,,Left Foot,,,"[39.5, 54.0]",,Ground Pass,17.93544,,,,Kyle Walker,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,8,England,768,['e6869637-404f-464b-a120-176185ae6c0f'],11,,,,,,,,,,,,,,,England,00:04:11.728,Pass,,37.3,36.2,39.5,54.0,,,
,,,,,,,,,,,,,,,,,1.999312,,,,,,,,,,,,,57cfea85-f0c6-4f71-9f98-fe5e7baec4e0,212,,"[38.9, 59.1]",3788772,4,,,,,-1.5891992,,Right Foot,,,"[38.3, 26.5]",,Ground Pass,32.605522,,,,Harry Maguire,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,8,England,768,['b20a4168-3f98-4751-b1c6-b111fb92909f'],15,,,,,,,,,,,,,,,England,00:04:15.615,Pass,,38.9,59.1,38.3,26.5,,,
,,,,,,,,,,,,,,,,,1.099339,,,,,,,,,,,,,8941f24a-1090-4afb-8bee-ae2d636962b9,215,,"[41.5, 27.3]",3788772,4,,,,,1.8174671,,Right Foot,,,"[38.0, 41.2]",,Ground Pass,14.333876,,,,John Stones,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,8,England,768,['563ca60e-46cb-46d1-a422-8614ed5cdca7'],21,,,,,,,,,,,,,,,England,00:04:21.542,Pass,,41.5,27.3,38.0,41.2,,,
,,,,,,,,,,,,,,,,,2.333327,,,,,,,,,,,,,ad20626f-f23a-4b8f-a59a-9f4403205169,218,,"[39.3, 41.2]",3788772,4,,,,,-1.340892,,Right Foot,,,"[44.8, 17.7]",,Ground Pass,24.135036,,,,Harry Maguire,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,8,England,768,['d2cb3daa-818f-49f9-8837-309c3b1b96b8'],25,,,,,,,,,,,,,,,England,00:04:25.437,Pass,,39.3,41.2,44.8,17.7,,,
,,,,,,,,,,,,,,,,,0.961991,,,,,,,,,,,,,93cfcd75-7d54-49d7-9a2a-2c905358518b,220,,"[44.8, 17.8]",3788772,4,,,,,-0.103403464,,Right Foot,,,"[55.4, 16.7]",,Ground Pass,10.656922,,,,Harry Kane,,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,8,England,768,['187da4df-be0a-4f21-8537-92869bc4cf62'],27,,,,,,,,,,,,,,,England,00:04:27.770,Pass,,44.8,17.8,55.4,16.7,,,
,,,,,,,,,,,,,,,,,3.227024,,,,,,,,,,,,,e01fb418-c130-4d86-84f5-165ba721b66f,223,,"[47.1, 25.5]",3788772,4,,,,,0.6202495,,Right Foot,,,"[101.7, 64.5]",,High Pass,67.09814,,Incomplete,,Bukayo Saka,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,8,England,768,"['62a7607e-3d30-4b20-82e5-7c09a397d9e0', '891eaacb-4df4-48d0-aeff-7f191f1ef02e']",31,,,,,,,,,,,,,,,England,00:04:31.488,Pass,,47.1,25.5,101.7,64.5,,,
,,,,,,,,,,,,,,,,,2.467007,,,,,,,,,,,,,891eaacb-4df4-48d0-aeff-7f191f1ef02e,225,,"[18.4, 15.6]",3788772,4,,,,,2.4561837,,Head,,,"[1.4, 29.5]",,High Pass,21.95928,,,,Tomáš Vaclík,,,,,,Recovery,1,Regular Play,Jan Bořil,4875.0,Left Back,9,Czech Republic,912,"['977f3cc0-f4ae-46d7-be31-ca257905e2ad', 'e01fb418-c130-4d86-84f5-165ba721b66f']",34,,,,,,,,,,,,,,,Czech Republic,00:04:34.715,Pass,,18.4,15.6,1.4,29.5,,,
,,,,,,,,,,,,,,,,,2.523156,,,,,,,,,,,,,dc92273e-925a-4e09-a67b-68db325c6e1a,228,,"[7.0, 38.9]",3788772,4,,,,,0.8794594,,Keeper Arm,,,"[35.8, 73.7]",,High Pass,45.171673,,,,Vladimír Coufal,,,,,,,1,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,9,Czech Republic,912,['79a27406-834c-402a-91c5-75102c8982cf'],41,,,,,,,,,,,,,,,Czech Republic,00:04:41.237,Pass,,7.0,38.9,35.8,73.7,,,
,,,,,,,,,,,,,,,,,1.698396,,,,,,,,,,,,,3b5979d3-e5c5-4b83-9744-ebbd3f985c9c,230,,"[35.8, 73.5]",3788772,4,,,,,-0.5575887,,Right Foot,,,"[53.6, 62.4]",,High Pass,20.97737,,,,Lukáš Masopust,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,9,Czech Republic,912,['1c5a7123-b581-4e03-bf4f-d484bc3b65b0'],43,,,,,,,,,,,,,,,Czech Republic,00:04:43.760,Pass,,35.8,73.5,53.6,62.4,,,
,,,,,,,,,,,,,,,,,1.308587,,,,,,,,,,,,,51d2f54d-22f0-4982-9651-c4a84001fd91,234,,"[60.5, 74.1]",3788772,4,,,,,0.224416,,Right Foot,,,"[69.7, 76.2]",,Ground Pass,9.436631,,,,Vladimír Coufal,,,,,,,1,Regular Play,Lukáš Masopust,16472.0,Right Wing,9,Czech Republic,912,"['4fa941b3-da57-4ff9-999d-6b72d396e25b', 'b098a2d9-e955-4e7b-8892-105a1979bda0']",47,,,,,,,,,,,,,,,Czech Republic,00:04:47.097,Pass,True,60.5,74.1,69.7,76.2,,,
,,,,,,,,,,,,,,,,,0.741163,,,,,,,,,,,,,ad1f21e0-370b-4c5b-962f-77244cb2bccb,237,,"[73.2, 75.9]",3788772,4,,,,,-1.3148532,,Right Foot,,,"[76.0, 65.2]",,Ground Pass,11.060289,,,,Patrik Schick,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,9,Czech Republic,912,"['87aab46e-dfe4-4593-8744-8b55670d1873', 'b0f65916-0348-4262-9537-d270b9588ecb']",48,,,,,,,,,,,,,,,Czech Republic,00:04:48.406,Pass,True,73.2,75.9,76.0,65.2,,,
,,,,,,,,,,,,,,,,,0.803762,,,,,,,,,,,,,3944324d-39e9-44a0-88d4-39b2c0f82dda,239,,"[76.0, 65.5]",3788772,4,,,,,-2.121472,,Left Foot,,,"[72.5, 59.8]",,Ground Pass,6.6887965,,,,Tomáš Holeš,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,9,Czech Republic,912,['a0a58439-1547-4f8e-8813-fca584651bd6'],49,,,,,,,,,,,,,,,Czech Republic,00:04:49.147,Pass,,76.0,65.5,72.5,59.8,,,
,,,,,,,,,,,,,,,,,0.966152,,,,,,,,,,,,,57981f65-c758-4641-abda-2f962d47acbb,242,,"[73.8, 58.8]",3788772,4,,,,,-1.0814534,,Right Foot,,,"[82.8, 41.9]",,Ground Pass,19.147062,,,,Vladimír Darida,,,,,,,1,Regular Play,Tomáš Holeš,16469.0,Right Defensive Midfield,9,Czech Republic,912,['d6f0c66a-e60e-4218-aa8c-ca0ba6d77d02'],50,,,,,,,,,,,,,,,Czech Republic,00:04:50.628,Pass,,73.8,58.8,82.8,41.9,,,
,,,,,,,,,,,,,,,,,0.821844,,,,,,,,,,,,,56811215-e553-447e-84a7-f2e55cabcf9a,244,,"[83.0, 41.9]",3788772,4,,,,,0.76604575,,Right Foot,,,"[90.9, 49.5]",,Ground Pass,10.962208,,,,Patrik Schick,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,9,Czech Republic,912,['ef99dec1-ba56-484a-aab8-e4764aed4847'],51,,,,,,,,,,,,,,,Czech Republic,00:04:51.594,Pass,,83.0,41.9,90.9,49.5,,,
,,,,,,,,,,,,,,,,,1.946827,,,,,,,,,,,,,5ea2bc39-c198-4c2f-879f-125f6ec205c3,248,,"[90.5, 47.0]",3788772,4,,,,,-2.2610977,,Left Foot,,,"[75.8, 29.2]",,Ground Pass,23.085278,,,,Tomáš Souček,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,9,Czech Republic,912,"['2fb36f28-8fb7-4cda-9dbd-e7678d4e457c', '5913ef88-9cd2-437a-b062-37e92ac2cb7e']",53,,,,,,,,,,,,,,,Czech Republic,00:04:53.745,Pass,True,90.5,47.0,75.8,29.2,,,
,,,,,,,,,,,,,,,,,1.546365,,,,,,,,,,,,,ef8d5cdc-1617-4b74-bbca-b7ba52f15895,251,,"[79.0, 28.2]",3788772,4,,,,,-1.5385494,,Right Foot,,,"[79.8, 3.4]",,Ground Pass,24.8129,,,,Jan Bořil,,,,,,,1,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,9,Czech Republic,912,['4df60fe3-6ea7-4937-851b-97a741fddf31'],57,,,,,,,,,,,,,,,Czech Republic,00:04:57.219,Pass,,79.0,28.2,79.8,3.4,,,
,,,,,,,,,,,,,,,,,1.042112,,,,,,,,,,,,,8aa95d0b-2f39-4470-9701-d0ef0a43569c,254,,"[79.8, 3.4]",3788772,4,,,,,-0.071307465,,Right Foot,,,"[88.2, 2.8]",,Ground Pass,8.421401,,,,Jakub Jankto,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,9,Czech Republic,912,['971da007-0729-4e98-a39c-0dfe0ce3582b'],59,,,,,,,,,,,,,,,Czech Republic,00:04:59.119,Pass,,79.8,3.4,88.2,2.8,,,
,,,,,,,,,,,,,,,,,1.337699,,,,,,,,,,,,,e8c8d970-8f23-4019-be34-4baf348fc74a,257,,"[88.1, 2.8]",3788772,5,,,,,-3.0151522,,Left Foot,,,"[76.3, 1.3]",,Ground Pass,11.894957,,,,Jan Bořil,,,,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,9,Czech Republic,912,['9d33ecba-2856-4dc0-b285-b8061ece809f'],0,,,,,,,,,,,,,,,Czech Republic,00:05:00.288,Pass,,88.1,2.8,76.3,1.3,,,
,,,,,,,,,,,,,,,,,1.691522,,,,,,,,,,,,,f98705c9-1df1-4b8b-80a3-c12e13c383cf,260,,"[72.0, 2.3]",3788772,5,,,,,2.8142555,,Right Foot,,,"[45.2, 11.4]",,Low Pass,28.302826,,,,Tomáš Kalas,,,,,,,1,Regular Play,Jan Bořil,4875.0,Left Back,9,Czech Republic,912,['4096c87a-19a5-429e-b2a3-5874923a6c2a'],2,,,,,,,,,,,,,,,Czech Republic,00:05:02.793,Pass,,72.0,2.3,45.2,11.4,,,
