ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,0.606397,,,,,,,,,,,,,e1f23c56-5587-4ee8-858d-837a6c67f3bb,3401,,,"[45.1, 56.4]",3788757,80,,,,0.6177557,,Right Foot,,,,"[56.5, 64.5]",,Ground Pass,,13.984634,,,,,Youri Tielemans,,,,,,2,From Keeper,Thomas Meunier,3176.0,Right Wing Back,166,Belgium,782,['528e0f46-6b7b-444d-9486-1e31141b768b'],54,,,,,,,,,,,,,,,Belgium,00:35:54.434,Pass,,45.1,56.4,56.5,64.5,,,
,,,,,,,,,,,,,,,,1.116904,,,,,,,,,,,,,a119e20d-d286-40da-9657-e1e5bdcad8bf,3407,,,"[72.2, 75.7]",3788757,81,True,,,-2.9579704,,Right Foot,,,,"[58.2, 73.1]",,Ground Pass,,14.239382,,,,,Toby Alderweireld,,,,,Free Kick,2,From Free Kick,Youri Tielemans,2954.0,Right Defensive Midfield,167,Belgium,782,['79782efe-b64e-4933-ae6f-04c6be9a2626'],28,,,,,,,,,,,,,,,Belgium,00:36:28.033,Pass,,72.2,75.7,58.2,73.1,,,
,,,,,,,,,,,,,,,,1.463466,,,,,,,,,,,,,6e57a4d4-7dcb-4190-be26-8c4521d07cd9,3409,,,"[56.1, 72.5]",3788757,81,,,,-2.1372416,,Left Foot,,,,"[41.6, 49.7]",,Ground Pass,,27.020178,,,,,Jason Denayer,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,167,Belgium,782,['8154c6a6-f2ed-4cad-bbdf-f68a25d23f1a'],30,,,,,,,,,,,,,,,Belgium,00:36:30.349,Pass,,56.1,72.5,41.6,49.7,,,
,,,,,,,,,,,,,,,,1.271093,,,,,,,,,,,,,ba72d1ec-11de-469d-b447-1fee3f6675a5,3412,,,"[41.6, 48.8]",3788757,81,,,,1.1707422,,Right Foot,,,,"[49.0, 66.3]",,Ground Pass,,19.000263,,,,,Toby Alderweireld,,,,,,2,From Free Kick,Jason Denayer,13116.0,Center Back,167,Belgium,782,['8d4e8134-cabb-47d9-8af2-f6b4931c0dc8'],34,,,,,,,,,,,,,,,Belgium,00:36:34.174,Pass,,41.6,48.8,49.0,66.3,,,
,,,,,,,,,,,,,,,,1.352997,,,,,,,,,,,,,90d29851-ff94-43b4-9fd2-480c1ee4218b,3415,,,"[49.0, 65.9]",3788757,81,,,,-2.1985726,,Right Foot,,,,"[36.3, 48.4]",,Ground Pass,,21.622673,,,,,Jason Denayer,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,167,Belgium,782,['a04e5342-d7a0-4a91-80b8-e76efbaeb975'],36,,,,,,,,,,,,,,,Belgium,00:36:36.083,Pass,,49.0,65.9,36.3,48.4,,,
,,,,,,,,,,,,,,,,1.51748,,,,,,,,,,,,,38799655-6b83-4bff-873c-f3f0b0e66a56,3418,,,"[36.3, 48.4]",3788757,81,,,,-1.5485778,,Right Foot,,,,"[37.1, 12.4]",,Ground Pass,,36.00889,,,,,Jan Vertonghen,,,,,,2,From Free Kick,Jason Denayer,13116.0,Center Back,167,Belgium,782,['98ef711f-bc77-4a96-a9e1-4217c0cb2226'],37,,,,,,,,,,,,,,,Belgium,00:36:37.986,Pass,,36.3,48.4,37.1,12.4,,,
,,,,,,,,,,,,,,,,1.114314,,,,,,,,,,,,,2ae3105c-cf50-44af-bae1-73ccf5c9bcb3,3421,,,"[35.1, 9.8]",3788757,81,,,,-0.8092032,,Left Foot,,,,"[43.3, 1.2]",,Ground Pass,,11.882761,,,,,Thorgan Hazard,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,167,Belgium,782,['8f8bfbd2-e4b8-4cac-9356-983c102731bc'],41,,,,,,,,,,,,,,,Belgium,00:36:41.239,Pass,,35.1,9.8,43.3,1.2,,,
,,,,,,,,,,,,,,,,1.729955,,,,,,,,,,,,,649abc49-4431-482e-9b81-7d5380bbb256,3425,,,"[43.3, 2.0]",3788757,81,,,,1.4510285,,Right Foot,,,,"[47.5, 36.9]",,Low Pass,,35.151814,,,,,Youri Tielemans,,,,,,2,From Free Kick,Thorgan Hazard,5632.0,Left Wing Back,167,Belgium,782,['3251a0e3-a85e-4d2f-91cc-0f9a8aa4b694'],44,,,,,,,,,,,,,,,Belgium,00:36:44.066,Pass,,43.3,2.0,47.5,36.9,,,
,,,,,,,,,,,,,,,,2.46678,,,,,,,,,,,,,5f89eacf-fbdc-4730-a943-f22ec15819e4,3430,,,"[43.7, 29.1]",3788757,81,,,,2.99319,,Right Foot,,,,"[13.6, 33.6]",,Ground Pass,,30.43452,,,,,Thibaut Courtois,,,,,,2,From Free Kick,Youri Tielemans,2954.0,Right Defensive Midfield,167,Belgium,782,"['03a42896-3238-4630-b662-fa3c38a80545', '8c299606-0f71-425d-a236-976da3397ff9']",48,,,,,,,,,,,,,,,Belgium,00:36:48.985,Pass,True,43.7,29.1,13.6,33.6,,,
,,,,,,,,,,,,,,,,1.613535,,,,,,,,,,,,,7ad93b19-b025-4188-a79d-e1a19c98b595,3433,,,"[17.4, 33.8]",3788757,81,,,,1.0636978,,Left Foot,,,,"[35.9, 67.1]",,Ground Pass,,38.09383,,,,,Toby Alderweireld,,,,,,2,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,167,Belgium,782,['f814301b-280a-41d7-920e-d1f06b536318'],51,,,,,,,,,,,,,,,Belgium,00:36:51.492,Pass,,17.4,33.8,35.9,67.1,,,
,,,,,,,,,,,,,,,,0.911532,,,,,,,,,,,,,0a7bc430-1254-46ea-83df-cbd521957e6b,3436,,,"[44.2, 70.7]",3788757,81,,True,,0.9272952,,Left Foot,,,,"[51.1, 79.9]",,Ground Pass,,11.5,,,Injury Clearance,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,167,Belgium,782,,56,,,,,,,,,,,,,,,Belgium,00:36:56.554,Pass,,44.2,70.7,51.1,79.9,,,
,,,,,,,,,,,,,,,,2.678003,,,,,,,,,,,,,fa6f5e60-cea2-485f-9947-2f2cdd9e4b7f,3438,,,"[68.5, 0.1]",3788757,82,,,,1.1208256,,,,,,"[81.3, 26.6]",,Low Pass,,29.429407,,,,,Andreas Evald Cornelius,,,,,Throw-in,2,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,168,Denmark,776,['e27ac4a6-8359-47bb-bb4e-ac4a2011df6e'],31,,,,,,,,,,,,,,,Denmark,00:37:31.155,Pass,,68.5,0.1,81.3,26.6,,,
,,,,,,,,,,,,,,,,1.82789,,,,,,,,,,,,,b332165e-a062-45fa-a250-d207502b55e5,3440,,,"[81.3, 27.0]",3788757,82,,,,-1.1675937,,Left Foot,,,,"[87.4, 12.7]",,Ground Pass,,15.546704,,,Injury Clearance,,,,,,,,2,From Throw In,Andreas Evald Cornelius,5732.0,Left Center Forward,168,Denmark,776,,33,,,,,,,,,,,,,,,Denmark,00:37:33.833,Pass,,81.3,27.0,87.4,12.7,,,
,,,,,,,,,,,,,,,,0.712661,,,,,,,,,,,,,9bed8a51-b897-452e-8f8b-7f69f2221093,3443,,,"[33.0, 65.0]",3788757,82,,,,-1.7420009,,Right Foot,,,,"[29.3, 43.6]",,Ground Pass,,21.717505,,,,,Jason Denayer,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,169,Belgium,782,['2d4a6a65-c9d8-43e9-acca-7ceb40a01d78'],36,,,,,,,,,,,,,,,Belgium,00:37:36.465,Pass,,33.0,65.0,29.3,43.6,,,
,,,,,,,,,,,,,,,,1.446072,,,,,,,,,,,,,79cc3722-6080-4447-b89c-28e7f2ba6575,3446,,,"[29.3, 43.1]",3788757,82,,,,-1.6074466,,Right Foot,,,,"[28.2, 13.1]",,Ground Pass,,30.02016,,,,,Jan Vertonghen,,,,,,2,Regular Play,Jason Denayer,13116.0,Center Back,169,Belgium,782,['a2e0442b-a467-4642-a5c4-c10b58dbcdfb'],38,,,,,,,,,,,,,,,Belgium,00:37:38.817,Pass,,29.3,43.1,28.2,13.1,,,
,,,,,,,,,,,,,,,,1.617707,,,,,,,,,,,,,fd743e15-9247-4184-9de6-7bcbac01df03,3449,,,"[28.2, 13.1]",3788757,82,,,,0.019081654,,Left Foot,,,,"[54.4, 13.6]",,Ground Pass,,26.204771,,,,,Eden Hazard,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,169,Belgium,782,['4642216e-8219-4e6e-8eca-cc7c84d7a80e'],41,,,,,,,,,,,,,,,Belgium,00:37:41.676,Pass,,28.2,13.1,54.4,13.6,,,
,,,,,,,,,,,,,,,,0.875661,,,,,,,,,,,,,9bb67bb2-9bc5-4a66-a009-392a2a7ff0af,3453,,,"[48.7, 4.1]",3788757,82,,,,-2.7430701,,Right Foot,,,,"[43.0, 1.7]",,Ground Pass,,6.1846585,,,,,Thorgan Hazard,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,169,Belgium,782,['992b31d8-6de8-4fdb-a5b7-4a53f92d6595'],45,,,,,,,,,,,,,,,Belgium,00:37:45.577,Pass,,48.7,4.1,43.0,1.7,,,
,,,,,,,,,,,,,,,,4.089301,,,,,,,,,,,,,ca7eb5e0-ea67-40c7-8fcf-57f5f43edc69,3457,,,"[41.6, 1.2]",3788757,82,,,,1.6835239,,Right Foot,,,,"[35.0, 59.5]",,High Pass,,58.672394,,,,,Toby Alderweireld,,True,,,,2,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,169,Belgium,782,['2be51eb6-b87b-408c-82b8-db3604965317'],47,,,,,,,,,,,,,,,Belgium,00:37:47.673,Pass,,41.6,1.2,35.0,59.5,,,
,,,,,,,,,,,,,,,,1.232794,,,,,,,,,,,,,78e0b2ce-89ad-4a08-8a1c-992c2f03f085,3460,,,"[31.5, 61.7]",3788757,82,,,,0.8723155,,Right Foot,,,,"[42.5, 74.8]",,Ground Pass,,17.105846,,,,,Thomas Meunier,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,169,Belgium,782,['939a54f7-3b7f-4d47-93d5-8fa92a227d1e'],52,,,,,,,,,,,,,,,Belgium,00:37:52.403,Pass,,31.5,61.7,42.5,74.8,,,
,,,,,,,,,,,,,,,,1.285324,,,,,,,,,,,,,41c21ad2-864b-4623-b4dc-c8c9e2a6dbc4,3472,,,"[99.9, 20.0]",3788757,83,,,,1.3090829,,Left Foot,,,,"[104.4, 36.8]",,Ground Pass,,17.39224,,,Incomplete,,Pierre-Emile Højbjerg,,,,,,2,Regular Play,Andreas Evald Cornelius,5732.0,Left Center Forward,169,Belgium,782,"['993ca62a-c2c5-4001-92c0-a15808950cd2', 'ef5054a5-5fb4-45b4-8230-7d0249f7e68f']",0,,,,,,,,,,,,,,,Denmark,00:38:00.185,Pass,,99.9,20.0,104.4,36.8,,,
,,,,,,,,,,,,,,,,1.044752,,,,,,,,,,,,,993ca62a-c2c5-4001-92c0-a15808950cd2,3474,,,"[15.7, 43.3]",3788757,83,,,,0.6740189,,Right Foot,,,,"[32.6, 56.8]",,Low Pass,,21.630072,,,,,Youri Tielemans,,,,,Recovery,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,169,Belgium,782,"['3ff800c5-dc3e-41b3-a5d2-1d8692619a7f', '41c21ad2-864b-4623-b4dc-c8c9e2a6dbc4']",1,,,,,,,,,,,,,,,Belgium,00:38:01.471,Pass,,15.7,43.3,32.6,56.8,,,
,,,,,,,,,,,,,,,,1.458445,,,,,,,,,,,,,8ea4e628-2780-4763-80f8-bca35bc514f4,3477,,,"[32.6, 57.1]",3788757,83,,,,-1.7296671,,Left Foot,,,,"[29.7, 39.0]",,Ground Pass,,18.330849,,,,,Kevin De Bruyne,,,,,,2,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,169,Belgium,782,['bd7965c0-9aec-4153-a237-c5f3301d3cac'],2,,,,,,,,,,,,,,,Belgium,00:38:02.595,Pass,,32.6,57.1,29.7,39.0,,,
,,,,,,,,,,,,,,,,0.448264,,,,,,,,,,,,,b51696b3-c595-4801-9680-b013a1a41eac,3480,,,"[29.7, 39.0]",3788757,83,,,,1.0737422,,Right Foot,,,,"[38.0, 54.3]",,Ground Pass,,17.40632,,,Incomplete,,Youri Tielemans,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,169,Belgium,782,"['0fa9c6dd-5968-483f-b2c5-45910fbcbb5c', '56591c86-e180-46c8-aeff-df841f175c1e']",4,,,,,,,,,,,,,,,Belgium,00:38:04.094,Pass,,29.7,39.0,38.0,54.3,,,
,,,,,,,,,,,,,,,,1.379269,,,,,,,,,,,,,0fa9c6dd-5968-483f-b2c5-45910fbcbb5c,3482,,,"[82.1, 25.8]",3788757,83,,,,0.8153293,,Right Foot,,,,"[90.2, 34.4]",,Ground Pass,,11.813974,,,,,Joakim Mæhle,,,,,Recovery,2,Regular Play,Mathias Jensen,18722.0,Left Center Midfield,170,Denmark,776,"['36489b3a-fc86-4501-a345-3f7051cc9059', 'b51696b3-c595-4801-9680-b013a1a41eac']",4,,,,,,,,,,,,,,,Denmark,00:38:04.542,Pass,,82.1,25.8,90.2,34.4,,,
,,,,,,,,,,,,,,,,1.787786,,,,,,,,,,,,,f1df8172-e6ba-4085-8dc4-1846c94dff66,3485,,,"[96.6, 27.9]",3788757,83,,,,-0.7531513,,Right Foot,,,,"[109.4, 15.9]",,Ground Pass,,17.54537,,,,,Andreas Evald Cornelius,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,170,Denmark,776,['46ce9c07-1fd3-4503-aaa7-ac6805c1a40f'],7,,,,,,,,,,,,,,,Denmark,00:38:07.323,Pass,,96.6,27.9,109.4,15.9,,,
,,,,,,,,,,,,,,,,5.508314,,,,,,,,,,,,,dd8c05ce-9412-4fe5-9342-6572bc6f697e,3488,,,"[108.5, 15.9]",3788757,83,,,,1.3893994,,Left Foot,True,,,"[120.0, 78.6]",,Low Pass,,63.745903,,,Out,,Martin Braithwaite Christensen,,True,,,,2,Regular Play,Andreas Evald Cornelius,5732.0,Left Center Forward,170,Denmark,776,['a1901486-dd36-433c-a402-0a1fa18a5a16'],9,,,,,,,,,,,,,,,Denmark,00:38:09.196,Pass,,108.5,15.9,120.0,78.6,,,
,,,,,,,,,,,,,,,,3.61511,,,,,,,,,,,,,cefaff3b-4895-4bc5-9cca-9ace8cc451e1,3491,,,"[6.0, 44.0]",3788757,83,True,,,-0.12940018,,Right Foot,,,,"[76.7, 34.8]",,High Pass,,71.296074,,,,,Romelu Lukaku Menama,,,,,Goal Kick,2,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,171,Belgium,782,['d41d4edb-a8ed-4104-a679-d139743cf50f'],55,,,,,,,,,,,,,,,Belgium,00:38:55.965,Pass,,6.0,44.0,76.7,34.8,,,
,,,,,,,,,,,,,,,,2.908101,,,,,,,,,,,,,b4679fa1-3d33-4f9c-8ac4-a79c69590ec0,3493,,,"[76.7, 34.8]",3788757,83,,,,0.16042182,,Head,,,,"[107.6, 39.8]",,High Pass,,31.301916,,,Incomplete,,Kevin De Bruyne,,,,,,2,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,171,Belgium,782,"['1bcb03a6-1d3d-4a80-befc-04748369124c', '45cf0dfb-71ec-485a-9b88-c306014e09d5']",59,,,,,,,,,,,,,,,Belgium,00:38:59.657,Pass,,76.7,34.8,107.6,39.8,,,
,,,,,,,,,,,,,,,,3.287017,,,,,,,,,,,,,0b2c3f6f-abc9-4291-a8d1-b3acffc6dc24,3497,,,"[15.3, 42.7]",3788757,84,,,,0.2698861,,Keeper Arm,,,,"[68.8, 57.5]",,Low Pass,,55.50937,,,Incomplete,,Pierre-Emile Højbjerg,,,,,,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,171,Belgium,782,"['0bfac362-25c8-4144-b878-496a7d29f202', '2d507f7f-dc31-4f43-8c39-6ca73aa1bc1c']",4,,,,,,,,,,,,,,,Denmark,00:39:04.437,Pass,,15.3,42.7,68.8,57.5,,,
,,,,,,,,,,,,,,,,0.687748,,,,,,,,,,,,,2d507f7f-dc31-4f43-8c39-6ca73aa1bc1c,3500,,,"[51.3, 22.6]",3788757,84,,,,-0.4928364,,Right Foot,,,,"[67.5, 13.9]",,Low Pass,,18.388311,,,,,Axel Witsel,,,,,Recovery,2,From Goal Kick,Thorgan Hazard,5632.0,Left Wing Back,171,Belgium,782,"['0b2c3f6f-abc9-4291-a8d1-b3acffc6dc24', 'a776fcff-6bda-4123-a5d9-7bf9b198c730', 'd5d4e5dc-9e23-4f1a-b8df-94c4c17fcc61']",7,,,,,,,,,,,,,,,Belgium,00:39:07.724,Pass,True,51.3,22.6,67.5,13.9,,,
,,,,,,,,,,,,,,,,1.168238,,,,,,,,,,,,,69eb05ce-3328-44b4-b34f-9820205c9725,3503,,,"[61.1, 16.7]",3788757,84,,,,-0.30805278,,Other,,,,"[67.7, 14.6]",,Ground Pass,,6.926038,,,,,Eden Hazard,,,,,,2,From Goal Kick,Axel Witsel,5642.0,Left Defensive Midfield,171,Belgium,782,['24967405-d2bc-43c4-899e-f3029b2dc990'],8,,,,,,,,,,,,,,,Belgium,00:39:08.451,Pass,,61.1,16.7,67.7,14.6,,,
,,,,,,,,,,,,,,,,1.094356,,,,,,,,,,,,,194cf152-846a-4fea-99ff-251ff305e982,3507,,,"[88.6, 2.3]",3788757,84,,,,2.0344439,,Left Foot,,,,"[84.4, 10.7]",,Ground Pass,,9.391485,,,,,Kevin De Bruyne,,,,,,2,From Goal Kick,Eden Hazard,3621.0,Left Attacking Midfield,171,Belgium,782,['4e72d220-2b3b-4f5a-bce1-f757713b8276'],15,,,,,,,,,,,,,,,Belgium,00:39:15.338,Pass,,88.6,2.3,84.4,10.7,,,
,,,,,,,,,,,,,,,,1.429264,,,,,,,,,,,,,c802a9de-20c7-44d2-93bd-b0fe3e7e175f,3510,,,"[84.4, 11.0]",3788757,84,,,,-2.5238369,,Right Foot,,,,"[73.0, 2.9]",,Ground Pass,,13.984634,,,,,Axel Witsel,,,,,,2,From Goal Kick,Kevin De Bruyne,3089.0,Right Attacking Midfield,171,Belgium,782,['14786146-1844-46d7-ad5d-3e36b4428a0d'],16,,,,,,,,,,,,,,,Belgium,00:39:16.472,Pass,,84.4,11.0,73.0,2.9,,,
,,,,,,,,,,,,,,,,1.831275,,,,,,,,,,,,,5bb53673-701b-4374-80a8-6ce25d8d61ba,3513,,,"[66.8, 3.6]",3788757,84,,,,2.0584714,,Right Foot,,,,"[51.1, 33.2]",,Ground Pass,,33.50597,,,,,Jason Denayer,,,,,,2,From Goal Kick,Axel Witsel,5642.0,Left Defensive Midfield,171,Belgium,782,['20a25d8d-1a9d-4f79-a1de-1b5726414861'],21,,,,,,,,,,,,,,,Belgium,00:39:21.335,Pass,,66.8,3.6,51.1,33.2,,,
,,,,,,,,,,,,,,,,1.574502,,,,,,,,,,,,,722d9683-70fa-4fdf-b261-6fe24ef9acd2,3516,,,"[57.3, 49.3]",3788757,84,,,,2.1606576,,Left Foot,,,,"[49.0, 61.7]",,Ground Pass,,14.921461,,,,,Toby Alderweireld,,,,,,2,From Goal Kick,Jason Denayer,13116.0,Center Back,171,Belgium,782,['750c78cf-80eb-4fad-862d-78c27f9156a8'],25,,,,,,,,,,,,,,,Belgium,00:39:25.660,Pass,,57.3,49.3,49.0,61.7,,,
,,,,,,,,,,,,,,,,1.921153,,,,,,,,,,,,,95f5c32a-0cb0-4ab3-9e9c-3c3679307b63,3519,,,"[48.4, 61.2]",3788757,84,,,,-1.716733,,Right Foot,,,,"[42.8, 23.1]",,Ground Pass,,38.50935,,,,,Jan Vertonghen,,,,,,2,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,171,Belgium,782,['57f56486-d9eb-4dd3-90cb-9a260aee936c'],28,,,,,,,,,,,,,,,Belgium,00:39:28.272,Pass,,48.4,61.2,42.8,23.1,,,
,,,,,,,,,,,,,,,,0.906298,,,,,,,,,,,,,93fdb9df-f12a-4455-8844-cf5cbe91a295,3522,,,"[49.0, 9.4]",3788757,84,,,,-0.035540584,,Left Foot,,,,"[71.5, 8.6]",,Ground Pass,,22.514217,,,Incomplete,,Kevin De Bruyne,,,,,,2,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,171,Belgium,782,"['31859971-e4e0-4589-9188-a397a4c1d4a8', 'b7b46163-4af5-487b-926a-bced79f9bd01']",34,,,,,,,,,,,,,,,Belgium,00:39:34.666,Pass,,49.0,9.4,71.5,8.6,,,
,,,,,,,,,,,,,,,,1.091851,,,,,,,,,,,,,71627511-3e39-435b-9230-3598fef67d11,3526,,,"[45.9, 76.9]",3788757,84,,,,0.20749623,,Right Foot,,,,"[55.4, 78.9]",,Ground Pass,,9.708244,,,,,Andreas Skov Olsen,,,,,,2,Regular Play,Christian Nørgaard,7097.0,Center Defensive Midfield,172,Denmark,776,['b3c0de5f-593b-430e-8d6e-328b27d0e677'],38,,,,,,,,,,,,,,,Denmark,00:39:38.096,Pass,,45.9,76.9,55.4,78.9,,,
,,,,,,,,,,,,,,,,1.027958,,,,,,,,,,,,,29f21708-ad59-47cf-87ca-ec5a5341c83f,3528,,,"[55.4, 78.9]",3788757,84,,,,-0.36906898,,Left Foot,,,,"[66.0, 74.8]",,Ground Pass,,11.365298,,,,,Martin Braithwaite Christensen,,,,,,2,Regular Play,Andreas Skov Olsen,17042.0,Left Center Back,172,Denmark,776,['a0e3799f-5884-4403-8163-f9d1453fc03b'],39,,,,,,,,,,,,,,,Denmark,00:39:39.188,Pass,,55.4,78.9,66.0,74.8,,,
,,,,,,,,,,,,,,,,1.128546,,,,,,,,,,,,,6659ddcb-3dda-416c-a80d-36a29d77239f,3531,,,"[66.0, 74.8]",3788757,84,,,,-2.1932087,,Left Foot,,,,"[56.6, 61.7]",,Ground Pass,,16.123585,,,,,Pierre-Emile Højbjerg,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Center Forward,172,Denmark,776,['2c702b97-e536-425d-addd-6e1ef4dc92da'],41,,,,,,,,,,,,,,,Denmark,00:39:41.343,Pass,,66.0,74.8,56.6,61.7,,,
,,,,,,,,,,,,,,,,0.860138,,,,,,,,,,,,,8d805a3b-906b-44b1-93fb-403544a44def,3538,,,"[54.2, 62.8]",3788757,84,,,,-1.6449459,,Right Foot,,,,"[52.9, 45.3]",,Ground Pass,,17.54822,,,,,Mathias Jensen,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Center Midfield,172,Denmark,776,"['2cf650bd-e8c3-4b60-8ee4-5127c2f55e9b', 'a04d1237-21fd-4867-9d96-7123e0c7f337']",42,,,,,,,,,,,,,,,Denmark,00:39:42.512,Pass,True,54.2,62.8,52.9,45.3,,,
,,,,,,,,,,,,,,,,2.064352,,,,,,,,,,,,,4d3fd5b5-63b2-425f-a81d-e5cfc4482850,3541,,,"[55.4, 41.5]",3788757,84,,,,-1.3368771,,Right Foot,,,,"[61.5, 15.9]",,Ground Pass,,26.316725,,,,,Joakim Mæhle,,,,,,2,Regular Play,Mathias Jensen,18722.0,Left Center Midfield,172,Denmark,776,['f131ceb2-7099-4d64-b5fc-b685aebf8a99'],44,,,,,,,,,,,,,,,Denmark,00:39:44.668,Pass,,55.4,41.5,61.5,15.9,,,
,,,,,,,,,,,,,,,,1.655495,,,,,,,,,,,,,70c2c739-8598-41f2-9772-c78b182fa362,3544,,,"[85.0, 21.8]",3788757,84,,,,-0.7097306,,Right Foot,,,,"[99.9, 9.0]",,Ground Pass,,19.643064,,,,,Martin Braithwaite Christensen,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,172,Denmark,776,['099daffd-f375-4bd6-950a-d4a9eb41f4f9'],49,,,,,,,,,,,,,,,Denmark,00:39:49.043,Pass,,85.0,21.8,99.9,9.0,,,
,,,,,,,,,,,,,,,,2.193254,,,,,,,,,,,,,d9738d13-a8fb-475d-8f69-bd8f015ac884,3547,,,"[98.1, 13.5]",3788757,84,,,,1.0757126,,Right Foot,True,,,"[115.0, 44.8]",,High Pass,,35.571056,,,Incomplete,,Andreas Skov Olsen,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Right Center Forward,172,Denmark,776,"['8b9ec390-2829-43b8-802e-582cf7252ee2', '8e43fad4-5809-48ee-b946-d285ee4372dc']",52,,,,,,,,,,,,,,,Denmark,00:39:52.364,Pass,,98.1,13.5,115.0,44.8,,,
,,,,,,,,,,,,,,,,0.945328,,,,,,,,,,,,,3a994c07-cb73-4f3c-90d6-5f2033e36079,3551,,,"[6.7, 35.4]",3788757,85,,,,1.192828,,Keeper Arm,,,,"[12.1, 49.0]",,Ground Pass,,14.63284,,,,,Jason Denayer,,,,,,2,From Keeper,Thibaut Courtois,3509.0,Goalkeeper,173,Belgium,782,['9b079060-72f2-432b-9e11-69ee3bc82281'],6,,,,,,,,,,,,,,,Belgium,00:40:06.366,Pass,,6.7,35.4,12.1,49.0,,,
,,,,,,,,,,,,,,,,1.197067,,,,,,,,,,,,,f0396f76-7b65-44b4-a42e-122ccdbd3a30,3554,,,"[10.1, 45.5]",3788757,85,,,,-2.04169,,Right Foot,,,,"[4.5, 34.5]",,Ground Pass,,12.343419,,,,,Thibaut Courtois,,,,,,2,From Keeper,Jason Denayer,13116.0,Center Back,173,Belgium,782,['e0832409-1974-4f82-a035-a95d027e39b4'],8,,,,,,,,,,,,,,,Belgium,00:40:08.790,Pass,,10.1,45.5,4.5,34.5,,,
,,,,,,,,,,,,,,,,2.964784,,,,,,,,,,,,,308034de-9ec8-49d3-95c3-6e726ae4145e,3557,,,"[7.1, 32.1]",3788757,85,,,,-0.36194336,,Left Foot,,,,"[62.3, 11.2]",,High Pass,,59.024147,,,Incomplete,,Eden Hazard,,,,,,2,From Keeper,Thibaut Courtois,3509.0,Goalkeeper,173,Belgium,782,"['602da598-c255-419f-9f5d-42e284f5bb26', '8abe2838-fcf1-4eb7-8373-0a6fdfd64686']",12,,,,,,,,,,,,,,,Belgium,00:40:12.493,Pass,,7.1,32.1,62.3,11.2,,,
