bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31353474-1f88-4f1e-8c9e-171f5763b266,472,,,"[46.0, 18.3]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,26,Wales,907,['256eb690-970d-4eb4-8f36-398d729185d5'],33,,,,,,,,,,,,,,,,Wales,00:11:33.207,Ball Receipt*,,46.0,18.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18f1480d-6188-4af5-8946-e384184e4985,476,,,"[28.1, 21.7]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,27,Wales,907,['a9a49b1e-d440-4435-8f69-038c7cb900e8'],41,,,,,,,,,,,,,,,,Wales,00:11:41.001,Ball Receipt*,,28.1,21.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68490fd8-25fb-478b-bc8b-6b07c09f1e94,479,,,"[36.4, 33.0]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Center Midfield,27,Wales,907,['ab911e58-cc8b-4dae-9d2e-6622ab5fb9f8'],43,,,,,,,,,,,,,,,,Wales,00:11:43.041,Ball Receipt*,,36.4,33.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f08712-6398-4892-86e5-b4bdc1f8b17b,482,,,"[26.4, 57.2]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chris Mepham,4767.0,Right Center Back,27,Wales,907,['63ed4370-4b95-40ed-865e-571935206c30'],45,,,,,,,,,,,,,,,,Wales,00:11:45.556,Ball Receipt*,,26.4,57.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93cf50b4-440a-478d-aa54-3595f8a52b80,485,,,"[55.9, 75.6]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Back,27,Wales,907,['95144299-888d-49de-ba21-4a64751d5a9b'],49,,,,,,,,,,,,,,,,Wales,00:11:49.016,Ball Receipt*,,55.9,75.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfcb272e-4164-405f-b39a-9c3a92067ea6,488,,,"[50.1, 71.5]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Left Center Midfield,27,Wales,907,['af5ff93d-bec9-406d-82fe-b8c421a01553'],51,,,,,,,,,,,,,,,,Wales,00:11:51.587,Ball Receipt*,,50.1,71.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae2525a-4dde-49c3-a101-847bdafde901,492,,,"[35.8, 67.4]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chris Mepham,4767.0,Right Center Back,27,Wales,907,['4645c51e-bdd0-4d96-b455-5ae7e16d601a'],56,,,,,,,,,,,,,,,,Wales,00:11:56.763,Ball Receipt*,,35.8,67.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9f5b91-f5f2-465d-b8cb-8865e5381ec1,495,,,"[49.4, 55.0]",3788755,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gareth Frank Bale,6399.0,Left Midfield,27,Wales,907,['0ebb93e7-146e-4412-9ae1-b585e2258490'],58,,,,,,,,,,,,,,,,Wales,00:11:58.482,Ball Receipt*,,49.4,55.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93345cbb-0154-4e87-8d82-f54178f14511,498,,,"[99.7, 5.8]",3788755,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel James,11252.0,Right Midfield,27,Wales,907,['cf0ece37-ab9d-4561-bc27-16d6d9ad8176'],3,,,,,,,,,,,,,,,,Wales,00:12:03.366,Ball Receipt*,,99.7,5.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817c826e-9639-4aec-afba-d235c566e73f,500,,,"[87.0, 17.0]",3788755,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Allen,10931.0,Center Defensive Midfield,27,Wales,907,['ceaffa1e-1e44-4f99-acf6-bc523f481e6f'],5,,,,,,,,,,,,,,,,Wales,00:12:05.302,Ball Receipt*,,87.0,17.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23304fa4-6a0b-499a-b730-9444fc3dd772,503,,,"[103.0, 7.6]",3788755,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel James,11252.0,Right Midfield,27,Wales,907,['3d8dbbe7-993b-4ca7-b03f-79a0a6f9ea86'],7,,,,,,,,,,,,,,,,Wales,00:12:07.280,Ball Receipt*,,103.0,7.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5f35cfe-dbf1-4c0d-9c2a-f71f828b5eee,506,,,"[113.8, 44.8]",3788755,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kieffer Roberto Francisco Moore,3853.0,Center Forward,27,Wales,907,['b2255d40-280f-446a-a96e-68fd3c61f5e0'],10,,,,,,,,,,,,,,,,Wales,00:12:10.955,Ball Receipt*,,113.8,44.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbceddd5-b24b-4995-95f8-6675aaed92db,511,,,"[89.0, 31.7]",3788755,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,28,Turkey,909,['998dffe2-b73b-4346-b4fd-b3b8036020ca'],55,,,,,,,,,,,,,,,,Turkey,00:12:55.213,Ball Receipt*,,89.0,31.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88caa707-40f7-44af-887e-87f9cc43f1dd,515,,,"[96.9, 32.0]",3788755,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cengiz Ünder,6971.0,Right Midfield,28,Turkey,909,"['7feef33b-088c-43b4-9721-8514eac78b53', '9922d60a-c9bc-4cd6-84a1-b9b1716a1cc5']",55,,,,,,,,,,,,,,,,Turkey,00:12:55.664,Ball Receipt*,True,96.9,32.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab218a4-449b-420a-8e76-cd9af7282051,520,,,"[90.6, 36.0]",3788755,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel James,11252.0,Right Midfield,30,Wales,907,['35dc3ca6-7bba-4e94-bc12-075813f02846'],17,,,,,,,,,,,,,,,,Wales,00:13:17.584,Ball Receipt*,,90.6,36.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff265879-e13b-4f10-83b8-1aaad2a6ba0d,523,,,"[117.1, 9.3]",3788755,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Center Forward,31,Wales,907,['bf91d92e-8a66-4b91-8e89-b265f56e54f6'],38,,,,,,,,,,,,,,,,Wales,00:13:38.785,Ball Receipt*,,117.1,9.3,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493b187-ed4c-4ca2-9877-888e28297cb2,528,,,"[81.3, 34.7]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,32,Turkey,909,['c2a905f6-db52-4f0f-8f19-2ddb408e072e'],21,,,,,,,,,,,,,,,,Turkey,00:14:21.455,Ball Receipt*,,81.3,34.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9481e8d0-c4e4-4c82-8976-d49342a7ffe3,540,,,"[48.0, 49.5]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Center Midfield,33,Wales,907,['f0b99658-9fd1-43ab-8f04-651831d658e2'],32,,,,,,,,,,,,,,,,Wales,00:14:32.771,Ball Receipt*,,48.0,49.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83eeee97-4070-493e-aa94-c8b8ab4a92d0,543,,,"[34.4, 55.2]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chris Mepham,4767.0,Right Center Back,33,Wales,907,['5e1c6ef5-7694-4fc5-8890-7b0a589e7612'],34,,,,,,,,,,,,,,,,Wales,00:14:34.051,Ball Receipt*,,34.4,55.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68760975-d6ae-47ff-9bfa-e1d8d55787da,546,,,"[37.3, 75.9]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Back,33,Wales,907,['4c6f2481-1bca-4f6b-9f40-27c0da4d1d86'],36,,,,,,,,,,,,,,,,Wales,00:14:36.811,Ball Receipt*,,37.3,75.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c50e6e-295d-414a-ab61-b9594ede43e8,550,,,"[9.5, 46.0]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Ward,9914.0,Goalkeeper,33,Wales,907,['1a6c901b-8d3b-492d-bc4f-b8f220475797'],41,,,,,,,,,,,,,,,,Wales,00:14:41.006,Ball Receipt*,,9.5,46.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196a75ca-fbdb-4557-91ba-52a5355ed277,552,,,"[13.8, 27.2]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,33,Wales,907,['27d27787-d972-43f2-bf1d-50c6745f9831'],42,,,,,,,,,,,,,,,,Wales,00:14:42.749,Ball Receipt*,,13.8,27.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f8a8249-1762-46dd-aac1-ed511220b6a3,555,,,"[22.3, 4.9]",3788755,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,33,Wales,907,['0470ea3e-9f3b-4869-8268-09cfbea0f32f'],46,,,,,,,,,,,,,,,,Wales,00:14:46.822,Ball Receipt*,,22.3,4.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318f499-eabd-4c5f-8d91-4962668fd51d,560,,,"[66.1, 49.8]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kieffer Roberto Francisco Moore,3853.0,Center Forward,34,Wales,907,['97290459-9d9f-4a04-95c4-3d6627c665ab'],16,,,,,,,,,,,,,,,,Wales,00:15:16.860,Ball Receipt*,,66.1,49.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb55f06-cf18-4b1f-ab53-601ee7ec7e4d,562,,,"[56.5, 49.8]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joseff Morrell,22074.0,Right Center Midfield,34,Wales,907,['843d49a7-5f25-422c-a5e3-3eb12039713d'],18,,,,,,,,,,,,,,,,Wales,00:15:18.001,Ball Receipt*,,56.5,49.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84909249-83c4-467f-9ba6-deab07132176,566,,,"[72.5, 10.9]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aaron Ramsey,3517.0,Left Center Midfield,34,Wales,907,['7aa81be8-0040-478f-b80e-9585584b3915'],21,,,,,,,,,,,,,,,,Wales,00:15:21.229,Ball Receipt*,,72.5,10.9,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce463a8-8776-4d51-88fa-bd11c85c6994,569,,,"[84.3, 75.9]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Connor Roberts,4774.0,Right Back,34,Wales,907,['45095d26-8346-43f9-a4d2-e6794cd5cacc'],27,,,,,,,,,,,,,,,,Wales,00:15:27.318,Ball Receipt*,,84.3,75.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7c1750-a3c7-4b7d-98fb-e226a8ce05d9,573,,,"[116.8, 63.8]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Left Midfield,35,Wales,907,['c9be615b-ddef-442d-85bd-c3e7f6559eac'],39,,,,,,,,,,,,,,,,Wales,00:15:39.908,Ball Receipt*,,116.8,63.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8aad50-a56e-4e4f-86d8-45b99eafd0d4,578,,,"[109.4, 77.0]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Connor Roberts,4774.0,Right Back,35,Wales,907,"['2d742549-cc9b-43b5-8641-149b095e5125', '76606e2f-2591-4bbb-800d-6e8b670e52dd']",43,,,,,,,,,,,,,,,,Wales,00:15:43.575,Ball Receipt*,True,109.4,77.0,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac38621b-3bee-4fd7-8ed3-2e216b9a3ad8,580,,,"[108.5, 42.8]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Center Forward,35,Wales,907,['10cf2b38-5a51-4281-bb9d-5d4120e0d66f'],45,,,,,,,,,,,,,,,,Wales,00:15:45.132,Ball Receipt*,,108.5,42.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e0a403a-58e9-498f-8597-62198e4384c0,585,,,"[103.6, 54.4]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,35,Wales,907,"['648b7c42-2bdc-4b61-8281-2560cd42c401', '72fa9e4a-8169-4b9c-a1cb-4147eb4bcdcd']",47,,,,,,,,,,,,,,,,Wales,00:15:47.848,Ball Receipt*,True,103.6,54.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40133743-2140-4a4d-b715-c67daecac416,588,,,"[87.3, 56.7]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Allen,10931.0,Center Defensive Midfield,35,Wales,907,['6c57372c-1094-4ca8-ae13-fb827ff38750'],49,,,,,,,,,,,,,,,,Wales,00:15:49.703,Ball Receipt*,,87.3,56.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b774a1-74b6-4080-8a5c-f37f67be71b4,590,,,"[89.0, 30.1]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,35,Wales,907,['9e93d1e9-096c-46f2-8b0f-ead0eea86d34'],51,,,,,,,,,,,,,,,,Wales,00:15:51.729,Ball Receipt*,,89.0,30.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5f80924-e504-4506-b171-c1d4786f916c,592,,,"[105.3, 9.6]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel James,11252.0,Right Midfield,35,Wales,907,['9108d152-e514-472e-80c6-10a32f70b514'],53,,,,,,,,,,,,,,,,Wales,00:15:53.351,Ball Receipt*,,105.3,9.6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f903f81-1b9e-487a-903b-250a455fef74,596,,,"[114.8, 54.4]",3788755,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Left Midfield,35,Wales,907,['5d1690d6-30f7-4d97-99b7-ab89dc28c837'],57,,,,,,,,,,,,,,,,Wales,00:15:57.626,Ball Receipt*,,114.8,54.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468d1878-57c4-47da-930d-781c9b4ac7c8,602,,,"[116.0, 39.3]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Center Forward,35,Wales,907,['be3ad0ef-9081-449e-9486-7e1d4bd350e0'],0,,,,,,,,,,,,,,,,Wales,00:16:00.319,Ball Receipt*,,116.0,39.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f09ec90-5d63-4704-9b8d-e3256c1c45cb,607,,,"[20.4, 27.3]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Midfield,36,Turkey,909,"['d1b03426-1256-449a-9626-afd6306c5285', 'da07436e-3a54-4b9b-87a1-a3c742b306ed']",3,,,,,,,,,,,,,,,,Turkey,00:16:03.591,Ball Receipt*,True,20.4,27.3,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edc9b691-6cb8-41ff-af2c-0002c2b6f795,609,,,"[31.9, 29.0]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,36,Turkey,909,['12555143-9aed-4fa0-b035-1df4adec7640'],4,,,,,,,,,,,,,,,,Turkey,00:16:04.350,Ball Receipt*,,31.9,29.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ffa977-2268-4c9e-b37f-6110b7acb79a,612,,,"[41.6, 11.9]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,36,Turkey,909,['85855bfd-7a36-4860-a798-5ff486d29019'],7,,,,,,,,,,,,,,,,Turkey,00:16:07.475,Ball Receipt*,,41.6,11.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e4d60d3-79ab-481d-848f-8bf8da1eca03,615,,,"[20.7, 5.0]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cengiz Umut Meraş,31042.0,Left Back,36,Turkey,909,['c56567c8-cfe6-47c1-aca7-07d4381e43de'],9,,,,,,,,,,,,,,,,Turkey,00:16:09.833,Ball Receipt*,,20.7,5.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad957ce-232f-46b3-a4f9-3b7e70afb294,618,,,"[16.0, 24.0]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,36,Turkey,909,['4bb4cdb6-e444-4323-a5f5-be0e03cc7de9'],11,,,,,,,,,,,,,,,,Turkey,00:16:11.792,Ball Receipt*,,16.0,24.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683bf6b0-86bc-4095-9197-f4b13feb96ff,621,,,"[11.3, 46.2]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,36,Turkey,909,['2d81b166-284e-4722-a77d-a23700dc7e86'],14,,,,,,,,,,,,,,,,Turkey,00:16:14.955,Ball Receipt*,,11.3,46.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c4f09ab-7519-49ad-a133-8ffd8429e444,624,,,"[47.9, 53.2]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenan Karaman,8541.0,Left Midfield,36,Turkey,909,['8ca088cb-163e-41ee-b59d-e19cce358c2f'],23,,,,,,,,,,,,,,,,Turkey,00:16:23.701,Ball Receipt*,,47.9,53.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548cb3e3-a803-4cf9-875c-28e3ba680d15,626,,,"[54.7, 63.9]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cengiz Ünder,6971.0,Right Midfield,36,Turkey,909,['f0e8ac77-3d0f-4430-a585-d7b3fd761697'],24,,,,,,,,,,,,,,,,Turkey,00:16:24.546,Ball Receipt*,,54.7,63.9,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd558c6d-a691-4c48-ad8e-fcf97677ec44,630,,,"[38.5, 72.2]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehmet Zeki Çelik,10349.0,Right Back,36,Turkey,909,['cb0a261b-952b-4d87-bd83-df5d4bcbe5b8'],26,,,,,,,,,,,,,,,,Turkey,00:16:26.417,Ball Receipt*,,38.5,72.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7eedc5c-3898-4d04-8c4d-abcae50b679b,634,,,"[49.6, 52.4]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Midfield,36,Turkey,909,['1e8ec7fa-4bf6-455c-be18-89f880d68ce5'],28,,,,,,,,,,,,,,,,Turkey,00:16:28.341,Ball Receipt*,,49.6,52.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44a423c4-98b2-4372-970c-0f8b5185b160,636,,,"[46.5, 44.4]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Okay Yokuşlu,12555.0,Center Defensive Midfield,36,Turkey,909,['5d283650-6061-48ce-891d-ac4fe1ac1cf2'],29,,,,,,,,,,,,,,,,Turkey,00:16:29.368,Ball Receipt*,,46.5,44.4,,,,,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860fef12-50de-4c59-b77f-e4b6ff10adc4,639,,,"[84.0, 53.2]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Burak Yılmaz,11086.0,Center Forward,36,Turkey,909,['cd31765b-9f64-4434-a840-c2f6a5cea0a0'],30,,,,,,,,,,,,,,,,Turkey,00:16:30.725,Ball Receipt*,,84.0,53.2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b66ecda2-6608-4bdb-982f-a37211361a56,643,,,"[50.4, 64.4]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Back,37,Wales,907,['0bc2b734-4103-47c0-a2d3-9f8fb6e1d02b'],34,,,,,,,,,,,,,,,,Wales,00:16:34.113,Ball Receipt*,,50.4,64.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32cb904a-df0c-427e-b5ba-35c4e229aafb,646,,,"[57.1, 64.4]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Left Midfield,37,Wales,907,['ad31a066-33ae-425d-a8e7-75ca32bb6135'],35,,,,,,,,,,,,,,,,Wales,00:16:35.513,Ball Receipt*,,57.1,64.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4874b30b-bbe5-4a9e-9a09-b29da7eacb81,649,,,"[57.4, 36.0]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,37,Wales,907,['862b7e14-f201-4082-97c4-e299105d76d8'],39,,,,,,,,,,,,,,,,Wales,00:16:39.134,Ball Receipt*,,57.4,36.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15235f17-7a8c-462b-a4df-d0ce31d1a65b,652,,,"[56.8, 73.5]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Back,37,Wales,907,['2a28b9fe-c73e-4b00-a3b8-0f79cea9b5ca'],42,,,,,,,,,,,,,,,,Wales,00:16:42.802,Ball Receipt*,,56.8,73.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0ffde4-116f-405f-a46d-5fd32dae5900,655,,,"[64.5, 56.7]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Left Midfield,37,Wales,907,['f4b3b2ec-e215-4c54-9542-b8ad8d603ab5'],47,,,,,,,,,,,,,,,,Wales,00:16:47.757,Ball Receipt*,,64.5,56.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3f65e09-a4db-4cef-99c5-da5855e5a218,658,,,"[65.1, 56.4]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,37,Wales,907,['6ba4770a-159b-4eb0-9dab-b3eda84a073b'],51,,,,,,,,,,,,,,,,Wales,00:16:51.874,Ball Receipt*,,65.1,56.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328bfac9-05ed-4143-9289-8a9865c89038,662,,,"[93.2, 51.1]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Center Forward,37,Wales,907,"['269b4c70-96fa-4339-9f7f-d5fbc586bbaf', 'bc1367dc-061b-448b-b8fe-8cb20637440d']",54,,,,,,,,,,,,,,,,Wales,00:16:54.741,Ball Receipt*,True,93.2,51.1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd7d2fa-7c57-4ec2-b447-e45b71b74214,668,,,"[14.5, 28.7]",3788755,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,38,Turkey,909,['2abf3b49-6776-46e6-bcfe-3db0f69e4c4f'],59,,,,,,,,,,,,,,,,Turkey,00:16:59.804,Ball Receipt*,,14.5,28.7,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdaf6eb6-753a-4de6-98b4-b68bbb66c342,671,,,"[31.1, 25.4]",3788755,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ozan Tufan,11088.0,Right Center Midfield,38,Turkey,909,['df597016-72c4-4b84-b359-33abcb0dea36'],2,,,,,,,,,,,,,,,,Turkey,00:17:02.185,Ball Receipt*,,31.1,25.4,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1d8fc4-9350-4e75-a7b1-eb439301dd42,674,,,"[26.0, 51.8]",3788755,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,38,Turkey,909,['6dbdf3ce-8d37-4617-9e04-84c4877f4643'],6,,,,,,,,,,,,,,,,Turkey,00:17:06.288,Ball Receipt*,,26.0,51.8,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d82f6800-b8f9-4654-9f96-abea4544127f,677,,,"[29.2, 15.7]",3788755,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caglar Söyüncü,8963.0,Left Center Back,38,Turkey,909,['bad1c695-8180-45f4-b07b-28dadae5dfb7'],9,,,,,,,,,,,,,,,,Turkey,00:17:09.606,Ball Receipt*,,29.2,15.7,,,,,
